Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Fleiss J.L.","",[No title available],1981,"Statistical Methods for Rates and Proportions",,,,"","",,18349,,,,"Fleiss, J.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003877646
"Fleiss J.L.","",[No title available],1986,"The Design and Analysis of Clinical Experiments",,,,"","",,4422,,,,"Fleiss, J.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003532215
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Buikstra J.E., Ubelaker D.H.","","Standards for data collection from human skeletal remains",1994,"Standards for Data Collection from Human Skeletal Remains",,,,"","",,2465,,,,"Buikstra, J.E.; Ubelaker, D.H.",[No abstract available],,,,,,Scopus,2-s2.0-0003655056
"Scheuer L., Black S.","",[No title available],2000,"Developmental Juvenile Osteology",,,,"","",,1288,,,,"Scheuer, L.; Black, S.",[No abstract available],,,,,,Scopus,2-s2.0-0004177176
"Adams D.C., Rohlf F.J., Slice D.E.","7404054540;7003281107;6603334019;","Geometric morphometrics: Ten years of progress following the ‘revolution’",2004,"Italian Journal of Zoology","71","1",,"5","16",,1201,"10.1080/11250000409356545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242321708&doi=10.1080%2f11250000409356545&partnerID=40&md5=74fa0a4ec02d5ccc6f34b38d4e228cd8","Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria; Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","Adams, D.C., Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Slice, D.E., Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria, Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","The analysis of shape is a fundamental part of much biological research. As the field of statistics developed, so have the sophistication of the analysis of these types of data. This lead to multivariate morphometrics in which suites of measurements were analyzed together using canonical variates analysis, principal components analysis, and related methods. In the 1980s, a fundamental change began in the nature of the data gathered and analyzed. This change focused on the coordinates of landmarks and the geometric information about their relative positions. As a by-product of such an approach, results of multivariate analyses could be visualized as configurations of landmarks back in the original space of the organism rather than only as statistical scatter plots. This new approach, called “geometric morphometrics”;, had benefits that lead Rohlf and Marcus (1993) to proclaim a “revolution”; in morphometrics. In this paper, we briefly update the discussion in that paper and summarize the advances in the ten years since the paper by Rohlf and Marcus. We also speculate on future directions in morphometric analysis. © 2004 Taylor & Francis Group, LLC.","Generalized Procrustes analysis; Geometric morphometrics; Shape analysis","geometry; morphometry; zoology; Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-1242321708
"Ferembach D., Schwidetzky I., Stloukal M.","","Recommendations for age and sex diagnoses of skeletons",1980,"J Hum Evol","9",,,"517","549",,612,,,,"Ferembach, D.; Schwidetzky, I.; Stloukal, M.",[No abstract available],,,,,,Scopus,2-s2.0-0000884253
"Rohlf F.J.","",[No title available],2005,"TpsDig, Digitize Landmarks and Outlines",,,,"","",,606,,,,"Rohlf, F.J.",[No abstract available],,,,"Final",,Scopus,2-s2.0-18844422334
"Rohlf F.J.","",[No title available],2006,"TpsDig, Version 2.10",,,,"","",,561,,,,"Rohlf, F.J.",[No abstract available],,,,"Final",,Scopus,2-s2.0-46749110881
"Bruzek J.","6602595244;","A method for visual determination of sex, using the human hip bone",2002,"American Journal of Physical Anthropology","117","2",,"157","168",,530,"10.1002/ajpa.10012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036159009&doi=10.1002%2fajpa.10012&partnerID=40&md5=5950a75aee2e3507d3ea6cf08fffca6f","U.M.R. 5809 du C.N.R.S., Laboratoire d'Anthropologie des Populations du Passé, Université Bordeaux I, 33405 Talence, France; Laboratoire d'Anthropologie des Populations du Passé, UMR 5809 du CNRS, Université Bordeaux I, Avenue des Facultés, 33405 Talence, France","Bruzek, J., U.M.R. 5809 du C.N.R.S., Laboratoire d'Anthropologie des Populations du Passé, Université Bordeaux I, 33405 Talence, France, Laboratoire d'Anthropologie des Populations du Passé, UMR 5809 du CNRS, Université Bordeaux I, Avenue des Facultés, 33405 Talence, France","A new visual method for the determination of sex using the human hip bone (os coxae) is proposed, based on a revision of several previous approaches which scored isolated characters of this bone. The efficacy of the methodology is tested on a sample of 402 adults of known sex and age of French and Portuguese origins. With the simultaneous use of five characters of the hip bone, it is possible to provide a correct sexual diagnosis in 95% of all cases, with an error of 2% and an inability to identify sex in only 3%. The advantage of this new method is a reduction in observer subjectivity, since the evaluation procedure cannot involve any anticipation of the result. In addition, this method of sex determination increases the probability of a correct diagnosis with isolated fragments of the hip bone, provided that a combination of elements of one character is found to be typically male or female. © 2002 Wiley-Liss, Inc.","Human pelvis; Method; Morphological traits; Sex determination","article; controlled study; error; female; hip; human; male; methodology; sex determination; visual system",Article,"Final",,Scopus,2-s2.0-0036159009
"Lewis M.E.","","The Bioarchaeology of Children: Perspectives from Biological and Forensic Anthropology",2007,"The Bioarchaeology of Children: Perspectives from Biological and Forensic Anthropology",,,,"","",,347,,,,"Lewis, M.E.",[No abstract available],,,,"Final",,Scopus,2-s2.0-35348829135
"Zelditch M., Swiderski D., Sheets H.","6701615282;35493322600;55663863700;","Geometric Morphometrics for Biologists",2012,"Geometric Morphometrics for Biologists",,,,"","",478,327,"10.1016/C2010-0-66209-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013710796&doi=10.1016%2fC2010-0-66209-2&partnerID=40&md5=9fa6c4eb0f9b1322a93839d9f872d4f5","Museum of Paleontology, University of Michigan, Ann Arbor, MI, United States; University of Michigan Medical Center, Ann Arbor, MI, United States; Department of Physics, Canisius College, Buffalo, NY, United States","Zelditch, M., Museum of Paleontology, University of Michigan, Ann Arbor, MI, United States; Swiderski, D., University of Michigan Medical Center, Ann Arbor, MI, United States; Sheets, H., Department of Physics, Canisius College, Buffalo, NY, United States","The first edition of Geometric Morphometrics for Biologists has been the primary resource for teaching modern geometric methods of shape analysis to biologists who have a stronger background in biology than in multivariate statistics and matrix algebra. These geometric methods are appealing to biologists who approach the study of shape from a variety of perspectives, from clinical to evolutionary, because they incorporate the geometry of organisms throughout the data analysis. The second edition of this book retains the emphasis on accessible explanations, and the copious illustrations and examples of the first, updating the treatment of both theory and practice. The second edition represents the current state-of-the-art and adds new examples and summarizes recent literature, as well as provides an overview of new software and step-by-step guidance through details of carrying out the analyses. Contains updated coverage of methods, especially for sampling complex curves and 3D forms and a new chapter on applications of geometric morphometrics to forensics Offers a reorganization of chapters to streamline learning basic concepts Presents detailed instructions for conducting analyses with freely available, easy to use software Provides numerous illustrations, including graphical presentations of important theoretical concepts and demonstrations of alternative approaches to presenting results. © 2012 Elsevier Inc. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-85013710796
"Sheets H.D.","",[No title available],2003,"IMP-Integrated Morphometrics Package",,,,"","",,256,,,,"Sheets, H.D.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0041428764
