Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Cucchi T., Hulme-Beaman A., Yuan J., Dobney K.","6506822509;36627224600;56988201600;6602595568;","Early Neolithic pig domestication at Jiahu, Henan Province, China: Clues from molar shape analyses using geometric morphometric approaches",2011,"Journal of Archaeological Science","38","1",,"11","22",,79,"10.1016/j.jas.2010.07.024",2-s2.0-78049286754
"Cucchi T., Kovács Z.E., Berthon R., Orth A., Bonhomme F., Evin A., Siahsarvie R., Darvish J., Bakhshaliyev V., Marro C.","6506822509;55624529100;55624719100;7005627394;7005744319;23977570900;14424245100;8978211900;55332501300;26033191500;","On the trail of Neolithic mice and men towards Transcaucasia: Zooarchaeological clues from Nakhchivan (Azerbaijan)",2013,"Biological Journal of the Linnean Society","108","4",,"917","928",,19,"10.1111/bij.12004",2-s2.0-84875069212
"Cucchi T., Barnett R., Martínková N., Renaud S., Renvoisé E., Evin A., Sheridan A., Mainland I., Wickham-Jones C., Tougard C., Quéré J.P., Pascal M., Pascal M., Heckel G., O'Higgins P., Searle J.B., Dobney K.M.","6506822509;36776853100;6602917577;7103131750;23502206400;23977570900;57193173658;6506246320;6506865607;23394014700;7003533648;7101622903;55841654300;6602994529;7004722122;7102976955;6602595568;","The changing pace of insular life: 5000 years of microevolution in the orkney vole (microtus arvalis orcadensis)",2014,"Evolution","68","10",,"2804","2820",,36,"10.1111/evo.12476",2-s2.0-84908068182
"Curran S.C.","54794884200;","Expanding ecomorphological methods: Geometric morphometric analysis of Cervidae post-crania",2012,"Journal of Archaeological Science","39","4",,"1172","1182",,21,"10.1016/j.jas.2011.12.028",2-s2.0-84856404937
"Denys C.","7006755120;","Palaeoenvironmental and palaeobiogeographical significance of the fossil rodent assemblages of Laetoli (Pliocene, Tanzania)",1985,"Palaeogeography, Palaeoclimatology, Palaeoecology","52","1-2",,"77","97",,17,"10.1016/0031-0182(85)90032-X",2-s2.0-0022195801
"Dray S., Dufour A.-B.","7006516345;8291830900;","The ade4 package: Implementing the duality diagram for ecologists",2007,"Journal of Statistical Software","22","4",,"1","20",,2364,"10.18637/jss.v022.i04",2-s2.0-37649024043
"Escudé E., Montuire S., Desclaux E., Quéré J.-P., Renvoisé E., Jeannet M.","23389039400;6701608471;6603136046;7003533648;23502206400;7102415200;","Reappraisal of 'chronospecies' and the use of Arvicola (Rodentia, Mammalia) for biochronology",2008,"Journal of Archaeological Science","35","7",,"1867","1879",,24,"10.1016/j.jas.2007.11.018",2-s2.0-43149084594
"Escudé É., Renvoisé É, Lhomme V., Montuire S.","23389039400;23502206400;14527313100;6701608471;","Why all vole molars (Arvicolinae, Rodentia) are informative to be considered as proxy for Quaternary paleoenvironmental reconstructions",2013,"Journal of Archaeological Science","40","1",,"11","23",,7,"10.1016/j.jas.2012.03.003",2-s2.0-84867909041
"Evin A., Cucchi T., Cardini A., Strand Vidarsdottir U., Larson G., Dobney K.","23977570900;6506822509;21933368100;55349385000;8280762100;6602595568;","The long and winding road: Identifying pig domestication through molar size and shape",2013,"Journal of Archaeological Science","40","1",,"735","743",,87,"10.1016/j.jas.2012.08.005",2-s2.0-84867907430
"Gunz P., Mitteroecker P.","6506472733;6507135382;","Semilandmarks: A method for quantifying curves and surfaces",2013,"Hystrix","24","1",,"","",,291,"10.4404/hystrix-24.1-6292",2-s2.0-84877942851
"Huberty C.J.","6603710600;","Discriminant Analysis",1975,"Review of Educational Research","45","4",,"543","598",,93,"10.3102/00346543045004543",2-s2.0-84970441341
"Hutterer R.","55965985900;","The species of Crocidura (Soricidae) in Morocco",1986,"Mammalia","50","4",,"521","534",,17,"10.1515/mamm.1986.50.4.521",2-s2.0-0000692650
"Leroy A., Montuire S., Marchand D.","7102193567;6701608471;57197916619;","Analysis of teeth outlines: A morphometric tool for distinguishing three species of Crocidurinae (Soricidae, Insectivora, Mammalia) in France",2004,"Journal of Natural History","38","2",,"259","267",,6,"10.1080/0022293021000036497",2-s2.0-0842345457
"Mitteroecker P., Gunz P.","6507135382;6506472733;","Advances in Geometric morphometrics",2009,"Evolutionary Biology","36","2",,"235","247",,573,"10.1007/s11692-009-9055-x",2-s2.0-69449097227
"Mitteroecker P., Bookstein F.","6507135382;7004606384;","Linear Discrimination, Ordination, and the Visualization of Selection Gradients in Modern Morphometrics",2011,"Evolutionary Biology","38","1",,"100","114",,258,"10.1007/s11692-011-9109-8",2-s2.0-79952312407
"Monteiro L.R.","7103010498;","Multivariate regression models and geometric morphometrics: The search for causal factors in the analysis of shape",1999,"Systematic Biology","48","1",,"192","199",,257,"10.1080/106351599260526",2-s2.0-0033084978
"NEEDHAM A.E.","16526896100;","The form-transformation of the abdomen of the female peacrab, Pinnotheres pisum Leach.",1950,"Proceedings of the Royal Society of London. Series B, Containing papers of a Biological character. Royal Society (Great Britain)","137","886",,"115","136",,25,,2-s2.0-33846870180
"Perez S.I., Bernal V., Gonzalez P.N.","13808174600;55930645900;55799217100;","Differences between sliding semi-landmark methods in geometric morphometrics, with an application to human craniofacial and dental variation",2006,"Journal of Anatomy","208","6",,"769","784",,244,"10.1111/j.1469-7580.2006.00576.x",2-s2.0-33744472832
"Poitevin F., Catalan J., Fons R., Croset H.","","Biologie évolutive des populations ouest-européennes de Crocidures. I.- Critères d'identification et répartition biogéographique de Crocidura russula (Hermann, 1780) et Crocidura suaveolens (Pallas, 1811)",1986,"Rev. Ecol. (Terre Vie)","41",,,"299","314",,28,,2-s2.0-0000384575
"Core Team R.","","R: A language and environment for statistical computing",2013,"R: A Language and Environment for Statistical Computing",,,,"","",,15287,,2-s2.0-84914179053
"Ripley B.D.","",[No title available],1996,"Pattern Recognition and Neural Networks",,,,"","",,590,,2-s2.0-0003480124
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2389,"10.2307/2992207",2-s2.0-84860428591
"Rohlf F.J.","",[No title available],2010,"TpsDig2: Digitize Coordinates of Landmarks and Capture Outlines",,,,"","",,14,,2-s2.0-84911104138
"Rohlf F.J.","",[No title available],2010,"TpsUtil: Program for Data File Creation and Editing",,,,"","",,1,,2-s2.0-84911035670
"Rohlf F.J.","",[No title available],2007,"TpsRelw, Relative Warps Analysis",,,,"","",,229,,2-s2.0-0010368722
"Ros J., Evin A., Bouby L., Ruas M.-P.","55899046100;23977570900;6602374494;12764302600;","Geometric morphometric analysis of grain shape and the identification of two-rowed barley (Hordeum vulgare subsp. distichumL.) in southern France",2014,"Journal of Archaeological Science","41",,,"568","575",,23,"10.1016/j.jas.2013.09.015",2-s2.0-84886302631
"Sarà M., Val Vo M.L., Zanca L.","7006241915;57068054600;55557459700;","Insular variation in central mediterranean crocidura wagler, 1832 (Mammalia, soricidae)",1990,"Bolletino di zoologia","57","3",,"283","293",,10,"10.1080/11250009009355709",2-s2.0-0009508845
"Sarà M.","","A landmark-based morphometrics approach to the systematics of Crocidurinae",1996,"Advances in Morphometrics","284",,,"335","344",,11,,2-s2.0-0002921718
"Sheets H.D., Covino K.M., Panasiewicz J.M., Morris S.R.","55663863700;14830225900;14830383200;7403325929;","Comparison of geometric morphometric outline methods in the discrimination of age-related differences in feather shape",2006,"Frontiers in Zoology","3",, 15,"","",,97,"10.1186/1742-9994-3-15",2-s2.0-33749530871
"Slice D.E.","6603334019;","Geometric morphometrics",2007,"Annual Review of Anthropology","36",,,"261","281",,330,"10.1146/annurev.anthro.34.081804.120613",2-s2.0-36048942133
"Stoetzel E., Michel P., Nespoulet R., El Hajraoui M.A.","23111731600;7202280606;23110649000;24168312900;","Holocene environments of the Moroccan Atlantic coastal zone - Examples of small and large vertebrates in archaeological context from El Harhoura 2 Cave Temara [Les environnements holocènes du littoral Atlantique du Maroc. Exemple des petits et grands vertébrés en contexte archéologique provenant de la grotte d'El Harhoura 2, région de Temara]",2007,"Quaternaire","18","4",,"299","307",,17,,2-s2.0-37749025026
"Stoetzel E., Marion L., Nespoulet R., El Hajraoui M.A., Denys C.","23111731600;37034570900;23110649000;24168312900;7006755120;","Taphonomy and palaeoecology of the late Pleistocene to middle Holocene small mammal succession of El Harhoura 2 cave (Rabat-Témara, Morocco)",2011,"Journal of Human Evolution","60","1",,"1","33",,57,"10.1016/j.jhevol.2010.07.016",2-s2.0-78649451520
"Stoetzel E., Denys C., Michaux J., Renaud S.","23111731600;7006755120;35583323100;7103131750;","Mus in Morocco: A Quaternary sequence of intraspecific evolution",2013,"Biological Journal of the Linnean Society","109","3",,"599","621",,17,"10.1111/bij.12065",2-s2.0-84879267101
"Valenzuela S., Poitevin F., Cornette R., Bournery A., Nadal J., Vigne J.-D.","36951937200;6506565638;6506350460;14830964300;55597088165;7006603465;","Evolving ecosystems: ecological data from an Iron Age small mammal accumulation at Alorda Park (Catalonia, Spain)",2009,"Journal of Archaeological Science","36","6",,"1248","1255",,13,"10.1016/j.jas.2009.01.013",2-s2.0-62049083779
"Valenzuela-Lamas S., Baylac M., Cucchi T., Vigne J.-D.","36951937200;6701570331;6506822509;7006603465;","House mouse dispersal in Iron Age Spain: A geometric morphometrics appraisal",2011,"Biological Journal of the Linnean Society","102","3",,"483","497",,29,"10.1111/j.1095-8312.2010.01603.x",2-s2.0-79751469607
"Venables W.N., Ripley B.D.","",[No title available],1994,"Modern Applied Statistics with S-Plus",,,,"","",,14918,,2-s2.0-0003895851
"Vogel P., Mehmeti A.-M., Dubey S., Vogel-Gerber C., Koyasu K., Ribi M.","7202621416;15052129100;12645195500;6507945950;6603934936;23470543900;","Habitat, morphology and karyotype of the Saharan shrew Crocidura tarfayaensis (Mammalia: Soricidae)",2006,"Acta Theriologica","51","4",,"353","361",,10,"10.1007/BF03195182",2-s2.0-33750590908
"Weissbrod L., Bar-Oz G., Cucchi T., Finkelstein I.","6506976369;6507839206;6506822509;35198203300;","The urban ecology of Iron Age Tel Megiddo: Using microvertebrate remains as ancient bio-indicators",2013,"Journal of Archaeological Science","40","1",,"257","267",,6,"10.1016/j.jas.2012.07.001",2-s2.0-84867919251
"Young R.L., Haselkorn T.S., Badyaev A.V.","8863749700;6603295966;7004919925;","Functional equivalence of morphologies enables morphological and ecological diversity",2007,"Evolution","61","11",,"2480","2492",,46,"10.1111/j.1558-5646.2007.00210.x",2-s2.0-35748935526
"Zelditch M., Swiderski D., Sheets H.","6701615282;35493322600;55663863700;","Geometric Morphometrics for Biologists",2012,"Geometric Morphometrics for Biologists",,,,"","",478,326,"10.1016/C2010-0-66209-2",2-s2.0-85013710796
