Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Buikstra J.E., Ubelaker D.H.","","Standards for data collection from human skeletal remains",1994,"Standards for Data Collection from Human Skeletal Remains",,,,"","",,2465,,,,"Buikstra, J.E.; Ubelaker, D.H.",[No abstract available],,,,,,Scopus,2-s2.0-0003655056
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Krogman W.M., Iscan M.Y.","",[No title available],1986,"The Human Skeleton in Forensic Medicine",,,,"","",,1540,,,,"Krogman, W.M.; Iscan, M.Y.",[No abstract available],,,,,,Scopus,2-s2.0-0003397194
"Bookstein F.L.","7004606384;","Landmark methods for forms without landmarks: Morphometrics of group differences in outline shape",1997,"Medical Image Analysis","1","3",,"225","243",,957,"10.1016/S1361-8415(97)85012-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031107378&doi=10.1016%2fS1361-8415%2897%2985012-8&partnerID=40&md5=13e7bb81c1f834c67647b53d0eefa883","Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Bookstein, F.L., Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Morphometrics, a new branch of statistics, combines tools from geometry, computer graphics and biometrics in techniques for the multivariate analysis of biological shape variation. Although medical image analysts typically prefer to represent scenes by way of curving outlines or surfaces, the most recent developments in this associated statistical methodology have emphasized the domain of landmark data: size and shape of configurations of discrete, named points in two or three dimensions. This paper introduces a combination of Procrustes analysis and thin-plate splines, the two most powerful tools of landmark-based morphometrics, for multivariate analysis of curving outlines in samples of biomedical images. The thin-plate spline is used to assign point-to-point correspondences, called semi-landmarks, between curves of similar but variable shape, while the standard algorithm for Procrustes shape averages and shape coordinates is altered to accord with the ways in which semi-landmarks formally differ from more traditional landmark loci. Subsequent multivariate statistics and visualization proceed mainly as in the landmark-based methods. The combination provides a range of complementary filters, from high pass to low pass, for effects on outline shape in grouped studies. The low-pass version is based on the spectrum of the spline, the high pass, on a familiar special case of Procrustes analysis. This hybrid method is demonstrated in a comparison of the shape of the corpus callosum from mid-sagittal sections of MRI of 25 human brains, 12 normal and 13 with schizophrenia.","Morphometrics; Multivariate analysis; Outlines; Procrustes analysis; Thin-plate spline","algorithm; article; corpus callosum; histology; human; image processing; methodology; multivariate analysis; nuclear magnetic resonance imaging; pathology; schizophrenia; statistics; Algorithms; Corpus Callosum; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Multivariate Analysis; Schizophrenia",Article,"Final",,Scopus,2-s2.0-0031107378
"Acsádi G., Nemeskéri J.","",[No title available],1970,"History of Human Life Span and Mortality",,,,"","",,775,,,,"Acsádi, G.; Nemeskéri, J.",[No abstract available],,,,,,Scopus,2-s2.0-0004147075
"Ferembach D., Schwidetzky I., Stloukal M.","","Recommendations for age and sex diagnoses of skeletons",1980,"J Hum Evol","9",,,"517","549",,612,,,,"Ferembach, D.; Schwidetzky, I.; Stloukal, M.",[No abstract available],,,,,,Scopus,2-s2.0-0000884253
"Mitteroecker P., Gunz P.","6507135382;6506472733;","Advances in Geometric morphometrics",2009,"Evolutionary Biology","36","2",,"235","247",,576,"10.1007/s11692-009-9055-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69449097227&doi=10.1007%2fs11692-009-9055-x&partnerID=40&md5=b3ed371cd9636aa0a4ab33d0e92745b7","Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria; Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Mitteroecker, P., Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria, Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Gunz, P., Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Geometric morphometrics is the statistical analysis of form based on Cartesian landmark coordinates. After separating shape from overall size, position, and orientation of the landmark configurations, the resulting Procrustes shape coordinates can be used for statistical analysis. Kendall shape space, the mathematical space induced by the shape coordinates, is a metric space that can be approximated locally by a Euclidean tangent space. Thus, notions of distance (similarity) between shapes or of the length and direction of developmental and evolutionary trajectories can be meaningfully assessed in this space. Results of statistical techniques that preserve these convenient properties-such as principal component analysis, multivariate regression, or partial least squares analysis-can be visualized as actual shapes or shape deformations. The Procrustes distance between a shape and its relabeled reflection is a measure of bilateral asymmetry. Shape space can be extended to form space by augmenting the shape coordinates with the natural logarithm of Centroid Size, a measure of size in geometric morphometrics that is uncorrelated with shape for small isotropic landmark variation. The thin-plate spline interpolation function is the standard tool to compute deformation grids and 3D visualizations. It is also central to the estimation of missing landmarks and to the semilandmark algorithm, which permits to include outlines and surfaces in geometric morphometric analysis. The powerful visualization tools of geometric morphometrics and the typically large amount of shape variables give rise to a specific exploratory style of analysis, allowing the identification and quantification of previously unknown shape features. © The Author(s) 2009.","Asymmetry; Form space; Kendall shape space; Procrustes; Semilandmarks; Thin-plate spline",,Article,"Final",Open Access,Scopus,2-s2.0-69449097227
"Enlow D.H.","",[No title available],1990,"Facial Growth",,,,"","",,526,,,,"Enlow, D.H.",[No abstract available],,,,,,Scopus,2-s2.0-0004206227
"Mitteroecker P., Gunz P., Bernhard M., Schaefer K., Bookstein F.L.","6507135382;6506472733;7102559696;7201525302;7004606384;","Comparison of cranial ontogenetic trajectories among great apes and humans",2004,"Journal of Human Evolution","46","6",,"679","698",,322,"10.1016/j.jhevol.2004.03.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042717174&doi=10.1016%2fj.jhevol.2004.03.006&partnerID=40&md5=65de1df50e2af1fbee70495cebdef916","Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Michigan Ctr. for Biological Info., University of Michigan, 3600 Green Court, Ann Arbor, MI 46103, United States","Mitteroecker, P., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Gunz, P., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Bernhard, M., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Schaefer, K., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Bookstein, F.L., Institute for Anthropology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria, Michigan Ctr. for Biological Info., University of Michigan, 3600 Green Court, Ann Arbor, MI 46103, United States","Molecular data suggest that humans are more closely related to chimpanzees than either is to the gorillas, yet one finds the closest similarity in craniofacial morphology to be among the great apes to the exclusion of humans. To clarify how and when these differences arise in ontogeny, we studied ontogenetic trajectories for Honto sapiens, Pan paniscus, Pan troglodytes, Gorilla gorilla and Pongo pygmaeus. A total of 96 traditional three-dimensional landmarks and semilandmarks on the face and cranial base were collected on 268 adult and sub-adult crania for a geometric morphometric analysis. The ontogenetic trajectories are compared by various techniques, including a new method, relative warps in size-shape space. We find that adult Homo sapiens specimens are clearly separated from the great apes in shape space and size-shape space. Around birth, Homo sapiens infants are already markedly different from the great apes, which overlap at this age but diverge among themselves postnatally. The results suggest that the small genetic differences between Homo and Pan affect early human ontogeny to induce the distinct adult human craniofacial morphology. Pure heterochrony does not sufficiently explain the human craniofacial morphology nor the differences among the African apes. © 2004 Elsevier Ltd. All rights reserved.","Allometry; Cranial morphology; Geometric morphometrics; Heterochrony; Hominid evolution; Ontogenetic divergence; Size-shape space","cranium; evolutionary biology; morphology; primate; Crania; Gorilla gorilla; Hominidae; Homo; Homo sapiens; Pan (ape); Pan paniscus; Pan troglodytes; Paniscus; Pongo pygmaeus; Troglodytes",Article,"Final",,Scopus,2-s2.0-3042717174
