Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
[No author name available],[No author id available],[No title available],2007,"R: A Language and Environment for Statistical Computing",,,,"","",,2921,,,,"",[No abstract available],,,,"Final",,Scopus,2-s2.0-35748932852
"Cann R.L., Stoneking M., Wilson A.C.","7005073189;7005947824;7404869644;","Mitochondrial DNA and human evolution",1987,"Nature","325","6099",,"31","36",,1731,"10.1038/325031a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023163377&doi=10.1038%2f325031a0&partnerID=40&md5=99520a380855e0140d8a381f43f0ca6e","Department of Biochemistry, University of California, Berkeley, CA 94720, United States; Department of Genetics, University of Hawaii, Honolulu, HI 96822, United States","Cann, R.L., Department of Biochemistry, University of California, Berkeley, CA 94720, United States, Department of Genetics, University of Hawaii, Honolulu, HI 96822, United States; Stoneking, M., Department of Biochemistry, University of California, Berkeley, CA 94720, United States; Wilson, A.C., Department of Biochemistry, University of California, Berkeley, CA 94720, United States","Mitochondrial DNAsfrom 147 people, drawn from five geographic populations have been analysed by restriction mapping. All these mitochondrial DMAs stem from one woman who is postulated to have lived about 200,000 years ago, probably in Africa. All the populations examined except the African population have multiple origins, implying that each area was colonised repeatedly. © 1987 Nature Publishing Group.",,"Africa; mitochondrial dna; radioisotope; biological model; evolution; genetic engineering; geographic distribution; heredity; human; human cell; normal human; population genetics; priority journal; restriction mapping; Chromosome Mapping; DNA; DNA Restriction Enzymes; DNA, Mitochondrial; Evolution; Female; Human; Male; Mathematics; Support, Non-U.S. Gov't; Support, U.S. Gov't, Non-P.H.S.; Support, U.S. Gov't, P.H.S.",Article,"Final",,Scopus,2-s2.0-0023163377
"James Rohlf F., Marcus L.F.","24518567800;7005305240;","A revolution morphometrics",1993,"Trends in Ecology and Evolution","8","4",,"129","132",,1268,"10.1016/0169-5347(93)90024-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242462501&doi=10.1016%2f0169-5347%2893%2990024-J&partnerID=40&md5=14afd83efbc93ae5f62d49a4829a5597","Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","James Rohlf, F., Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Marcus, L.F., Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","We are now in the midst of a revolution in morphometric methodology. The new approaches are more effective in capturing information about the shape of an organism and result in more powerful statistical procedures for testing for differences in s shape. They are also more effective in enabling a researcher to visualize differences in shape and in suggesting simple traditional measurements that could be used in future studies. In this review we emphasize applications to exploratory studies in taxonomy and evolution. © 1993.",,,Review,"Final",,Scopus,2-s2.0-0242462501
"Bookstein F.L.","7004606384;","Landmark methods for forms without landmarks: Morphometrics of group differences in outline shape",1997,"Medical Image Analysis","1","3",,"225","243",,957,"10.1016/S1361-8415(97)85012-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031107378&doi=10.1016%2fS1361-8415%2897%2985012-8&partnerID=40&md5=13e7bb81c1f834c67647b53d0eefa883","Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Bookstein, F.L., Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Morphometrics, a new branch of statistics, combines tools from geometry, computer graphics and biometrics in techniques for the multivariate analysis of biological shape variation. Although medical image analysts typically prefer to represent scenes by way of curving outlines or surfaces, the most recent developments in this associated statistical methodology have emphasized the domain of landmark data: size and shape of configurations of discrete, named points in two or three dimensions. This paper introduces a combination of Procrustes analysis and thin-plate splines, the two most powerful tools of landmark-based morphometrics, for multivariate analysis of curving outlines in samples of biomedical images. The thin-plate spline is used to assign point-to-point correspondences, called semi-landmarks, between curves of similar but variable shape, while the standard algorithm for Procrustes shape averages and shape coordinates is altered to accord with the ways in which semi-landmarks formally differ from more traditional landmark loci. Subsequent multivariate statistics and visualization proceed mainly as in the landmark-based methods. The combination provides a range of complementary filters, from high pass to low pass, for effects on outline shape in grouped studies. The low-pass version is based on the spectrum of the spline, the high pass, on a familiar special case of Procrustes analysis. This hybrid method is demonstrated in a comparison of the shape of the corpus callosum from mid-sagittal sections of MRI of 25 human brains, 12 normal and 13 with schizophrenia.","Morphometrics; Multivariate analysis; Outlines; Procrustes analysis; Thin-plate spline","algorithm; article; corpus callosum; histology; human; image processing; methodology; multivariate analysis; nuclear magnetic resonance imaging; pathology; schizophrenia; statistics; Algorithms; Corpus Callosum; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Multivariate Analysis; Schizophrenia",Article,"Final",,Scopus,2-s2.0-0031107378
"Krings M., Stone A., Schmitz R.W., Krainitzki H., Stoneking M., Pääbo S.","7004418025;7201354319;35238708800;6506296299;7005947824;7006151134;","Neandertal DNA sequences and the origin of modern humans",1997,"Cell","90","1",,"19","30",,847,"10.1016/S0092-8674(00)80310-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031470484&doi=10.1016%2fS0092-8674%2800%2980310-4&partnerID=40&md5=0b398455610fa9bdad64211b50a3b101","Zoological Institute, University of Munich, PO Box 202136, D-80021 Munich, Germany; Department of Anthropology, Pennsylvania State University, State College, PA 16802, United States; Rheinisches Amt Bodendenkmalpflege, Endenicher Strasse 133, D-53115 Bonn, Germany; Hohere Berufsfachschule P.A., Markstrasse 185, D-44799 Bochum, Germany","Krings, M., Zoological Institute, University of Munich, PO Box 202136, D-80021 Munich, Germany; Stone, A., Department of Anthropology, Pennsylvania State University, State College, PA 16802, United States; Schmitz, R.W., Rheinisches Amt Bodendenkmalpflege, Endenicher Strasse 133, D-53115 Bonn, Germany; Krainitzki, H., Hohere Berufsfachschule P.A., Markstrasse 185, D-44799 Bochum, Germany; Stoneking, M., Department of Anthropology, Pennsylvania State University, State College, PA 16802, United States; Pääbo, S., Zoological Institute, University of Munich, PO Box 202136, D-80021 Munich, Germany","DNA was extracted from file Neandertal-type specimen found in 1856 in western Germany. By sequencing clones from short overlapping PCR products, a hitherto unknown mitochondrial (mt) DNA sequence was determined. Multiple controls indicate that this sequence is endogenous to the fossil. Sequence comparisons with human mtDNA sequences, as well as phylogenetic analyses, show that the Neandertal sequence falls outside the variation of modern humans. Furthermore, the age of the common ancestor of the Neandertal and modem human mtDNAs is estimated to be four times greater than that of the common ancestor of human mtDNAs. This suggests that Neandertals went extinct without contributing mtDNA to modern humans.",,"amino acid sequence; article; DNA determination; DNA sequence; DNA template; gene pool; genetic variability; phylogeny; polymerase chain reaction; priority journal; quantitative diagnosis",Article,"Final",Open Access,Scopus,2-s2.0-0031470484
"Trinkaus E.","",[No title available],1983,"The Shanidar Neandertals",,,,"","",,642,,,,"Trinkaus, E.",[No abstract available],,,,,,Scopus,2-s2.0-0003410595
"McDougall I., Brown F.H., Fleagle J.G.","7102566996;16471404600;35894636600;","Stratigraphic placement and age of modern humans from Kibish, Ethiopia",2005,"Nature","433","7027",,"733","736",,604,"10.1038/nature03258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-13944279562&doi=10.1038%2fnature03258&partnerID=40&md5=52a417630527b74b841a784e2735ea0c","Research School of Earth Sciences, Australian National University, Canberra, ACT 0200, Australia; Dept. of Geology and Geophysics, University of Utah, Salt Lake City, UT 84112, United States; Department of Anatomical Science, Stony Brook University, Stony Brook, NY 11794, United States","McDougall, I., Research School of Earth Sciences, Australian National University, Canberra, ACT 0200, Australia; Brown, F.H., Dept. of Geology and Geophysics, University of Utah, Salt Lake City, UT 84112, United States; Fleagle, J.G., Department of Anatomical Science, Stony Brook University, Stony Brook, NY 11794, United States","In 1967 the Kibish Formation in southern Ethiopia yielded hominid cranial remains identified as early anatomically modern humans, assigned to Homo sapiens. However, the provenance and age of the fossils have been much debated. Here we confirm that the Omo I and Omo II hominid fossils are from similar stratigraphic levels in Member I of the Kibish Formation, despite the view that Omo I is more modern in appearance than Omo II. 40Ar/39Ar ages on feldspar crystals from pumice clasts within a tuff in Member I below the hominid levels place an older limit of 198 ± 14 kyr (weighted mean age 196 ± 2 kyr) on the hominids. A younger age limit of 104 ±7kyr is provided by feldspars from pumice clasts in a Member III tuff. Geological evidence indicates rapid deposition of each member of the Kibish Formation. Isotopic ages on the Kibish Formation correspond to ages of Mediterranean sapropels, which reflect increased flow of the Nile River, and necessarily increased flow of the Omo River. Thus the 40Ar/39Ar age measurements, together with the sapropel correlations, indicate that the hominid fossils have an age close to the older limit. Our preferred estimate of the age of the Kibish hominids is 195 ± 5 kyr, making them the earliest well-dated anatomically modern humans yet described.",,"Crystals; Feldspar; Rivers; Structural geology; Fossils; Homo sapiens; Pumice clasts; Geochronology; argon-argon dating; chronostratigraphy; fossil assemblage; hominid; Pleistocene; skull; age determination; article; correlation analysis; crystal structure; Ethiopia; fossil; geology; hominid; human; human tissue; priority journal; river ecosystem; sapropel; stratigraphy; water flow; chemistry; history; sediment; skull; time; Africa; East Africa; Eastern Hemisphere; Ethiopia; Sub-Saharan Africa; World; Hominidae; Homo sapiens; aluminum silicate; feldspar; potassium derivative; pumice; silicate; Aluminum Silicates; Ethiopia; Fossils; Geologic Sediments; History, Ancient; Humans; Potassium Compounds; Silicates; Skull; Time Factors",Article,"Final",,Scopus,2-s2.0-13944279562
"Stringer C.B., Andrews P.","7005875885;12769833400;","Genetic and fossil evidence for the origin of modern humans",1988,"Science","239","4846",,"1263","1268",,594,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023818575&partnerID=40&md5=779cb23ef6b90e7de6eae71202fad610","Department of Palaeontology, British Museum (Natural History), Cromwell Road, London SW7 5BD, United Kingdom","Stringer, C.B., Department of Palaeontology, British Museum (Natural History), Cromwell Road, London SW7 5BD, United Kingdom; Andrews, P., Department of Palaeontology, British Museum (Natural History), Cromwell Road, London SW7 5BD, United Kingdom","The origin of living Homo sapiens has once again been the subject of much debate. Genetic data on present human population relationships and data from the Pleistocene fossil hominid record are used to compare two contrasting models for the origin of modern humans. Both genetics and paleontology support a recent African origin for modern humans rather than a long period of multi-regional evolution accompanied by gene flow.",,"Africa; animal; article; China; Czechoslovakia; evolution; fossil; genetics; Haplorhini; histology; human; paleontology; skull; Africa; Animal; China; Czechoslovakia; Evolution; Fossils; Haplorhini; Human; Paleontology; Skull; African origin; genetic data; Pleistocene",Article,"Final",,Scopus,2-s2.0-0023818575
"White T.D., Asfaw B., DeGusta D., Gilbert H., Richards G.D., Suwa G., Howell F.C.","35427764800;7004420438;6603774955;7202943597;7201583583;6603844265;23046887200;","Pleistocene Homo sapiens from Middle Awash, Ethiopia",2003,"Nature","423","6941",,"742","747",,567,"10.1038/nature01669","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037564967&doi=10.1038%2fnature01669&partnerID=40&md5=2a0b2be92c86fbbfa7f2b0f16a4ae0a6","Department of Integrative Biology, Lab. for Human Evolutionary Studies, University of California, Berkeley, CA 94720-3160, United States; Rift Valley Research Service, P.O. Box 5717, Addis Ababa, Ethiopia; Lab. for Human Evolutionary Studies, Museum of Vertebrate Zoology, University of California, Berkeley, CA 94720-3160, United States; University Museum, University of Tokyo, Hongo, Bunkyo-ku, Tokyo, 113-0033, Japan","White, T.D., Department of Integrative Biology, Lab. for Human Evolutionary Studies, University of California, Berkeley, CA 94720-3160, United States; Asfaw, B., Rift Valley Research Service, P.O. Box 5717, Addis Ababa, Ethiopia; DeGusta, D., Department of Integrative Biology, Lab. for Human Evolutionary Studies, University of California, Berkeley, CA 94720-3160, United States; Gilbert, H., Department of Integrative Biology, Lab. for Human Evolutionary Studies, University of California, Berkeley, CA 94720-3160, United States; Richards, G.D., Lab. for Human Evolutionary Studies, Museum of Vertebrate Zoology, University of California, Berkeley, CA 94720-3160, United States; Suwa, G., University Museum, University of Tokyo, Hongo, Bunkyo-ku, Tokyo, 113-0033, Japan; Howell, F.C., Lab. for Human Evolutionary Studies, Museum of Vertebrate Zoology, University of California, Berkeley, CA 94720-3160, United States","The origin of anatomically modern Homo sapiens and the fate of Neanderthals have been fundamental questions in human evolutionary studies for over a century. A key barrier to the resolution of these questions has been the lack of substantial and accurately dated African hominid fossils from between 100,000 and 300,000 years ago. Here we describe fossilized hominid crania from Herto, Middle Awash, Ethiopia, that fill this gap and provide crucial evidence on the location, timing and contextual circumstances of the emergence of Homo sapiens. Radioisotopically dated to between 160,000 and 154,000 years ago, these new fossils predate classic Neanderthals and lack their derived features. The Herto hominids are morphologically and chronologically intermediate between archaic African fossils and later anatomically modern Late Pleistocene humans. They therefore represent the probable immediate ancestors of anatomically modern humans. Their anatomy and antiquity constitute strong evidence of modern-human emergence in Africa.",,"Biology; Human engineering; Morphology; Radioisotopes; Homo sapiens; Geochronology; cranium; evolution; fossil; Neanderthal; Pleistocene; Africa; article; chronology; Ethiopia; fossil; hominid; human; morphology; pleistocene; priority journal; skull; Adult; Animals; Child; Ethiopia; Evolution; Fossils; History, Ancient; Hominidae; Humans; Male; Skull; Ethiopia; Crania; Hominidae; Homo sapiens; Vertebrata",Article,"Final",,Scopus,2-s2.0-0037564967
"Harpending H.C., Batzer M., Gurven M., Jorde L.B., Rogers A.R., Sherry S.T.","55502975700;7006870341;6602909086;7005967858;7402816716;7006489308;","Genetic traces of ancient demography",1998,"Proceedings of the National Academy of Sciences of the United States of America","95","4",,"1961","1967",,472,"10.1073/pnas.95.4.1961","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032539701&doi=10.1073%2fpnas.95.4.1961&partnerID=40&md5=5ce0669d4b34ea6c92731f8fd313f422","Department of Anthropology, University of Utah, Salt Lake City, UT 84112, United States; Depts. Pathol. Biometr. and Genet., Stanley S. Scott Cancer Center, Louisiana State Univ. Medical Center, New Orleans, LA 70112, United States; Department of Anthropology, University of New Mexico, Albuquerque, NM 87104, United States; Department of Human Genetics, University of Utah, School of Medicine, Salt Lake City, UT 84112, United States","Harpending, H.C., Department of Anthropology, University of Utah, Salt Lake City, UT 84112, United States; Batzer, M., Depts. Pathol. Biometr. and Genet., Stanley S. Scott Cancer Center, Louisiana State Univ. Medical Center, New Orleans, LA 70112, United States; Gurven, M., Department of Anthropology, University of New Mexico, Albuquerque, NM 87104, United States; Jorde, L.B., Department of Human Genetics, University of Utah, School of Medicine, Salt Lake City, UT 84112, United States; Rogers, A.R., Department of Anthropology, University of Utah, Salt Lake City, UT 84112, United States; Sherry, S.T., Depts. Pathol. Biometr. and Genet., Stanley S. Scott Cancer Center, Louisiana State Univ. Medical Center, New Orleans, LA 70112, United States","Patterns of gene differences among humans contain information about the demographic history of our species. Haploid loci like mitochondrial DNA and the nonrecombining part of the Y chromosome show a pattern indicating expansion from a population of only several thousand during the late middle or early upper Pleistocene. Nuclear short tandem repeat loci also show evidence of this expansion. Both mitochondrial DNA and the Y chromosome coalesce within the last several hundred thousand years, and they cannot provide information about the population before their coalescence. Several nuclear loci are informative about our ancestral population size during nearly the whole Pleistocene. They indicate a small effective size, on the order of 10,000 breeding individuals, throughout this time period. This genetic evidence denies any version of the multiregional model of modern human origins. It implies instead that our ancestors were effectively a separate species for most of the Pleistocene.",,"article; demography; evolution; human; human genetics; priority journal; species difference; Y chromosome; Anthropology; Base Sequence; Demography; DNA, Mitochondrial; Genes; Genetics, Medical; Genetics, Population; Humans; Phylogeny; Polymorphism, Genetic",Article,"Final",Open Access,Scopus,2-s2.0-0032539701
