Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Paradis E., Claude J., Strimmer K.","57202408762;7102687004;6603571216;","APE: Analyses of phylogenetics and evolution in R language",2004,"Bioinformatics","20","2",,"289","290",,6322,"10.1093/bioinformatics/btg412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1042304216&doi=10.1093%2fbioinformatics%2fbtg412&partnerID=40&md5=0d3ebd50278d141d0341013b24020395","Lab. Paleontol. Paleobiol./Phylogen., Institut des Sciences de l'Evolution, Université Montpellier II, F-34095 Montpellier Cédex 05, France; Department of Statistics, University of Munich, Ludwigstrasse 33, D-80539 Munich, Germany","Paradis, E., Lab. Paleontol. Paleobiol./Phylogen., Institut des Sciences de l'Evolution, Université Montpellier II, F-34095 Montpellier Cédex 05, France; Claude, J., Lab. Paleontol. Paleobiol./Phylogen., Institut des Sciences de l'Evolution, Université Montpellier II, F-34095 Montpellier Cédex 05, France; Strimmer, K., Department of Statistics, University of Munich, Ludwigstrasse 33, D-80539 Munich, Germany","Summary: Analysis of Phylogenetics and Evolution (APE) is a package written in the R language for use in molecular evolution and phylogenetics. APE provides both utility functions for reading and writing data and manipulating phylogenetic trees, as well as several advanced methods for phylogenetic and evolutionary analysis (e.g. comparative and population genetic methods). APE takes advantage of the many R functions for statistics and graphics, and also provides a flexible framework for developing and implementing further statistical methods for the analysis of evolutionary processes.",,"analytic method; article; comparative gene mapping; computer analysis; computer graphics; computer language; computer program; human; information processing; molecular evolution; phylogenetic tree; phylogeny; population genetics; priority journal; statistical analysis; Computer Graphics; Evolution; Evolution, Molecular; Gene Expression Profiling; Genetics, Population; Phylogeny; Programming Languages; Software; User-Computer Interface; Alocasia macrorrhizos",Article,"Final",Open Access,Scopus,2-s2.0-1042304216
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Zelditch M., Swiderski D., Sheets H., Fink W.","6701615282;35493322600;55663863700;7005590403;","Geometric Morphometrics for Biologists",2004,"Geometric Morphometrics for Biologists",,,,"1","443",,1396,"10.1016/B978-0-12-778460-1.X5000-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902728366&doi=10.1016%2fB978-0-12-778460-1.X5000-5&partnerID=40&md5=bbfcd38d36d5bc6566def6d8fd5dec57","Museum of Paleontology, University of Michigan, MI, United States; Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Department of Physics, Canisius College, Buffalo NY, United States","Zelditch, M., Museum of Paleontology, University of Michigan, MI, United States; Swiderski, D., Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Sheets, H., Department of Physics, Canisius College, Buffalo NY, United States; Fink, W., Mammal Division, Museum of Zoology, University of Michigan, MI, United States","Geometric Morphometrics for Biologists is an introductory textbook for a course on geometric morphometrics, written for graduate students and upper division undergraduates, covering both theory of shape analysis and methods of multivariate analysis. It is designed for students with minimal math background; taking them from the process of data collection through basic and more advanced statistical analyses. Many examples are given, beginning with simple although realistic case-studies, through examples of complex analyses requiring several different kinds of methods. The book also includes URLâs for free software and step-by-step instructions for using the software. © 2004 Elsevier Inc. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-84902728366
"James Rohlf F., Marcus L.F.","24518567800;7005305240;","A revolution morphometrics",1993,"Trends in Ecology and Evolution","8","4",,"129","132",,1268,"10.1016/0169-5347(93)90024-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242462501&doi=10.1016%2f0169-5347%2893%2990024-J&partnerID=40&md5=14afd83efbc93ae5f62d49a4829a5597","Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","James Rohlf, F., Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Marcus, L.F., Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","We are now in the midst of a revolution in morphometric methodology. The new approaches are more effective in capturing information about the shape of an organism and result in more powerful statistical procedures for testing for differences in s shape. They are also more effective in enabling a researcher to visualize differences in shape and in suggesting simple traditional measurements that could be used in future studies. In this review we emphasize applications to exploratory studies in taxonomy and evolution. © 1993.",,,Review,"Final",,Scopus,2-s2.0-0242462501
"Adams D.C., Rohlf F.J., Slice D.E.","7404054540;7003281107;6603334019;","Geometric morphometrics: Ten years of progress following the ‘revolution’",2004,"Italian Journal of Zoology","71","1",,"5","16",,1201,"10.1080/11250000409356545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242321708&doi=10.1080%2f11250000409356545&partnerID=40&md5=74fa0a4ec02d5ccc6f34b38d4e228cd8","Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria; Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","Adams, D.C., Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Slice, D.E., Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria, Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","The analysis of shape is a fundamental part of much biological research. As the field of statistics developed, so have the sophistication of the analysis of these types of data. This lead to multivariate morphometrics in which suites of measurements were analyzed together using canonical variates analysis, principal components analysis, and related methods. In the 1980s, a fundamental change began in the nature of the data gathered and analyzed. This change focused on the coordinates of landmarks and the geometric information about their relative positions. As a by-product of such an approach, results of multivariate analyses could be visualized as configurations of landmarks back in the original space of the organism rather than only as statistical scatter plots. This new approach, called “geometric morphometrics”;, had benefits that lead Rohlf and Marcus (1993) to proclaim a “revolution”; in morphometrics. In this paper, we briefly update the discussion in that paper and summarize the advances in the ten years since the paper by Rohlf and Marcus. We also speculate on future directions in morphometric analysis. © 2004 Taylor & Francis Group, LLC.","Generalized Procrustes analysis; Geometric morphometrics; Shape analysis","geometry; morphometry; zoology; Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-1242321708
"Zohary D., Hopf M., Weiss E.","6602311596;57196901798;8292991200;","Domestication of Plants in the Old World: The origin and spread of domesticated plants in Southwest Asia, Europe, and the Mediterranean Basin",2012,"Domestication of Plants in the Old World: The Origin and Spread of Domesticated Plants in Southwest Asia, Europe, and the Mediterranean Basin",,,,"1","264",,536,"10.1093/acprof:osobl/9780199549061.001.0001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938819834&doi=10.1093%2facprof%3aosobl%2f9780199549061.001.0001&partnerID=40&md5=21a18843c37d482e50ae62611e90a9e7","Department of Evolution, Systematics and Ecology, The Hebrew University, Jerusalem, Israel; The Institute of Archaeology, Bar-Ilan University, Ramat-Gan, Israel","Zohary, D., Department of Evolution, Systematics and Ecology, The Hebrew University, Jerusalem, Israel; Hopf, M.; Weiss, E., The Institute of Archaeology, Bar-Ilan University, Ramat-Gan, Israel","The origin of agriculture is one of the defining events of human history. Some 11,000-10,000 years ago bands of hunter-gatherers started to abandon their high-mobility lifestyles in favour of growing crops, and the creation of settled, sedentary communities. This shift into an agricultural lifestyle triggered the evolution of complex political and economic structures, and technological developments, and ultimately underpinned the rise of all the great civilisations of recent human history. This book reviews and synthesises the information on the origins and domestication of cultivated plants in the Old World, and subsequently the spread of cultivation from southwest Asia into Asia, Europe, and North Africa, from the very earliest beginnings. This book is mainly based on detailed consideration of two lines of evidence: the plant remains found at archaeological sites, and the knowledge that has accumulated about the present-day wild relatives of domesticated plants. This new edition revises and updates previous data and incorporates the most recent findings from molecular biology about the genetic relations between domesticated plants and their wild ancestors, and incorporates extensive new archaeological data about the spread of agriculture within the region. The reference list has been completely updated, as have the list of archaeological sites and the site maps. © Daniel Zohary, Maria Hopf, and Ehud Weiss 2012. All rights reserved.","Agriculture; Crop growing; Cultivation; Sedentary communities",,Book,"Final",,Scopus,2-s2.0-84938819834
"Monteiro L.R.","7103010498;","Multivariate regression models and geometric morphometrics: The search for causal factors in the analysis of shape",1999,"Systematic Biology","48","1",,"192","199",,257,"10.1080/106351599260526","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033084978&doi=10.1080%2f106351599260526&partnerID=40&md5=d5de5cdefa57c1656189788e005fb8b9","Departamento de Zoologia, UNESP, caixa postal 199, Rio Claro, Sao Paulo, cep 13506-900, Brazil","Monteiro, L.R., Departamento de Zoologia, UNESP, caixa postal 199, Rio Claro, Sao Paulo, cep 13506-900, Brazil",[No abstract available],,"age; animal; article; body constitution; bone; histology; multivariate analysis; rat; regression analysis; statistical model; Age Factors; Animals; Body Constitution; Bone and Bones; Models, Statistical; Multivariate Analysis; Rats; Regression Analysis",Article,"Final",Open Access,Scopus,2-s2.0-0033084978
"Perez S.I., Bernal V., Gonzalez P.N.","13808174600;55930645900;55799217100;","Differences between sliding semi-landmark methods in geometric morphometrics, with an application to human craniofacial and dental variation",2006,"Journal of Anatomy","208","6",,"769","784",,244,"10.1111/j.1469-7580.2006.00576.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744472832&doi=10.1111%2fj.1469-7580.2006.00576.x&partnerID=40&md5=be4b2e614d7d51adf893425f7dca076f","División Antropología, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Paseo del Bosques s/n, La Plata 1900, Argentina","Perez, S.I., División Antropología, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Paseo del Bosques s/n, La Plata 1900, Argentina; Bernal, V., División Antropología, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Paseo del Bosques s/n, La Plata 1900, Argentina; Gonzalez, P.N., División Antropología, Facultad de Ciencias Naturales y Museo, Universidad Nacional de La Plata, Paseo del Bosques s/n, La Plata 1900, Argentina","Over the last decade, geometric morphometric methods have been applied increasingly to the study of human form. When too few landmarks are available, outlines can be digitized as series of discrete points. The individual points must be slid along a tangential direction so as to remove tangential variation, because contours should be homologous from subject to subject whereas their individual points need not. This variation can be removed by minimizing either bending energy (BE) or Procrustes distance (D) with respect to a mean reference form. Because these two criteria make different assumptions, it becomes necessary to study how these differences modify the results obtained. We performed bootstrapped-based Goodall's F-test, Foote's measurement, principal component (PC) and discriminant function analyses on human molars and craniometric data to compare the results obtained by the two criteria. Results show that: (1) F-scores and P-values were similar for both criteria; (2) results of Foote's measurement show that both criteria yield different estimates of within- and between-sample variation; (3) there is low correlation between the first PC axes obtained by D and BE; (4) the percentage of correct classification is similar for BE and D, but the ordination of groups along discriminant scores differs between them. The differences between criteria can alter the results when morphological variation in the sample is small, as in the analysis of modern human populations. © 2006 The Authors Journal compilation. © 2006 Anatomical Society of Great Britain and Ireland.","Dental and facial data; Minimum bending energy; Minimum Procrustes distance","accuracy; anthropometric parameters; article; comparative anatomy; controlled study; correlation analysis; craniofacial morphology; functional assessment; geometry; human; intermethod comparison; molar tooth; priority journal; reference value; scoring system; Adult; Anthropology, Physical; Cephalometry; Dentition; Facial Bones; Humans; Male; Models, Anatomic; Molar",Article,"Final",,Scopus,2-s2.0-33744472832
"Pélissier P.","",[No title available],1966,"Les Paysans du Sénégal: Les Civilisations Agraires du Cayor à la Casamance",,,,"","",,173,,,,"Pélissier, P.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003866328
"Boardman S., Jones G.","24368125700;8761946200;","Experiments on the effects of charring on cereal plant components",1990,"Journal of Archaeological Science","17","1",,"1","11",,152,"10.1016/0305-4403(90)90012-T","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249019183&doi=10.1016%2f0305-4403%2890%2990012-T&partnerID=40&md5=e3247ae0228ca178c9db0a85ef649995","Department of Archaeology and Prehistory, University of Sheffield, Sheffield, S10 2TN, United Kingdom","Boardman, S., Department of Archaeology and Prehistory, University of Sheffield, Sheffield, S10 2TN, United Kingdom; Jones, G., Department of Archaeology and Prehistory, University of Sheffield, Sheffield, S10 2TN, United Kingdom","The grain, chaff and straw of einkorn, emmer, spelt, bread wheat and six-row barley were subjected to heating, varying the temperature, duration of heating and amount of oxygen available. Some components (and, to a lesser extent, some species) were more readily carbonized or destroyed than others. In the study of charred archaeological assemblages, therefore, allowance must be made for differential preservation under certain conditions. © 1990.","Archaeobotany; Carbonization; Cereal; Charring; Experiment",,Article,"Final",,Scopus,2-s2.0-38249019183
