Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Cortes C., Vapnik V.","8850433300;6604096045;","Support-Vector Networks",1995,"Machine Learning","20","3",,"273","297",,23996,"10.1023/A:1022627411411","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249753618&doi=10.1023%2fA%3a1022627411411&partnerID=40&md5=97a8591c7d55575e8c48344379ee2796","AT&T Bell Labs, Holmdel, NJ, 07733, United States","Cortes, C., AT&T Bell Labs, Holmdel, NJ, 07733, United States; Vapnik, V.","The support-vector network is a new learning machine for two-group classification problems. The machine conceptually implements the following idea: input vectors are non-linearly mapped to a very high-dimension feature space. In this feature space a linear decision surface is constructed. Special properties of the decision surface ensures high generalization ability of the learning machine. The idea behind the support-vector network was previously implemented for the restricted case where the training data can be separated without errors. We here extend this result to non-separable training data. High generalization ability of support-vector networks utilizing polynomial input transformations is demonstrated. We also compare the performance of the support-vector network to various classical learning algorithms that all took part in a benchmark study of Optical Character Recognition. © 1995, Kluwer Academic Publishers. All rights reserved.","efficient learning algorithms; neural networks; pattern recognition; polynomial classifiers; radial basis function classifiers",,Article,"Final",Open Access,Scopus,2-s2.0-34249753618
"Fawcett T.","7006446454;","An introduction to ROC analysis",2006,"Pattern Recognition Letters","27","8",,"861","874",,8693,"10.1016/j.patrec.2005.10.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646023117&doi=10.1016%2fj.patrec.2005.10.010&partnerID=40&md5=9d53c2f20e507c479dd8eda3fb7e488f","Institute for the Study of Learning and Expertise, 2164 Staunton Court, Palo Alto, CA 94306, United States","Fawcett, T., Institute for the Study of Learning and Expertise, 2164 Staunton Court, Palo Alto, CA 94306, United States","Receiver operating characteristics (ROC) graphs are useful for organizing classifiers and visualizing their performance. ROC graphs are commonly used in medical decision making, and in recent years have been used increasingly in machine learning and data mining research. Although ROC graphs are apparently simple, there are some common misconceptions and pitfalls when using them in practice. The purpose of this article is to serve as an introduction to ROC graphs and as a guide for using them in research. © 2005 Elsevier B.V. All rights reserved.","Classifier evaluation; Evaluation metrics; ROC analysis","Data mining; Decision making; Metric system; Performance; Classifier evaluation; Evaluation metrics; Receiver operating characteristics (ROC) graphs; Graph theory",Article,"Final",,Scopus,2-s2.0-33646023117
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,,,"Dryden, I.L.; Mardia, K.V.",[No abstract available],,,,,,Scopus,2-s2.0-0003489720
"Binford L.R.","",[No title available],1981,"Bones: Ancient Men and Modern Myths",,,,"","",,1763,,,,"Binford, L.R.",[No abstract available],,,,,,Scopus,2-s2.0-0003747768
"Lyman R.L.","57203868775;","Vertebrate taphonomy",2014,"Vertebrate Taphonomy",,,,"1","524",,1637,"10.1017/CBO9781139878302","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953865462&doi=10.1017%2fCBO9781139878302&partnerID=40&md5=5cb4aec44421f5f15a887a6b48374df6","Department of Anthropology, University of Missouri, United States","Lyman, R.L., Department of Anthropology, University of Missouri, United States","In recent years archaeologists and paleontologists have become increasingly interested in how and why vertebrate animal remains become, or do not become, fossils. Vertebrate Taphonomy introduces interested researchers to the wealth of analytical techniques developed by archaeologists and paleontologists to help them understand why prehistoric animal remains do or do not preserve, and why those that preserve appear the way they do. This book is comprehensive in scope, and will serve as an important work of reference for years to come. © Cambridge University Press 1994.",,,Book,"Final",,Scopus,2-s2.0-84953865462
"Kuhn M., Johnson K.","36171751800;46661090800;","Applied predictive modeling",2013,"Applied Predictive Modeling",,,,"1","600",,1346,"10.1007/978-1-4614-6849-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995523796&doi=10.1007%2f978-1-4614-6849-3&partnerID=40&md5=e960e66ac95eece5fa0ca7d462889759","Division of Nonclinical Statistics, Pfizer Global R and D, Groton, CT, United States; Arbor Analytics, Saline, MI, United States","Kuhn, M., Division of Nonclinical Statistics, Pfizer Global R and D, Groton, CT, United States; Johnson, K., Arbor Analytics, Saline, MI, United States","Applied Predictive Modeling covers the overall predictive modeling process, beginning with the crucial steps of data preprocessing, data splitting and foundations of model tuning. The text then provides intuitive explanations of numerous common and modern regression and classification techniques, always with an emphasis on illustrating and solving real data problems. The text illustrates all parts of the modeling process through many hands-on, real-life examples, and every chapter contains extensive R code for each step of the process. This multi-purpose text can be used as an introduction to predictive models and the overall modeling process, a practitioner's reference handbook, or as a text for advanced undergraduate or graduate level predictive modeling courses. To that end, each chapter contains problem sets to help solidify the covered concepts and uses data available in the book's R package. This text is intended for a broad audience as both an introduction to predictive models as well as a guide to applying them. Non-mathematical readers will appreciate the intuitive explanations of the techniques while an emphasis on problem-solving with real data across a wide variety of applications will aid practitioners who wish to extend their expertise. Readers should have knowledge of basic statistical ideas, such as correlation and linear regression analysis. While the text is biased against complex equations, a mathematical background is needed for advanced topics. © Springer Science+Business Media New York 2013. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-84995523796
"Brain C.K.","",[No title available],1981,"The Hunters or the Hunted? An Introduction to African Cave Taphonomy",,,,"","",,1270,,,,"Brain, C.K.",[No abstract available],,,,,,Scopus,2-s2.0-0003560905
"Michalski R.S., Carbonell J.G., Mitchell T.M.","",[No title available],1983,"Machine Learning: An Artificial Intelligence Approach",,,,"","",,1115,,,,"Michalski, R.S.; Carbonell, J.G.; Mitchell, T.M.",[No abstract available],,,,,,Scopus,2-s2.0-0003418739
"Mevik B.-H., Wehrens R.","6602950484;7003680688;","The pls package: Principal component and partial least squares regression in R",2007,"Journal of Statistical Software","18","2",,"1","23",,824,"10.18637/jss.v018.i02","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846829987&doi=10.18637%2fjss.v018.i02&partnerID=40&md5=561b69f640ae6b32862291eab6e05c8b","Norwegian University of Life Sciences, Norway; Radboud University Nijmegen, Netherlands; Department of Chemistry, Biotechnology and Food Science, Norwegian University of Life Sciences, P.O. Box 5003, N-1432 As, Norway; Institute of Molecules and Materials, Analytical Chemistry, Radboud University Nijmegen, P.O. Box 9010, 6500 GL Nijmegen, Netherlands","Mevik, B.-H., Norwegian University of Life Sciences, Norway, Department of Chemistry, Biotechnology and Food Science, Norwegian University of Life Sciences, P.O. Box 5003, N-1432 As, Norway; Wehrens, R., Radboud University Nijmegen, Netherlands, Institute of Molecules and Materials, Analytical Chemistry, Radboud University Nijmegen, P.O. Box 9010, 6500 GL Nijmegen, Netherlands","The pls package implements principal component regression (PCR) and partial least squares regression (PLSR) in R (R Development Core Team 2006b), and is freely available from the Comprehensive R Archive Network (CRAN), licensed under the GNU General Public License (GPL). The user interface is modelled after the traditional formula interface, as exemplified by 1m. This was done so that people used to R would not have to learn yet another interface, and also because we believe the formula interface is a good way of working interactively with models. It thus has methods for generic functions like predict, update and coef. It also has more specialised functions like scores, loadings and RMSEP, and a flexible cross-validation system. Visual inspection and assessment is important in chemometrics, and the pis package has a number of plot functions for plotting scores, loadings, predictions, coefficients and RMSEP estimates. The package implements PCR and several algorithms for PLSR. The design is modular, so that it should be easy to use the underlying algorithms in other functions. It is our hope that the package will serve well both for interactive data analysis and as a building block for other functions or packages using PLSR or PCR. We will here describe the package and how it is used for data analysis, as well as how it can be used as a part of other packages. Also included is a section about formulas and data frames, for people not used to the R modelling idioms.","Partial least squares regression; PCR; PLSR; Principal component regression; R",,Article,"Final",Open Access,Scopus,2-s2.0-33846829987
"Mitteroecker P., Gunz P.","6507135382;6506472733;","Advances in Geometric morphometrics",2009,"Evolutionary Biology","36","2",,"235","247",,576,"10.1007/s11692-009-9055-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69449097227&doi=10.1007%2fs11692-009-9055-x&partnerID=40&md5=b3ed371cd9636aa0a4ab33d0e92745b7","Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria; Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Mitteroecker, P., Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria, Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Gunz, P., Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Geometric morphometrics is the statistical analysis of form based on Cartesian landmark coordinates. After separating shape from overall size, position, and orientation of the landmark configurations, the resulting Procrustes shape coordinates can be used for statistical analysis. Kendall shape space, the mathematical space induced by the shape coordinates, is a metric space that can be approximated locally by a Euclidean tangent space. Thus, notions of distance (similarity) between shapes or of the length and direction of developmental and evolutionary trajectories can be meaningfully assessed in this space. Results of statistical techniques that preserve these convenient properties-such as principal component analysis, multivariate regression, or partial least squares analysis-can be visualized as actual shapes or shape deformations. The Procrustes distance between a shape and its relabeled reflection is a measure of bilateral asymmetry. Shape space can be extended to form space by augmenting the shape coordinates with the natural logarithm of Centroid Size, a measure of size in geometric morphometrics that is uncorrelated with shape for small isotropic landmark variation. The thin-plate spline interpolation function is the standard tool to compute deformation grids and 3D visualizations. It is also central to the estimation of missing landmarks and to the semilandmark algorithm, which permits to include outlines and surfaces in geometric morphometric analysis. The powerful visualization tools of geometric morphometrics and the typically large amount of shape variables give rise to a specific exploratory style of analysis, allowing the identification and quantification of previously unknown shape features. © The Author(s) 2009.","Asymmetry; Form space; Kendall shape space; Procrustes; Semilandmarks; Thin-plate spline",,Article,"Final",Open Access,Scopus,2-s2.0-69449097227
"Stiner M.C.","",[No title available],1994,"Honor Among Thieves: A Zooarchaeological Study of Neandertal Ecology",,,,"","",,566,,,,"Stiner, M.C.",[No abstract available],,,,,,Scopus,2-s2.0-0003480509
