Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Hammer Ø., Harper D.A.T., Ryan P.D.","25624260900;55745283900;7402922193;","Past: Paleontological statistics software package for education and data analysis",2001,"Palaeontologia Electronica","4","1",,"XIX","XX",,14188,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34748886657&partnerID=40&md5=b32644b1c039465d71cd1c90d0cd42e6","Paleontological Museum, University of Oslo, Sars gate 1, 0562 Oslo, Norway; Geological Museum, University of Copenhagen, Øster Voldgade 5-7, DK-1350 Copenhagen K, Denmark; Department of Geology, National University of Ireland, Galway, Ireland","Hammer, Ø., Paleontological Museum, University of Oslo, Sars gate 1, 0562 Oslo, Norway; Harper, D.A.T., Geological Museum, University of Copenhagen, Øster Voldgade 5-7, DK-1350 Copenhagen K, Denmark; Ryan, P.D., Department of Geology, National University of Ireland, Galway, Ireland","A comprehensive, but simple-to-use software package for executing a range of standard numerical analysis and operations used in quantitative paleontology has been developed. The program, called PAST (PAleontological STatistics), runs on standard Windows computers and is available free of charge. PAST integrates spreadsheettype data entry with univariate and multivariate statistics, curve fitting, time-series analysis, data plotting, and simple phylogenetic analysis. Many of the functions are specific to paleontology and ecology, and these functions are not found in standard, more extensive, statistical packages. PAST also includes fourteen case studies (data files and exercises) illustrating use of the program for paleontological problems, making it a complete educational package for courses in quantitative methods. Copyright: Palaeontological Association, 22 June 2001.","Data analysis; Education; Software",,Article,"Final",,Scopus,2-s2.0-34748886657
"Smith W.H.F., Sandwell D.T.","25926741400;7005907476;","Global sea floor topography from satellite altimetry and ship depth soundings",1997,"Science","277","5334",,"1956","1962",,3227,"10.1126/science.277.5334.1956","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030842741&doi=10.1126%2fscience.277.5334.1956&partnerID=40&md5=763faf8b9c02eec185ddb3e7ce40d3ad","Natl. Oceanic and Atmosph. Admin., Code E/OC-2, 1315 East-West Highway, Silver Spring, MD 20910-3282, United States; Scripps Institution of Oceanography, San Diego, CA 92093, United States","Smith, W.H.F., Natl. Oceanic and Atmosph. Admin., Code E/OC-2, 1315 East-West Highway, Silver Spring, MD 20910-3282, United States; Sandwell, D.T., Scripps Institution of Oceanography, San Diego, CA 92093, United States","A digital bathymetric map of the oceans with a horizontal resolution of 1 to 12 kilometers was derived by combining available depth soundings with high-resolution marine gravity information from the Geosat and ERS-1 spacecraft. Previous global bathymetric maps lacked features such as the 1600-kilometer-long Foundation Seamounts chain in the South Pacific. This map shows relations among the distributions of depth, sea floor area, and sea floor age that do not fit the predictions of deterministic models of subsidence due to lithosphere cooling but may be explained by a stochastic model in which randomly distributed reheating events warm the lithosphere and raise the ocean floor.",,"bathymetry; bottom topography; ERS-1; Geosat; gravity; satellite altimetry; sea floor topography; seafloor mapping; article; calculation; mathematical analysis; mathematical model; pacific ocean; prediction; priority journal; sea; sediment; space flight; telecommunication; topography",Article,"Final",,Scopus,2-s2.0-0030842741
"Froese R., Pauly D.","",[No title available],2003,"FishBase",,,,"","",,2799,,,,"Froese, R.; Pauly, D.",[No abstract available],,,,,,Scopus,2-s2.0-0004048250
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1769,"10.1111/j.1755-0998.2010.02924.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650839801&doi=10.1111%2fj.1755-0998.2010.02924.x&partnerID=40&md5=d30b5ebcfc053aa3854553146529e97f","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Increasingly, data on shape are analysed in combination with molecular genetic or ecological information, so that tools for geometric morphometric analysis are required. Morphometric studies most often use the arrangements of morphological landmarks as the data source and extract shape information from them by Procrustes superimposition. The MorphoJ software combines this approach with a wide range of methods for shape analysis in different biological contexts. The program offers an integrated and user-friendly environment for standard multivariate analyses such as principal components, discriminant analysis and multivariate regression as well as specialized applications including phylogenetics, quantitative genetics and analyses of modularity in shape data. MorphoJ is written in Java and versions for the Windows, Macintosh and Unix/Linux platforms are freely available from © 2010 Blackwell Publishing Ltd.","Geometric morphometrics; Multivariate statistics; Phylogeny; Procrustes superimposition; Quantitative genetics; Shape","article; computer interface; computer program; genetic procedures; instrumentation; multivariate analysis; phylogeny; Genetic Techniques; Multivariate Analysis; Phylogeny; Software; User-Computer Interface",Article,"Final",,Scopus,2-s2.0-78650839801
"Adams D.C., Rohlf F.J., Slice D.E.","7404054540;7003281107;6603334019;","Geometric morphometrics: Ten years of progress following the ‘revolution’",2004,"Italian Journal of Zoology","71","1",,"5","16",,1201,"10.1080/11250000409356545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242321708&doi=10.1080%2f11250000409356545&partnerID=40&md5=74fa0a4ec02d5ccc6f34b38d4e228cd8","Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria; Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","Adams, D.C., Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Slice, D.E., Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria, Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","The analysis of shape is a fundamental part of much biological research. As the field of statistics developed, so have the sophistication of the analysis of these types of data. This lead to multivariate morphometrics in which suites of measurements were analyzed together using canonical variates analysis, principal components analysis, and related methods. In the 1980s, a fundamental change began in the nature of the data gathered and analyzed. This change focused on the coordinates of landmarks and the geometric information about their relative positions. As a by-product of such an approach, results of multivariate analyses could be visualized as configurations of landmarks back in the original space of the organism rather than only as statistical scatter plots. This new approach, called “geometric morphometrics”;, had benefits that lead Rohlf and Marcus (1993) to proclaim a “revolution”; in morphometrics. In this paper, we briefly update the discussion in that paper and summarize the advances in the ten years since the paper by Rohlf and Marcus. We also speculate on future directions in morphometric analysis. © 2004 Taylor & Francis Group, LLC.","Generalized Procrustes analysis; Geometric morphometrics; Shape analysis","geometry; morphometry; zoology; Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-1242321708
"Videler J.J.","",[No title available],1993,"Fish Swimming",,,,"","",,840,,,,"Videler, J.J.",[No abstract available],,,,,,Scopus,2-s2.0-0004253073
"Zelditch M.L., Swiderski D.L., Sheets H.D., Fink W.L.","",[No title available],2004,"Geometric Morphometrics for Biologists: A Primer",,,,"","",,689,,,,"Zelditch, M.L.; Swiderski, D.L.; Sheets, H.D.; Fink, W.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-85013705089
"Eschmeyer W.N.","",[No title available],2013,"Catalog of Fishes",,,,"","",,599,,,,"Eschmeyer, W.N.",[No abstract available],,,,"Final",,Scopus,2-s2.0-53649110275
"Bookstein F.L.","7004606384;","Size and shape spaces for landmark data in two dimensions",1986,"Statistical Science","1","2",,"181","222",,385,"10.1214/ss/1177013696","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972512610&doi=10.1214%2fss%2f1177013696&partnerID=40&md5=98c2176a274e08130b8f03506a13c0a4","Center for Human Growth and Development, Consortium for Research in Developmental and Reproductive Biology, Department of Biostatistics of the University of Michigan, Ann Arbor, MI, 48109, United States","Bookstein, F.L., Center for Human Growth and Development, Consortium for Research in Developmental and Reproductive Biology, Department of Biostatistics of the University of Michigan, Ann Arbor, MI, 48109, United States","Biometrie studies of the forms of organisms usually consider size and shape variations in the geometric configuration of landmarks, points that correspond biologically from form to form. The size variables may be usefully considered the linear vector space spanned by the set of all distances between pairs of landmarks. The shape of a single triangle ΔABC of landmarks may be reduced to a single pair of shape coordinates locating the vertex C in the coordinate system with landmark A sent to (0, 0) and landmark B to (1, 0). A useful space of shape variables is the span of all such shape coordinate pairs for various triples of landmarks. On a convenient null model of identical circular normal perturbations at each landmark independently, one size variable S, which may be taken as the mean square of all the interlandmark distances, has covariance zero with every shape variable. Then associations between shape and size may be tested by the F ratio for multiple regression of S on any basis for shape space. For a single triangle of landmarks, the existence of any mean difference or mean change in shape may be tested by Hotelling’s T2 applied to any pair of shape coordinates for that triangle. When such a difference is statistically significant, it may be interpreted as the ratio of a pair of size variables measured along directions at an angle averaging 90° in the samples of forms. One size variable will bear the greatest mean rate or ratio of change between the forms, the other the least. Analysis of configurations of more than three landmarks reduces to consideration of size variables involving at most three landmarks. These techniques are demonstrated in a study of the growth of the head in 62 normal Ann Arbor youth. Each comparison of interest is summarized in its own orthogonal coordinate system, the biorthogonal grid pair. © 1986, Statistical Science. All rights reserved.","Allometry; Biorthogonal grids; Craniofacial growth; Landmark data; Morphometrics; Shape variables; Size variables; Statistics of deformations; Tensor biometrics",,Article,"Final",Open Access,Scopus,2-s2.0-84972512610
