Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Falconer D.S.","",[No title available],2005,"Introduction to Quantitative Genetics",,,,"","",,17754,,,,"Falconer, D.S.",[No abstract available],,,,,,Scopus,2-s2.0-0003995062
"Lynch M., Walsh B.","",[No title available],1998,"Genetics and Analysis of Quantitative Traits",,,,"","",,6359,,,,"Lynch, M.; Walsh, B.",[No abstract available],,,,,,Scopus,2-s2.0-0003873122
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,,,"Dryden, I.L.; Mardia, K.V.",[No abstract available],,,,,,Scopus,2-s2.0-0003489720
"Buikstra J.E., Ubelaker D.H.","","Standards for data collection from human skeletal remains",1994,"Standards for Data Collection from Human Skeletal Remains",,,,"","",,2465,,,,"Buikstra, J.E.; Ubelaker, D.H.",[No abstract available],,,,,,Scopus,2-s2.0-0003655056
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Waddington C.H.","",[No title available],1957,"The Strategy of the Genes",,,,"","",,1791,,,,"Waddington, C.H.",[No abstract available],,,,,,Scopus,2-s2.0-0004078878
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1769,"10.1111/j.1755-0998.2010.02924.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650839801&doi=10.1111%2fj.1755-0998.2010.02924.x&partnerID=40&md5=d30b5ebcfc053aa3854553146529e97f","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Increasingly, data on shape are analysed in combination with molecular genetic or ecological information, so that tools for geometric morphometric analysis are required. Morphometric studies most often use the arrangements of morphological landmarks as the data source and extract shape information from them by Procrustes superimposition. The MorphoJ software combines this approach with a wide range of methods for shape analysis in different biological contexts. The program offers an integrated and user-friendly environment for standard multivariate analyses such as principal components, discriminant analysis and multivariate regression as well as specialized applications including phylogenetics, quantitative genetics and analyses of modularity in shape data. MorphoJ is written in Java and versions for the Windows, Macintosh and Unix/Linux platforms are freely available from © 2010 Blackwell Publishing Ltd.","Geometric morphometrics; Multivariate statistics; Phylogeny; Procrustes superimposition; Quantitative genetics; Shape","article; computer interface; computer program; genetic procedures; instrumentation; multivariate analysis; phylogeny; Genetic Techniques; Multivariate Analysis; Phylogeny; Software; User-Computer Interface",Article,"Final",,Scopus,2-s2.0-78650839801
"Waddington C.H.","16676800300;","Canalization of development and the inheritance of acquired characters",1942,"Nature","150","3811",,"563","565",,1644,"10.1038/150563a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-51149203927&doi=10.1038%2f150563a0&partnerID=40&md5=fcc8027d3f188a73e414750e72da5bde","Zoological and Strangeways Laboratories, Cambridge","Waddington, C.H., Zoological and Strangeways Laboratories, Cambridge",[No abstract available],,,Article,"Final",,Scopus,2-s2.0-51149203927
"Goodall C.","","Procrustes methods in the statistical analysis of shape",1991,"J. R. Statist. Soc. B","53","2",,"285","339",,1199,,,,"Goodall, C.",[No abstract available],,,,,,Scopus,2-s2.0-0000142472
