Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
[No author name available],[No author id available],"R: A language and environment for statistical computing",2015,"R: A Language and Environment for Statistical Computing",,,,"","",,25440,,,,"",[No abstract available],,,,"Final",,Scopus,2-s2.0-84964927929
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1769,"10.1111/j.1755-0998.2010.02924.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650839801&doi=10.1111%2fj.1755-0998.2010.02924.x&partnerID=40&md5=d30b5ebcfc053aa3854553146529e97f","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Increasingly, data on shape are analysed in combination with molecular genetic or ecological information, so that tools for geometric morphometric analysis are required. Morphometric studies most often use the arrangements of morphological landmarks as the data source and extract shape information from them by Procrustes superimposition. The MorphoJ software combines this approach with a wide range of methods for shape analysis in different biological contexts. The program offers an integrated and user-friendly environment for standard multivariate analyses such as principal components, discriminant analysis and multivariate regression as well as specialized applications including phylogenetics, quantitative genetics and analyses of modularity in shape data. MorphoJ is written in Java and versions for the Windows, Macintosh and Unix/Linux platforms are freely available from © 2010 Blackwell Publishing Ltd.","Geometric morphometrics; Multivariate statistics; Phylogeny; Procrustes superimposition; Quantitative genetics; Shape","article; computer interface; computer program; genetic procedures; instrumentation; multivariate analysis; phylogeny; Genetic Techniques; Multivariate Analysis; Phylogeny; Software; User-Computer Interface",Article,"Final",,Scopus,2-s2.0-78650839801
"Binford L.R.","",[No title available],1981,"Bones: Ancient Men and Modern Myths",,,,"","",,1763,,,,"Binford, L.R.",[No abstract available],,,,,,Scopus,2-s2.0-0003747768
"Bookstein F.L.","7004606384;","Principal Warps: Thin-Plate Splines and the Decomposition of Deformations",1989,"IEEE Transactions on Pattern Analysis and Machine Intelligence","11","6",,"567","585",,1257,"10.1109/34.24792","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957563017&doi=10.1109%2f34.24792&partnerID=40&md5=cff712aaae68443780d2a30c89a6fd7d","Center for Human Growth and Development, University of Michigan, Ann Arbor, MI 48109, United States","Bookstein, F.L., Center for Human Growth and Development, University of Michigan, Ann Arbor, MI 48109, United States","One conventional tool for interpolating surfaces over scattered data, the thin-plate spline, has an elegant algebra expressing the dependence of the physical bending energy of a thin metal plate on point constraints. For interpolation of a surface over a fixed set of nodes in the plane, the bending energy is a quadratic form in the heights assigned to the surface. The spline is the superposition of eigenvectors of the bending energy matrix, of successively larger physical scales, over a tilted flat plane having no bending energy at all. When these splines are paired, one representing the x-coordinate of another form and the other the y-coordinate, they aid greatly in the modeling of biological shape change as deformation. In this context, the pair becomes an interpolation map from R2 to R2 relating two sets of landmark points. The spline maps decompose, in the same way as the spline surfaces, into a linear part (an affine transformation) together with the superposition of principal warps, which are geometrically independent, affine-free deformations of progressively smaller geometrical scales. The warps decompose an empirical deformation into orthogonal features more or less as a conventional orthogonal functional analysis decomposes the single scene. This paper demonstrates the decomposition of deformations by principal warps, extends the method to deal with curving edges between landmarks, relates this formalism to other applications of splines current in computer vision, and indicates how they might aid in the extraction of features for analysis, comparison, and diagnosis of biological and medical images. © 1989 IEEE","Affine transformations; biharmonic equation; biomedical image analysis; deformation; principal warps; quadratic variation; shape; thin-plate splines; warping",,Article,"Final",,Scopus,2-s2.0-79957563017
"Rohlf F.J.","7003281107;","Shape statistics: Procrustes superimpositions and tangent spaces",1999,"Journal of Classification","16","2",,"197","223",,537,"10.1007/s003579900054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033235691&doi=10.1007%2fs003579900054&partnerID=40&md5=afe1b218ad4917ce57cf2dee9936bc68","State University of New York, Stony Brook, NY, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States","Rohlf, F.J., State University of New York, Stony Brook, NY, United States, Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States","The shape of a set of labeled points corresponds to those attributes of the configuration that are invariant to the effects of translation, rotation, and scale. Procrustes distance may be used to compare different shapes and also serve as a metric that may be used to define multidimensional shape spaces. This paper demonstrates that the preshape space of planar triangles Procrustes aligned to a reference triangle corresponds to a unit hemisphere. An overview of methods used as linear approximations of D. G. Kendall's non-Euclidean shape space is given, and the equivalence of several methods based on orthogonal projections is shown. Some problems with approximations based on stereographic projections are also discussed. A simple example using artificial data is included.","Kendall shape space; Multivariate analysis; Partial warps; Preshape space; Tangent space",,Article,"Final",,Scopus,2-s2.0-0033235691
"Seyfarth R.M., Cheney D.L., Marler P.","7003381639;34567841500;7004122944;","Vervet monkey alarm calls: Semantic communication in a free-ranging primate",1980,"Animal Behaviour","28","4",,"1070","1094",,534,"10.1016/S0003-3472(80)80097-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000732765&doi=10.1016%2fS0003-3472%2880%2980097-2&partnerID=40&md5=b243d056c3668922637ac8e7495a6205","Rockefeller University, Field Research Center, Millbrook, NY 12545, United States","Seyfarth, R.M., Rockefeller University, Field Research Center, Millbrook, NY 12545, United States; Cheney, D.L., Rockefeller University, Field Research Center, Millbrook, NY 12545, United States; Marler, P., Rockefeller University, Field Research Center, Millbrook, NY 12545, United States","Vervet monkeys (Cercopithecus aethiops) at Amboseli, Kenya, give acoustically different alarm calls to different predators. Each alarm evokes contrasting, seemingly adaptive, responses. Animals on the ground respond to leopard alarms by running into trees, to eagle alarms by looking up, and to snake alarms by looking down. In a 14-month field study examining the semantic properties of alarm calls, we played tape-recorded alarms to vervets in the absence of actual predators and filmed the monkeys' responses. Playbacks confirmed observations and showed that (1) alarm length, amplitude and alarmist's age/sex class had little effect on response quality, and (2) context was not a systematic determinant of response. We conclude that vervet alarm calls function to designate different classes of external danger. © 1980.",,,Article,"Final",,Scopus,2-s2.0-0000732765
"Hay R.L.","",[No title available],1976,"Geology of the Olduvai Gorge",,,,"","",,492,,,,"Hay, R.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003904043
"Potts R., Shipman P.","7101638880;7004475336;","Cutmarks made by stone tools on bones from Olduvai Gorge, Tanzania",1981,"Nature","291","5816",,"577","580",,373,"10.1038/291577a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001004708&doi=10.1038%2f291577a0&partnerID=40&md5=7aaa7fc89d86f57bb6cbc276b95cb222","Department of Anthropology, Harvard University, Cambridge, MA 02138, United States; Departments of Earth and Planetary Sciences, Johns Hopkins University, Baltimore, MD 21218, United States","Potts, R., Department of Anthropology, Harvard University, Cambridge, MA 02138, United States; Shipman, P., Departments of Earth and Planetary Sciences, Johns Hopkins University, Baltimore, MD 21218, United States","Fossils from Olduvai Gorge, Tanzania, show cutmarks which establish that hominids were using stone tools on animal tissues during the Lower Pleistocene in Africa. We identified cutmarks by elimination of other likely causes of the marks on the bone surfaces, for example, gnawing or chewing by carnivores or rodents, and damage made by tools of excavators or preparators. This was achieved by comparing the marks on the fossils with those produced by known causes on modern bones, using scanning electron microscopy (SEM). Because the fossils occur as part of accumulations of animal remains in relatively undisturbed geological contexts, we conclude that there is a functional association between the stone artefacts and bones at these sites, rather than an accidental, postmortem association1,2. © 1981 Nature Publishing Group.",,,Article,"Final",,Scopus,2-s2.0-0001004708
"Blumenschine R.J.","6602434690;","Percussion marks, tooth marks, and experimental determinations of the timing of hominid and carnivore access to long bones at FLK Zinjanthropus, Olduvai Gorge, Tanzania",1995,"Journal of Human Evolution","29","1",,"21","51",,360,"10.1006/jhev.1995.1046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029511653&doi=10.1006%2fjhev.1995.1046&partnerID=40&md5=c084319919d091936311f129b9e1c756","Department of Anthropology, Rutgers University, New Brunswick, NJ 08903, United States","Blumenschine, R.J., Department of Anthropology, Rutgers University, New Brunswick, NJ 08903, United States","Competing hypotheses about the timing and nature of hominid and carnivore contributions to the formation of the Plio-Pleistocene bone assemblage from FLK Zinjanthropus are tested. The hypotheses advanced by Bunn (1986; Bunn and Kroll, 1986) and Leakey (1971), and by Binford (1981, 1986) are tested using the proportion of long bone specimens bearing hammerstone percussion marks and carnivore tooth marks. Unambiguous test implications based on surface mark frequencies are provided by results of well controlled experiments and naturalistic observations that model three alternative sequences of long bone processing and consumption by hominids and/or carnivores. Percussion mark and tooth mark frequencies, reported systematically for the first time on the assemblage from FLK Zinjanthropus, allow the rejection of the hypothesis that carnivores rather than hominids at FLK Zinjanthropus enjoyed first access to marrow in long bone cavities. This result contradicts Binford's characterization of Plio-Pleistocene hominids as marginal scavengers of carcasses heavily ravaged by bone-crunching carnivores. However, a high proportion of tooth-marked long bone midshaft fragments allows the rejection of the alternative hypothesis that carnivore access to long bones was exclusively or even primarily secondary to butchery and marrow extraction by hominids, as argued by Bunn (1986; Bunn and Kroll, 1986) and Leakey (1971). The results show that the sequence of carnivore and hominid access to long bones, and their respective carcass tissue yields, was more complex, as is consistent with a dominantly passive scavenging mode of carcass acquisition by hominids hypothesized earlier on the basis of skeletal part data and paleoecological considerations. Confidence in these deductions based on surface mark frequencies is increased by demonstrations of (i) a close comparability in agencies of bone fragmentation between the control samples and FLK Zinjanthropus; (ii) the representativeness of the control samples with respect to the process-pattern relationship between marrow/grease extraction and frequencies of surface marking; and (iii) the energetic and mechanical uniformities linking rates of bone surface marking to the timing of carnivore and hominid access to long bone nutrients. © 1995 Academic Press. All rights reserved.","Bone assemblage formation; Bone modification; Experimental archacology; Hominid behaviour; Taphonomy","behaviour; bone assemblage; hominid; percussion mark; taphonomy; tooth mark; bone; bone marrow; carcass; carnivore; hominid; hypothesis; long bone; percussion; Pleistocene; Tanzania; taphonomy; tissue; tooth; Tanzania, Olduvai Gorge; Hominidae",Article,"Final",,Scopus,2-s2.0-0029511653
