Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Gould S.J.","",[No title available],1977,"Ontogeny and Phylogeny",,,,"","",,3309,,,,"Gould, S.J.",[No abstract available],,,,,,Scopus,2-s2.0-0004160847
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1769,"10.1111/j.1755-0998.2010.02924.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650839801&doi=10.1111%2fj.1755-0998.2010.02924.x&partnerID=40&md5=d30b5ebcfc053aa3854553146529e97f","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Increasingly, data on shape are analysed in combination with molecular genetic or ecological information, so that tools for geometric morphometric analysis are required. Morphometric studies most often use the arrangements of morphological landmarks as the data source and extract shape information from them by Procrustes superimposition. The MorphoJ software combines this approach with a wide range of methods for shape analysis in different biological contexts. The program offers an integrated and user-friendly environment for standard multivariate analyses such as principal components, discriminant analysis and multivariate regression as well as specialized applications including phylogenetics, quantitative genetics and analyses of modularity in shape data. MorphoJ is written in Java and versions for the Windows, Macintosh and Unix/Linux platforms are freely available from © 2010 Blackwell Publishing Ltd.","Geometric morphometrics; Multivariate statistics; Phylogeny; Procrustes superimposition; Quantitative genetics; Shape","article; computer interface; computer program; genetic procedures; instrumentation; multivariate analysis; phylogeny; Genetic Techniques; Multivariate Analysis; Phylogeny; Software; User-Computer Interface",Article,"Final",,Scopus,2-s2.0-78650839801
"Darwin C.","",[No title available],1868,"The Variation of Animals and Plants under Domestication",,,,"","",,1503,,,,"Darwin, C.",[No abstract available],,,,,,Scopus,2-s2.0-0003696589
"Sisson S., Grossman J.D.","",[No title available],1953,"The Anatomy of the Domestic Animals",,,,"","",,930,,,,"Sisson, S.; Grossman, J.D.",[No abstract available],,,,,,Scopus,2-s2.0-0004117539
"Wolff J.","","The law of bone remodelling",1986,"The Law of Bone Remodelling",,,,"","",,903,,,,"Wolff, J.",[No abstract available],,,,,,Scopus,2-s2.0-0003474880
"Von Den Driesch A.","",[No title available],1976,"A Guide to the Measurement of Animal Bones from Archaeological Sites",,,,"","",,862,,,,"Von Den Driesch, A.",[No abstract available],,,,,,Scopus,2-s2.0-0004114768
"Zeuner F.E.","","A history of domesticated animals",1963,"A History of Domesticated Animals",,,,"","",,578,,,,"Zeuner, F.E.",[No abstract available],,,,,,Scopus,2-s2.0-0004215226
"Mitteroecker P., Gunz P.","6507135382;6506472733;","Advances in Geometric morphometrics",2009,"Evolutionary Biology","36","2",,"235","247",,576,"10.1007/s11692-009-9055-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69449097227&doi=10.1007%2fs11692-009-9055-x&partnerID=40&md5=b3ed371cd9636aa0a4ab33d0e92745b7","Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria; Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Mitteroecker, P., Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria, Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Gunz, P., Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Geometric morphometrics is the statistical analysis of form based on Cartesian landmark coordinates. After separating shape from overall size, position, and orientation of the landmark configurations, the resulting Procrustes shape coordinates can be used for statistical analysis. Kendall shape space, the mathematical space induced by the shape coordinates, is a metric space that can be approximated locally by a Euclidean tangent space. Thus, notions of distance (similarity) between shapes or of the length and direction of developmental and evolutionary trajectories can be meaningfully assessed in this space. Results of statistical techniques that preserve these convenient properties-such as principal component analysis, multivariate regression, or partial least squares analysis-can be visualized as actual shapes or shape deformations. The Procrustes distance between a shape and its relabeled reflection is a measure of bilateral asymmetry. Shape space can be extended to form space by augmenting the shape coordinates with the natural logarithm of Centroid Size, a measure of size in geometric morphometrics that is uncorrelated with shape for small isotropic landmark variation. The thin-plate spline interpolation function is the standard tool to compute deformation grids and 3D visualizations. It is also central to the estimation of missing landmarks and to the semilandmark algorithm, which permits to include outlines and surfaces in geometric morphometric analysis. The powerful visualization tools of geometric morphometrics and the typically large amount of shape variables give rise to a specific exploratory style of analysis, allowing the identification and quantification of previously unknown shape features. © The Author(s) 2009.","Asymmetry; Form space; Kendall shape space; Procrustes; Semilandmarks; Thin-plate spline",,Article,"Final",Open Access,Scopus,2-s2.0-69449097227
"Meiri S., Dayan T.","23005279600;7003620454;","On the validity of Bergmann's rule",2003,"Journal of Biogeography","30","3",,"331","351",,441,"10.1046/j.1365-2699.2003.00837.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037360332&doi=10.1046%2fj.1365-2699.2003.00837.x&partnerID=40&md5=bda85afbb36a89467fb29afc6da79cdb","Department of Zoology, Tel Aviv University, Tel Aviv, Israel; Department of Zoology, Tel Aviv University, Tel Aviv 69978, Israel","Meiri, S., Department of Zoology, Tel Aviv University, Tel Aviv, Israel, Department of Zoology, Tel Aviv University, Tel Aviv 69978, Israel; Dayan, T., Department of Zoology, Tel Aviv University, Tel Aviv, Israel","Aim: We reviewed the occurrence of Bergmann's rule in birds (ninety-four species) and mammals (149 species), using only studies where statistical significance of the results was tested. We also tested whether studies using different characters as surrogates of body size have a different tendency to conform to Bergmann's rule, whether body size and nest type (in birds) have an influence on the tendency to conform to the rule, and whether sedentary birds conform to the rule more than migratory birds. Location: Worldwide. Methods: We reviewed published data on geographic and temporal variation in body size, using only studies where the statistical significance of the results was tested. We asked how many species conform to the rule out of all species studied in each order and family. Results: Over 72% of the birds and 65% of the mammal species follow Bergmann's rule. An overall tendency to follow the rule occurs also within orders and families. Studies using body mass in mammals show the greatest tendency to adhere to Bergmann's rule (linear measurements and dental measurements show a weaker tendency); while in birds, studies using body mass and other surrogates (linear measurements and egg size) show a similar tendency. Birds of different body mass categories exhibit a similar tendency to follow Bergmann's rule, while in mammals the lower body size categories (4-50 and 50-500 g) show a significantly lower tendency to conform to the rule. Sedentary birds tend to conform to Bergmann's rule more than migratory species. Nest type does not affect the tendency to conform to Bergmann's rule. Main conclusions: Bergmann's rule is a valid ecological generalization for birds and mammals.","Aves; Bergmann's rule; Body size; Geographic variation; Latitude; Mammalia; Size clines; Temperature","Bergmann Rule; bird; body size; geographical variation; hypothesis testing; latitude; mammal; Aves; Mammalia",Article,"Final",,Scopus,2-s2.0-0037360332
