Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Hammer Ø., Harper D.A.T., Ryan P.D.","25624260900;55745283900;7402922193;","Past: Paleontological statistics software package for education and data analysis",2001,"Palaeontologia Electronica","4","1",,"XIX","XX",,14188,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34748886657&partnerID=40&md5=b32644b1c039465d71cd1c90d0cd42e6","Paleontological Museum, University of Oslo, Sars gate 1, 0562 Oslo, Norway; Geological Museum, University of Copenhagen, Øster Voldgade 5-7, DK-1350 Copenhagen K, Denmark; Department of Geology, National University of Ireland, Galway, Ireland","Hammer, Ø., Paleontological Museum, University of Oslo, Sars gate 1, 0562 Oslo, Norway; Harper, D.A.T., Geological Museum, University of Copenhagen, Øster Voldgade 5-7, DK-1350 Copenhagen K, Denmark; Ryan, P.D., Department of Geology, National University of Ireland, Galway, Ireland","A comprehensive, but simple-to-use software package for executing a range of standard numerical analysis and operations used in quantitative paleontology has been developed. The program, called PAST (PAleontological STatistics), runs on standard Windows computers and is available free of charge. PAST integrates spreadsheettype data entry with univariate and multivariate statistics, curve fitting, time-series analysis, data plotting, and simple phylogenetic analysis. Many of the functions are specific to paleontology and ecology, and these functions are not found in standard, more extensive, statistical packages. PAST also includes fourteen case studies (data files and exercises) illustrating use of the program for paleontological problems, making it a complete educational package for courses in quantitative methods. Copyright: Palaeontological Association, 22 June 2001.","Data analysis; Education; Software",,Article,"Final",,Scopus,2-s2.0-34748886657
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,,,"Dryden, I.L.; Mardia, K.V.",[No abstract available],,,,,,Scopus,2-s2.0-0003489720
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1769,"10.1111/j.1755-0998.2010.02924.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650839801&doi=10.1111%2fj.1755-0998.2010.02924.x&partnerID=40&md5=d30b5ebcfc053aa3854553146529e97f","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Increasingly, data on shape are analysed in combination with molecular genetic or ecological information, so that tools for geometric morphometric analysis are required. Morphometric studies most often use the arrangements of morphological landmarks as the data source and extract shape information from them by Procrustes superimposition. The MorphoJ software combines this approach with a wide range of methods for shape analysis in different biological contexts. The program offers an integrated and user-friendly environment for standard multivariate analyses such as principal components, discriminant analysis and multivariate regression as well as specialized applications including phylogenetics, quantitative genetics and analyses of modularity in shape data. MorphoJ is written in Java and versions for the Windows, Macintosh and Unix/Linux platforms are freely available from © 2010 Blackwell Publishing Ltd.","Geometric morphometrics; Multivariate statistics; Phylogeny; Procrustes superimposition; Quantitative genetics; Shape","article; computer interface; computer program; genetic procedures; instrumentation; multivariate analysis; phylogeny; Genetic Techniques; Multivariate Analysis; Phylogeny; Software; User-Computer Interface",Article,"Final",,Scopus,2-s2.0-78650839801
"Razali N.M., Wah Y.B.","","Power comparisons of Shapiro-Wilk, Kolmogorov-Smirnov, Lilliefors and Anderson-Darling tests",2011,"Journal of Statistical Modeling and Analytics","2","1",,"21","33",,1093,,,,"Razali, N.M.; Wah, Y.B.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84860504202
"Waters M.R., Stafford Jr. T.W.","7202770627;7004919386;","Redefining the age of Clovis: Implications for the peopling of the Americas",2007,"Science","315","5815",,"1122","1126",,450,"10.1126/science.1137166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847255950&doi=10.1126%2fscience.1137166&partnerID=40&md5=db87669f8d9a296ad52d988147f12a29","Department of Anthropology, Center for the Study of the First Americans, Texas A and M University, College Station, TX 77843-4352, United States; Stafford Research Laboratories, 200 Acadia Avenue, Lafayette, CO 80026, United States","Waters, M.R., Department of Anthropology, Center for the Study of the First Americans, Texas A and M University, College Station, TX 77843-4352, United States; Stafford Jr., T.W., Stafford Research Laboratories, 200 Acadia Avenue, Lafayette, CO 80026, United States","The Clovis complex is considered to be the oldest unequivocal evidence of humans in the Americas, dating between 11,500 and 10,900 radiocarbon years before the present (14C yr B.P.). Adjusted 14C dates and a reevaluation of the existing Clovis date record revise the Clovis time range to 11,050 to 10,800 14C yr B.P. In as few as 200 calendar years, Clovis technology originated and spread throughout North America. The revised age range for Clovis overlaps non-Clovis sites in North and South America. This and other evidence imply that humans already lived in the Americas before Clovis.",,"carbon 14; artifact; historical time (human history); prehistoric; settlement history; anthropology; archeology; article; calibration; human; isotope labeling; migration; priority journal; South America; technology; travel; United States; Archaeology; Culture; Emigration and Immigration; History, Ancient; Humans; North America; Population Dynamics; South America; Time; Clovis; New Mexico; North America; South America; United States",Article,"Final",,Scopus,2-s2.0-33847255950
"Rohlf F.J.","","Relative warp analysis and an example of its application to mosquito wings",1993,"Contributions to Morphometrics",,,,"131","159",,446,,,,"Rohlf, F.J.",[No abstract available],,,,,,Scopus,2-s2.0-0001118169
"Kelly R.L., Todd L.C.","57214416068;7005727757;","Coming into the Country: Early Paleoindian Hunting and Mobility",1988,"American Antiquity","53","2",,"231","244",,376,"10.2307/281017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019768854&doi=10.2307%2f281017&partnerID=40&md5=26b8a78cce840f991ac986546b089009","Department of Anthropology, University of Louisville, Louisville, KY  40292, United States; Department of Anthropology, University of Denver, Denver, CO  80208, United States","Kelly, R.L., Department of Anthropology, University of Louisville, Louisville, KY  40292, United States; Todd, L.C., Department of Anthropology, University of Denver, Denver, CO  80208, United States","Hunter-gatherer adaptations to long-term fluctuations in regional resource structure require mechanisms to cope with periodic subsistence stresses. Among documented groups, a common response to such stress is temporary movement into adjacent occupied areas-moving in with ""relatives"" when things go wrong. However, in the case of early (ca. 12,000-10,000 B.P.) Paleoindian groups in the Americas, the availability of neighboring groups with a detailed knowledge of local resource geography could not be relied upon. Post-Pleistocene environmental changes and the low initial population of the New World are important factors conditioning a lifeway characterized by a dependence on hunting (though not exclusively of megafauna), and by high residential, logistical, and range (territorial) mobility. Early Paleoindian groups had to adopt a subsistence technology that could be employed regardless of the specific resource microstructure. In some regards, Paleoindians seem to have behaved like tropical foragers while in others like arctic collectors. Use of high quality lithic raw materials from large quarry sources, reliance on a bifacial technology, limited use of caves and rockshelters, and a low level of processing of food products for storage all may be indicative of such a subsistence technology, which would have been unlike that of any modern hunter-gatherers. © 1988 Society for American Archaeology.",,,Article,"Final",,Scopus,2-s2.0-85019768854
"Slice D.E.","6603334019;","Geometric morphometrics",2007,"Annual Review of Anthropology","36",,,"261","281",,330,"10.1146/annurev.anthro.34.081804.120613","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36048942133&doi=10.1146%2fannurev.anthro.34.081804.120613&partnerID=40&md5=5f0b0e37354cef031f810f2f68366c4a","Department of Anthropology, University of Vienna, A-1091 Vienna, Austria","Slice, D.E., Department of Anthropology, University of Vienna, A-1091 Vienna, Austria","Morphometrics, the field of biological shape analysis, has undergone major change in recent years. Most of this change has been due to the development and adoption of methods to analyze the Cartesian coordinates of anatomical landmarks. These geometric morphometric (GM) methods focus on the retention of geometric information throughout a study and provide efficient, statistically powerful analyses that can readily relate abstract, multivariate results to the physical structure of the original specimens. Physical anthropology has played a central role in both the development and the early adoption of these methods, just as it has done in the realm of general statistics, where it has served as a major motivating and contributing force behind much innovation. This review surveys the current state of GM, the role of authropologists in its development, recent applications of GM in physical anthropology, and GM-based methods newly introduced to, or by, anthropology, which are likely to impact future research. Copyright © 2007 by Annual Reviews. All rights reserved.","Allometry; Asymmetry; HTU; Landmarks; Procrustes analysis; Shape","allometry; anthropology; geometry; morphometry; multivariate analysis",Review,"Final",,Scopus,2-s2.0-36048942133
"Meltzer D.J.","7004705181;","First peoples in a new world: Colonizing ice age America",2009,"First Peoples in a New World: Colonizing Ice Age America",,,,"","",446,294,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887856379&partnerID=40&md5=a73cfc0851f042b098a2c3805a52e88d","Department of Anthropology, Southern Methodist University, United States","Meltzer, D.J., Department of Anthropology, Southern Methodist University, United States","More than 12,000 years ago, in one of the greatest triumphs of prehistory, humans colonized North America, a continent that was then truly a new world. Just when and how they did so has been one of the most perplexing and controversial questions in archaeology. This dazzling, cutting-edge synthesis, written for a wide audience by an archaeologist who has long been at the center of these debates, tells the scientific story of the first Americans: where they came from, when they arrived, and how they met the challenges of moving across the vast, unknown landscapes of Ice Age North America. David J. Meltzer pulls together the latest ideas from archaeology, geology, linguistics, skeletal biology, genetics, and other fields to trace the breakthroughs that have revolutionized our understanding in recent years. Among many other topics, he explores disputes over the hemisphere's oldest and most controversial sites and considers how the first Americans coped with changing global climates. He also confronts some radical claims: that the Americas were colonized from Europe or that a crashing comet obliterated the Pleistocene megafauna. Full of entertaining descriptions of on-site encounters, personalities, and controversies, this is a compelling behind-the-scenes account of how science is illuminating our past. © 2009 by the Regents of the University of California.",,,Book,"Final",,Scopus,2-s2.0-84887856379
"Klingenberg C.P.","7004588456;","Morphometric integration and modularity in configurations of landmarks: Tools for evaluating a priori hypotheses",2009,"Evolution and Development","11","4",,"405","421",,290,"10.1111/j.1525-142X.2009.00347.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649986245&doi=10.1111%2fj.1525-142X.2009.00347.x&partnerID=40&md5=81165d39bae7606cfe7c9d60d8c9dee9","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Oxford Road, Manchester M13 9PT, United Kingdom","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Oxford Road, Manchester M13 9PT, United Kingdom","Identifying the modular components of a configuration of landmarks is an important task of morphometric analyses in evolutionary developmental biology. Modules are integrated internally by many interactions among their component parts, but are linked to one another only by few or weak interactions. Accordingly, traits within modules are tightly correlated with each other, but relatively independent of traits in other modules. Hypotheses concerning the boundaries of modules in a landmark configuration can therefore be tested by comparing the strength of covariation among alternative partitions of the configuration into subsets of landmarks. If a subdivision coincides with the true boundaries between modules, the correlations among subsets should be minimal. This article introduces Escoufier's RV coefficient and the multi-set RV coefficient as measures of the correlation between two or more subsets of landmarks. These measures can be compared between alternative partitions of the configuration into subsets. Because developmental interactions are tissue bound, it is sensible to require that modules should be spatially contiguous. I propose a criterion for spatial contiguity for sets of landmarks using an adjacency graph. The new methods are demonstrated with data on shape of the wing in Drosophila melanogaster and the mandible of the house mouse. © 2009 Wiley Periodicals, Inc.",,"evolution; fly; morphometry; rodent; testing method; wing; animal; article; biological model; Drosophila melanogaster; forelimb; mandible; mouse; prenatal development; Animals; Drosophila melanogaster; Mandible; Mice; Models, Biological; Wing; Drosophila melanogaster; Mus musculus",Article,"Final",,Scopus,2-s2.0-67649986245
"Rohlf F.J., Loy A., Corti M.","7003281107;7005747774;56232198800;","Morphometric analysis of old world talpidae (mammalia, insectivora) using partial-warp scores",1996,"Systematic Biology","45","3",,"344","362",,237,"10.1093/sysbio/45.3.344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030313254&doi=10.1093%2fsysbio%2f45.3.344&partnerID=40&md5=255e149d71408d31a8accb2c3651fb5f","Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Dept. of Animal and Human Biology, University of Rome La Sapienza, 50 Via Borelli, 00161 Rome, Italy","Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Loy, A., Dept. of Animal and Human Biology, University of Rome La Sapienza, 50 Via Borelli, 00161 Rome, Italy; Corti, M., Dept. of Animal and Human Biology, University of Rome La Sapienza, 50 Via Borelli, 00161 Rome, Italy","We illustrate one approach to bridging the gap between the statistical methodology of multivariate morphometrics and the graphically oriented methods of geometric morphometrics for landmark data. Partial-warp scores (elements of the weight matrix from relative-warp analysis) are used as variables to describe nonaffine shape variation. The results of various multivariate analyses can then be visualized by reconstruction of images as weighted linear combinations of thin-plate splines. The method was applied to data on seven species of Old World moles of the family Talpidae. There was no evidence for sexual dimorphism or any interaction between sex differences and species differences. There were large statistically significant differences among species with respect to nonaffine shape differences (local deformations). Small but statistically significant differences were found among species with respect to the uniform component of shape variation.","Geometric morphometrics; Insectivora; Landmark data; Relative warps; Talpidae; Thin-plate spline","Insectivora; Mammalia; Talpidae",Article,"Final",Open Access,Scopus,2-s2.0-0030313254
"Slice D.E.","",[No title available],2005,"Modern Morphometrics in Physical Anthropology",,,,"","",,188,,,,"Slice, D.E.",[No abstract available],,,,"Final",,Scopus,2-s2.0-8644228122
"Wormington H.M.","","Ancient Man in North America",1957,"Ancient Man in North America",,,,"","",,157,,,,"Wormington, H.M.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003653888
"Surovell T.A.","","Toward a Behavioral Ecology of Lithic Technology: Cases from Paleoindian Archaeology",2009,"Toward a Behavioral Ecology of Lithic Technology: Cases from Paleoindian Archaeology",,,,"","",,131,,,,"Surovell, T.A.",[No abstract available],,,,"Final",,Scopus,2-s2.0-77954243309
