Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,,,"Dryden, I.L.; Mardia, K.V.",[No abstract available],,,,,,Scopus,2-s2.0-0003489720
"Buikstra J.E., Ubelaker D.H.","","Standards for data collection from human skeletal remains",1994,"Standards for Data Collection from Human Skeletal Remains",,,,"","",,2465,,,,"Buikstra, J.E.; Ubelaker, D.H.",[No abstract available],,,,,,Scopus,2-s2.0-0003655056
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Green R.E., Krause J., Briggs A.W., Maricic T., Stenzel U., Kircher M., Patterson N., Li H., Zhai W., Fritz M.H.-Y., Hansen N.F., Durand E.Y., Malaspinas A.-S., Jensen J.D., Marques-Bonet T., Alkan C., Prüfer K., Meyer M., Burbano H.A., Good J.M., Schultz R., Aximu-Petri A., Butthof A., Höber B., Höffner B., Siegemund M., Weihmann A., Nusbaum C., Lander E.S., Russ C., Novod N., Affourtit J., Egholm M., Verna C., Rudan P., Brajkovic D., Kucan Ž., Gušic I., Doronichev V.B., Golovanova L.V., Lalueza-Fox C., De La Rasilla M., Fortea J., Rosas A., Schmitz R.W., Johnson P.L.F., Eichler E.E., Falush D., Birney E., Mullikin J.C., Slatkin M., Nielsen R., Kelso J., Lachmann M., Reich D., Pääbo S.","36023707900;8765526800;15065165500;23470216900;21735343500;55644763700;7006515330;12777127000;22735827300;56383469500;7201389828;57196724545;36772368200;8679818600;11140868400;6602505864;21735503800;35311551900;14420828500;9634583700;36173566400;36026482300;36026577500;23469911400;23469796100;36173579800;23471001600;6602346779;16151582900;7006265680;16310681400;8231807900;7003454634;35254533900;35834450700;24490667200;57194487076;36922118500;6507961286;24597157400;57189023258;8242330500;8242330400;7005126537;35238708800;55475386800;7005436796;6602894490;7004802904;6603704418;57203643592;56008936500;7101702542;6603915382;7102313000;7006151134;","A draft sequence of the neandertal genome",2010,"Science","328","5979",,"710","722",,1859,"10.1126/science.1188021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952136530&doi=10.1126%2fscience.1188021&partnerID=40&md5=062bbe6fe955202cd336b0e890b52968","Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridgeshire, CB10 1SD, United Kingdom; Genome Technology Branch, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD 20892, United States; Program in Bioinformatics and Integrative Biology, University of Massachusetts Medical School, Worcester, MA 01655, United States; Howard Hughes Medical Institute, Department of Genome Sciences, University of Washington, Seattle, WA 98195, United States; Division of Biological Sciences, University of Montana, Missoula, MT 59812, United States; 454 Life Sciences, Branford, CT 06405, United States; Croatian Academy of Sciences and Arts, Zrinski trg 11, HR-10000 Zagreb, Croatia; Croatian Academy of Sciences and Arts, Institute for Quaternary Paleontology and Geology, Ante Kovacica 5, HR-10000 Zagreb, Croatia; ANO Laboratory of Prehistory, St. Petersburg, Russian Federation; Institute of Evolutionary Biology (UPF-CSIC), Dr. Aiguader 88, 08003 Barcelona, Spain; Area de Prehistoria, Departamento de Historia, Universidad de Oviedo, Oviedo, Spain; Departamento de Paleobiología, Museo Nacional de Ciencias Naturales, CSIC, Madrid, Spain; Der Landschaftverband Rheinlund, Landesmuseum Bonn, Bachstrasse 5-9, D-53115 Bonn, Germany; Abteilung für Vor- und Frühgeschichtliche Archäologie, Universität Bonn, Germany; Department of Biology, Emory University, Atlanta, GA 30322, United States; Department of Microbiology, University College Cork, Cork, Ireland; Department of Genetics, Harvard Medical School, Boston, MA 02115, United States; Department of Human Evolution, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Department of Biomolecular Engineering, University of California, Santa Cruz, CA 95064, United States; Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100029, China","Green, R.E., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany, Department of Biomolecular Engineering, University of California, Santa Cruz, CA 95064, United States; Krause, J., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100029, China; Briggs, A.W., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100029, China; Maricic, T., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100029, China; Stenzel, U., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100029, China; Kircher, M., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100029, China; Patterson, N., Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States, Beijing Institute of Genomics, Chinese Academy of Sciences, Beijing 100029, China; Li, H., Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Zhai, W., Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Fritz, M.H.-Y., European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridgeshire, CB10 1SD, United Kingdom; Hansen, N.F., Genome Technology Branch, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD 20892, United States; Durand, E.Y., Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Malaspinas, A.-S., Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Jensen, J.D., Program in Bioinformatics and Integrative Biology, University of Massachusetts Medical School, Worcester, MA 01655, United States; Marques-Bonet, T., Howard Hughes Medical Institute, Department of Genome Sciences, University of Washington, Seattle, WA 98195, United States, Institute of Evolutionary Biology (UPF-CSIC), Dr. Aiguader 88, 08003 Barcelona, Spain; Alkan, C., Howard Hughes Medical Institute, Department of Genome Sciences, University of Washington, Seattle, WA 98195, United States; Prüfer, K., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Meyer, M., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Burbano, H.A., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Good, J.M., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany, Division of Biological Sciences, University of Montana, Missoula, MT 59812, United States; Schultz, R., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Aximu-Petri, A., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Butthof, A., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Höber, B., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Höffner, B., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Siegemund, M., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Weihmann, A., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Nusbaum, C., Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Lander, E.S., Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Russ, C., Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Novod, N., Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Affourtit, J., 454 Life Sciences, Branford, CT 06405, United States; Egholm, M., 454 Life Sciences, Branford, CT 06405, United States; Verna, C., Department of Human Evolution, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Rudan, P., Croatian Academy of Sciences and Arts, Zrinski trg 11, HR-10000 Zagreb, Croatia; Brajkovic, D., Croatian Academy of Sciences and Arts, Institute for Quaternary Paleontology and Geology, Ante Kovacica 5, HR-10000 Zagreb, Croatia; Kucan, Ž., Croatian Academy of Sciences and Arts, Zrinski trg 11, HR-10000 Zagreb, Croatia; Gušic, I., Croatian Academy of Sciences and Arts, Zrinski trg 11, HR-10000 Zagreb, Croatia; Doronichev, V.B., ANO Laboratory of Prehistory, St. Petersburg, Russian Federation; Golovanova, L.V., ANO Laboratory of Prehistory, St. Petersburg, Russian Federation; Lalueza-Fox, C., Institute of Evolutionary Biology (UPF-CSIC), Dr. Aiguader 88, 08003 Barcelona, Spain; De La Rasilla, M., Area de Prehistoria, Departamento de Historia, Universidad de Oviedo, Oviedo, Spain; Fortea, J., Area de Prehistoria, Departamento de Historia, Universidad de Oviedo, Oviedo, Spain; Rosas, A., Departamento de Paleobiología, Museo Nacional de Ciencias Naturales, CSIC, Madrid, Spain; Schmitz, R.W., Der Landschaftverband Rheinlund, Landesmuseum Bonn, Bachstrasse 5-9, D-53115 Bonn, Germany, Abteilung für Vor- und Frühgeschichtliche Archäologie, Universität Bonn, Germany; Johnson, P.L.F., Department of Biology, Emory University, Atlanta, GA 30322, United States; Eichler, E.E., Howard Hughes Medical Institute, Department of Genome Sciences, University of Washington, Seattle, WA 98195, United States; Falush, D., Department of Microbiology, University College Cork, Cork, Ireland; Birney, E., European Molecular Biology Laboratory, European Bioinformatics Institute, Wellcome Trust Genome Campus, Hinxton, Cambridgeshire, CB10 1SD, United Kingdom; Mullikin, J.C., Genome Technology Branch, National Human Genome Research Institute, National Institutes of Health, Bethesda, MD 20892, United States; Slatkin, M., Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Nielsen, R., Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Kelso, J., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany, Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Lachmann, M., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany; Reich, D., Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States, Department of Genetics, Harvard Medical School, Boston, MA 02115, United States; Pääbo, S., Department of Evolutionary Genetics, Max-Planck Institute for Evolutionary Anthropology, D-04103 Leipzig, Germany","Neandertals, the closest evolutionary relatives of present-day humans, lived in large parts of Europe and western Asia before disappearing 30,000 years ago. We present a draft sequence of the Neandertal genome composed of more than 4 billion nucleotides from three individuals. Comparisons of the Neandertal genome to the genomes of five present-day humans from different parts of the world identify a number of genomic regions that may have been affected by positive selection in ancestral modern humans, including genes involved in metabolism and in cognitive and skeletal development. We show that Neandertals shared more genetic variants with present-day humans in Eurasia than with present-day humans in sub-Saharan Africa, suggesting that gene flow from Neandertals into the ancestors of non-Africans occurred before the divergence of Eurasian groups from each other.",,"ancestry; biological development; cognition; comparative study; divergence; gene expression; gene flow; genetic analysis; genome; metabolism; Neanderthal; selection; skeleton; Africa; African American; article; Asia; bone development; cognitive development; Europe; evolution; gene sequence; genetic variability; genome; human; human genome; metabolism; molecular evolution; plesiomorphy; priority journal; African Continental Ancestry Group; Animals; Asian Continental Ancestry Group; Base Sequence; Bone and Bones; DNA, Mitochondrial; European Continental Ancestry Group; Evolution, Molecular; Extinction, Biological; Female; Fossils; Gene Dosage; Gene Flow; Genetic Variation; Genome; Genome, Human; Haplotypes; Hominidae; Humans; Pan troglodytes; Polymorphism, Single Nucleotide; Selection, Genetic; Sequence Alignment; Sequence Analysis, DNA; Time; Asia; Europe",Article,"Final",Open Access,Scopus,2-s2.0-77952136530
"Bookstein F.L.","7004606384;","Landmark methods for forms without landmarks: Morphometrics of group differences in outline shape",1997,"Medical Image Analysis","1","3",,"225","243",,957,"10.1016/S1361-8415(97)85012-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031107378&doi=10.1016%2fS1361-8415%2897%2985012-8&partnerID=40&md5=13e7bb81c1f834c67647b53d0eefa883","Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Bookstein, F.L., Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Morphometrics, a new branch of statistics, combines tools from geometry, computer graphics and biometrics in techniques for the multivariate analysis of biological shape variation. Although medical image analysts typically prefer to represent scenes by way of curving outlines or surfaces, the most recent developments in this associated statistical methodology have emphasized the domain of landmark data: size and shape of configurations of discrete, named points in two or three dimensions. This paper introduces a combination of Procrustes analysis and thin-plate splines, the two most powerful tools of landmark-based morphometrics, for multivariate analysis of curving outlines in samples of biomedical images. The thin-plate spline is used to assign point-to-point correspondences, called semi-landmarks, between curves of similar but variable shape, while the standard algorithm for Procrustes shape averages and shape coordinates is altered to accord with the ways in which semi-landmarks formally differ from more traditional landmark loci. Subsequent multivariate statistics and visualization proceed mainly as in the landmark-based methods. The combination provides a range of complementary filters, from high pass to low pass, for effects on outline shape in grouped studies. The low-pass version is based on the spectrum of the spline, the high pass, on a familiar special case of Procrustes analysis. This hybrid method is demonstrated in a comparison of the shape of the corpus callosum from mid-sagittal sections of MRI of 25 human brains, 12 normal and 13 with schizophrenia.","Morphometrics; Multivariate analysis; Outlines; Procrustes analysis; Thin-plate spline","algorithm; article; corpus callosum; histology; human; image processing; methodology; multivariate analysis; nuclear magnetic resonance imaging; pathology; schizophrenia; statistics; Algorithms; Corpus Callosum; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Multivariate Analysis; Schizophrenia",Article,"Final",,Scopus,2-s2.0-0031107378
"Reich D., Green R.E., Kircher M., Krause J., Patterson N., Durand E.Y., Viola B., Briggs A.W., Stenzel U., Johnson P.L.F., Maricic T., Good J.M., Marques-Bonet T., Alkan C., Fu Q., Mallick S., Li H., Meyer M., Eichler E.E., Stoneking M., Richards M., Talamo S., Shunkov M.V., Derevianko A.P., Hublin J.-J., Kelso J., Slatkin M., Pääbo S.","7102313000;36023707900;55644763700;8765526800;7006515330;57196724545;24176248700;15065165500;21735343500;55475386800;23470216900;9634583700;11140868400;6602505864;55082636100;24339060900;12777127000;35311551900;7005436796;7005947824;55953686600;8950440700;18042631700;6701395083;6602606027;7101702542;57203643592;7006151134;","Genetic history of an archaic hominin group from Denisova cave in Siberia",2010,"Nature","468","7327",,"1053","1060",,903,"10.1038/nature09710","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650850475&doi=10.1038%2fnature09710&partnerID=40&md5=284ba0a1716f6c97fb4159d1a0fe45ec","Department of Genetics, Harvard Medical School, Boston, MA 02115, United States; Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Department of Biomolecular Engineering, University of California, Santa Cruz 95064, United States; Institut für Naturwissenschaftliche Archäologie, University of Tübingen, Tübingen 72070, Germany; Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Department of Biology, Emory University, Atlanta, GA 30322, United States; Division of Biological Sciences, University of Montana, Missoula, MT 59812, United States; Howard Hughes Medical Institute, Department of Genome Sciences, University of Washington, Seattle, WA 98195, United States; Institute of Evolutionary Biology (UPF-CSIC), 08003 Barcelona, Spain; CAS-MPS Joint Laboratory for Human Evolution and Archeometry, Institute of Vertebrate Paleontology and Paleoanthropology, Chinese Academy of Sciences, Beijing 100044, China; Department of Anthropology, University of British Columbia, Vancouver, BC V6T 1Z1, Canada; Palaeolithic Department, Institute of Archaeology and Ethnography, Russian Academy of Sciences, Novosibirsk 630090, Russian Federation","Reich, D., Department of Genetics, Harvard Medical School, Boston, MA 02115, United States, Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Green, R.E., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany, Department of Biomolecular Engineering, University of California, Santa Cruz 95064, United States; Kircher, M., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Krause, J., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany, Institut für Naturwissenschaftliche Archäologie, University of Tübingen, Tübingen 72070, Germany; Patterson, N., Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Durand, E.Y., Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Viola, B., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany, Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Briggs, A.W., Department of Genetics, Harvard Medical School, Boston, MA 02115, United States, Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Stenzel, U., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Johnson, P.L.F., Department of Biology, Emory University, Atlanta, GA 30322, United States; Maricic, T., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Good, J.M., Division of Biological Sciences, University of Montana, Missoula, MT 59812, United States; Marques-Bonet, T., Howard Hughes Medical Institute, Department of Genome Sciences, University of Washington, Seattle, WA 98195, United States, Institute of Evolutionary Biology (UPF-CSIC), 08003 Barcelona, Spain; Alkan, C., Howard Hughes Medical Institute, Department of Genome Sciences, University of Washington, Seattle, WA 98195, United States; Fu, Q., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany, CAS-MPS Joint Laboratory for Human Evolution and Archeometry, Institute of Vertebrate Paleontology and Paleoanthropology, Chinese Academy of Sciences, Beijing 100044, China; Mallick, S., Department of Genetics, Harvard Medical School, Boston, MA 02115, United States, Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Li, H., Broad Institute of MIT and Harvard, Cambridge, MA 02142, United States; Meyer, M., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Eichler, E.E., Howard Hughes Medical Institute, Department of Genome Sciences, University of Washington, Seattle, WA 98195, United States; Stoneking, M., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Richards, M., Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany, Department of Anthropology, University of British Columbia, Vancouver, BC V6T 1Z1, Canada; Talamo, S., Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Shunkov, M.V., Palaeolithic Department, Institute of Archaeology and Ethnography, Russian Academy of Sciences, Novosibirsk 630090, Russian Federation; Derevianko, A.P., Palaeolithic Department, Institute of Archaeology and Ethnography, Russian Academy of Sciences, Novosibirsk 630090, Russian Federation; Hublin, J.-J., Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Kelso, J., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany; Slatkin, M., Department of Integrative Biology, University of California, Berkeley, CA 94720, United States; Pääbo, S., Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig 04103, Germany","Using DNA extracted froma finger bone found in Denisova Cave in southern Siberia, wehave sequenced the genome of an archaic hominin to about 1.9-fold coverage. This individual is from a group that shares a common origin with Neanderthals. This population was not involved in the putative gene flow from Neanderthals into Eurasians; however, the data suggest that it contributed4-6%of its genetic material to the genomes of present-day Melanesians.Wedesignate this hominin population 'Denisovans' and suggest that it may have been widespread in Asia during the Late Pleistocene epoch.Atooth found in Denisova Cave carries a mitochondrialgenome highly similar to that of the finger bone. This tooth shares no derived morphological features with Neanderthals or modern humans, further indicating that Denisovans have an evolutionary history distinct from Neanderthals and modern humans. © 2010 Macmillan Publishers Limited.",,"mitochondrial DNA; cave; evolutionary biology; gene flow; genetic analysis; genome; mitochondrial DNA; morphology; Neanderthal; Pleistocene; tooth; allele; article; DNA sequence; finger; fossil hominin; genetic trait; human; population genetics; priority journal; Russian Federation; tooth; Animals; Asia; DNA, Mitochondrial; Europe; Finger Phalanges; Fossils; Gene Flow; Genome; Hominidae; Humans; Melanesia; Molecular Sequence Data; Phylogeny; Siberia; Tooth",Article,"Final",Open Access,Scopus,2-s2.0-78650850475
"Good P.","",[No title available],2005,"Permutation, Parametric, and Bootstrap Tests of Hypotheses",,,,"","",,620,,,,"Good, P.",[No abstract available],,,,"Final",,Scopus,2-s2.0-28444448411
"Stringer C.B., Andrews P.","7005875885;12769833400;","Genetic and fossil evidence for the origin of modern humans",1988,"Science","239","4846",,"1263","1268",,594,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023818575&partnerID=40&md5=779cb23ef6b90e7de6eae71202fad610","Department of Palaeontology, British Museum (Natural History), Cromwell Road, London SW7 5BD, United Kingdom","Stringer, C.B., Department of Palaeontology, British Museum (Natural History), Cromwell Road, London SW7 5BD, United Kingdom; Andrews, P., Department of Palaeontology, British Museum (Natural History), Cromwell Road, London SW7 5BD, United Kingdom","The origin of living Homo sapiens has once again been the subject of much debate. Genetic data on present human population relationships and data from the Pleistocene fossil hominid record are used to compare two contrasting models for the origin of modern humans. Both genetics and paleontology support a recent African origin for modern humans rather than a long period of multi-regional evolution accompanied by gene flow.",,"Africa; animal; article; China; Czechoslovakia; evolution; fossil; genetics; Haplorhini; histology; human; paleontology; skull; Africa; Animal; China; Czechoslovakia; Evolution; Fossils; Haplorhini; Human; Paleontology; Skull; African origin; genetic data; Pleistocene",Article,"Final",,Scopus,2-s2.0-0023818575
"Mitteroecker P., Gunz P.","6507135382;6506472733;","Advances in Geometric morphometrics",2009,"Evolutionary Biology","36","2",,"235","247",,576,"10.1007/s11692-009-9055-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69449097227&doi=10.1007%2fs11692-009-9055-x&partnerID=40&md5=b3ed371cd9636aa0a4ab33d0e92745b7","Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria; Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Mitteroecker, P., Konrad Lorenz Institute for Evolution and Cognition Research, Adolf Lorenz Gasse 2, Altenberg A-3422, Austria, Department of Theoretical Biology, University of Vienna, Althanstrasse 14, Vienna A-1091, Austria; Gunz, P., Department of Human Evolution, Max-Planck-Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig D-04103, Germany","Geometric morphometrics is the statistical analysis of form based on Cartesian landmark coordinates. After separating shape from overall size, position, and orientation of the landmark configurations, the resulting Procrustes shape coordinates can be used for statistical analysis. Kendall shape space, the mathematical space induced by the shape coordinates, is a metric space that can be approximated locally by a Euclidean tangent space. Thus, notions of distance (similarity) between shapes or of the length and direction of developmental and evolutionary trajectories can be meaningfully assessed in this space. Results of statistical techniques that preserve these convenient properties-such as principal component analysis, multivariate regression, or partial least squares analysis-can be visualized as actual shapes or shape deformations. The Procrustes distance between a shape and its relabeled reflection is a measure of bilateral asymmetry. Shape space can be extended to form space by augmenting the shape coordinates with the natural logarithm of Centroid Size, a measure of size in geometric morphometrics that is uncorrelated with shape for small isotropic landmark variation. The thin-plate spline interpolation function is the standard tool to compute deformation grids and 3D visualizations. It is also central to the estimation of missing landmarks and to the semilandmark algorithm, which permits to include outlines and surfaces in geometric morphometric analysis. The powerful visualization tools of geometric morphometrics and the typically large amount of shape variables give rise to a specific exploratory style of analysis, allowing the identification and quantification of previously unknown shape features. © The Author(s) 2009.","Asymmetry; Form space; Kendall shape space; Procrustes; Semilandmarks; Thin-plate spline",,Article,"Final",Open Access,Scopus,2-s2.0-69449097227
