Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Schneider C.A., Rasband W.S., Eliceiri K.W.","55274348500;6505761888;6602334481;","NIH Image to ImageJ: 25 years of image analysis",2012,"Nature Methods","9","7",,"671","675",,19294,"10.1038/nmeth.2089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863205849&doi=10.1038%2fnmeth.2089&partnerID=40&md5=27f8386cad59f4df66133961b6164bae","Laboratory for Optical and Computational Instrumentation, University of Wisconsin at Madison, Madison, WI, United States; Section on Instrumentation, US National Institutes of Health, Bethesda, MD, United States","Schneider, C.A., Laboratory for Optical and Computational Instrumentation, University of Wisconsin at Madison, Madison, WI, United States; Rasband, W.S., Section on Instrumentation, US National Institutes of Health, Bethesda, MD, United States; Eliceiri, K.W., Laboratory for Optical and Computational Instrumentation, University of Wisconsin at Madison, Madison, WI, United States",[No abstract available],,"autoradiography; bioinformatics; computer; computer assisted tomography; computer program; history; image analysis; image processing; imaging; imaging system; microscopy; note; positron emission tomography; priority journal; X ray; Computational Biology; History, 20th Century; History, 21st Century; Image Processing, Computer-Assisted; National Institutes of Health (U.S.); Software; United States",Note,"Final",,Scopus,2-s2.0-84863205849
"R Development Core Team","",[No title available],2006,"R: A Language and Environment for Statistical Computing",,,,"","",,16451,,,,"R Development Core Team",[No abstract available],,,,"Final",,Scopus,2-s2.0-5344244656
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Pebesma E.J.","6603459366;","Multivariable geostatistics in S: The gstat package",2004,"Computers and Geosciences","30","7",,"683","691",,1371,"10.1016/j.cageo.2004.03.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3342878970&doi=10.1016%2fj.cageo.2004.03.012&partnerID=40&md5=89d097272524e308eb956f133484dc46","Department of Physical Geography, Utrecht University, P.O. Box 80.115, Utrecht, TC 3508, Netherlands","Pebesma, E.J., Department of Physical Geography, Utrecht University, P.O. Box 80.115, Utrecht, TC 3508, Netherlands","This paper discusses advantages and shortcomings of the S environment for multivariable geostatistics, in particular when extended with the gstat package, an extension package for the S environments (R, S-Plus). The gstat S package provides multivariable geostatistical modelling, prediction and simulation, as well as several visualisation functions. In particular, it makes the calculation, simultaneous fitting, and visualisation of a large number of direct and cross (residual) variograms very easy. Gstat was started 10 years ago and was released under the GPL in 1996; gstat.org was started in 1998. Gstat was not initially written for teaching purposes, but for research purposes, emphasising flexibility, scalability and portability. It can deal with a large number of practical issues in geostatistics, including change of support (block kriging), simple/ordinary/universal (co)kriging, fast local neighbourhood selection, flexible trend modelling, variables with different sampling configurations, and efficient simulation of large spatially correlated random fields, indicator kriging and simulation, and (directional) variogram and cross variogram modelling. The formula/models interface of the S language is used to define multivariable geostatistical models. This paper introduces the gstat S package, and discusses a number of design and implementation issues. It also draws attention to a number of papers on integration of spatial statistics software, GIS and the S environment that were presented on the spatial statistics workshop and sessions during the conference Distributed Statistical Computing 2003. © 2004 Elsevier Ltd. All rights reserved.","Cokriging; Kriging; Linear model of coregionalisation; Open source software; S language; Stochastic simulation","Computer simulation; Computer software; Sampling; Statistical methods; Visualization; Cross variogram modeling; Geostatistics; Geologic models; geostatistics; kriging; software",Article,"Final",,Scopus,2-s2.0-3342878970
"Voris H.K.","7003637127;","Maps of Pleistocene sea levels in Southeast Asia: Shorelines, river systems and time durations",2000,"Journal of Biogeography","27","5",,"1153","1167",,1162,"10.1046/j.1365-2699.2000.00489.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034492377&doi=10.1046%2fj.1365-2699.2000.00489.x&partnerID=40&md5=fbf81392ae0baf8c7b82894552379d46","Field Museum of Natural History, Chicago, IL, United States; Department of Zoology, Field Museum of Natural History, 1400 S. Lake Shore Drive, Chicago, IL 60605-2496, United States","Voris, H.K., Field Museum of Natural History, Chicago, IL, United States, Department of Zoology, Field Museum of Natural History, 1400 S. Lake Shore Drive, Chicago, IL 60605-2496, United States","Aim: Glaciation and deglaciation and the accompanying lowering and rising of sea levels during the late Pleistocene are known to have greatly affected land mass configurations in Southeast Asia. The objective of this report is to provide a series of maps that estimate the areas of exposed land in the Indo-Australian region during periods of the Pleistocene when sea levels were below present day levels. Location: The maps presented here cover tropical Southeast Asia and Austral-Asia. The east-west coverage extends 8000 km from Australia to Sri Lanka. The north-south coverage extends 5000 km from Taiwan to Australia. Methods: Present-day bathymetric depth contours were used to estimate past shore lines and the locations of the major drowned river systems of the Sunda and Sahul shelves. The timing of sea level changes associated with glaciation over the past 250,000 years was taken from multiple sources that, in some cases, account for tectonic uplift and subsidence during the period in question. Results: This report provides a series of maps that estimate the areas of exposed land in the Indo-Australian region during periods of 17,000, 150,000 and 250,000 years before present. The ancient shorelines are based on present day depth contours of 10, 20, 30, 40, 50, 75, 100 and 120 m. On the maps depicting shorelines at 75, 100 and 120 m below present levels the major Pleistocene river systems of the Sunda and Sahul shelves are depicted. Estimates of the number of major sea level fluctuation events and the duration of time that sea levels were at or below the illustrated level are provided. Main conclusions: Previous reconstructions of sea-level change during the Pleistocene have emphasized the maximum lows. The perspective provided here emphasizes that sea levels were at their maximum lows for relatively short periods of time but were at or below intermediate levels (e.g. at or below 40 m below present-day levels) for more than half of each of the time periods considered.","Biogeography; Maps; Palaeogeography; Pleistocene; Sea levels; Southeast Asia","deglaciation; glaciation; Pleistocene; river system; sea level change; shoreline change; timescale; Asia",Article,"Final",,Scopus,2-s2.0-0034492377
"Scott G.R., Turner II C.G.","",[No title available],1997,"The Anthropology of Modern Human Teeth",,,,"","",,531,,,,"Scott, G.R.; Turner II, C.G.",[No abstract available],,,,,,Scopus,2-s2.0-0003436555
"Smith B.H.","56379121300;","Patterns of molar wear in hunter–gatherers and agriculturalists",1984,"American Journal of Physical Anthropology","63","1",,"39","56",,531,"10.1002/ajpa.1330630107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021345272&doi=10.1002%2fajpa.1330630107&partnerID=40&md5=c5685e1c82e81ecdb5f21fd850de5205","Center for Human Growth and Development, University of Michigan, Ann Arbor, Michigan, 48109, United States","Smith, B.H., Center for Human Growth and Development, University of Michigan, Ann Arbor, Michigan, 48109, United States","Tooth wear records valuable information on diet and methods of food preparation in prehistoric populations or extinct species. In this study, samples of modern and prehistoric hunter–gatherers and agriculturalists are used to test the hypothesis that there are systematic differences in patterns of tooth wear related to major differences in subsistence and food preparation. Flatness of molar wear is compared for five groups of hunter–gatherers (N = 298) and five groups of early agriculturalists (N = 365). Hunter–gatherers are predicted to develop flatter molar wear due to the mastication of tough and fibrous foods, whereas agriculturalists should develop oblique molar wear due to an increase in the proportion of ground and prepared food in the diet. A method is presented for the quantitative measurement and analysis of flatness of molar wear. Comparisons of wear plane angle are made between teeth matched for the same stage of occlusal surface wear, thus standardizing all groups to the same rate of wear. Agriculturalists develop highly angled occlusal wear planes on the entire molar dentition. Their wear plane angles tend to exceed hunter–gatherers by about 10° in advanced wear. Wear plane angles are similar within subsistence divisions despite regional differences in particular foods. This approach can be used to provide supporting evidence of change in human subsistence and to test dietary hypotheses in hominoid evolution. Copyright © 1984 Wiley‐Liss, Inc., A Wiley Company","Agriculturalists; Dental Attrition; Hunter–Gatherers","ecology; ethnic or racial aspects; geographic distribution; human; molar tooth; normal human; tooth; tooth disease; Agriculture; Animal; Anthropology, Physical; Comparative Study; Diet; Fossils; Haplorhini; Human; Mastication; Molar; Paleontology; Support, U.S. Gov't, Non-P.H.S.",Article,"Final",,Scopus,2-s2.0-0021345272
"Baddeley A., Rubak E., Turner R.","","Spatial Point Patterns: Methodology and Applications with R",2015,"Spatial Point Patterns: Methodology and Applications with R",,,,"","",,509,,,,"Baddeley, A.; Rubak, E.; Turner, R.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84956692466
"Turner II C.G., Nichol C.R., Scott G.R.","","Scoring procedures for key morphological traits of the permanent dentition: The Arizona State University dental anthropology system",1991,"Advances in Dental Anthropology",,,,"13","31",,502,,,,"Turner II, C.G.; Nichol, C.R.; Scott, G.R.",[No abstract available],,,,,,Scopus,2-s2.0-0001811734
"Weidenreich F.","","The skull of Sinanthropus pekinensis: A comparative study on a primitive hominid skull",1943,"Palaeontologia Sinica","10",,,"1","484",,339,,,,"Weidenreich, F.",[No abstract available],,,,,,Scopus,2-s2.0-0003115952
