Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Akaike H.","7003985470;","A New Look at the Statistical Model Identification",1974,"IEEE Transactions on Automatic Control","19","6",,"716","723",,28241,"10.1109/TAC.1974.1100705","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016355478&doi=10.1109%2fTAC.1974.1100705&partnerID=40&md5=34ebc2a638345ec977cf906a3f3e2e75","Institute of’ ‘Statistical Mathematics, Minato-ku, Tokyo, Japan","Akaike, H., Institute of’ ‘Statistical Mathematics, Minato-ku, Tokyo, Japan","The history of the development of statistical hypothesis testing in time series analysis is reviewed briefly and it is pointed out that the hypothesis testing procedure is not adequately defined as the procedure for statistical model identification. The classical maximurn likelihood estimation procedure is reviewed and a new estimate minimum information theoretical criterion (AlC) estimate (MAICE) which is designed for the purpose of statistical identification is introduced. When there are several competing models the MAICE is defined by the model and the maximum likelihood estimates of the parameters which give the minimum of AIC defined by AIC = (-2)log-(maximum likelihood) + 2(number of independently adjusted parameters within the model). MAICE provides a versatile procedure for statistical model identification which is free from the ambiguities inherent in the application of conventional hypothesis testing procedure. The practical utility of MAICE in time series analysis is demonstrated with some numerical examples. © 1974, IEEE. All rights reserved.",,"MATHEMATICAL STATISTICS; TIME SERIES ANALYSIS; SYSTEMS SCIENCE AND CYBERNETICS",Article,"Final",,Scopus,2-s2.0-0016355478
"Cortes C., Vapnik V.","8850433300;6604096045;","Support-Vector Networks",1995,"Machine Learning","20","3",,"273","297",,23996,"10.1023/A:1022627411411","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249753618&doi=10.1023%2fA%3a1022627411411&partnerID=40&md5=97a8591c7d55575e8c48344379ee2796","AT&T Bell Labs, Holmdel, NJ, 07733, United States","Cortes, C., AT&T Bell Labs, Holmdel, NJ, 07733, United States; Vapnik, V.","The support-vector network is a new learning machine for two-group classification problems. The machine conceptually implements the following idea: input vectors are non-linearly mapped to a very high-dimension feature space. In this feature space a linear decision surface is constructed. Special properties of the decision surface ensures high generalization ability of the learning machine. The idea behind the support-vector network was previously implemented for the restricted case where the training data can be separated without errors. We here extend this result to non-separable training data. High generalization ability of support-vector networks utilizing polynomial input transformations is demonstrated. We also compare the performance of the support-vector network to various classical learning algorithms that all took part in a benchmark study of Optical Character Recognition. © 1995, Kluwer Academic Publishers. All rights reserved.","efficient learning algorithms; neural networks; pattern recognition; polynomial classifiers; radial basis function classifiers",,Article,"Final",Open Access,Scopus,2-s2.0-34249753618
"Bishop C.M.","",[No title available],2006,"Pattern Recognition and Machine Learning",,,,"","",,22135,,,,"Bishop, C.M.",[No abstract available],,,,"Final",,Scopus,2-s2.0-33846516584
"Bishop C.M.","",[No title available],1995,"Neural Networks for Pattern Recognition",,,,"","",,16776,,,,"Bishop, C.M.",[No abstract available],,,,,,Scopus,2-s2.0-0003487601
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Bergstra J., Bengio Y.","15080566700;7003958245;","Random search for hyper-parameter optimization",2012,"Journal of Machine Learning Research","13",,,"281","305",,1815,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857855190&partnerID=40&md5=fe76c9d1e6e5375afab7760adbe1ae4f","Département D'Informatique et de Recherche Opérationnelle, Université de Montréal, Montréal, QC, H3C 3J7, Canada","Bergstra, J., Département D'Informatique et de Recherche Opérationnelle, Université de Montréal, Montréal, QC, H3C 3J7, Canada; Bengio, Y., Département D'Informatique et de Recherche Opérationnelle, Université de Montréal, Montréal, QC, H3C 3J7, Canada","Grid search and manual search are the most widely used strategies for hyper-parameter optimization. This paper shows empirically and theoretically that randomly chosen trials are more efficient for hyper-parameter optimization than trials on a grid. Empirical evidence comes from a comparison with a large previous study that used grid search and manual search to configure neural networks and deep belief networks. Compared with neural networks configured by a pure grid search, we find that random search over the same domain is able to find models that are as good or better within a small fraction of the computation time. Granting random search the same computational budget, random search finds better models by effectively searching a larger, less promising configuration space. Compared with deep belief networks configured by a thoughtful combination of manual search and grid search, purely random search over the same 32-dimensional configuration space found statistically equal performance on four of seven data sets, and superior performance on one of seven. A Gaussian process analysis of the function from hyper-parameters to validation set performance reveals that for most data sets only a few of the hyper-parameters really matter, but that different hyper-parameters are important on different data sets. This phenomenon makes grid search a poor choice for configuring algorithms for new data sets. Our analysis casts some light on why recent ""High Throughput"" methods achieve surprising success-they appear to search through a large number of hyper-parameters because most hyper-parameters do not matter much. We anticipate that growing interest in large hierarchical models will place an increasing burden on techniques for hyper-parameter optimization; this work shows that random search is a natural baseline against which to judge progress in the development of adaptive (sequential) hyper-parameter optimization algorithms. © 2012 James Bergstra and Yoshua Bengio.","Deep learning; Global optimization; Model selection; Neural networks; Response surface modeling","Computation time; Computational budget; Configuration space; Data sets; Deep belief networks; Deep learning; Empirical evidence; Gaussian Processes; Grid search; Hierarchical model; High throughput; Hyper-parameter; Model selection; Optimization algorithms; Random searches; Response surface modeling; Algorithms; Bayesian networks; Global optimization; Hierarchical systems; Neural networks; Wave functions; Optimization",Article,"Final",,Scopus,2-s2.0-84857855190
"Sing T., Sander O., Beerenwinkel N., Lengauer T.","9238131200;22986354000;57203029155;7006169152;","ROCR: Visualizing classifier performance in R",2005,"Bioinformatics","21","20",,"3940","3941",,1547,"10.1093/bioinformatics/bti623","https://www.scopus.com/inward/record.uri?eid=2-s2.0-27544491192&doi=10.1093%2fbioinformatics%2fbti623&partnerID=40&md5=479580a0ec4faa678571fc3656f21ef3","Department of Computational Biology and Applied Algorithmics, Max-Planck-Institute for Informatics, Stuhlsatzenhausweg 85, 66123 Saarbrücken, Germany; Department of Mathematics, University of California, Berkeley, CA 94720-3840, United States","Sing, T., Department of Computational Biology and Applied Algorithmics, Max-Planck-Institute for Informatics, Stuhlsatzenhausweg 85, 66123 Saarbrücken, Germany; Sander, O., Department of Computational Biology and Applied Algorithmics, Max-Planck-Institute for Informatics, Stuhlsatzenhausweg 85, 66123 Saarbrücken, Germany; Beerenwinkel, N., Department of Mathematics, University of California, Berkeley, CA 94720-3840, United States; Lengauer, T., Department of Computational Biology and Applied Algorithmics, Max-Planck-Institute for Informatics, Stuhlsatzenhausweg 85, 66123 Saarbrücken, Germany","Summary: ROCR is a package for evaluating and visualizing the performance of scoring classifiers in the statistical language R. It features over 25 performance measures that can be freely combined to create two-dimensional performance curves. Standard methods for investigating trade-offs between specific performance measures are available within a uniform framework, including receiver operating characteristic (ROC) graphs, precision/recall plots, lift charts and cost curves. ROCR integrates tightly with R's powerful graphics capabilities, thus allowing for highly adjustable plots. Being equipped with only three commands and reasonable default values for optional parameters, ROCR combines flexibility with ease of usage. © The Author 2005. Published by Oxford University Press. All rights reserved.",,"virus envelope protein; accuracy; amino acid sequence; analytical error; article; calibration; classification; computer graphics; computer language; computer program; controlled study; human computer interaction; Human immunodeficiency virus; mathematical computing; nonhuman; parametric test; prediction; priority journal; recall; receiver operating characteristic; scoring system; sensitivity and specificity; standardization; validation process; Computer Graphics; Data Interpretation, Statistical; Pattern Recognition, Automated; Programming Languages; ROC Curve; Software; Software Validation; User-Computer Interface; Human immunodeficiency virus",Article,"Final",Open Access,Scopus,2-s2.0-27544491192
"Behrensmeyer A.K.","6701561561;","Taphonomic and écologie information from bone weathering",1978,"Paleobiology","4","2",,"150","162",,1434,"10.1017/S0094837300005820","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971179963&doi=10.1017%2fS0094837300005820&partnerID=40&md5=c3f305c0690d139a5f83add33476997e","Peabody Museum, Yale University, New Haven, Connecticut 06520, United States","Behrensmeyer, A.K., Peabody Museum, Yale University, New Haven, Connecticut 06520, United States","Bones of recent mammals in the Amboseli Basin, southern Kenya, exhibit distinctive weathering characteristics that can be related to the time since death and to the local conditions of temperature, humidity and soil chemistry. A categorization of weathering characteristics into six stages, recognizable on descriptive criteria, provides a basis for investigation of weathering rates and processes. The time necessary to achieve each successive weathering stage has been calibrated using known-age carcasses. Most bones decompose beyond recognition in 10 to 15 yr. Bones of animals under 100 kg and juveniles appear to weather more rapidly than bones of large animals or adults. Small-scale rather than widespread environmental factors seem to have greatest influence on weathering characteristics and rates. Bone weathering is potentially valuable as evidence for the period of time represented in recent or fossil bone assemblages, including those on archeological sites, and may also be an important tool in censusing populations of animals in modern ecosystems. © 1978, Paleontological Society. All rights reserved.",,,Article,"Final",Open Access,Scopus,2-s2.0-84971179963
"Kuhn M., Johnson K.","36171751800;46661090800;","Applied predictive modeling",2013,"Applied Predictive Modeling",,,,"1","600",,1346,"10.1007/978-1-4614-6849-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995523796&doi=10.1007%2f978-1-4614-6849-3&partnerID=40&md5=e960e66ac95eece5fa0ca7d462889759","Division of Nonclinical Statistics, Pfizer Global R and D, Groton, CT, United States; Arbor Analytics, Saline, MI, United States","Kuhn, M., Division of Nonclinical Statistics, Pfizer Global R and D, Groton, CT, United States; Johnson, K., Arbor Analytics, Saline, MI, United States","Applied Predictive Modeling covers the overall predictive modeling process, beginning with the crucial steps of data preprocessing, data splitting and foundations of model tuning. The text then provides intuitive explanations of numerous common and modern regression and classification techniques, always with an emphasis on illustrating and solving real data problems. The text illustrates all parts of the modeling process through many hands-on, real-life examples, and every chapter contains extensive R code for each step of the process. This multi-purpose text can be used as an introduction to predictive models and the overall modeling process, a practitioner's reference handbook, or as a text for advanced undergraduate or graduate level predictive modeling courses. To that end, each chapter contains problem sets to help solidify the covered concepts and uses data available in the book's R package. This text is intended for a broad audience as both an introduction to predictive models as well as a guide to applying them. Non-mathematical readers will appreciate the intuitive explanations of the techniques while an emphasis on problem-solving with real data across a wide variety of applications will aid practitioners who wish to extend their expertise. Readers should have knowledge of basic statistical ideas, such as correlation and linear regression analysis. While the text is biased against complex equations, a mathematical background is needed for advanced topics. © Springer Science+Business Media New York 2013. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-84995523796
"Bookstein F.L.","7004606384;","Principal Warps: Thin-Plate Splines and the Decomposition of Deformations",1989,"IEEE Transactions on Pattern Analysis and Machine Intelligence","11","6",,"567","585",,1257,"10.1109/34.24792","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957563017&doi=10.1109%2f34.24792&partnerID=40&md5=cff712aaae68443780d2a30c89a6fd7d","Center for Human Growth and Development, University of Michigan, Ann Arbor, MI 48109, United States","Bookstein, F.L., Center for Human Growth and Development, University of Michigan, Ann Arbor, MI 48109, United States","One conventional tool for interpolating surfaces over scattered data, the thin-plate spline, has an elegant algebra expressing the dependence of the physical bending energy of a thin metal plate on point constraints. For interpolation of a surface over a fixed set of nodes in the plane, the bending energy is a quadratic form in the heights assigned to the surface. The spline is the superposition of eigenvectors of the bending energy matrix, of successively larger physical scales, over a tilted flat plane having no bending energy at all. When these splines are paired, one representing the x-coordinate of another form and the other the y-coordinate, they aid greatly in the modeling of biological shape change as deformation. In this context, the pair becomes an interpolation map from R2 to R2 relating two sets of landmark points. The spline maps decompose, in the same way as the spline surfaces, into a linear part (an affine transformation) together with the superposition of principal warps, which are geometrically independent, affine-free deformations of progressively smaller geometrical scales. The warps decompose an empirical deformation into orthogonal features more or less as a conventional orthogonal functional analysis decomposes the single scene. This paper demonstrates the decomposition of deformations by principal warps, extends the method to deal with curving edges between landmarks, relates this formalism to other applications of splines current in computer vision, and indicates how they might aid in the extraction of features for analysis, comparison, and diagnosis of biological and medical images. © 1989 IEEE","Affine transformations; biharmonic equation; biomedical image analysis; deformation; principal warps; quadratic variation; shape; thin-plate splines; warping",,Article,"Final",,Scopus,2-s2.0-79957563017
