Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,EID
"Belmont J.W., Hardenbol P., Willis T.D., Yu F., Yang H., Ch'Ang L.-Y., Huang W., Liu B., Shen Y., Tam P.K.-H., Tsui L.-C., Waye M.M.Y., Wong J.T.-F., Zeng C., Zhang Q., Chee M.S., Galver L.M., Kruglyak S., Murray S.S., Oliphant A.R., Montpetit A., Chagnon F., Ferretti V., Leboeuf M., Phillips M.S., Verner A., Duan S., Lind D.L., Miller R.D., Rice J., Saccone N.L., Taillon-Miller P., Xiao M., Sekine A., Sorimachi K., Tanaka Y., Tsunoda T., Yoshino E., Bentley D.R., Hunt S., Powell D., Zhang H., Matsuda I., Fukushima Y., Macer D.R., Suda E., Rotimi C., Adebamowo C.A., Aniagwu T., Marshall P.A., Matthew O., Nkwodimmah C., Royal C.D.M., Leppert M.F., Dixon M., Cunningham F., Kanani A., Thorisson G.A., Chen P.E., Cutler D.J., Kashuk C.S., Donnelly P., Marchini J., McVean G.A.T., Myers S.R., Cardon L.R., Morris A., Weir B.S., Mullikin J.C., Feolo M., Daly M.J., Qiu R., Kent A., Dunston G.M., Kato K., Niikawa N., Watkin J., Gibbs R.A., Sodergren E., Weinstock G.M., Wilson R.K., Fulton L.L., Rogers J., Birren B.W., Han H., Wang H., Godbout M., Wallenburg J.C., L'Archevêque P., Bellemare G., Todani K., Fujita T., Tanaka S., Holden A.L., Collins F.S., Brooks L.D., McEwen J.E., Guyer M.S., Jordan E., Peterson J.L., Spiegel J., Sung L.M., Zacharia L.F., Kennedy K., Dunn M.G., Seabrook R., Shillito M., Skene B., Stewart J.G., Valle D.L., Clayton E.W., Jorde L.B., Chakravarti A., Cho M.K., Duster T., Foster M.W., Jasperse M., Knoppers B.M., Kwok P.-Y., Licinio J., Long J.C., Ossorio P., Wang V.O., Rotimi C.N., Spallone P., Terry S.F., Lander E.S., Lai E.H., Nickerson D.A., Abecasis G.R., Altshuler D., Boehnke M., Deloukas P., Douglas J.A., Gabriel S.B., Hudson R.R., Hudson T.J., Kruglyak L., Nakamura Y., Nussbaum R.L., Schaffner S.F., Sherry S.T., Stein L.D., Tanaka T.","7006437037;8246910100;14046231100;56888210800;34573719100;57193130097;57211502480;55720687700;57131472400;7202539421;7102754167;7006687733;35338654300;8236325500;15752326700;8069566200;13403104200;6602350060;57199358742;7003886652;6603250038;6603941855;7003674330;35314347700;35559388200;6701682735;7102435145;7004808022;7501584389;35355165300;6603709921;6701803811;35314418600;7006531399;41662022700;41662539100;7203020452;41662479800;7101896081;57197109376;18037994300;57192482603;7201759897;57206340812;7005344688;16550772700;57210650454;7003441563;16548952500;7201574707;41661791800;16550962900;6603516200;35351313000;8652457700;35344515700;56986032500;22935906600;18233643200;35354177500;7801364395;7102545461;56359523500;55751007300;57208733573;57203105606;7403404824;55421872700;6603704418;55909385600;7201456226;7102716192;7102012223;57189530898;8942745500;36050383200;35314425100;7202068919;6701578232;7005387907;56713341900;57206704518;9742279400;7003582624;55458056000;21643044200;35314263400;6602287903;35314297000;35314213600;41662270400;41661377400;41662296300;7103148714;55574146000;57206704636;7102809764;55787634500;7102821345;57213462926;22935890300;35898413600;35314465100;35314312900;8940903500;36698384700;41662158200;57189273636;7404791220;7102075061;7102432130;7005967858;35355137200;7401727667;6603283433;7202971239;55411391100;26643420600;22976024000;35430788000;57201837138;6602255350;55628581533;7006238725;6601972383;7006768357;16151582900;57195735649;7005755969;56521788900;7005798316;7005423657;57202569480;7403212849;7202104113;7402298378;7203069638;7004989003;36013862000;7102608280;7006345825;7006489308;7202575097;57201606458;","The international HapMap project",2003,"Nature","426","6968",,"789","796",,4440,"10.1038/nature02168",2-s2.0-79959503826
"Klingenberg C.P.","7004588456;","Size, shape, and form: concepts of allometry in geometric morphometrics",2016,"Development Genes and Evolution","226","3",,"113","137",,199,"10.1007/s00427-016-0539-2",2-s2.0-84962146885
"Mathieson I., McVean G.","54922196500;55751007300;","Demography and the Age of Rare Variants",2014,"PLoS Genetics","10","8", e1004528,"","",,41,"10.1371/journal.pgen.1004528",2-s2.0-84926320923
"Morozova I., Flegontov P., Mikheyev A.S., Bruskin S., Asgharian H., Ponomarenko P., Klyuchnikov V., Kumar G.P.A., Prokhortchouk E., Gankin Y., Rogaev E., Nikolsky Y., Baranova A., Elhaik E., Tatarinova T.V.","57210683727;12770450200;6602781067;22978355000;56385949100;57209030214;57191345158;55256646400;6602596138;6602356748;35391858800;6603003615;35602066500;9939380900;8964265300;","Toward high-resolution population genomics using archaeological samples",2016,"DNA Research","23","4",,"295","310",,10,"10.1093/dnares/dsw029",2-s2.0-84988938011
"Neubauer S., Gunz P., Hublin J.-J.","7102853256;6506472733;6602606027;","The pattern of endocranial ontogenetic shape changes in humans",2009,"Journal of Anatomy","215","3",,"240","255",,109,"10.1111/j.1469-7580.2009.01106.x",2-s2.0-69249217996
"Novembre J., Peter B.M.","6507004169;37034791900;","Recent advances in the study of fine-scale population structure in humans",2016,"Current Opinion in Genetics and Development","41",,,"98","105",,20,"10.1016/j.gde.2016.08.007",2-s2.0-84988474047
"O'Higgins P., Jones N.","7004722122;57199321878;","Facial growth in Cercocebus torquatus: An application of three-dimensional geometric morphometric techniques to the study of morphological variation",1998,"Journal of Anatomy","193","2",,"251","272",,277,"10.1017/S0021878298003975",2-s2.0-0031724058
"Olson T.R.","","Basicranial morphology of the extant hominoids and Pliocene hominids: The new material from the Hadar Formation, Ethiopia, and its significance in early human evolution and taxonomy",1981,"Aspects of Human Evolution",,,,"99","128",,94,,2-s2.0-0001838488
"Ousley S., Jantz R., Freid D.","6506000471;7006005300;36711611000;","Understanding race and human variation: Why forensic anthropologists are good at identifying race",2009,"American Journal of Physical Anthropology","139","1",,"68","76",,104,"10.1002/ajpa.21006",2-s2.0-66949159131
"Patterson N., Moorjani P., Luo Y., Mallick S., Rohland N., Zhan Y., Genschoreck T., Webster T., Reich D.","7006515330;24069108500;55481401300;24339060900;6506138463;36960200700;55481896000;7101765719;7102313000;","Ancient admixture in human history",2012,"Genetics","192","3",,"1065","1093",,560,"10.1534/genetics.112.145037",2-s2.0-84869057650
"Perez S.I., Monteiro L.R.","13808174600;7103010498;","Nonrandom factors in modern human morphological diversification: A study of craniofacial variation in southern South American populations",2009,"Evolution","63","4",,"978","993",,56,"10.1111/j.1558-5646.2008.00539.x",2-s2.0-62749188811
"Perez S.I., Bernal V., Gonzalez P.N.","13808174600;55930645900;55799217100;","Morphological differentiation of aboriginal human populations from Tierra del Fuego (Patagonia): Implications for South American peopling",2007,"American Journal of Physical Anthropology","133","4",,"1067","1079",,38,"10.1002/ajpa.20633",2-s2.0-34547424481
"Raudys S.J., Jain A.K.","7003805953;36071504600;","Small Sample Size Effects in Statistical Pattern Recognition: Recommendations for Practitioners",1991,"IEEE Transactions on Pattern Analysis and Machine Intelligence","13","3",,"252","264",,831,"10.1109/34.75512",2-s2.0-0026120032
"Relethford J.H.","7005172819;","Boas and beyond: Migration and craniometric variation",2004,"American Journal of Human Biology","16","4",,"379","386",,100,"10.1002/ajhb.20045",2-s2.0-3442883983
"Reyes-Centeno H., Ghirotto S., Harvati K.","56168769800;26430767500;57203032637;","Genomic validation of the differential preservation of population history in modern human cranial anatomy",2017,"American Journal of Physical Anthropology","162","1",,"170","179",,15,"10.1002/ajpa.23060",2-s2.0-84994509663
"Roseman C.C.","6701907722;","Detecting interregionally diversifying natural selection on modern human cranial form by using matched molecular and morphometric data",2004,"Proceedings of the National Academy of Sciences of the United States of America","101","35",,"12824","12829",,234,"10.1073/pnas.0402637101",2-s2.0-4444305109
[No author name available],[No author id available],[No title available],0000,,,,,"","",,1,,2-s2.0-85067205745
"Slice D.E.","6603334019;","Geometric morphometrics",2007,"Annual Review of Anthropology","36",,,"261","281",,330,"10.1146/annurev.anthro.34.081804.120613",2-s2.0-36048942133
"Smith H.F., Ritzman T., Otárola-Castillo E., Terhune C.E.","9740963700;24280046300;25629989200;16403506100;","A 3-D geometric morphometric study of intraspecific variation in the ontogeny of the temporal bone in modern Homo sapiens",2013,"Journal of Human Evolution","65","5",,"479","489",,19,"10.1016/j.jhevol.2013.01.017",2-s2.0-84885374123
"Katherine Spradley M., Jantz R.L.","57006800400;7006005300;","Ancestry Estimation in Forensic Anthropology: Geometric Morphometric versus Standard and Nonstandard Interlandmark Distances",2016,"Journal of Forensic Sciences","61","4",,"892","897",,17,"10.1111/1556-4029.13081",2-s2.0-85027918969
"SPSS Inc.","",[No title available],1999,"SPSS Base 10.0 for Windows User's Guide",,,,"","",,499,,2-s2.0-0003546704
"Altshuler D.M., Durbin R.M., Abecasis G.R., Bentley D.R., Chakravarti A., Clark A.G., Donnelly P., Eichler E.E., Flicek P., Gabriel S.B., Gibbs R.A., Green E.D., Hurles M.E., Knoppers B.M., Korbel J.O., Lander E.S., Lee C., Lehrach H., Mardis E.R., Marth G.T., McVean G.A., Nickerson D.A., Schmidt J.P., Sherry S.T., Wang J., Wilson R.K., Dinh H., Kovar C., Lee S., Lewis L., Muzny D., Reid J., Wang M., Fang X., Guo X., Jian M., Jiang H., Jin X., Li G., Li J., Li Y., Li Z., Liu X., Lu Y., Ma X., Su Z., Tai S., Tang M., Wang B., Wang G., Wu H., Wu R., Yin Y., Zhang W., Zhao J., Zhao M., Zheng X., Zhou Y., Gupta N., Clarke L., Leinonen R., Smith R.E., Zheng-Bradley X., Grocock R., Humphray S., James T., Kingsbury Z., Sudbrak R., Albrecht M.W., Amstislavskiy V.S., Borodina T.A., Lienhard M., Mertes F., Sultan M., Timmermann B., Yaspo M.-L., Fulton L., Fulton R., Weinstock G.M., Balasubramaniam S., Burton J., Danecek P., Keane T.M., Kolb-Kokocinski A., McCarthy S., Stalker J., Quail M., Davies C.J., Gollub J., Webster T., Wong B., Zhan Y., Auton A., Yu F., Bainbridge M., Challis D., Evani U.S., Lu J., Nagaswamy U., Sabo A., Wang Y., Yu J., Coin L.J.M., Fang L., Li Q., Li Z., Lin H., Liu B., Luo R., Qin N., Shao H., Wang B., Xie Y., Ye C., Yu C., Zhang F., Zheng H., Zhu H., Garrison E.P., Kural D., Lee W.-P., Fung Leong W., Ward A.N., Wu J., Zhang M., Griffin L., Hsieh C.-H., Mills R.E., Shi X., Von Grotthuss M., Zhang C., Daly M.J., Depristo M.A., Banks E., Bhatia G., Carneiro M.O., Del Angel G., Genovese G., Handsaker R.E., Hartl C., McCarroll S.A., Nemesh J.C., Poplin R.E., Schaffner S.F., Shakir K., Yoon S.C., Lihm J., Makarov V., Jin H., Kim W., Cheol Kim K., Rausch T., Beal K., Cunningham F., Herrero J., McLaren W.M., Ritchie G.R.S., Gottipati S., Keinan A., Rodriguez-Flores J.L., Sabeti P.C., Grossman S.R., Tabrizi S., Tariyal R., Cooper D.N., Ball E.V., Stenson P.D., Barnes B., Bauer M., Keira Cheetham R., Cox T., Eberle M., Kahn S., Murray L., Peden J., Shaw R., Ye K., Batzer M.A., Konkel M.K., Walker J.A., MacArthur D.G., Lek M., Herwig R., Shriver M.D., Bustamante C.D., Byrnes J.K., De La Vega F.M., Gravel S., Kenny E.E., Kidd J.M., Maples B.K., Moreno-Estrada A., Zakharia F., Halperin E., Baran Y., Craig D.W., Christoforides A., Homer N., Izatt T., Kurdoglu A.A., Sinari S.A., Squire K., Xiao C., Sebat J., Bafna V., Ye K., Burchard E.G., Hernandez R.D., Gignoux C.R., Haussler D., Katzman S.J., James Kent W., Howie B., Ruiz-Linares A., Dermitzakis E.T., Lappalainen T., Devine S.E., Liu X., Maroo A., Tallon L.J., Rosenfeld J.A., Michelson L.P., Min Kang H., Anderson P., Angius A., Bigham A., Blackwell T., Busonero F., Cucca F., Fuchsberger C., Jones C., Jun G., Li Y., Lyons R., Maschio A., Porcu E., Reinier F., Sanna S., Schlessinger D., Sidore C., Tan A., Kate Trost M., Awadalla P., Hodgkinson A., Lunter G., Marchini J.L., Myers S., Churchhouse C., Delaneau O., Gupta-Hinch A., Iqbal Z., Mathieson I., Rimmer A., Xifara D.K., Oleksyk T.K., Fu Y., Liu X., Xiong M., Jorde L., Witherspoon D., Xing J., Browning B.L., Alkan C., Hajirasouliha I., Hormozdiari F., Ko A., Sudmant P.H., Chen K., Chinwalla A., Ding L., Dooling D., Koboldt D.C., McLellan M.D., Wallis J.W., Wendl M.C., Zhang Q., Tyler-Smith C., Albers C.A., Ayub Q., Chen Y., Coffey A.J., Colonna V., Huang N., Jostins L., Li H., Scally A., Walter K., Xue Y., Zhang Y., Gerstein M.B., Abyzov A., Balasubramanian S., Chen J., Clarke D., Fu Y., Habegger L., Harmanci A.O., Jin M., Khurana E., Jasmine Mu X., Sisu C., Degenhardt J., Stütz A.M., Keira Cheetham R., Church D., Michaelson J.J., Blackburne B., Lindsay S.J., Ning Z., Frankish A., Harrow J., Mu X.J., Fowler G., Hale W., Kalra D., Barker J., Kelman G., Kulesha E., Radhakrishnan R., Roa A., Smirnov D., Streeter I., Toneva I., Vaughan B., Ananiev V., Belaia Z., Beloslyudtsev D., Bouk N., Chen C., Cohen R., Cook C., Garner J., Hefferon T., Kimelman M., Liu C., Lopez J., Meric P., O'Sullivan C., Ostapchuk Y., Phan L., Ponomarov S., Schneider V., Shekhtman E., Sirotkin K., Slotta D., Zhang H., Barnes K.C., Beiswanger C., Cai H., Cao H., Gharani N., Henn B., Jones D., Kaye J.S., Kent A., Kerasidou A., Mathias R., Ossorio P.N., Parker M., Reich D., Rotimi C.N., Royal C.D., Sandoval K., Su Y., Tian Z., Tishkoff S., Toji L.H., Via M., Wang Y., Yang H., Yang L., Zhu J., Bodmer W., Bedoya G., Ming C.Z., Yang G., Jia You C., Peltonen L., Garcia-Montero A., Orfao A., Dutil J., Martinez-Cruzado J.C., Brooks L.D., Felsenfeld A.L., McEwen J.E., Clemm N.C., Duncanson A., Dunn M., Guyer M.S., Peterson J.L., Lacroute P.","7005798316;7102868950;56521788900;7101896081;35355137200;7404479646;7102545461;7005436796;16506662800;7202104113;7202068919;7201576916;6603410789;26643420600;6602985468;16151582900;23980489900;57050399800;7003499321;6602555128;55751007300;7005755969;57213764289;7006489308;55552724800;56713341900;8305228300;15048178200;35314862200;35353938300;6603763638;15048598500;55553728865;37076845600;35810537100;35248126500;57189357915;26652540300;54684251100;35933397800;23766780600;57199753788;36062545900;35313406400;56888094800;57201871738;37027249700;36480627200;57210246813;56445945000;56640033500;55728363600;53867612300;7409432355;55359932200;25951831600;37027744100;57206615052;36930358000;57205443184;6603434558;57197525880;36784253800;8961179900;6603526717;25636719600;25637444600;55884872000;26631770700;35112737300;7005211553;55976496900;24174516500;7101677328;15825796600;7003645815;57206704518;35351030100;7005387907;37025430900;7403200798;16642071000;57208478692;8858408300;8988938300;7004880110;35380885000;57203328799;36729965800;7101765719;7402023269;36960200700;18233406900;56888210800;9239916600;7006409239;57215028303;36917353600;57204409374;7007098534;56237938000;55682046900;55889865800;56888252300;55760514300;57189902425;55446166600;55574234798;35763988800;57200773961;35204035000;56142814700;36342999900;54943580400;55265116200;56296915100;55479805600;55717989800;39361398800;35409867400;37026359900;55934785900;37027610500;56093685900;56130400800;55883168200;50461483600;12799087400;55228140300;57207893268;7405496386;7201456226;6602278308;36514157400;14832400500;55391535400;42961136500;57203056752;24764507800;37026123100;55749201300;57192294727;37026985800;7006345825;43161386000;15128170500;55062309000;55871121995;7403072859;57203533528;57189899623;23569890100;6701541159;35344515700;23477304600;16686734100;37665969200;54884260900;56571369900;20434889500;6602480064;35487415400;54958924300;55446217900;25932904900;7101949498;7801597627;36483901400;55430213000;25637754100;7203000216;57199858364;57198054422;18434745300;57198027624;57189233175;35114125000;7006870341;15843772000;36097225400;7004309751;26639403100;56219586800;24390641500;35228607000;35180947300;6701667422;57206500206;57202315133;27171424500;55445981200;23480508500;35411052600;7102222170;55220476800;57203082080;36781784900;24447699300;54916291700;24437332200;36609063800;55446723800;7202240454;6602761867;7003941338;7102173830;55663704500;8854158100;6603685624;7006637893;57195753400;14052305000;16686058900;6701908899;35354477100;57206704371;7006871632;54684454800;55184886700;6506732053;7202782843;57210665898;9739748700;57214194748;14820286600;16644770400;7102521625;36804143600;57203259734;57205551798;57212060361;24759004900;57192523775;8296775800;57194375598;57204564037;14219683400;16646989300;56687068600;36151309600;56714740100;57189906762;6602423686;55446258900;8882130500;56359523500;57208733573;57211727426;15062248800;55446503200;36782452200;54922196500;54925781200;55312080500;6507375375;7404433708;35324757200;7102692781;7005967858;35571536100;7202559038;12242761100;6602505864;57201543815;17343845300;55177721700;57205255279;36781872300;6602374635;36570198600;36896721700;8529006800;8727005300;24177451500;7003275845;56555373800;57204334101;14025570900;6602356251;12777422000;7005763709;12778987500;55251903100;57205274093;12777127000;25637652100;8280177400;7402270896;35779423600;24755400900;8732206000;7201550665;35184890000;55039348600;57208461940;57192370784;16312791300;55271714200;14832851400;55446057200;21743745600;16238251700;7007031948;25637754100;7101609746;35076418600;6507191661;9740461300;7101921132;9747325900;12774086800;25936528500;24766214100;55445984800;55446762200;7401680615;55446157900;35314326000;57201515770;55446145600;8669381000;6507958321;55201341400;36124110400;55445940500;55445937700;55446352800;44860976800;56205375300;7404158233;7402436245;35558348700;6603140466;57206704484;55446168700;46361531000;26639659800;57197463007;56632859100;56888502700;55446229800;7202116011;56896033100;6603391288;6505800773;54783882400;35394504000;6602912895;55446700000;55781691200;6602392014;6508347528;57198726876;7201603162;7102012223;55446122700;7103055840;6602255350;56454762300;7102313000;7006238725;6603516200;22136163900;25637858900;56591271500;6602129816;6601940585;6603326217;55446894600;34573719100;57207354028;56136253400;56181057300;6602127921;57189900625;57189906917;57213867065;36051313500;6603714021;7102602445;7003959372;6603236590;57206704636;7005881036;7102809764;57189900792;57203644931;8940903500;55787634500;57213462926;7801591482;","An integrated map of genetic variation from 1,092 human genomes",2012,"Nature","491","7422",,"56","65",,4643,"10.1038/nature11632",2-s2.0-84975795680
"Vioarsdóttir U.S., O'Higgins P., Stringer C.","6506617331;7004722122;7005875885;","A geometric morphometric study of regional differences in the ontogeny of the modern human facial skeleton",2002,"Journal of Anatomy","201","3",,"211","229",,146,"10.1046/j.1469-7580.2002.00092.x",2-s2.0-0036737886
"von Cramon-Taubadel N.","23471109300;","Revisiting the homoiology hypothesis: the impact of phenotypic plasticity on the reconstruction of human population history from craniometric data",2009,"Journal of Human Evolution","57","2",,"179","190",,52,"10.1016/j.jhevol.2009.05.009",2-s2.0-68049109241
"Von Cramon-Taubadel N.","23471109300;","The microevolution of modern human cranial variation: Implications for hominin and primate evolution",2014,"Annals of Human Biology","41","4",,"323","335",,8,"10.3109/03014460.2014.911350",2-s2.0-84902655747
"Webster M., Sheets H.D.","","A practical introduction to landmark-based geometric morphometrics",2010,"The Paleontological Society Papers","16",,,"163","188",,163,,2-s2.0-79952389558
"White J.W., Ruttenberg B.I.","36467191300;8967287900;","Discriminant function analysis in marine ecology: Some oversights and their solutions",2007,"Marine Ecology Progress Series","329",,,"301","305",,88,"10.3354/meps329301",2-s2.0-33846990136
"Wiley D.F.","",[No title available],2006,"Landmark Editor 3.0",,,,"","",,32,,2-s2.0-84857061661
"Wood B., Lieberman D.E.","7401873883;7202460412;","Craniodental variation in Paranthropus boisei: A developmental and functional perspective",2001,"American Journal of Physical Anthropology","116","1",,"13","25",,93,"10.1002/ajpa.1097",2-s2.0-0034847413
"Zelditch M., Swiderski D., Sheets H., Fink W.","6701615282;35493322600;55663863700;7005590403;","Geometric Morphometrics for Biologists",2004,"Geometric Morphometrics for Biologists",,,,"1","443",,1395,"10.1016/B978-0-12-778460-1.X5000-5",2-s2.0-84902728366
