Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Greulich W.W., Pyle S.I.","",[No title available],1959,"Radiographic Atlas of Skeletal Development of the Hand and Wrist",,,,"","",,4875,,,,"Greulich, W.W.; Pyle, S.I.",[No abstract available],,,,,,Scopus,2-s2.0-0003556467
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Gower J.C.","26643448300;","Generalized procrustes analysis",1975,"Psychometrika","40","1",,"33","51",,1620,"10.1007/BF02291478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001886818&doi=10.1007%2fBF02291478&partnerID=40&md5=c7113fae6e77ffaebc62f66ce8c103be","Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Gower, J.C., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Suppose Pi(i) (i = 1, 2, ..., m, j = 1, 2, ..., n) give the locations of mn points in p-dimensional space. Collectively these may be regarded as m configurations, or scalings, each of n points in p-dimensions. The problem is investigated of translating, rotating, reflecting and scaling the m configurations to minimize the goodness-of-fit criterion Σi=1m Σi=1n Δ2(Pj(i)Gi), where Gi is the centroid of the m points Pi(i) (i = 1, 2, ..., m). The rotated positions of each configuration may be regarded as individual analyses with the centroid configuration representing a consensus, and this relationship with individual scaling analysis is discussed. A computational technique is given, the results of which can be summarized in analysis of variance form. The special case m = 2 corresponds to Classical Procrustes analysis but the choice of criterion that fits each configuration to the common centroid configuration avoids difficulties that arise when one set is fitted to the other, regarded as fixed. © 1975 Psychometric Society.",,,Article,"Final",,Scopus,2-s2.0-0001886818
"Tanner J.M., Whitehouse R.H., Cameron N., Marshall W.A., Healy M.J.R., Goldstein H.","",[No title available],1983,"Assessment of Skeletal Maturity and Prediction of Adult Height (TW2 Method)",,,,"","",,1467,,,,"Tanner, J.M.; Whitehouse, R.H.; Cameron, N.; Marshall, W.A.; Healy, M.J.R.; Goldstein, H.",[No abstract available],,,,,,Scopus,2-s2.0-0003743143
"Scheuer L., Black S.","",[No title available],2000,"Developmental Juvenile Osteology",,,,"","",,1288,,,,"Scheuer, L.; Black, S.",[No abstract available],,,,,,Scopus,2-s2.0-0004177176
"Enlow D.H.","",[No title available],1990,"Facial Growth",,,,"","",,526,,,,"Enlow, D.H.",[No abstract available],,,,,,Scopus,2-s2.0-0004206227
"Fazekas Gy. I., Kosa F.","55665142400;7006841468;","Forensic fetal osteology",1978,,"(414p.); $36.00",,,"","",,365,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0004119406&partnerID=40&md5=164f1d7a64df3130993c13e5573585b9","Dept. Forens. Med., Med. Univ., Szeged, Hungary","Fazekas Gy., I., Dept. Forens. Med., Med. Univ., Szeged, Hungary; Kosa, F., Dept. Forens. Med., Med. Univ., Szeged, Hungary","Forensic pathologists have now and then to examine a skeleton, skeletal remains or even a single bone to give an opinion as to whether these skeletal parts are of human origin and if so the age and the sex of this person. The same questions have to be answered in case of fetal bones. Fetal bones present a particularly difficult problem. Fazekas and Kosa have dedicated themselves to the further scientific development of investigations in the particular field of forensic fetal osteology. They measured meticulously all relevant parameters of more than 150 fetal skeletons and analysed the results statistically. The data obtained revealed a remarkable linearity; consequently fetal age can be assessed within half a lunar month. Even with a single bone accurate estimation of the gestational age of a fetus proved to be possible with the aid of the acquired and tabulated data. The importance of this book on fetal osteology widely exceeds its forensic scope. It may prove to be a useful reference work not only for the benefit of forensic pathologists but also to embryologists, anatomists and obstetricians.",,"autopsy; bone; book; cartilage; correlation; embryo; fetus; forensic medicine; legal aspect; osteology; regression",Article,"Final",,Scopus,2-s2.0-0004119406
"Ritz-Timme S., Cattaneo C., Collins M.J., Waite E.R., Schütz H.W., Kaatsch H.-J., Borrman H.I.M.","6603733375;55157912300;7404083567;6603474223;7101837410;7004234100;6603708469;","Age estimation: The state of the art in relation to the specific demands of forensic practise",2000,"International Journal of Legal Medicine","113","3",,"129","136",,312,"10.1007/s004140050283","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034122006&doi=10.1007%2fs004140050283&partnerID=40&md5=e3a0d55d2272a31cf2067b4918748126","Inst. Rechtsmedizin Chrstn.-A., Arnold-Heller-Straße 12, D-24105 Kiel, Germany; Istituto di Medicina Legale, Università degli Studi, Via L. Mangiagalli 37, I-20133 Milano, Italy; NRG, Drummond Building, University of Newcastle, Newcastle upon Tyne, United Kingdom; Faculty of Odontology, Goteborg University, Medicinargatan 12, S-41390 Goteborg, Sweden","Ritz-Timme, S., Inst. Rechtsmedizin Chrstn.-A., Arnold-Heller-Straße 12, D-24105 Kiel, Germany; Cattaneo, C., Istituto di Medicina Legale, Università degli Studi, Via L. Mangiagalli 37, I-20133 Milano, Italy; Collins, M.J., NRG, Drummond Building, University of Newcastle, Newcastle upon Tyne, United Kingdom; Waite, E.R., NRG, Drummond Building, University of Newcastle, Newcastle upon Tyne, United Kingdom; Schütz, H.W., Inst. Rechtsmedizin Chrstn.-A., Arnold-Heller-Straße 12, D-24105 Kiel, Germany; Kaatsch, H.-J., Inst. Rechtsmedizin Chrstn.-A., Arnold-Heller-Straße 12, D-24105 Kiel, Germany; Borrman, H.I.M., Faculty of Odontology, Goteborg University, Medicinargatan 12, S-41390 Goteborg, Sweden","Age estimation in cadavers, human remains and living individuals may clarify issues with significant legal and social ramifications for individuals as well as for the community. In such cases methods for estimating age should fulfil the following specific demands: (1) they must have been presented to the scientific community, as a rule by publication in peer-reviewed journals, (2) clear information concerning accuracy of age estimation by the method should be available, (3) the methods need to be sufficiently accurate and (4) in cases of age estimation in living individuals principles of medical ethics and legal regulations have to be considered. We have identified and summarized the methods that essentially fulfil these specific demands. In childhood and adolescence morphological methods based on the radiological examination of dental and skeletal development are to be recommended. In adulthood, the accuracy of most morphological methods is much reduced. Here a biochemical method based on aspartic acid racemization in dentine provides the most accurate estimates of age, followed by special morphological dental and skeletal methods. The choice of method has to take account of the individual circumstances of each case. Most methods require either the consultation of specialised and trained scientists or an adequate calibration by the 'user'. Very few attempts have been made to find common standardisation, calibration and evaluation procedures or to develop means of quality assurance for methods of age estimation. Efforts in these directions are necessary to guarantee quality standards and adequate answers to the important legal and social issue of age estimation in forensic medicine.","Age estimation; Demands; Forensic practise; State of the art","age determination; bone development; forensic identification; human; legal aspect; methodology; morphology; priority journal; review; social aspect; standardization; Adolescent; Adult; Age Determination by Skeleton; Age Determination by Teeth; Bias (Epidemiology); Child; Continental Population Groups; Ethics, Medical; Female; Forensic Dentistry; Forensic Medicine; Humans; Male; Needs Assessment; Practice Guidelines; Reproducibility of Results; Sex Characteristics",Review,"Final",,Scopus,2-s2.0-0034122006
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Analysis of Shape",,,,"","",,156,,,,"Dryden, I.L.; Mardia, K.V.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0004112143
"Schulz R., Mühler M., Mutze S., Schmidt S., Reisinger W., Schmeling A.","8227131100;7005338600;56010169300;35496475900;7003742800;7003946207;","Studies on the time frame for ossification of the medial epiphysis of the clavicle as revealed by CT scans",2005,"International Journal of Legal Medicine","119","3",,"142","145",,138,"10.1007/s00414-005-0529-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18744394063&doi=10.1007%2fs00414-005-0529-9&partnerID=40&md5=364df1bd9ff9f88521fc8562290c5afc","Institut für Rechtsmedizin, Char.-Universitatsmedizin Berlin, Hannoversche Strasse 6, 10115 Berlin, Germany; Institut für Radiologie (CCM), Char.-Universitatsmedizin Berlin, Schumannstrasse 20/21, 10117 Berlin, Germany; Institut für Radiologie, Unfallkrankenhaus Berlin, Warener Strasse 7, 12683 Berlin, Germany","Schulz, R., Institut für Rechtsmedizin, Char.-Universitatsmedizin Berlin, Hannoversche Strasse 6, 10115 Berlin, Germany; Mühler, M., Institut für Radiologie (CCM), Char.-Universitatsmedizin Berlin, Schumannstrasse 20/21, 10117 Berlin, Germany; Mutze, S., Institut für Radiologie, Unfallkrankenhaus Berlin, Warener Strasse 7, 12683 Berlin, Germany; Schmidt, S., Institut für Rechtsmedizin, Char.-Universitatsmedizin Berlin, Hannoversche Strasse 6, 10115 Berlin, Germany; Reisinger, W., Institut für Radiologie (CCM), Char.-Universitatsmedizin Berlin, Schumannstrasse 20/21, 10117 Berlin, Germany; Schmeling, A., Institut für Rechtsmedizin, Char.-Universitatsmedizin Berlin, Hannoversche Strasse 6, 10115 Berlin, Germany","The authors retrospectively analyzed 629 CT images of patients aged between 15 and 30 years produced during multiple trauma diagnostics at the Unfallkrankenhaus Berlin. For the purposes of this study, the authors reliably determined the ossification status of the medial epiphysis of the clavicle in 556 cases, using the classification of stages by Schmeling et al. In both sexes, stage 2 was first noted at age 15. In male patients, the earliest occurrence of stage 3 was noted at age 17, in female patients at age 16. Stage 4 was first achieved by both sexes at age 21. Stage 5 was first noted in female patients at age 21 and in male patients at age 22, which is 4 or 5 years earlier than was observed by a comparable study using conventional radiographs. The partial-volume effect in computed tomography using the thick slice scanning mode was discussed as a possible explanation for this early visualization. The question of how slice thickness affects the age intervals between ossification stages identified by CT examinations should be examined in additional studies. © Springer-Verlag 2005.","Clavicle; Computed tomography; Forensic age diagnosis; Ossification; Skeletal age","adolescent; adult; article; bone radiography; clavicle; computer assisted tomography; controlled study; diagnostic procedure; epiphysis; female; human; major clinical study; male; ossification; priority journal; retrospective study; Adolescent; Adult; Age Determination by Skeleton; Clavicle; Epiphyses; Female; Forensic Anthropology; Humans; Male; Osteogenesis; Retrospective Studies; Sex Characteristics; Tomography, X-Ray Computed",Article,"Final",,Scopus,2-s2.0-18744394063
