Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Saitou N., Nei M.","7005896538;7102222781;","The neighbor-joining method: a new method for reconstructing phylogenetic trees.",1987,"Molecular biology and evolution","4","4",,"406","425",,43558,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023375195&partnerID=40&md5=0266231411e31b134ad87df95b7e0ff4","Center for Demographic and Population Genetics, University of Texas Health Science Center, Houston, 77225., United States","Saitou, N., Center for Demographic and Population Genetics, University of Texas Health Science Center, Houston, 77225., United States; Nei, M., Center for Demographic and Population Genetics, University of Texas Health Science Center, Houston, 77225., United States","A new method called the neighbor-joining method is proposed for reconstructing phylogenetic trees from evolutionary distance data. The principle of this method is to find pairs of operational taxonomic units (OTUs [= neighbors]) that minimize the total branch length at each stage of clustering of OTUs starting with a starlike tree. The branch lengths as well as the topology of a parsimonious tree can quickly be obtained by using this method. Using computer simulation, we studied the efficiency of this method in obtaining the correct unrooted tree in comparison with that of five other tree-making methods: the unweighted pair group method of analysis, Farris's method, Sattath and Tversky's method, Li's method, and Tateno et al.'s modified Farris method. The new, neighbor-joining method and Sattath and Tversky's method are shown to be generally better than the other methods.",,"animal; article; biological model; biometry; evolution; frog; genetics; phylogeny; Animals; Biometry; Evolution; Models, Genetic; Phylogeny; Ranidae",Article,"Final",,Scopus,2-s2.0-0023375195
"Sokal R.R., Rohlf F.J.","",[No title available],1981,"The Principles and Practice of Statistics in Biological Research",,,,"","",,9468,,,,"Sokal, R.R.; Rohlf, F.J.",[No abstract available],,,,,,Scopus,2-s2.0-0004026274
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,,,"Dryden, I.L.; Mardia, K.V.",[No abstract available],,,,,,Scopus,2-s2.0-0003489720
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Goodall C.","","Procrustes methods in the statistical analysis of shape",1991,"J. R. Statist. Soc. B","53","2",,"285","339",,1199,,,,"Goodall, C.",[No abstract available],,,,,,Scopus,2-s2.0-0000142472
"Campbell L.","",[No title available],1997,"American Indian Languages: The Historical Linguistics of Native America",,,,"","",,374,,,,"Campbell, L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0004011020
"O'Higgins P., Jones N.","7004722122;57199321878;","Facial growth in Cercocebus torquatus: An application of three-dimensional geometric morphometric techniques to the study of morphological variation",1998,"Journal of Anatomy","193","2",,"251","272",,277,"10.1017/S0021878298003975","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031724058&doi=10.1017%2fS0021878298003975&partnerID=40&md5=06ba008cc284c3597335154d2f2920d8","Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom; Dept. of Anat. and Devmtl. Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom","O'Higgins, P., Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom, Dept. of Anat. and Devmtl. Biology, University College London, Rockefeller Building, University Street, London WC1E 6JJ, United Kingdom; Jones, N., Evolutionary Anatomy Unit, Dept. of Anat. and Devmtl. Biology, University College, London, United Kingdom","This paper presents a study of 3-dimensional growth in the facial skeleton of the mangabey, Cercocebus torquatus. The pattern of facial cortical remodelling in this species is already well mapped from an earlier study. In this paper we consider the extent to which these remodelling maps relate to ontogenetic changes in size and shape of the face. This study is based on 31 facial landmarks taken from 49 adult and subadult faces. Our analysis draws on some of the tools of geometric morphometrics and we take this opportunity to describe our implementation of these tools for 3D data. The geometric analysis permits the known remodelling maps to be interpreted in the context of the general pattern of facial growth in this species. We are also able to examine sexual dimorphism in the face of this species and consider the extent to which males and females share similar ontogenetic allometries. Our findings indicate that the general pattern of size-related shape variation during facial growth is more or less identical for males and females up to eruption of the third permanent maxillary molar (M3). After this, ontogenetic allometries appear to diverge. The finding of a common growth allometry that is well approximated for younger specimens by a simple linear model is consistent with the earlier findings of a consistent pattern of facial remodelling up to M3 eruption. We consider the implications of these findings in terms of the potential for these approaches in the study of comparative growth in related species.","Facial remodelling; Geometric morphometrics; Thin plate spline analysis","age; allometry; article; cercocebus; controlled study; craniofacial morphology; face growth; female; geometry; male; molar tooth; nonhuman; ontogeny; priority journal; sex difference; statistical model; three dimensional imaging; Animals; Anthropometry; Bone Remodeling; Cercocebus; Facial Bones; Female; Male; Models, Anatomic; Sex Characteristics; Cercocebus; Cercocebus torquatus",Article,"Final",,Scopus,2-s2.0-0031724058
"Piperno D.R., Flannery K.V.","7006843139;6603761428;","The earliest archaeological maize (Zea mays L.) from highland Mexico: New accelerator mass spectrometry dates and their implications",2001,"Proceedings of the National Academy of Sciences of the United States of America","98","4",,"2101","2103",,240,"10.1073/pnas.98.4.2101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035852696&doi=10.1073%2fpnas.98.4.2101&partnerID=40&md5=5652b2e8a8e6231fa7ef27986a583556","Smithsonian Tropical Research Institute, Box 2072, Balboa, Panama; Museum of Anthropology, University of Michigan, 1109 Geddes Avenue, Ann Arbor, MI 48109-1079, United States","Piperno, D.R., Smithsonian Tropical Research Institute, Box 2072, Balboa, Panama; Flannery, K.V., Museum of Anthropology, University of Michigan, 1109 Geddes Avenue, Ann Arbor, MI 48109-1079, United States","Accelerator mass spectrometry age determinations of maize cobs (Zea mays L.) from Guilá Naquitz Cave in Oaxaca, Mexico, produced dates of 5,400 carbon-14 years before the present (about 6,250 calendar years ago), making those cobs the oldest in the Americas. Macrofossils and phytoliths characteristic of wild and domesticated Zea fruits are absent from older strata from the site, although Zea pollen has previously been identified from those levels. These results, together with the modern geographical distribution of wild Zea mays, suggest that the cultural practices that led to Zea domestication probably occurred elsewhere in Mexico. Guilá Naquitz Cave has now yielded the earliest macrofossil evidence for the domestication of two major American crop plants, squash (Cucurbita pepo) and maize.",,"archeology; article; crop; fossil; geographic distribution; maize; mass spectrometry; Mexico; nonhuman; priority journal; Agriculture; Archaeology; Evolution; Fossils; Humans; Mass Spectrometry; Mexico; Time Factors; Zea mays; Cucurbita pepo; Pepo; Zea; Zea mays",Article,"Final",Open Access,Scopus,2-s2.0-0035852696
"Klingenberg C.P., Montero L.R.","7004588456;7103010498;","Distances and directions in multidimensional shape spaces: Implications for morphometric applications",2005,"Systematic Biology","54","4",,"678","688",,229,"10.1080/10635150590947258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-15244360917&doi=10.1080%2f10635150590947258&partnerID=40&md5=a68d6d969ae9cf7676441cc6f0b88c47","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Oxford Road, Manchester M13 9PT, United Kingdom; Laboratório de Ciências Ambientais, Centro de Biociencias e Biotecnologia, Campos dos Goytacazes, Avenida Alberto Lamego 2000, 28013-600, Rio de Janeiro, Brazil","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Oxford Road, Manchester M13 9PT, United Kingdom; Montero, L.R., Laboratório de Ciências Ambientais, Centro de Biociencias e Biotecnologia, Campos dos Goytacazes, Avenida Alberto Lamego 2000, 28013-600, Rio de Janeiro, Brazil",[No abstract available],,"anatomy; biological model; biology; biometry; genetic selection; methodology; morphometrics; multivariate analysis; review; Anatomy; Biometry; Body Weights and Measures; Computational Biology; Models, Genetic; Multivariate Analysis; Selection (Genetics)",Review,"Final",Open Access,Scopus,2-s2.0-15244360917
"Relethford J.H., Blangero J.","7005172819;7006574110;","Detection of differential gene flow from patterns of quantitative variation",1990,"Human Biology","62","1",,"5","25",,225,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025144359&partnerID=40&md5=6cee9354165c647e48aa83e1e4ef74c3","Department of Genetics, Southwest Foundation for Biomedical Research, P.O. Box 28147, San Antonio, TX 78284, United States","Relethford, J.H., Department of Genetics, Southwest Foundation for Biomedical Research, P.O. Box 28147, San Antonio, TX 78284, United States; Blangero, J., Department of Genetics, Southwest Foundation for Biomedical Research, P.O. Box 28147, San Antonio, TX 78284, United States","A major goal in anthropological genetics is the assessment of the effects of different microevolutionary forces. Harpending and Ward (1982) developed a model that aids in this effort by comparing observed and expected heterozygosity within populations in a local region. The expected heterozygosity within a population is a function of the total heterozygosity of the entire region and the distance of the population from the regional mean centroid of allele frequencies. Greater than average gene flow from an external source will result in a population having greater heterozygosity than expected. Less than average gene flow from an external source will result in a population having less heterozygosity than expected. We extend the Harpending-Ward model to quantitative traits using an equal and additive effects model of inheritance. Here the additive genetic variance within a population is directly proportional to heterozygosity, and its expectation is directly proportional to the genetic distance from the centroid. Under certain assumptions the expectations for phenotypic variances are similar. Observed and expected genetic or phenotypic variance can then be compared to assess the effects of differential external gene flow. When the additive genetic covariance matrix or heritabilities are not known, the phenotypic covariance matrix can be used to provide a conservative application of the model. In addition, we develop new methods for estimation of the genetic relationship matrix (R) from quantitative traits. We apply these models to two data sets: (1) six principal components derived from twenty dermatoglyphic ridge count measures for nine villages in Nepal and (2) ten anthropometric measurements for seven isolated populations in western Ireland. In both cases both the univariate and multivariate analyses provide results that can be directly interpreted in terms of historically known patterns of gene flow.",,"anthropometry; conference paper; heterozygosity; human; india; ireland; mathematical model; population research; quantitative assay; Anthropology, Physical; Anthropometry; Dermatoglyphics; Gene Frequency; Genetics, Population; Human; Models, Genetic; Nepal; Northern Ireland; Support, U.S. Gov't, Non-P.H.S.; Variation (Genetics)",Conference Paper,"Final",,Scopus,2-s2.0-0025144359
