Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Hair J.F., Anderson R.E., Tatham R.L., Black W.C.","",[No title available],1995,"Multivariate Data Analysis",,,,"","",,52056,,,,"Hair, J.F.; Anderson, R.E.; Tatham, R.L.; Black, W.C.",[No abstract available],,,,,,Scopus,2-s2.0-0003506109
"Quinn G.P., Keough M.J.","",[No title available],2002,"Experimental Design and Data Analysis for Biologists",,,,"","",,7965,,,,"Quinn, G.P.; Keough, M.J.",[No abstract available],,,,,,Scopus,2-s2.0-0003462293
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Rohlf F.J., Sokal R.R.","",[No title available],1995,"Biometry",,,,"","",,3842,,,,"Rohlf, F.J.; Sokal, R.R.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0004244870
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,,,"Dryden, I.L.; Mardia, K.V.",[No abstract available],,,,,,Scopus,2-s2.0-0003489720
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Gower J.C.","26643448300;","Generalized procrustes analysis",1975,"Psychometrika","40","1",,"33","51",,1620,"10.1007/BF02291478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001886818&doi=10.1007%2fBF02291478&partnerID=40&md5=c7113fae6e77ffaebc62f66ce8c103be","Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Gower, J.C., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Suppose Pi(i) (i = 1, 2, ..., m, j = 1, 2, ..., n) give the locations of mn points in p-dimensional space. Collectively these may be regarded as m configurations, or scalings, each of n points in p-dimensions. The problem is investigated of translating, rotating, reflecting and scaling the m configurations to minimize the goodness-of-fit criterion Σi=1m Σi=1n Δ2(Pj(i)Gi), where Gi is the centroid of the m points Pi(i) (i = 1, 2, ..., m). The rotated positions of each configuration may be regarded as individual analyses with the centroid configuration representing a consensus, and this relationship with individual scaling analysis is discussed. A computational technique is given, the results of which can be summarized in analysis of variance form. The special case m = 2 corresponds to Classical Procrustes analysis but the choice of criterion that fits each configuration to the common centroid configuration avoids difficulties that arise when one set is fitted to the other, regarded as fixed. © 1975 Psychometric Society.",,,Article,"Final",,Scopus,2-s2.0-0001886818
"Zelditch M., Swiderski D., Sheets H., Fink W.","6701615282;35493322600;55663863700;7005590403;","Geometric Morphometrics for Biologists",2004,"Geometric Morphometrics for Biologists",,,,"1","443",,1396,"10.1016/B978-0-12-778460-1.X5000-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902728366&doi=10.1016%2fB978-0-12-778460-1.X5000-5&partnerID=40&md5=bbfcd38d36d5bc6566def6d8fd5dec57","Museum of Paleontology, University of Michigan, MI, United States; Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Department of Physics, Canisius College, Buffalo NY, United States","Zelditch, M., Museum of Paleontology, University of Michigan, MI, United States; Swiderski, D., Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Sheets, H., Department of Physics, Canisius College, Buffalo NY, United States; Fink, W., Mammal Division, Museum of Zoology, University of Michigan, MI, United States","Geometric Morphometrics for Biologists is an introductory textbook for a course on geometric morphometrics, written for graduate students and upper division undergraduates, covering both theory of shape analysis and methods of multivariate analysis. It is designed for students with minimal math background; taking them from the process of data collection through basic and more advanced statistical analyses. Many examples are given, beginning with simple although realistic case-studies, through examples of complex analyses requiring several different kinds of methods. The book also includes URLâs for free software and step-by-step instructions for using the software. © 2004 Elsevier Inc. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-84902728366
"James Rohlf F., Marcus L.F.","24518567800;7005305240;","A revolution morphometrics",1993,"Trends in Ecology and Evolution","8","4",,"129","132",,1268,"10.1016/0169-5347(93)90024-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242462501&doi=10.1016%2f0169-5347%2893%2990024-J&partnerID=40&md5=14afd83efbc93ae5f62d49a4829a5597","Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","James Rohlf, F., Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Marcus, L.F., Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","We are now in the midst of a revolution in morphometric methodology. The new approaches are more effective in capturing information about the shape of an organism and result in more powerful statistical procedures for testing for differences in s shape. They are also more effective in enabling a researcher to visualize differences in shape and in suggesting simple traditional measurements that could be used in future studies. In this review we emphasize applications to exploratory studies in taxonomy and evolution. © 1993.",,,Review,"Final",,Scopus,2-s2.0-0242462501
"Adams D.C., Rohlf F.J., Slice D.E.","7404054540;7003281107;6603334019;","Geometric morphometrics: Ten years of progress following the ‘revolution’",2004,"Italian Journal of Zoology","71","1",,"5","16",,1201,"10.1080/11250000409356545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242321708&doi=10.1080%2f11250000409356545&partnerID=40&md5=74fa0a4ec02d5ccc6f34b38d4e228cd8","Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria; Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","Adams, D.C., Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Slice, D.E., Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria, Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","The analysis of shape is a fundamental part of much biological research. As the field of statistics developed, so have the sophistication of the analysis of these types of data. This lead to multivariate morphometrics in which suites of measurements were analyzed together using canonical variates analysis, principal components analysis, and related methods. In the 1980s, a fundamental change began in the nature of the data gathered and analyzed. This change focused on the coordinates of landmarks and the geometric information about their relative positions. As a by-product of such an approach, results of multivariate analyses could be visualized as configurations of landmarks back in the original space of the organism rather than only as statistical scatter plots. This new approach, called “geometric morphometrics”;, had benefits that lead Rohlf and Marcus (1993) to proclaim a “revolution”; in morphometrics. In this paper, we briefly update the discussion in that paper and summarize the advances in the ten years since the paper by Rohlf and Marcus. We also speculate on future directions in morphometric analysis. © 2004 Taylor & Francis Group, LLC.","Generalized Procrustes analysis; Geometric morphometrics; Shape analysis","geometry; morphometry; zoology; Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-1242321708
