Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Hair J.F., Anderson R.E., Tatham R.L., Black W.C.","",[No title available],1995,"Multivariate Data Analysis",,,,"","",,52056,,,,"Hair, J.F.; Anderson, R.E.; Tatham, R.L.; Black, W.C.",[No abstract available],,,,,,Scopus,2-s2.0-0003506109
"Tabachnick B.G., Fidell L.S.","",[No title available],1996,"Using Multivariate Statistics",,,,"","",,41182,,,,"Tabachnick, B.G.; Fidell, L.S.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003976359
"Hammer Ø., Harper D.A.T., Ryan P.D.","25624260900;55745283900;7402922193;","Past: Paleontological statistics software package for education and data analysis",2001,"Palaeontologia Electronica","4","1",,"XIX","XX",,14188,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34748886657&partnerID=40&md5=b32644b1c039465d71cd1c90d0cd42e6","Paleontological Museum, University of Oslo, Sars gate 1, 0562 Oslo, Norway; Geological Museum, University of Copenhagen, Øster Voldgade 5-7, DK-1350 Copenhagen K, Denmark; Department of Geology, National University of Ireland, Galway, Ireland","Hammer, Ø., Paleontological Museum, University of Oslo, Sars gate 1, 0562 Oslo, Norway; Harper, D.A.T., Geological Museum, University of Copenhagen, Øster Voldgade 5-7, DK-1350 Copenhagen K, Denmark; Ryan, P.D., Department of Geology, National University of Ireland, Galway, Ireland","A comprehensive, but simple-to-use software package for executing a range of standard numerical analysis and operations used in quantitative paleontology has been developed. The program, called PAST (PAleontological STatistics), runs on standard Windows computers and is available free of charge. PAST integrates spreadsheettype data entry with univariate and multivariate statistics, curve fitting, time-series analysis, data plotting, and simple phylogenetic analysis. Many of the functions are specific to paleontology and ecology, and these functions are not found in standard, more extensive, statistical packages. PAST also includes fourteen case studies (data files and exercises) illustrating use of the program for paleontological problems, making it a complete educational package for courses in quantitative methods. Copyright: Palaeontological Association, 22 June 2001.","Data analysis; Education; Software",,Article,"Final",,Scopus,2-s2.0-34748886657
"Sneath P.H.A., Sokal R.R.","",[No title available],1973,"Numerical Taxonomy",,,,"","",,8351,,,,"Sneath, P.H.A.; Sokal, R.R.",[No abstract available],,,,,,Scopus,2-s2.0-0004069901
"Felsenstein J.","7003647445;","Phylogenies and the comparative method.",1985,"American Naturalist","125","1",,"1","15",,6113,"10.1086/284325","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0022203256&doi=10.1086%2f284325&partnerID=40&md5=84180a709c1aca8e0ad00bf4957f9557","Dept of Genetics SK-50, Univ of Washington, Seattle, WA 98195, USA., United States","Felsenstein, J., Dept of Genetics SK-50, Univ of Washington, Seattle, WA 98195, USA., United States","Comparative studies of the relationship between 2 phenotypes, or between a phenotype and an environment, are frequently carried out by invalid statistical methods. Most regression, correlation, and contingency table methods, including nonparametric methods, assume that the points are drawn independently from a common distribution. When species are taken from a branching phylogeny, they are manifestly nonindependent. Use of a statistical method that assumes independence will cause overstatement of the significance in hypothesis tests. Some illustrative examples of these phenomena are given, and limitations of previous proposals of ways to correct for the nonindependence discussed. A method of correcting for the phylogeny is proposed. It requires that we know both the tree topology and the branch lengths, and that we be willing to allow the characters to be modeled by Brownian motion on a linear scale. Given these conditions, the phylogeny specifies a set of contrasts among species, contrasts that are statistically independent and can be used in regression or correlation studies. -from Author",,,Article,"Final",,Scopus,2-s2.0-0022203256
"Harvey P.H., Pagel M.D.","",[No title available],1991,"The Comparative Method in Evolutionary Biology",,,,"","",,4640,,,,"Harvey, P.H.; Pagel, M.D.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003647239
"Adams D.C., Rohlf F.J., Slice D.E.","7404054540;7003281107;6603334019;","Geometric morphometrics: Ten years of progress following the ‘revolution’",2004,"Italian Journal of Zoology","71","1",,"5","16",,1201,"10.1080/11250000409356545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242321708&doi=10.1080%2f11250000409356545&partnerID=40&md5=74fa0a4ec02d5ccc6f34b38d4e228cd8","Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria; Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","Adams, D.C., Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Slice, D.E., Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria, Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","The analysis of shape is a fundamental part of much biological research. As the field of statistics developed, so have the sophistication of the analysis of these types of data. This lead to multivariate morphometrics in which suites of measurements were analyzed together using canonical variates analysis, principal components analysis, and related methods. In the 1980s, a fundamental change began in the nature of the data gathered and analyzed. This change focused on the coordinates of landmarks and the geometric information about their relative positions. As a by-product of such an approach, results of multivariate analyses could be visualized as configurations of landmarks back in the original space of the organism rather than only as statistical scatter plots. This new approach, called “geometric morphometrics”;, had benefits that lead Rohlf and Marcus (1993) to proclaim a “revolution”; in morphometrics. In this paper, we briefly update the discussion in that paper and summarize the advances in the ten years since the paper by Rohlf and Marcus. We also speculate on future directions in morphometric analysis. © 2004 Taylor & Francis Group, LLC.","Generalized Procrustes analysis; Geometric morphometrics; Shape analysis","geometry; morphometry; zoology; Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-1242321708
"McGarigal K., Cushman S., Stafford S.","",[No title available],2000,"Multivariate Statistics for Wildlife and Ecology Research",,,,"","",,1062,,,,"McGarigal, K.; Cushman, S.; Stafford, S.",[No abstract available],,,,,,Scopus,2-s2.0-0003588646
"Garland Jr. T., Bennett A.F., Rezende E.L.","7006148472;7402332533;6701562410;","Phylogenetic approaches in comparative physiology",2005,"Journal of Experimental Biology","208","16",,"3015","3035",,486,"10.1242/jeb.01745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24644494898&doi=10.1242%2fjeb.01745&partnerID=40&md5=08fe4c42425c09d396c2f4f297fcd3a3","Department of Biology, University of California, Riverside, CA 92521, United States; Department of Ecology and Evolutionary Biology, University of California, Irvine, CA 92697, United States","Garland Jr., T., Department of Biology, University of California, Riverside, CA 92521, United States; Bennett, A.F., Department of Ecology and Evolutionary Biology, University of California, Irvine, CA 92697, United States; Rezende, E.L., Department of Biology, University of California, Riverside, CA 92521, United States","Over the past two decades, comparative biological analyses have undergone profound changes with the incorporation of rigorous evolutionary perspectives and phylogenetic information. This change followed in large part from the realization that traditional methods of statistical analysis tacitly assumed independence of all observations, when in fact biological groups such as species are differentially related to each other according to their evolutionary history. New phylogenetically based analytical methods were then rapidly developed, incorporated into 'the comparative method', and applied to many physiological, biochemical, morphological and behavioral investigations. We now review the rationale for including phylogenetic information in comparative studies and briefly discuss three methods for doing this (independent contrasts, generalized least-squares models, and Monte Carlo computer simulations). We discuss when and how to use phylogenetic information in comparative studies and provide several examples in which it has been helpful, or even crucial, to a comparative analysis. We also consider some difficulties with phylogenetically based statistical methods, and of comparative approaches in general, both practical and theoretical. It is our personal opinion that the incorporation of phylogeny information into comparative studies has been highly beneficial, not only because it can improve the reliability of statistical inferences, but also because it continually emphasizes the potential importance of past evolutionary history in determining current form and function.","Allometry; Comparative method; Evolutionary physiology; Model of evolution; Phylogeny; Statistical analysis","computer simulation; methodology; Monte Carlo method; phylogeny; physiology; review; statistical model; statistics; Computer Simulation; Models, Statistical; Monte Carlo Method; Phylogeny; Physiology, Comparative; Statistics",Review,"Final",Open Access,Scopus,2-s2.0-24644494898
"Rohlf F.J.","7003281107;","Comparative methods for the analysis of continuous variables: Geometric interpretations",2001,"Evolution","55","11",,"2143","2160",,455,"10.1111/j.0014-3820.2001.tb00731.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035685482&doi=10.1111%2fj.0014-3820.2001.tb00731.x&partnerID=40&md5=7fffd26dee43eb0e92f8c7420d136bf5","Department of Ecology, State University of New York, Stony Brook, NY 11794-5245, United States","Rohlf, F.J., Department of Ecology, State University of New York, Stony Brook, NY 11794-5245, United States","This study is concerned with statistical methods used for the analysis of comparative data (in which observations are not expected to be independent because they are sampled across phylogenetically related species). The phylogenetically independent contrasts (PIC), phylogenetic generalized least-squares (PGLS), and phylogenetic autocorrelation (PA) methods are compared. Although the independent contrasts are not orthogonal, they are independent if the data conform to the Brownian motion model of evolution on which they are based. It is shown that uncentered correlations and regressions through the origin using the PIC method are identical to those obtained using PGLS with an intercept included in the model. The PIC method is a special case of PGLS. Corrected standard errors are given for estimates of the ancestral states based on the PGLS approach. The treatment of trees with hard polytomies is discussed and is shown to be an algorithmic rather than a statistical problem. Some of the relationships among the methods are shown graphically using the multivariate space in which variables are represented as vectors with respect to OTUs used as coordinate axes. The maximum-likelihood estimate of the autoregressive parameter, ρ, has not been computed correctly in previous studies (an appendix with MATLAB code provides a corrected algorithm). The importance of the eigenvalues and eigenvectors of the connection matrix, W, for the distribution of ρ is discussed. The PA method is shown to have several problems that limit its usefulness in comparative studies. Although the PA method is a generalized least-squares procedure, it cannot be made equivalent to the PGLS method using a phylogenetic model.","Autoregressive models; Comparative method; Generalized least-squares; Independent contrasts; Maximum likelihood; Phylogenetic autocorrelation; Phylogeny; Regression","evolution; methodology; phylogenetics; statistical analysis; Otus",Article,"Final",,Scopus,2-s2.0-0035685482
