Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Saitou N., Nei M.","7005896538;7102222781;","The neighbor-joining method: a new method for reconstructing phylogenetic trees.",1987,"Molecular biology and evolution","4","4",,"406","425",,43558,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023375195&partnerID=40&md5=0266231411e31b134ad87df95b7e0ff4","Center for Demographic and Population Genetics, University of Texas Health Science Center, Houston, 77225., United States","Saitou, N., Center for Demographic and Population Genetics, University of Texas Health Science Center, Houston, 77225., United States; Nei, M., Center for Demographic and Population Genetics, University of Texas Health Science Center, Houston, 77225., United States","A new method called the neighbor-joining method is proposed for reconstructing phylogenetic trees from evolutionary distance data. The principle of this method is to find pairs of operational taxonomic units (OTUs [= neighbors]) that minimize the total branch length at each stage of clustering of OTUs starting with a starlike tree. The branch lengths as well as the topology of a parsimonious tree can quickly be obtained by using this method. Using computer simulation, we studied the efficiency of this method in obtaining the correct unrooted tree in comparison with that of five other tree-making methods: the unweighted pair group method of analysis, Farris's method, Sattath and Tversky's method, Li's method, and Tateno et al.'s modified Farris method. The new, neighbor-joining method and Sattath and Tversky's method are shown to be generally better than the other methods.",,"animal; article; biological model; biometry; evolution; frog; genetics; phylogeny; Animals; Biometry; Evolution; Models, Genetic; Phylogeny; Ranidae",Article,"Final",,Scopus,2-s2.0-0023375195
"Buikstra J.E., Ubelaker D.H.","","Standards for data collection from human skeletal remains",1994,"Standards for Data Collection from Human Skeletal Remains",,,,"","",,2465,,,,"Buikstra, J.E.; Ubelaker, D.H.",[No abstract available],,,,,,Scopus,2-s2.0-0003655056
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Dray S., Dufour A.-B.","7006516345;8291830900;","The ade4 package: Implementing the duality diagram for ecologists",2007,"Journal of Statistical Software","22","4",,"1","20",,2368,"10.18637/jss.v022.i04","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37649024043&doi=10.18637%2fjss.v022.i04&partnerID=40&md5=4d81fd4d5c4a5858e222e7782f5fb966","Université de Lyon; Laborartoire de Biométrie et Biologie Evolutive (UMR 5558), CNRS, Université Lyon 1, 43, Boulevard du 11 Novembre 1918, F-69622 Villeurbanne Cedex, France","Dray, S., Université de Lyon, Laborartoire de Biométrie et Biologie Evolutive (UMR 5558), CNRS, Université Lyon 1, 43, Boulevard du 11 Novembre 1918, F-69622 Villeurbanne Cedex, France; Dufour, A.-B., Université de Lyon, Laborartoire de Biométrie et Biologie Evolutive (UMR 5558), CNRS, Université Lyon 1, 43, Boulevard du 11 Novembre 1918, F-69622 Villeurbanne Cedex, France","Multivariate analyses are well known and widely used to identify and understand structures of ecological communities. The ade4 package for the R statistical environment proposes a great number of multivariate methods. Its implementation follows the tradition of the French school of ""Analyse des Données"" and is based on the use of the duality diagram. We present the theory of the duality diagram and discuss its implementation in ade4. Classes and main functions are presented. An example is given to illustrate the ade4 philosophy.","Ade4; Duality diagram; Ecological data; Multivariate analysis; Ordination",,Article,"Final",Open Access,Scopus,2-s2.0-37649024043
"Gower J.C.","26643448300;","Generalized procrustes analysis",1975,"Psychometrika","40","1",,"33","51",,1620,"10.1007/BF02291478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001886818&doi=10.1007%2fBF02291478&partnerID=40&md5=c7113fae6e77ffaebc62f66ce8c103be","Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Gower, J.C., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Suppose Pi(i) (i = 1, 2, ..., m, j = 1, 2, ..., n) give the locations of mn points in p-dimensional space. Collectively these may be regarded as m configurations, or scalings, each of n points in p-dimensions. The problem is investigated of translating, rotating, reflecting and scaling the m configurations to minimize the goodness-of-fit criterion Σi=1m Σi=1n Δ2(Pj(i)Gi), where Gi is the centroid of the m points Pi(i) (i = 1, 2, ..., m). The rotated positions of each configuration may be regarded as individual analyses with the centroid configuration representing a consensus, and this relationship with individual scaling analysis is discussed. A computational technique is given, the results of which can be summarized in analysis of variance form. The special case m = 2 corresponds to Classical Procrustes analysis but the choice of criterion that fits each configuration to the common centroid configuration avoids difficulties that arise when one set is fitted to the other, regarded as fixed. © 1975 Psychometric Society.",,,Article,"Final",,Scopus,2-s2.0-0001886818
"Clark P.U., Dyke A.S., Shakun J.D., Carlson A.E., Clark J., Wohlfarth B., Mitrovica J.X., Hostetler S.W., McCabe A.M.","7402579336;7003706220;15021486000;7103175635;7407827798;7004321151;7006617790;7003626469;7006704095;","The Last Glacial Maximum",2009,"Science","325","5941",,"710","714",,1522,"10.1126/science.1172873","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68449088262&doi=10.1126%2fscience.1172873&partnerID=40&md5=7622a9bde8476ed3bbd0eb6fe2839069","Department of Geosdences, Oregon State University, Corvallis, OR 97331, United States; Geological Survey of Canada, 601 Booth Street, Ottawa, ON K1A 0E8, Canada; Department of Geology and Geophysics, University of Wisconsin, Madison, WI 53706, United States; Department of Geology and Geochemistry, Stockholm University, SE-10691, Stockholm, Sweden; Department of Earth and Planetary Sciences, Harvard University, Cambridge, MA 02138, United States; U.S. Geological Survey, Department of Geosdences, Oregon State University, Corvallis, OR 97331, United States; School of Environmental Sdence, University of Ulster, Coleraine, County Londonderry, BT52 1SA, United Kingdom","Clark, P.U., Department of Geosdences, Oregon State University, Corvallis, OR 97331, United States; Dyke, A.S., Geological Survey of Canada, 601 Booth Street, Ottawa, ON K1A 0E8, Canada; Shakun, J.D., Department of Geosdences, Oregon State University, Corvallis, OR 97331, United States; Carlson, A.E., Department of Geology and Geophysics, University of Wisconsin, Madison, WI 53706, United States; Clark, J., Department of Geosdences, Oregon State University, Corvallis, OR 97331, United States; Wohlfarth, B., Department of Geology and Geochemistry, Stockholm University, SE-10691, Stockholm, Sweden; Mitrovica, J.X., Department of Earth and Planetary Sciences, Harvard University, Cambridge, MA 02138, United States; Hostetler, S.W., U.S. Geological Survey, Department of Geosdences, Oregon State University, Corvallis, OR 97331, United States; McCabe, A.M., School of Environmental Sdence, University of Ulster, Coleraine, County Londonderry, BT52 1SA, United Kingdom","We used 5704 14C, 10Be, and 3He ages that span the interval from 10,000 to 50,000 years ago (10 to 50 ka) to constrain the timing of the Last Glacial Maximum (LGM) in terms of global ice-sheet and mountain-glacier extent. Growth of the ice sheets to their maximum positions occurred between 33.0 and 26.5 ka in response to climate forcing from decreases in northern summer insolation, tropical Pacific sea surface temperatures, and atmospheric CO2. Nearly all ice sheets were at their LGM positions from 26.5 ka to 19 to 20 ka, corresponding to minima in these forcings. The onset of Northern Hemisphere deglaciation 19 to 20 ka was induced by an increase in northern summer insolation, providing the source for an abrupt rise in sea level. The onset of deglaciation of the West Antarctic Ice Sheet occurred between 14 and 15 ka, consistent with evidence that this was the primary source for an abrupt rise in sea level ∼14.5 ka.",,"beryllium; carbon 14; carbon dioxide; helium; deglaciation; ice sheet; insolation; Last Glacial Maximum; Northern Hemisphere; Antarctica; article; climate; deglaciation; glacial period; ice sheet; priority journal; sea level; sea surface temperature; summer; sunlight; Antarctica; Pacific Ocean; West Antarctic Ice Sheet; West Antarctica",Article,"Final",,Scopus,2-s2.0-68449088262
"Bookstein F.L.","7004606384;","Principal Warps: Thin-Plate Splines and the Decomposition of Deformations",1989,"IEEE Transactions on Pattern Analysis and Machine Intelligence","11","6",,"567","585",,1257,"10.1109/34.24792","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957563017&doi=10.1109%2f34.24792&partnerID=40&md5=cff712aaae68443780d2a30c89a6fd7d","Center for Human Growth and Development, University of Michigan, Ann Arbor, MI 48109, United States","Bookstein, F.L., Center for Human Growth and Development, University of Michigan, Ann Arbor, MI 48109, United States","One conventional tool for interpolating surfaces over scattered data, the thin-plate spline, has an elegant algebra expressing the dependence of the physical bending energy of a thin metal plate on point constraints. For interpolation of a surface over a fixed set of nodes in the plane, the bending energy is a quadratic form in the heights assigned to the surface. The spline is the superposition of eigenvectors of the bending energy matrix, of successively larger physical scales, over a tilted flat plane having no bending energy at all. When these splines are paired, one representing the x-coordinate of another form and the other the y-coordinate, they aid greatly in the modeling of biological shape change as deformation. In this context, the pair becomes an interpolation map from R2 to R2 relating two sets of landmark points. The spline maps decompose, in the same way as the spline surfaces, into a linear part (an affine transformation) together with the superposition of principal warps, which are geometrically independent, affine-free deformations of progressively smaller geometrical scales. The warps decompose an empirical deformation into orthogonal features more or less as a conventional orthogonal functional analysis decomposes the single scene. This paper demonstrates the decomposition of deformations by principal warps, extends the method to deal with curving edges between landmarks, relates this formalism to other applications of splines current in computer vision, and indicates how they might aid in the extraction of features for analysis, comparison, and diagnosis of biological and medical images. © 1989 IEEE","Affine transformations; biharmonic equation; biomedical image analysis; deformation; principal warps; quadratic variation; shape; thin-plate splines; warping",,Article,"Final",,Scopus,2-s2.0-79957563017
"Li J.Z., Absher D.M., Tang H., Southwick A.M., Casto A.M., Ramachandran S., Cann H.M., Barsh G.S., Feldman M., Cavalli-Sforza L.L., Myers R.M.","53986246800;57198406019;57210850270;6603100622;57211287568;9043766300;7005847684;35394756500;35429106600;7102319481;7403700738;","Worldwide human relationships inferred from genome-wide patterns of variation",2008,"Science","319","5866",,"1100","1104",,1238,"10.1126/science.1153717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-39749181521&doi=10.1126%2fscience.1153717&partnerID=40&md5=2e7618f5e8b250eaa6b775aa46fa9fd5","Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States; Stanford Human Genome Center, Stanford University School of Medicine, Stanford, CA 94305-5120, United States; Department of Pediatrics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States; Department of Biological Sciences, Stanford University, Stanford, CA 94305-5120, United States; Foundation Jean Dausset, Centre d'Etude du Polymorphisme Humain (CEPH), 75010 Paris, France; Department of Human Genetics, University of Michigan, 5789A MS II, Ann Arbor, MI 48109-5618, United States","Li, J.Z., Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States, Stanford Human Genome Center, Stanford University School of Medicine, Stanford, CA 94305-5120, United States, Department of Human Genetics, University of Michigan, 5789A MS II, Ann Arbor, MI 48109-5618, United States; Absher, D.M., Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States, Stanford Human Genome Center, Stanford University School of Medicine, Stanford, CA 94305-5120, United States; Tang, H., Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States; Southwick, A.M., Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States, Stanford Human Genome Center, Stanford University School of Medicine, Stanford, CA 94305-5120, United States; Casto, A.M., Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States; Ramachandran, S., Department of Biological Sciences, Stanford University, Stanford, CA 94305-5120, United States; Cann, H.M., Foundation Jean Dausset, Centre d'Etude du Polymorphisme Humain (CEPH), 75010 Paris, France; Barsh, G.S., Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States, Department of Pediatrics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States; Feldman, M., Department of Biological Sciences, Stanford University, Stanford, CA 94305-5120, United States; Cavalli-Sforza, L.L., Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States; Myers, R.M., Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305-5120, United States, Stanford Human Genome Center, Stanford University School of Medicine, Stanford, CA 94305-5120, United States","Human genetic diversity is shaped by both demographic and biological factors and has fundamental implications for understanding the genetic basis of diseases. We studied 938 unrelated individuals from 51 populations of the Human Genome Diversity Panel at 650,000 common single-nucleotide polymorphism loci. Individual ancestry and population substructure were detectable with very high resolution. The relationship between haplotype heterozygosity and geography was consistent with the hypothesis of a serial founder effect with a single origin in sub-Saharan Africa. In addition, we observed a pattern of ancestral allele frequency distributions that reflects variation in population dynamics among geographic regions. This data set allows the most comprehensive characterization to date of human genetic variation.",,"allele; disease; genetic variation; genome; heterozygosity; polymorphism; population dynamics; Africa; allele; article; founder effect; gene frequency; genetic variability; geographic distribution; haplotype; heterozygosity; human; human genome; major clinical study; plesiomorphy; population genetics; priority journal; single nucleotide polymorphism; Africa South of the Sahara; Animals; Founder Effect; Gene Frequency; Genetic Drift; Genome, Human; Haplotypes; Heterozygote; Humans; Pan troglodytes; Pedigree; Polymorphism, Single Nucleotide; Africa; Sub-Saharan Africa",Article,"Final",,Scopus,2-s2.0-39749181521
"Gasse F.","7006084226;","Hydrological changes in the African tropics since the Last Glacial Maximum",2000,"Quaternary Science Reviews","19","1-5",,"189","211",,1050,"10.1016/S0277-3791(99)00061-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033979952&doi=10.1016%2fS0277-3791%2899%2900061-X&partnerID=40&md5=4eb204c6c2807c54127149d45164e49a","CEREGE, B.P. 80, 13545, Aix-en-Provence Cedex 04, France","Gasse, F., CEREGE, B.P. 80, 13545, Aix-en-Provence Cedex 04, France","Paleohydrological data from the African tropics and subtropics, including lake, groundwater and speleothem records, are reviewed to show how environments and climates from both hemispheres are inter-related. Although orbitally induced changes in the monsoon strength account for a large part of long-term climatic changes in tropical Africa, the Late Pleistocene-Holocene hydrological fluctuations rather appear to have been a series of abrupt events that reflect complex interactions between orbital forcing, atmosphere, ocean and land surface conditions. During the Last Glacial Maximum (23-18 ka BP), most records indicate that generally dry conditions have prevailed in both hemispheres, associated with lower tropical land- and sea-surface temperatures. This agrees with simulations using coupled ocean-atmosphere models, which predict cooling and reduced summer precipitation in tropical Africa; the global hydrological cycle was weaker than today when the extent of large polar ice-sheets and sea-ice was a prominent forcing factor of the Earth's climate. Glacial-interglacial climatic changes started early: a first wetting/warming phase at ca. 17-16 ka BP took place during a period of rapid temperature increase in Antarctica. Next, two drastic arid-humid transitions in equatorial and northern Africa occurred around 15-14.5 ka BP and 11.5-11 ka BP. Both are thought to match the major Greenland warming events, in concert with the switching of the oceanic thermohaline circulation to modern mode. However, part of the climatic signal after 15 ka BP also seems related to the Antarctica climate. During the Holocene, Africa has also experienced rapid hydrological fluctuations of dramatic magnitude compared to the climatic changes at high latitudes. In particular, major dry spells occurred around 8.4-8 ka and 4.2-4 ka BP in the northern monsoon domain. Comparison with other parts of the world indicates that these events have a worldwide distribution but different regional expressions. In the absence of large polar ice sheets, changes in the continental hydrological cycles in the tropics may have a significant impact on the global climate system. Climate information gathered here allows to identify geographical and methodological gaps, and raise some scientific questions that remain to be solved to better understand how the tropics respond to changes in major climate-forcing factors, and how they influence climate globally.",,"hydrological response; Last Glacial Maximum; paleohydrology; tropical environment; Africa",Conference Paper,"Final",,Scopus,2-s2.0-0033979952
"Demenocal P., Ortiz J., Guilderson T., Adkins J., Sarnthein M., Baker L., Yarusinsky M.","6602677728;7203050532;7004165030;7005564625;7006792445;57198984730;8783218000;","Abrupt onset and termination of the African Humid Period: Rapid climate responses to gradual insolation forcing",2000,"Quaternary Science Reviews","19","1-5",,"347","361",,974,"10.1016/S0277-3791(99)00081-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033957744&doi=10.1016%2fS0277-3791%2899%2900081-5&partnerID=40&md5=51dc803e17f220c41e8971b66c38c547","Lamont-Doherty Earth Observ. C., Palisades, NY 10964, United States; Ctr. for Accel. Mass Spectrometry, Lawrence-Livermore Natl. Laboratory, Livermore, CA 94551, United States; Institute fuer Geowissens Chafter, Universitaet Kiel, Kiel, Germany","Demenocal, P., Lamont-Doherty Earth Observ. C., Palisades, NY 10964, United States; Ortiz, J., Lamont-Doherty Earth Observ. C., Palisades, NY 10964, United States; Guilderson, T., Ctr. for Accel. Mass Spectrometry, Lawrence-Livermore Natl. Laboratory, Livermore, CA 94551, United States; Adkins, J., Lamont-Doherty Earth Observ. C., Palisades, NY 10964, United States; Sarnthein, M., Institute fuer Geowissens Chafter, Universitaet Kiel, Kiel, Germany; Baker, L., Lamont-Doherty Earth Observ. C., Palisades, NY 10964, United States; Yarusinsky, M., Lamont-Doherty Earth Observ. C., Palisades, NY 10964, United States","A detailed (ca. 100 yr resolution) and well-dated (18 AMS 14C dates to 23 cal. ka BP) record of latest Pleistocene-Holocene variations in terrigenous (eolian) sediment deposition at ODP Site 658C off Cap Blanc, Mauritania documents very abrupt, large-scale changes in subtropical North African climate. The terrigenous record exhibits a well-defined period of low influx between 14.8 and 5.5 cal. ka BP associated with the African Humid Period, when the Sahara was nearly completely vegetated and supported numerous perennial lakes; an arid interval corresponding to the Younger Dryas Chronozone punctuates this humid period. The African Humid Period has been attributed to a strengthening of the African monsoon due to gradual orbital increases in summer season insolation. However, the onset and termination of this humid period were very abrupt, occurring within decades to centuries. Both transitions occurred when summer season insolation crossed a nearly identical threshold value; which was 4.2% greater than present. These abrupt climate responses to gradual insolation forcing require strongly non-linear feedback processes, and current coupled climate model studies invoke vegetation and ocean temperature feedbacks as candidate mechanisms for the non-linear climate sensitivity. The African monsoon climate system is thus a low-latitude corollary to the bi-stable behavior of high-latitude deep ocean thermohaline circulation, which is similarly capable of rapid and large-amplitude climate transitions.",,"climate change; climate forcing; monsoon; paleoclimate; Africa",Conference Paper,"Final",,Scopus,2-s2.0-0033957744
