Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Seitz S.M., Curless B., Diebel J., Scharstein D., Szeliski R.","7004774929;6601981610;36011596700;6603001252;7004424558;","A comparison and evaluation of multi-view stereo reconstruction algorithms",2006,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition","1",, 1640800,"519","526",,1471,"10.1109/CVPR.2006.19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845591853&doi=10.1109%2fCVPR.2006.19&partnerID=40&md5=7a2012e019f549c104ba9cd3c9f65f34","University of Washington, United States; Stanford University, United States; Middlebury College, United States; Microsoft Research","Seitz, S.M., University of Washington, United States; Curless, B., University of Washington, United States; Diebel, J., Stanford University, United States; Scharstein, D., Middlebury College, United States; Szeliski, R., Microsoft Research","This paper presents a quantitative comparison of several multi-view stereo reconstruction algorithms. Until now, the lack of suitable calibrated multi-view image datasets with known ground truth (3D shape models) has prevented such direct comparisons. In this paper, we first survey multi-view stereo algorithms and compare them qualitatively using a taxonomy that differentiates their key properties. We then describe our process for acquiring and calibrating multi-view image datasets with high-accuracy ground truth and introduce our evaluation methodology. Finally, we present the results of our quantitative comparison of state-of-the-art multi-view stereo reconstruction algorithms on six benchmark datasets. The datasets, evaluation details, and instructions for submitting new models are available online at http://vision.middlebury.edu/ mview. © 2006 IEEE.",,"Datasets; Multi-view stereo reconstruction algorithms; Quantitative comparison; Algorithms; Benchmarking; Data acquisition; Image reconstruction; Mathematical models; Online searching; Stereo vision",Conference Paper,"Final",,Scopus,2-s2.0-33845591853
"Hammer Ø., Harper D.A.T., Ryan P.D.","","PAST: Paleontological statistics software package for education and data analysis",2001,"Palaeontologia Electronica","4","1",,"1","9",,837,,,,"Hammer, Ø.; Harper, D.A.T.; Ryan, P.D.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0001905141
"Hammer O., Harper D.A.T., Ryan P.D.","",[No title available],2012,"PAST - Palaeontological Statistics",,,,"","",,703,,,,"Hammer, O.; Harper, D.A.T.; Ryan, P.D.",[No abstract available],,,,"Final",,Scopus,2-s2.0-9144264592
"Ullman S.","7006205510;","The interpretation of structure from motion.",1979,"Proceedings of the Royal Society of London. Series B, Containing papers of a Biological character. Royal Society (Great Britain)","203","1153",,"405","426",,432,"10.1098/rspb.1979.0006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018790505&doi=10.1098%2frspb.1979.0006&partnerID=40&md5=bb7b1e247ee529b748cfba2b28eb4445",,"Ullman, S.","The interpretation of structure from motion is examined from a computional point of view. The question addressed is how the three dimensional structure and motion of objects can be inferred from the two dimensional transformations of their projected images when no three dimensional information is conveyed by the individual projections. The following scheme is proposed: (i) divide the image into groups of four elements each; (ii) test each group for a rigid interpretation; (iii) combine the results obtained in (ii). It is shown that this scheme will correctly decompose scenes containing arbitrary rigid objects in motion, recovering their three dimensional structure and motion. The analysis is based primarily on the ""structure from motion"" theorem which states that the structure of four non-coplanar points is recoverable from three orthographic projections. The interpretation scheme is extended to cover perspective projections, and its psychological relevance is discussed.",,"article; biological model; computer; depth perception; human; movement perception; pattern recognition; physiology; Computers; Depth Perception; Form Perception; Humans; Models, Biological; Motion Perception",Article,"Final",,Scopus,2-s2.0-0018790505
"Fryar C.D., Gu Q., Ogden C.L.","6602960506;7201741530;7005808871;","Anthropometric reference data for children and adults: United states, 2007-2010",2012,"Vital and Health Statistics, Series 11: Data from the National Health Survey, the National Health and Nutrition Examination Surveys, and the Hispanic Health and Nutrition Examination Survey","11","252",,"","",,258,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872950773&partnerID=40&md5=fc68b221c7d81a638e610282ea53273c","Division of Health and Nutrition Examination Surveys, United States","Fryar, C.D., Division of Health and Nutrition Examination Surveys, United States; Gu, Q., Division of Health and Nutrition Examination Surveys, United States; Ogden, C.L., Division of Health and Nutrition Examination Surveys, United States","Objective This report presents national anthropometric reference data for all ages of the U.S. population in 2007-2010, adding to results published previously from the years 1960-2006. Methods Data are from the National Health and Nutrition Examination Survey (NHANES), a complex, stratified, and multistage probability sample of the civilian noninstitutionalized U.S. population. Anthropometry measurements were obtained from 20,015 survey participants. The anthropometric measures included weight, height, recumbent length, circumferences, limb lengths, and skinfold thickness measurements. Results The tables in this report include weighted population means, standard errors of the means, and selected percentiles of body measurement values. Because measurements varied by sex and age (as well as race and ethnicity in adults), results are reported by these subgroups. Conclusions These latest NHANES data add to the knowledge about trends in child growth and development and trends in the distribution of body measurements, such as weight and height, in the U.S. population.","Anthropometry; Body measures; National Health and Nutrition Examination Survey; Nutrition surveys",,Article,"Final",,Scopus,2-s2.0-84872950773
"Krishan K., Sharma A.","57202279708;57206257419;","Estimation of stature from dimensions of hands and feet in a North Indian population",2007,"Journal of Forensic and Legal Medicine","14","6",,"327","332",,213,"10.1016/j.jcfm.2006.10.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447258143&doi=10.1016%2fj.jcfm.2006.10.008&partnerID=40&md5=62cb507a0a3bd5c448542dc81d894799","Department of Anthropology, Panjab University, Chandigarh, India","Krishan, K., Department of Anthropology, Panjab University, Chandigarh, India; Sharma, A., Department of Anthropology, Panjab University, Chandigarh, India","In medico-legal autopsies, establishing personal identity of the victims is often required. Estimation of stature from extremities and their parts plays an important role in identifying the dead in forensic examinations. The study examines the relationship between stature and dimensions of hands and feet among Rajputs of Himachal Pradesh - a North Indian endogamous group. The purpose for understanding these examinations was the paucity in the literature of studies that allow the reconstruction of stature from various dimensions of hands and feet amongst Rajputs. Hand length, hand breadth, foot length and foot breadth of 246 subjects comprising 123 males and 123 females ranging in age from 17 to 20 years were taken independently on left and right side of each individual. Statistical analyses indicated that the bilateral variation was insignificant for all the measurements except hand breadth in both the sexes (P < 0.01). Sex differences were found to be highly significant for all the measurements (P < 0.01). Linear and multiple regression equations for stature estimation were calculated using the above mentioned variables. The correlation coefficients between stature and all the measurements of hands and feet were found to be positive and statistically significant. The highest correlation coefficient between stature and foot length and lowest SEE (standard error of estimate) indicate that the foot length provides highest reliability and accuracy in estimating stature of an unknown individual. The regression equations were checked for their accuracy by comparing the estimated stature and actual stature. © 2006 Elsevier Ltd and AFP.","Anthropometry; Forensic anthropology; Forensic medicine; Hands and feet; Rajputs; Stature estimation","accuracy; adolescent; adult; article; body build; calculation; controlled study; correlation coefficient; female; foot; forensic identification; hand; human; India; linear regression analysis; major clinical study; male; measurement; medicolegal aspect; multiple linear regression analysis; reliability; sex difference; statistical analysis; statistical significance; victim; Adolescent; Adult; Body Height; Female; Foot; Forensic Anthropology; Hand; Humans; India; Linear Models; Male; Sex Characteristics",Article,"Final",,Scopus,2-s2.0-34447258143
"Kanchan T., Menezes R.G., Moudgil R., Kaur R., Kotian M.S., Garg R.K.","35237157900;55517099900;23492912500;57188741651;6701547582;56224977700;","Stature estimation from foot dimensions",2008,"Forensic Science International","179","2-3",,"241.e1","241.e5",,115,"10.1016/j.forsciint.2008.04.029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749094963&doi=10.1016%2fj.forsciint.2008.04.029&partnerID=40&md5=47f04e8b4d1adf6a919c515fd6237b93","Department of Forensic Medicine and Toxicology, Kasturba Medical College, Light House Hill Road, KMC, Mangalore, 575001 Karnataka, India; Department of Forensic Science, Punjabi University, Patiala, 147002, India; Department of Community Medicine, Kasturba Medical College, Mangalore, 575001, India","Kanchan, T., Department of Forensic Medicine and Toxicology, Kasturba Medical College, Light House Hill Road, KMC, Mangalore, 575001 Karnataka, India; Menezes, R.G., Department of Forensic Medicine and Toxicology, Kasturba Medical College, Light House Hill Road, KMC, Mangalore, 575001 Karnataka, India; Moudgil, R., Department of Forensic Science, Punjabi University, Patiala, 147002, India; Kaur, R., Department of Forensic Science, Punjabi University, Patiala, 147002, India; Kotian, M.S., Department of Community Medicine, Kasturba Medical College, Mangalore, 575001, India; Garg, R.K., Department of Forensic Science, Punjabi University, Patiala, 147002, India","Identification of an individual is the mainstay in forensic investigations. The dimensions of the foot have been used for the determination of sex, age, and stature of an individual. The present study examines the relationship between stature and foot dimensions among Gujjars, a North Indian endogamous group. Stature, foot length and foot breadth of 200 subjects comprising 100 males and 100 females were measured. Statistical analyses indicated that the bilateral variation was insignificant for all the measurements except foot breadth in males (p < 0.01). Sex differences were found to be highly significant for all the measurements (p < 0.01). Linear and multiple regression equations for stature estimation were calculated using the aforementioned variables and multiplication factors were computed. The correlation coefficients between stature and foot dimensions were found to be positive and statistically highly significant. The highest correlation coefficient between stature and foot length in males and foot breadth in females indicates that the foot length provides the highest reliability and accuracy in estimating stature of an unknown male and foot breadth in a female. Prediction of stature was found to be most accurate by multiple regression analysis. © 2008 Elsevier Ireland Ltd. All rights reserved.","Foot dimensions; Forensic anthropology; Forensic science; Gujjars; Identification; North India; Stature","accuracy; adult; aged; anthropometry; article; body height; controlled study; correlation coefficient; female; foot malformation; forensic identification; human; major clinical study; male; multiple regression; priority journal; sex difference; statistical analysis; adolescent; body height; cross-sectional study; foot; histology; India; methodology; middle aged; physical anthropology; regression analysis; sexual development; Adolescent; Adult; Aged; Aged, 80 and over; Body Height; Cross-Sectional Studies; Female; Foot; Forensic Anthropology; Humans; India; Male; Middle Aged; Regression Analysis; Sex Characteristics",Article,"Final",,Scopus,2-s2.0-47749094963
"Forriol F., Pascual J.","7003392220;56343528900;","Footprint Analysis Between Three and Seventeen Years of Age",1990,"Foot & Ankle International","11","2",,"101","104",,111,"10.1177/107110079001100208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025168828&doi=10.1177%2f107110079001100208&partnerID=40&md5=c2e128a50641652c4a4d545cca4235ab","Departmento de Ciencias Morfologicas y Cirugia, Universidad de Alcala de Henares, Madrid, Colombia","Forriol, F., Departmento de Ciencias Morfologicas y Cirugia, Universidad de Alcala de Henares, Madrid, Colombia; Pascual, J., Departmento de Ciencias Morfologicas y Cirugia, Universidad de Alcala de Henares, Madrid, Colombia","Footprints of both feet were analyzed from 1676 schoolchildren of both sexes (1013 girls and 663 boys), aged between 3 and 17 years. The sample was divided into five age groups. In each footprint the Footprint Angle and the Chippaux-Smirak Index were obtained. Classification of individual shapes of foot arches and different types of foot morphology followed that used by Jaworski and Puch in 1987. A high percentage of lowered longitudinal medial arch in the youngest age group of the study was found. The percentage is lower in the older age groups. The longitudinal medial arch has a physiological development in the earlier years of growth. © 1990, American Orthopaedic Foot & Ankle Society. All rights reserved.",,"adolescent; article; child; classification; epidemiology; foot sole; human; human experiment; methodology; weight bearing; Adolescent; Age Factors; Child; Child, Preschool; Dermatoglyphics; Female; Foot; Human; Male; Sex Factors",Article,"Final",,Scopus,2-s2.0-0025168828
"Ruff C., Niskanen M., Junno J.-A., Jamison P.","7005423421;7005145070;26028342400;7003914333;","Body mass prediction from stature and bi-iliac breadth in two high latitude populations, with application to earlier higher latitude humans",2005,"Journal of Human Evolution","48","4",,"381","392",,94,"10.1016/j.jhevol.2004.11.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-15444365518&doi=10.1016%2fj.jhevol.2004.11.009&partnerID=40&md5=12f2a46eb7e2c7453ea8837d3ecfe9fe","Center for Functional Anatomy/Evol., Johns Hopkins Univ. School of Med., 1830 E. Monument St., Baltimore, MD 21205, United States; University of Oulu, Dept. of Arts Studies/Anthropology, P.O. Box 1000, FIN-90014 Oulun Yliopisto, Finland; Department of Anthropology, Indiana University, Bloomington, IN 47405, United States","Ruff, C., Center for Functional Anatomy/Evol., Johns Hopkins Univ. School of Med., 1830 E. Monument St., Baltimore, MD 21205, United States; Niskanen, M., University of Oulu, Dept. of Arts Studies/Anthropology, P.O. Box 1000, FIN-90014 Oulun Yliopisto, Finland; Junno, J.-A., University of Oulu, Dept. of Arts Studies/Anthropology, P.O. Box 1000, FIN-90014 Oulun Yliopisto, Finland; Jamison, P., Department of Anthropology, Indiana University, Bloomington, IN 47405, United States","Previous studies have indicated that body mass can be estimated from stature and bi-iliac (maximum pelvic) breadth with reasonable accuracy in modern humans, supporting the use of this method to estimate body mass in earlier human skeletal samples. However, to date the method has not been tested specifically on high latitude individuals, whose body form in some ways more closely approximates that of earlier higher latitude humans (i.e., large and broad-bodied). In this study, anthropometric data for 67 Alaskan Inupiat and 54 Finnish adults were used to test the stature/bi-iliac body mass estimation method. Both samples are very broad-bodied, and the Finnish sample is very tall as well. The method generally works well in these individuals, with average directional biases in body mass estimates of 3% or less, except in male Finns, whose body masses are systematically underestimated by an average of almost 9%. A majority of individuals in the total pooled sample have estimates to within ±10% of their true body masses, and more than three-quarters have estimates to within ±15%. The major factor found to affect directional bias is shoulder to hip breadth (biacromial/ bi-iliac breadth). Male Finns have particularly wide shoulders, which may in part explain their systematic underestimation. New body mass estimation equations are developed that include the new data from this study. When applied to a sample of earlier (late middle Pleistocene to early Upper Paleolithic) higher latitude skeletal specimens, differences between previous and new body estimates are small (less than 2%). However, because the Finns significantly extend the range of morphological variation beyond that represented in the original world-wide reference sample used in developing the method, thereby increasing its generality, it is recommended that these new formulas be used in subsequent body mass estimations. © 2004 Elsevier Ltd. All rights reserved.","Body mass; High latitude; Skeletal","body mass; evolutionary biology",Article,"Final",,Scopus,2-s2.0-15444365518
"Trinkaus E.","7005369128;","Appendicular robusticity and the paleobiology of modern human emergence",1997,"Proceedings of the National Academy of Sciences of the United States of America","94","24",,"13367","13373",,90,"10.1073/pnas.94.24.13367","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030693793&doi=10.1073%2fpnas.94.24.13367&partnerID=40&md5=d8b1763dff19f1f6bf500f7ab698636b","Department of Anthropology, Campus Box 1114, Washington University, St. Louis, MO 63141, United States; U. Rech. Associee 376 Ctr. Natl. R., Laboratoire d'Anthropologie, Université de Bordeaux I, 33405 Talence, France; Department of Anthropology, Campus Box 1114, Washington University, St. Louis, MO 63130, United States","Trinkaus, E., Department of Anthropology, Campus Box 1114, Washington University, St. Louis, MO 63141, United States, U. Rech. Associee 376 Ctr. Natl. R., Laboratoire d'Anthropologie, Université de Bordeaux I, 33405 Talence, France, Department of Anthropology, Campus Box 1114, Washington University, St. Louis, MO 63130, United States","The emergence of modern humans in the Late Pleistocene, whatever its phylogenetic history, was characterized by a series of behaviorally important shifts reflected in aspects of human hard tissue biology and the archeological record. To elucidate these shifts further, diaphyseal cross- sectional morphology was analyzed by using cross-sectional areas and second moments of area of the mid-distal humerus and midshaft femur. The humeral diaphysis indicates a gradual reduction in habitual load levels from Eurasian late archaic, to Early Upper Paleolithic early modern, to Middle Upper Paleolithic early modern hominids, with the Levantine Middle Paleolithic early modern humans being a gracile anomalous outlier. The femoral diaphysis, once variation in ecogeographically patterned body proportions is taken into account, indicates no changes across the pre-30,000 years B.P. samples in habitual locomotor load levels, followed by a modest decrease through the Middle Upper Paleolithic.","Human origins; Late Pleistocene; Paleonnthropology; Postcrania","article; behavior; evolution; femur; human; humerus; locomotion; paleoanthropology; phylogeny; priority journal; Diaphyses; Evolution; Humans; Hominidae",Article,"Final",Open Access,Scopus,2-s2.0-0030693793
