Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Zelditch M., Swiderski D., Sheets H., Fink W.","6701615282;35493322600;55663863700;7005590403;","Geometric Morphometrics for Biologists",2004,"Geometric Morphometrics for Biologists",,,,"1","443",,1396,"10.1016/B978-0-12-778460-1.X5000-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902728366&doi=10.1016%2fB978-0-12-778460-1.X5000-5&partnerID=40&md5=bbfcd38d36d5bc6566def6d8fd5dec57","Museum of Paleontology, University of Michigan, MI, United States; Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Department of Physics, Canisius College, Buffalo NY, United States","Zelditch, M., Museum of Paleontology, University of Michigan, MI, United States; Swiderski, D., Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Sheets, H., Department of Physics, Canisius College, Buffalo NY, United States; Fink, W., Mammal Division, Museum of Zoology, University of Michigan, MI, United States","Geometric Morphometrics for Biologists is an introductory textbook for a course on geometric morphometrics, written for graduate students and upper division undergraduates, covering both theory of shape analysis and methods of multivariate analysis. It is designed for students with minimal math background; taking them from the process of data collection through basic and more advanced statistical analyses. Many examples are given, beginning with simple although realistic case-studies, through examples of complex analyses requiring several different kinds of methods. The book also includes URLâs for free software and step-by-step instructions for using the software. © 2004 Elsevier Inc. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-84902728366
"Adams D.C., Rohlf F.J., Slice D.E.","7404054540;7003281107;6603334019;","Geometric morphometrics: Ten years of progress following the ‘revolution’",2004,"Italian Journal of Zoology","71","1",,"5","16",,1201,"10.1080/11250000409356545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242321708&doi=10.1080%2f11250000409356545&partnerID=40&md5=74fa0a4ec02d5ccc6f34b38d4e228cd8","Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria; Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","Adams, D.C., Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Slice, D.E., Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria, Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","The analysis of shape is a fundamental part of much biological research. As the field of statistics developed, so have the sophistication of the analysis of these types of data. This lead to multivariate morphometrics in which suites of measurements were analyzed together using canonical variates analysis, principal components analysis, and related methods. In the 1980s, a fundamental change began in the nature of the data gathered and analyzed. This change focused on the coordinates of landmarks and the geometric information about their relative positions. As a by-product of such an approach, results of multivariate analyses could be visualized as configurations of landmarks back in the original space of the organism rather than only as statistical scatter plots. This new approach, called “geometric morphometrics”;, had benefits that lead Rohlf and Marcus (1993) to proclaim a “revolution”; in morphometrics. In this paper, we briefly update the discussion in that paper and summarize the advances in the ten years since the paper by Rohlf and Marcus. We also speculate on future directions in morphometric analysis. © 2004 Taylor & Francis Group, LLC.","Generalized Procrustes analysis; Geometric morphometrics; Shape analysis","geometry; morphometry; zoology; Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-1242321708
"Kendall D.G.","23064672000;","Shape manifolds, procrustean metrics, and complex projective spaces",1984,"Bulletin of the London Mathematical Society","16","2",,"81","121",,822,"10.1112/blms/16.2.81","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002432238&doi=10.1112%2fblms%2f16.2.81&partnerID=40&md5=f07b714770ad9f540342a022ea72e9e1","Statistical Laboratory, 16 Mill Lane, Cambridge, CB2 1SB, United Kingdom","Kendall, D.G., Statistical Laboratory, 16 Mill Lane, Cambridge, CB2 1SB, United Kingdom","The shape-space ∑mk whose points σ represent the shapes of not totally degenerate k-ads in Rm is introduced as a quotient space carrying the quotient metric. When m = 1, we find that ∑1 k=SK−2 when m ≥ 3, the shape-space contains singularities. This paper deals mainly with the case m = 2, when the shape-space ∑2k can be identified with a version of CPk−2. Of special importance are the shape-measures induced on CPk−2 by any assigned diffuse law of distribution for the k vertices. We determine several such shape-measures, we resolve some of the technical problems associated with the graphic presentation and statistical analysis of empirical shape distributions, and among applications we discuss the relevance of these ideas to testing for the presence of non-accidental multiple alignments in collections of (i) neolithic stone monuments and (ii) quasars. Finally the recently introduced Ambartzumian density is examined from the present point of view, its norming constant is found, and its connexion with random Crofton polygons is established. © 1984 Oxford University Press.",,,Article,"Final",,Scopus,2-s2.0-0002432238
"McIntosh A.R., Bookstein F.L., Haxby J.V., Grady C.L.","35465675000;7004606384;7004857212;35432986800;","Spatial pattern analysis of functional brain images using partial least squares",1996,"NeuroImage","3","3 I",,"143","157",,761,"10.1006/nimg.1996.0016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029941179&doi=10.1006%2fnimg.1996.0016&partnerID=40&md5=f4eaaba5e42cbc4565476544c891353d","Rotman Res. Inst. of Baycrest Centre, University of Toronto, 3560 Bathurst Street, Toronto, Ont. M6A 2E1, Canada; Institute of Gerontology, University of Michigan, Ann Arbor, MI 48109, United States; Functional Brain Imaging Section, Lab. of Psychol. and Psychopathology, National Institute of Mental Health, Bethesda, MD 20892, United States; Laboratory of Neurosciences, National Institute on Aging, Bethesda, MD 20892, United States","McIntosh, A.R., Rotman Res. Inst. of Baycrest Centre, University of Toronto, 3560 Bathurst Street, Toronto, Ont. M6A 2E1, Canada; Bookstein, F.L., Institute of Gerontology, University of Michigan, Ann Arbor, MI 48109, United States; Haxby, J.V., Functional Brain Imaging Section, Lab. of Psychol. and Psychopathology, National Institute of Mental Health, Bethesda, MD 20892, United States; Grady, C.L., Rotman Res. Inst. of Baycrest Centre, University of Toronto, 3560 Bathurst Street, Toronto, Ont. M6A 2E1, Canada, Laboratory of Neurosciences, National Institute on Aging, Bethesda, MD 20892, United States","This paper introduces a new tool for functional neuroimage analysis: partial least squares (PLS). It is unique as a multivariate method in its choice of emphasis for analysis, that being the covariance between brain images and exogenous blocks representing either the experiment design or some behavioral measure. What emerges are spatial patterns of brain activity that represent the optimal association between the images and either of the blocks. This process differs substantially from other multivariate methods in that rather than attempting to predict the individual values of the image pixels, PLS attempts to explain the relation between image pixels and task or behavior. Data from a face encoding and recognition PET rCBF study are used to illustrate two types of PLS analysis: an activation analysis of task with images and a brain-behavior analysis. The commonalities across the two analyses are suggestive of a general face memory network differentially engaged during encoding and recognition. PLS thus serves as an important extension by extracting new information from imaging data that is not accessible through other currently used univariate and multivariate image analysis tools.",,"brain blood flow; brain function; image analysis; imaging; mathematical analysis; positron emission tomography; priority journal; review",Article,"Final",,Scopus,2-s2.0-0029941179
"Rohlf F.J.","7003281107;","Shape statistics: Procrustes superimpositions and tangent spaces",1999,"Journal of Classification","16","2",,"197","223",,537,"10.1007/s003579900054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033235691&doi=10.1007%2fs003579900054&partnerID=40&md5=afe1b218ad4917ce57cf2dee9936bc68","State University of New York, Stony Brook, NY, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States","Rohlf, F.J., State University of New York, Stony Brook, NY, United States, Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States","The shape of a set of labeled points corresponds to those attributes of the configuration that are invariant to the effects of translation, rotation, and scale. Procrustes distance may be used to compare different shapes and also serve as a metric that may be used to define multidimensional shape spaces. This paper demonstrates that the preshape space of planar triangles Procrustes aligned to a reference triangle corresponds to a unit hemisphere. An overview of methods used as linear approximations of D. G. Kendall's non-Euclidean shape space is given, and the equivalence of several methods based on orthogonal projections is shown. Some problems with approximations based on stereographic projections are also discussed. A simple example using artificial data is included.","Kendall shape space; Multivariate analysis; Partial warps; Preshape space; Tangent space",,Article,"Final",,Scopus,2-s2.0-0033235691
"Shennan S.","6602927062;","Demography and cultural innovation: A model and its implications for the emergence of modern human culture",2001,"Cambridge Archaeological Journal","11","1",,"5","16",,323,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002944426&partnerID=40&md5=4f7c92a0b396ffe908d5fc55bdd26128","Institute of Archaeology, University College London, 31-34 Gordon Square, London WC1H 0PY, United Kingdom","Shennan, S., Institute of Archaeology, University College London, 31-34 Gordon Square, London WC1H 0PY, United Kingdom","In recent years there has been a major growth of interest in exploring the analogies between the genetic transmission of information from one generation to the next and the processes of cultural transmission, in an attempt to obtain a greater understanding of how culture change occurs. This article uses computer simulation to explore the implications of a specific model of the relationship between demography and innovation within an evolutionary framework. The consequences of innovation appear far more successful in larger populations than in smaller ones. In conclusion, it is suggested that the model has major implications for the origins of modern human culture in the last 50,000 years, which may be seen not as the result of genetic mutations leading to improved cognitive capacities of individuals, but as a population consequence of the demographic growth and increased contact range which are evident at this time. It is also proposed that the model may be of general relevance for understanding the process of cultural evolution in modern and pre-modern humans.",,,Article,"Final",,Scopus,2-s2.0-0002944426
"Behling H.","7005966519;","South and southeast Brazilian grasslands during Late Quaternary times: A synthesis",2002,"Palaeogeography, Palaeoclimatology, Palaeoecology","177","1-2",,"19","27",,320,"10.1016/S0031-0182(01)00349-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037022035&doi=10.1016%2fS0031-0182%2801%2900349-2&partnerID=40&md5=c7993b7f76163c9d5ee8479ab271dcae","Center for Tropical Marine Ecology, Fahrenheitstrasse 6, 28359 Bremen, Germany","Behling, H., Center for Tropical Marine Ecology, Fahrenheitstrasse 6, 28359 Bremen, Germany","Fourteen pollen records from the south (S) and the southeast (SE) Brazilian regions have been synthesised. Late Glacial records from S Brazilian highlands document the predominance of grassland (campos) where today Araucaria forests occur. Records from SE Brazil show that during pre- and full-glacial times modern tropical semideciduous forest and cerrado (savanna to dry forest) were mostly replaced by grassland and some subtropical gallery forest. Modern montane Araucaria forests and cloud forests in SE Brazil were mostly replaced by grassland during pre- and full-glacial times. There is evidence that the modern tropical Atlantic rainforest in S Brazil was significantly reduced and replaced by cold-adapted forest taxa or grassland during glacial, especially during full-glacial times. The synthesis indicates that grasslands dominated the S and SE Brazilian landscape during the Late Pleistocene where today different forest ecosystems exist. Grassland extended over 750 km from S to SE Brazil from latitudes of about 28°/27° S to at least 20° S. These results indicate that climates in the region were markedly drier and 5-7°C cooler during glacial times. Antarctic cold fronts must have been much stronger and more frequent than today. Studies from S Brazil show that huge areas of Late Pleistocene campos vegetation were still found on the S Brazilian highlands during early and mid Holocene times, reflecting dry climatic conditions with an annual dry period of probably 3 months. Modern wet climatic conditions with no or only short dry periods were not established until the Late Holocene period when Araucaria forests replaced large areas of grassland vegetation after about 3000 14C yr B.P. and especially after 1500/1000 14C yr B.P. © 2002 Elsevier Science B.V. All rights reserved.","Grassland; Late Quaternary; Palaeoclimate; Palaeofire; Pollen analysis; Southern Brazil","grassland; paleoclimate; pollen; Quaternary; Brazil; Araucaria",Article,"Final",,Scopus,2-s2.0-0037022035
"Marcus L.F.","","Traditional morphometrics",1990,"Proceedings of the Michigan Morphometrics Workshop",,,,"77","122",,294,,,,"Marcus, L.F.",[No abstract available],,,,,,Scopus,2-s2.0-0002275679
