Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Dempster A.P., Laird N.M., Rubin D.B.","","Maximum likelihood from incomplete data via the EM algorithm",1977,"Journal of the Royal Statistical Society, Series B","39","1",,"1","38",,29978,,,,"Dempster, A.P.; Laird, N.M.; Rubin, D.B.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0002629270
"Jolliffe I.T.","",[No title available],1986,"Principal Component Analysis",,,,"","",,21256,,,,"Jolliffe, I.T.",[No abstract available],,,,,,Scopus,2-s2.0-0003946510
"Russell S., Norvig P.","",[No title available],1995,"Artificial Intelligence: A Modern Approach",,,,"","",,14205,,,,"Russell, S.; Norvig, P.",[No abstract available],,,,,,Scopus,2-s2.0-0003584577
"Turk M., Pentland A.","7007160174;7102755925;","Eigenfaces for recognition",1991,"Journal of Cognitive Neuroscience","3","1",,"71","86",,10026,"10.1162/jocn.1991.3.1.71","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026065565&doi=10.1162%2fjocn.1991.3.1.71&partnerID=40&md5=e7bbcfab160c17887a147b8b48dc45a3","Vision and Modeling Group, The Media Laboratory, Massachusetts Institute of Technology, United States","Turk, M., Vision and Modeling Group, The Media Laboratory, Massachusetts Institute of Technology, United States; Pentland, A., Vision and Modeling Group, The Media Laboratory, Massachusetts Institute of Technology, United States","We have developed a near-real-time computer system that can locate and track a subject's head, and then recognize the person by comparing characteristics of the face to those of known individuals. The computational approach taken in this system is motivated by both physiology and information theory, as well as by the practical requirements of near-real-time performance and accuracy. Our approach treats the face recognition problem as an intrinsically two-dimensional (2-D) recognition problem rather than requiring recovery of three-dimensional geometry, taking advantage of the fact that faces are normally upright and thus may be described by a small set of 2-D characteristic views. The system functions by projecting face images onto a feature space that spans the significant variations among known face images. The significant features are known as ''eigenfaces,'' because they are the eigenvectors (principal components) of the set of faces; they do not necessarily correspond to features such as eyes, ears, and noses. The projection operation characterizes an individual face by a weighted sum of the eigenface features, and so to recognize a particular face it is necessary only to compare these weights to those of known individuals. Some particular advantages of our approach are that it provides for the ability to learn and later recognize new faces in an unsupervised manner, and that it is easy to implement using a neural network architecture.",,"article; computer analysis; face; human; human experiment; nerve cell network; normal human; recognition",Article,"Final",,Scopus,2-s2.0-0026065565
"Bellman R.","",[No title available],1957,"Dynamic Programming",,,,"","",,8649,,,,"Bellman, R.",[No abstract available],,,,,,Scopus,2-s2.0-0003787146
"Sneath P.H.A., Sokal R.R.","",[No title available],1973,"Numerical Taxonomy",,,,"","",,8351,,,,"Sneath, P.H.A.; Sokal, R.R.",[No abstract available],,,,,,Scopus,2-s2.0-0004069901
"Davis J.C.","",[No title available],1986,"Statistics and Data Analysis in Geology",,,,"","",,5893,,,,"Davis, J.C.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003401014
"Jackson J.E.","",[No title available],1991,"A User's Guide to Principal Components",,,,"","",,4183,,,,"Jackson, J.E.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003658046
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Turk Matthew A., Pentland Alex P.","7007160174;7102755925;","Face recognition using eigenfaces",1991,,,,,"586","591",,3811,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026384289&partnerID=40&md5=93093b2ec435893c01c0181657656ba4",,"Turk, Matthew A.; Pentland, Alex P.","An approach to the detection and identification of human faces is presented, and a working, near-real-time face recognition system which tracks a subject's head and then recognizes the person by comparing characteristics of the face to those of known individuals is described. This approach treats face recognition as a two-dimensional recognition problem, taking advantage of the fact that faces are normally upright and thus may be described by a small set of 2-D characteristic views. Face images are projected onto a feature space ('face space') that best encodes the variation among known face images. The face space is defined by the 'eigenfaces', which are the eigenvectors of the set of faces; they do not necessarily correspond to isolated features such as eyes, ears, and noses. The framework provides the ability to learn to recognize new faces in an unsupervised manner.",,"Pattern Recognition; Face Recognition Systems; Computer Vision",Conference Paper,"Final",,Scopus,2-s2.0-0026384289
