Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Core Team R.","","R: A language and environment for statistical computing",2013,"R: A Language and Environment for Statistical Computing",,,,"","",,15289,,,,"Core Team, R.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84914179053
"Venables W.N., Ripley B.D.","",[No title available],1994,"Modern Applied Statistics with S-Plus",,,,"","",,14942,,,,"Venables, W.N.; Ripley, B.D.",[No abstract available],,,,,,Scopus,2-s2.0-0003895851
"Nelson J.S.","",[No title available],1994,"Fishes of the World",,,,"","",,5736,,,,"Nelson, J.S.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003728605
"Ripley B.D.","16455085100;","Pattern recognition and neural networks",2014,"Pattern Recognition and Neural Networks",,,,"1","403",,3674,"10.1017/CBO9780511812651","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953405534&doi=10.1017%2fCBO9780511812651&partnerID=40&md5=931d2426cfc0e7c1cf8256ed62ea328e","University of Oxford, United Kingdom","Ripley, B.D., University of Oxford, United Kingdom","Ripley brings together two crucial ideas in pattern recognition: statistical methods and machine learning via neural networks. He brings unifying principles to the fore, and reviews the state of the subject. Ripley also includes many examples to illustrate real problems in pattern recognition and how to overcome them. © B.D. Ripley 1996.",,"Artificial intelligence; Cognitive systems; Software engineering; Real problems; Pattern recognition",Book,"Final",,Scopus,2-s2.0-84953405534
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Adams D.C., Rohlf F.J., Slice D.E.","7404054540;7003281107;6603334019;","Geometric morphometrics: Ten years of progress following the ‘revolution’",2004,"Italian Journal of Zoology","71","1",,"5","16",,1201,"10.1080/11250000409356545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242321708&doi=10.1080%2f11250000409356545&partnerID=40&md5=74fa0a4ec02d5ccc6f34b38d4e228cd8","Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria; Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","Adams, D.C., Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Slice, D.E., Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria, Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","The analysis of shape is a fundamental part of much biological research. As the field of statistics developed, so have the sophistication of the analysis of these types of data. This lead to multivariate morphometrics in which suites of measurements were analyzed together using canonical variates analysis, principal components analysis, and related methods. In the 1980s, a fundamental change began in the nature of the data gathered and analyzed. This change focused on the coordinates of landmarks and the geometric information about their relative positions. As a by-product of such an approach, results of multivariate analyses could be visualized as configurations of landmarks back in the original space of the organism rather than only as statistical scatter plots. This new approach, called “geometric morphometrics”;, had benefits that lead Rohlf and Marcus (1993) to proclaim a “revolution”; in morphometrics. In this paper, we briefly update the discussion in that paper and summarize the advances in the ten years since the paper by Rohlf and Marcus. We also speculate on future directions in morphometric analysis. © 2004 Taylor & Francis Group, LLC.","Generalized Procrustes analysis; Geometric morphometrics; Shape analysis","geometry; morphometry; zoology; Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-1242321708
"Bond G., Broecker W., Johnsen S., McManus J., Labeyrie L., Jouzel J., Bonani G.","35497352400;35493743100;24490551300;7103167691;7006738754;7004954379;7005710494;","Correlations between climate records from North Atlantic sediments and Greenland ice",1993,"Nature","365","6442",,"143","147",,1110,"10.1038/365143a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027845692&doi=10.1038%2f365143a0&partnerID=40&md5=984fad913f5a8621a8dc18dc80038744","Lamont-Doherty Earth Observatory, Columbia University, Palisades, NY 10964, United States; Niehls Bohr Institute, Department of Geophysics, University of Copenhagen, Haraldsgade 6, DK-2200, Copenhagen N, Denmark; Science Institute, Department of Geophysics, University of Iceland, Dunghaga 3, IS-107 Reykjavik, Iceland; CFR Laboratoire Mixte CNRS-CEA, Domaine du CNRS, 91198, Gif-sur-Yvette, Cedex, France; Laboratorie de Modération du Climat et de l'Environnement, CEA/DSM, CE Saclay 91191, France; Laboratorie de Glaciologie et Géophysique de l'Environnement, CNRS, BP96, 38402 St. Martin d'Heres Cedex, France; Institute fur Mittelenergiephysik, ETH Honggerberg, CH-8093 Zurich, Switzerland","Bond, G., Lamont-Doherty Earth Observatory, Columbia University, Palisades, NY 10964, United States; Broecker, W., Lamont-Doherty Earth Observatory, Columbia University, Palisades, NY 10964, United States; Johnsen, S., Niehls Bohr Institute, Department of Geophysics, University of Copenhagen, Haraldsgade 6, DK-2200, Copenhagen N, Denmark, Science Institute, Department of Geophysics, University of Iceland, Dunghaga 3, IS-107 Reykjavik, Iceland; McManus, J., Lamont-Doherty Earth Observatory, Columbia University, Palisades, NY 10964, United States; Labeyrie, L., CFR Laboratoire Mixte CNRS-CEA, Domaine du CNRS, 91198, Gif-sur-Yvette, Cedex, France; Jouzel, J., Laboratorie de Modération du Climat et de l'Environnement, CEA/DSM, CE Saclay 91191, France, Laboratorie de Glaciologie et Géophysique de l'Environnement, CNRS, BP96, 38402 St. Martin d'Heres Cedex, France; Bonani, G., Institute fur Mittelenergiephysik, ETH Honggerberg, CH-8093 Zurich, Switzerland","OXYGEN isotope measurements in Greenland ice demonstrate that a series of rapid warm-cold oscillations - called Dansgaard-Oeschger events - punctuated the last glaciation1. Here we present records of sea surface temperature from North Atlantic sediments spanning the past 90 kyr which contain a series of rapid temperature oscillations closely matching those in the ice-core record, confirming predictions that the ocean must bear the imprint of the Dansgaard-Oeschger events2,3. Moreover, we show that between 20 and 80 kyr ago, the shifts in ocean-atmosphere temperature are bundled into cooling cycles, lasting on average 10 to 15 kyr, with asymmetrical saw-tooth shapes. Each cycle culminated in an enormous discharge of icebergs into the North Atlantic (a 'Hein-rich event'4,5), followed by an abrupt shift to a warmer climate. These cycles document a previously unrecognized link between ice sheet behaviour and ocean-atmosphere temperature changes. An important question that remains to be resolved is whether the cycles are driven by external factors, such as orbital forcing, or by inter-nal ice-sheet dynamics. © 1993 Nature Publishing Group.",,"climate record; correlation; Dansgaard-Oeschger event; ice core record; oxygen isotope measurement; palaeoclimate; sea surface temperature; sediment; sediment record; Atlantic, (North); Greenland; Greenland, Summit",Article,"Final",,Scopus,2-s2.0-0027845692
"Klemetsen A., Amundsen P.-A., Dempson J.B., Jonsson B., Jonsson N., O'Connell M.F., Mortensen E.","6602497218;7006656868;55663273400;7401732402;56234750400;7201812023;57206545043;","Atlantic salmon Salmo salar L., brown trout Salmo trutta L. and Arctic charr Salvelinus alpinus (L.): A review of aspects of their life histories",2003,"Ecology of Freshwater Fish","12","1",,"1","59",,755,"10.1034/j.1600-0633.2003.00010.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037334986&doi=10.1034%2fj.1600-0633.2003.00010.x&partnerID=40&md5=7dcde6a1f737cf85d446a670f7b3db8e","Norwegian College of Fishery Science, University of Tromsø, Breivika, Tromsø N-9037, Norway; Fisheries and Oceans Canada, Science Oceans/Environment Branch, PO Box 5667, St. John's, Nfld. A1C 5X1, Canada; Norwegian Inst. of Nature Research, Dronningensgt 13, Sentrum, Oslo N-0105, Norway; Ørnsøvej 15, Silkeborg DK-8600, Denmark","Klemetsen, A., Norwegian College of Fishery Science, University of Tromsø, Breivika, Tromsø N-9037, Norway; Amundsen, P.-A., Norwegian College of Fishery Science, University of Tromsø, Breivika, Tromsø N-9037, Norway; Dempson, J.B., Fisheries and Oceans Canada, Science Oceans/Environment Branch, PO Box 5667, St. John's, Nfld. A1C 5X1, Canada; Jonsson, B., Norwegian Inst. of Nature Research, Dronningensgt 13, Sentrum, Oslo N-0105, Norway; Jonsson, N., Norwegian Inst. of Nature Research, Dronningensgt 13, Sentrum, Oslo N-0105, Norway; O'Connell, M.F., Fisheries and Oceans Canada, Science Oceans/Environment Branch, PO Box 5667, St. John's, Nfld. A1C 5X1, Canada; Mortensen, E., Ørnsøvej 15, Silkeborg DK-8600, Denmark","Among the species in the family Salmonidae, those represented by the genera Salmo, Salvelinus, and Oncorhynchus (subfamily Salmoninae) are the most studied. Here, various aspects of phenotypic and life-history variation of Atlantic salmon Salmo salar L., brown trout Salmo trutta L., and Arctic charr Salvelinus alpinus (L.) are reviewed. While many strategies and tactics are commonly used by these species, there are also differences in their ecology and population dynamics that result in a variety of interesting and diverse topics that are challenging for future research. Atlantic salmon display considerable phenotypic plasticity and variability in life-history characters ranging from fully freshwater resident forms, where females can mature at approximately 10cm in length, to anadromous populations characterised by 3-5 sea-winter (5SW) salmon. Even within simple 1SW populations, 20 or more spawning life-history types can be identified. Juveniles in freshwater can use both fluvial and lacustrine habitats for rearing, and while most smolts migrate to sea during the spring, fall migrations occur in some populations. At sea, some salmon undertake extensive oceanic migrations while other populations stay within the geographical confines of areas such as the Baltic Sea. At the other extreme are those that reside in estuaries and return to freshwater to spawn after spending only a few months at sea. The review of information on the diversity of life-history forms is related to conservation aspects associated with Atlantic salmon populations and current trends in abundance and survival. Brown trout is indigenous to Europe, North Africa and western Asia, but was introduced into at least 24 countries outside Europe and now has a world-wide distribution. It exploits both fresh and salt waters for feeding and spawning (brackfish), and populations are often partially migratory. One part of the population leaves and feeds elsewhere, while another part stays as residents. In large, complex systems, the species is polymorphic with different size morphs in the various parts of the habitat. Brown trout feed close to the surface and near shore, but large individuals may move far offshore. The species exhibits ontogenetic niche shifts partly related to size and partly to developmental rate. They switch when the amount of surplus energy available for growth becomes small with fast growers being younger and smaller fish than slow growers. Brown trout is an opportunistic carnivore, but individuals specialise at least temporarily on particular food items; insect larvae are important for the young in streams, while littoral epibenthos in lakes and fish are most important for large trout. The sexes differ in resource use and size. Females are more inclined than males to become migratory and feed in pelagic waters. Males exploit running water, near-shore and surface waters more than females. Therefore, females feed more on zooplankton and exhibit a more uniform phenotype than males. The Arctic charr is the northernmost freshwater fish on earth, with a circumpolar distribution in the Holarctic that matches the last glaciation. Recent mtDNA studies indicate that there are five phylogeographic lineages (Atlantic, Arctic, Bering, Siberian and Acadian) that may be of Pleistocene origin. Phenotypic expression and ecology are more variable in charr than in most fish. Weights at maturation range from 3 g to 12 kg. Population differences in morphology and coloration are large and can have some genetic basis. Charr live in streams, at sea and in all habitats of oligotrophic lakes, including very deep areas. Ontogenetic habitat shifts between lacustrine habitats are common. The charr feed on all major prey types of streams, lakes and near-shore marine habitats, but has high niche flexibility in competition. Cannibalism is expressed in several cases, and can be important for developing and maintaining bimodal size distributions. Anadromy is found in the northern part of its range and involves about 40, but sometimes more days in the sea. All charr overwinter in freshwater. Partial migration is common, but the degree of anadromy varies greatly among populations. The food at sea includes zooplankton and pelagic fish, but also epibenthos. Polymorphism and sympatric morphs are much studied. As a prominent fish of glaciated lakes, charr is an important species for studying ecological speciation by the combination of field studies and experiments, particularly in the fields of morphometric heterochrony and comparative behaviour.","Arctic charr; Atlantic salmon; Brown trout; Cannibalism; Feeding; Freshwater residence; Habitat; Life history; Migration; Phenotypic plasticity; Phylogeography; Polymorphism; Research challenges","life history; phenotype; phenotypic plasticity; salmonid; Impleta; Insecta; Oncorhynchus; Salmo; Salmo salar; Salmo trutta; Salmonidae; Salmoninae; Salvelinus; Salvelinus alpinus; Salvelinus fontinalis",Article,"Final",,Scopus,2-s2.0-0037334986
"Gunz P., Mitteroecker P., Bookstein F.L.","","Semilandmarks in three dimensions",2005,"Modern Morphometrics in Physical Anthropology",,,,"73","98",,432,,,,"Gunz, P.; Mitteroecker, P.; Bookstein, F.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-18944380089
"Zelditch M., Swiderski D., Sheets H.","6701615282;35493322600;55663863700;","Geometric Morphometrics for Biologists",2012,"Geometric Morphometrics for Biologists",,,,"","",478,327,"10.1016/C2010-0-66209-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013710796&doi=10.1016%2fC2010-0-66209-2&partnerID=40&md5=9fa6c4eb0f9b1322a93839d9f872d4f5","Museum of Paleontology, University of Michigan, Ann Arbor, MI, United States; University of Michigan Medical Center, Ann Arbor, MI, United States; Department of Physics, Canisius College, Buffalo, NY, United States","Zelditch, M., Museum of Paleontology, University of Michigan, Ann Arbor, MI, United States; Swiderski, D., University of Michigan Medical Center, Ann Arbor, MI, United States; Sheets, H., Department of Physics, Canisius College, Buffalo, NY, United States","The first edition of Geometric Morphometrics for Biologists has been the primary resource for teaching modern geometric methods of shape analysis to biologists who have a stronger background in biology than in multivariate statistics and matrix algebra. These geometric methods are appealing to biologists who approach the study of shape from a variety of perspectives, from clinical to evolutionary, because they incorporate the geometry of organisms throughout the data analysis. The second edition of this book retains the emphasis on accessible explanations, and the copious illustrations and examples of the first, updating the treatment of both theory and practice. The second edition represents the current state-of-the-art and adds new examples and summarizes recent literature, as well as provides an overview of new software and step-by-step guidance through details of carrying out the analyses. Contains updated coverage of methods, especially for sampling complex curves and 3D forms and a new chapter on applications of geometric morphometrics to forensics Offers a reorganization of chapters to streamline learning basic concepts Presents detailed instructions for conducting analyses with freely available, easy to use software Provides numerous illustrations, including graphical presentations of important theoretical concepts and demonstrations of alternative approaches to presenting results. © 2012 Elsevier Inc. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-85013710796
