Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"R Development Core Team","",[No title available],2006,"R: A Language and Environment for Statistical Computing",,,,"","",,16451,,,,"R Development Core Team",[No abstract available],,,,"Final",,Scopus,2-s2.0-5344244656
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Kuhl F.P., Giardina C.R.","7003979887;35548158500;","Elliptic Fourier features of a closed contour",1982,"Computer Graphics and Image Processing","18","3",,"236","258",,1115,"10.1016/0146-664X(82)90034-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019999399&doi=10.1016%2f0146-664X%2882%2990034-X&partnerID=40&md5=ea63cbddf26061fc35c2e16d85041161","U.S. Army Armament Research and Development Command, Dover, NJ 07801, United States; Fairleigh Dickinson University, Teaneck, NJ 07070, United States","Kuhl, F.P., U.S. Army Armament Research and Development Command, Dover, NJ 07801, United States; Giardina, C.R., Fairleigh Dickinson University, Teaneck, NJ 07070, United States","A direct procedure for obtaining the Fourier coefficients of a chain-encoded contour is presented. Advantages of the procedure are that it does not require integration or the use of fast Fourier transform techniques, and that bounds on the accuracy of the image contour reconstruction are easy to specify. Elliptic properties of the Fourier coefficients are shown and used for a convenient and intuitively pleasing procedure of normalizing a Fourier contour representation. Extension of the contour representation to arbitrary objects at arbitrary aspect angle is discussed. The procedures have direct application to a variety of pattern recognition problems that involve analysis of well-defined image contours. © 1982.",,"accuracy; closed contour; Fourier coefficients; image; pattern recognition; PATTERN RECOGNITION SYSTEMS",Article,"Final",,Scopus,2-s2.0-0019999399
"Brown T.A., Jones M.K., Powell W., Allaby R.G.","7404319948;7501846936;7202937952;6602620692;","The complex origins of domesticated crops in the Fertile Crescent",2009,"Trends in Ecology and Evolution","24","2",,"103","109",,156,"10.1016/j.tree.2008.09.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58349089712&doi=10.1016%2fj.tree.2008.09.008&partnerID=40&md5=b5fcb0f4ccdf24263977a1962aa8a6f8","Faculty of Life Sciences, Manchester Interdisciplinary Biocentre, University of Manchester, Manchester, M1 7DN, United Kingdom; Department of Archaeology, University of Cambridge, Cambridge, CB2 3DZ, United Kingdom; Institute of Biological, Environmental and Rural Sciences, Aberystwyth University, Aberystwyth, SY23 3DA, United Kingdom; University of Warwick, Wellesbourne, Warwickshire CV35 9EF, United Kingdom","Brown, T.A., Faculty of Life Sciences, Manchester Interdisciplinary Biocentre, University of Manchester, Manchester, M1 7DN, United Kingdom; Jones, M.K., Department of Archaeology, University of Cambridge, Cambridge, CB2 3DZ, United Kingdom; Powell, W., Institute of Biological, Environmental and Rural Sciences, Aberystwyth University, Aberystwyth, SY23 3DA, United Kingdom; Allaby, R.G., University of Warwick, Wellesbourne, Warwickshire CV35 9EF, United Kingdom","A combination of genetics and archaeology is revealing the complexity of the relationships between crop plants and their wild ancestors. Archaeobotanical studies are showing that acquisition of the full set of traits observed in domesticated cereals was a protracted process, intermediate stages being seen at early farming sites throughout the Fertile Crescent. New genetic data are confirming the multiregional nature of cereal domestication, correcting a previous view that each crop was domesticated by a rapid, unique and geographically localised process. Here we review the evidence that has prompted this reevaluation of the origins of domesticated crops in the Fertile Crescent and highlight the impact that this new multiregional model is having on modern breeding programmes. © 2008 Elsevier Ltd. All rights reserved.",,"ancestry; biogeography; cereal; crop; domestic species; genetics; modeling; Asia; crop; genetics; growth, development and aging; histology; history; phylogeny; Poaceae; review; theoretical model; Asia, Western; Crops, Agricultural; History, Ancient; Models, Theoretical; Phylogeny; Poaceae; Asia; Eurasia; Middle East",Review,"Final",,Scopus,2-s2.0-58349089712
"Bonhomme V., Picq S., Gaucherel C., Claude J.","55581390500;36091924200;12244504200;7102687004;","Momocs: Outline analysis using R",2014,"Journal of Statistical Software","56","13",,"1","24",,150,"10.18637/jss.v056.i13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894280909&doi=10.18637%2fjss.v056.i13&partnerID=40&md5=dbcc4709c83461f4dafa9bd51051c9d6","Department of Ecology, French Institute of Pondicherry, 600 001 Pondicherry, India; Centre de Bio-Archéologie et d'Ecologie, UMR 5059 CBAE, 34 000 Montpellier, France; Université du Québec en Abitibi-Témiscamingue, Rouyn-Noranda J9X 5E4, Québec, Canada; Institut des Sciences de L'Évolution, Université de Montpellier II, 34 095 Montpellier, France","Bonhomme, V., Department of Ecology, French Institute of Pondicherry, 600 001 Pondicherry, India, Centre de Bio-Archéologie et d'Ecologie, UMR 5059 CBAE, 34 000 Montpellier, France; Picq, S., Université du Québec en Abitibi-Témiscamingue, Rouyn-Noranda J9X 5E4, Québec, Canada; Gaucherel, C., Institut des Sciences de L'Évolution, Université de Montpellier II, 34 095 Montpellier, France; Claude, J., Department of Ecology, French Institute of Pondicherry, 600 001 Pondicherry, India","We introduce here Momocs, a package intended to ease and popularize modern mor-phometrics with R, and particularly outline analysis, which aims to extract quantitative variables from shapes. It mostly hinges on the functions published in the book entitled Modern Morphometrics Using R by Claude (2008). From outline extraction from raw data to multivariate analysis, Momocs provides an integrated and convenient toolkit to students and researchers who are, or may become, interested in describing the shape and its variation. The methods implemented so far in Momocs are introduced through a simplistic case study that aims to test if two sets of bottles have different shapes.","Comparison of shapes; Fourier transform; Modern morphometrics; Outline analysis; R; Thin plate splines",,Article,"Final",Open Access,Scopus,2-s2.0-84894280909
"Adams D.C., Collyer M.L.","7404054540;57074630100;","A general framework for the analysis of phenotypic trajectories in evolutionary studies",2009,"Evolution","63","5",,"1143","1154",,144,"10.1111/j.1558-5646.2009.00649.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64749098726&doi=10.1111%2fj.1558-5646.2009.00649.x&partnerID=40&md5=4f47ba6c618b8608ac095e1207595527","Department of Ecology, Evolution and Organismal Biology, Iowa State University, Ames, IA 50011, United States; Department of Statistics, Iowa State University, Ames, IA, United States; Department of Biology, Stephen F. Austin State University, Nacogdoches, TX 75962, United States","Adams, D.C., Department of Ecology, Evolution and Organismal Biology, Iowa State University, Ames, IA 50011, United States, Department of Statistics, Iowa State University, Ames, IA, United States; Collyer, M.L., Department of Biology, Stephen F. Austin State University, Nacogdoches, TX 75962, United States","Many evolutionary studies require an understanding of phenotypic change. However, while analyses of phenotypic variation across pairs of evolutionary levels (populations or time steps) are well established, methods for testing hypotheses that compare evolutionary sequences across multiple levels are less developed. Here we describe a general analytical procedure for quantifying and comparing patterns of phenotypic evolution. The phenotypic evolution of a lineage is defined as a trajectory across a set of evolutionary levels in a multivariate phenotype space. Attributes of these trajectories (their size, direction, and shape), are quantified, and statistically compared across pairs of taxa, and a summary statistic is used to determine the extent to which patterns of phenotypic evolution are concordant across multiple taxa. This approach provides a direct quantitative description of how patterns of phenotypic evolution differ, as well as a statistical assessment of the degree of repeatability in the evolutionary responses to selection among taxa. We describe how this approach can quantify phenotypic trajectories from many ecological and evolutionary processes, whose data encode multivariate characterizations of the phenotype, including: phenotypic plasticity, ecological selection, ontogeny and growth, local adaptation, and biomechanics. We illustrate the approach by examining the phenotypic evolution of several fossil lineages of Globorotalia. © 2009 The Society for the Study of Evolution.","Adaptive diversification; Morphological evolution; Ontogeny; Phenotypic change; Phenotypic plasticity; Residual randomization","adaptation; evolution; hypothesis testing; phenotypic plasticity; selection; statistical analysis; adaptation; animal; article; biological model; ecology; evolution; fossil; genetic variability; phenotype; phylogeny; species differentiation; Adaptation, Physiological; Animals; Ecology; Evolution; Fossils; Genetic Speciation; Genetic Variation; Models, Genetic; Phenotype; Phylogeny; Globorotalia",Article,"Final",,Scopus,2-s2.0-64749098726
"Terral J.-F., Alonso N., Buxó I Capdevila R., Chatti N., Fabre L., Fiorentino G., Marinval P., Jordá G.P., Pradat B., Rovira N., Alibert P.","6603580109;14018904100;6507933767;55319577000;7007048195;24340783400;7801592623;8548617000;6504509530;56585834500;6603337881;","Historical biogeography of olive domestication (Olea europaea L.) as revealed by geometrical morphometry applied to biological and archaeological material",2004,"Journal of Biogeography","31","1",,"63","77",,130,"10.1046/j.0305-0270.2003.01019.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9144266291&doi=10.1046%2fj.0305-0270.2003.01019.x&partnerID=40&md5=3c932b848ca5d60654c2895a3e96fd54","Ctr. Bio-archeologie et d'Ecologie, CNRS UMR 5059, Institut de Botanique, Montpellier, France; Department de Historia, Universitat de Lleida, Lleida, Spain; Museu d'Arqueologia Catalunya-G., Girona, Spain; Unité de Recherche UR/09-30, Genet.: Biodiversite Environnement, Inst. Sup. de Biotech. de Monastir, Monastir, Tunisia; Laboratorio di Archeobotanica, Dipartimento di Beni Culturali, Univ. degli Studi di Lecce, Lecce, Italy; Centre d'Anthropologie, CNRS - UMR 8555, EHESS - UTM - UPS 39, Toulouse, France; Dpt. de Arqueologia y Prehistoria, Universitat de Valencia, Valencia, Spain; UFR d'Histoire, Université F. Rabelais, Tours, France; Biogéosciences - Dijon, CNRS UMR 5561, Université de Bourgogne, Dijon, France; Ctr. Bio-archeologie et d'Ecologie, CNRS UMR 5059, Institut de Botanique, 163, rue Auguste Broussonet, F-34090 Montpellier, France; University of Montpillier, France; Institut de Biotechlogie de Monastir, Tunisia; INRAP - Montpellier, UMR 5059 CNRS, France; University of Bourgogne, Dijon, France","Terral, J.-F., Ctr. Bio-archeologie et d'Ecologie, CNRS UMR 5059, Institut de Botanique, Montpellier, France, Ctr. Bio-archeologie et d'Ecologie, CNRS UMR 5059, Institut de Botanique, 163, rue Auguste Broussonet, F-34090 Montpellier, France, University of Montpillier, France; Alonso, N., Department de Historia, Universitat de Lleida, Lleida, Spain; Buxó I Capdevila, R., Museu d'Arqueologia Catalunya-G., Girona, Spain; Chatti, N., Unité de Recherche UR/09-30, Genet.: Biodiversite Environnement, Inst. Sup. de Biotech. de Monastir, Monastir, Tunisia, Institut de Biotechlogie de Monastir, Tunisia; Fabre, L., Ctr. Bio-archeologie et d'Ecologie, CNRS UMR 5059, Institut de Botanique, Montpellier, France, INRAP - Montpellier, UMR 5059 CNRS, France; Fiorentino, G., Laboratorio di Archeobotanica, Dipartimento di Beni Culturali, Univ. degli Studi di Lecce, Lecce, Italy; Marinval, P., Centre d'Anthropologie, CNRS - UMR 8555, EHESS - UTM - UPS 39, Toulouse, France; Jordá, G.P., Dpt. de Arqueologia y Prehistoria, Universitat de Valencia, Valencia, Spain; Pradat, B., UFR d'Histoire, Université F. Rabelais, Tours, France; Rovira, N., Museu d'Arqueologia Catalunya-G., Girona, Spain; Alibert, P., Biogéosciences - Dijon, CNRS UMR 5561, Université de Bourgogne, Dijon, France, University of Bourgogne, Dijon, France","Aim: This study intends to improve our understanding of historical biogeography of olive domestication in the Mediterranean Basin, particularly in the north- western area. Location: Investigations were performed simultaneously on olive stones from extant wild populations, extant cultivated varieties from various Mediterranean countries, and archaeological assemblages of Spanish, French and Italian settlements. Methods: A combination of morphometrics (traditional and geometrical) allowed us to study both the size and shape of endocarp structure. Concerning shape, a size-standardized method coupled with fitted polynomial regression analysis was performed. Results: We found morphological criteria for discriminating between wild and cultivated olive cultivars, and established patterns of morphological variation of olive material according to the geographical origin (for extant material) and to the age of the olive forms (for archaeological material). Levels of morphological convergences and divergences between wild olive populations and cultivated varieties are presented as evidence. Main conclusions: Morphological changes of endocarps of olive under domestication at both geographical and chronological scales provide new criteria for the identification of olive cultivars. They allow to determine the origins of cultivated forms created and/or introduced in the north-western Mediterranean regions and to understand how human migrations affected the rest of the Western Mediterranean regions. A model of diffusion of olive cultivation is proposed. It shows evidence of an indigenous origin of the domestication process, which is currently recognized in the north-western area since the Bronze Age.","Domestication; Historical biogeography; Mediterranean basin; Morphometrics; Olea europaea l","biogeography; domestication; fruit; morphology; morphometry; Olea europaea; Olea europaea; Olea europaea var. sylvestris",Article,"Final",,Scopus,2-s2.0-9144266291
"Jacomet S.","","Identification of Cereal Remains from Archaeological Sites",2006,"Identification of Cereal Remains from Archaeological Sites",,,,"","",,129,,,,"Jacomet, S.",[No abstract available],,,,"Final",,Scopus,2-s2.0-57049186375
"Terral J.F., Tabard E., Bouby L., Ivorra S., Pastor T., Figueiral I., Picq S., Chevance J.B., Jung C., Fabre L., Tardy C., Compan M., Bacilieri R., Lacombe T., This P.","6603580109;36092051300;6602374494;14828273200;36128801200;6603067806;36091924200;36090768000;36128501700;7007048195;56662953100;36090825000;6603491440;23485802300;55780314900;","Evolution and history of grapevine (Vitis vinifera) under domestication: new morphometric perspectives to understand seed domestication syndrome and reveal origins of ancient European cultivars.",2010,"Annals of botany","105","3",,"443","455",,128,"10.1093/aob/mcp298","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952960951&doi=10.1093%2faob%2fmcp298&partnerID=40&md5=0b4224103db44cd0f0365491488c0c03","Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France","Terral, J.F., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Tabard, E., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Bouby, L., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Ivorra, S., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Pastor, T., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Figueiral, I., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Picq, S., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Chevance, J.B., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Jung, C., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Fabre, L., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Tardy, C., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Compan, M., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Bacilieri, R., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; Lacombe, T., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France; This, P., Biodiversité, UMR 5059 CNRS/UM2/EPHE, Equipe Ressources Biologiques, Centre de Bio-Archéologie et d'Ecologie, Sociétés, Institut de Botanique (Université Montpellier 2), 163 Rue Auguste Broussonet, Montpellier, 34090, France","BACKGROUND AND AIMS: In spite of the abundance of archaeological, bio-archaeological, historical and genetic data, the origins, historical biogeography, identity of ancient grapevine cultivars and mechanisms of domestication are still largely unknown. Here, analysis of variation in seed morphology aims to provide accurate criteria for the discrimination between wild grapes and modern cultivars and to understand changes in functional traits in relation to the domestication process. This approach is also used to quantify the phenotypic diversity in the wild and cultivated compartments and to provide a starting point for comparing well-preserved archaeological material, in order to elucidate the history of grapevine varieties. METHODS: Geometrical analysis (elliptic Fourier transform method) was applied to grapevine seed outlines from modern wild individuals, cultivars and well-preserved archaeological material from southern France, dating back to the first to second centuries. KEY RESULTS AND CONCLUSIONS: Significant relationships between seed shape and taxonomic status, geographical origin (country or region) of accessions and parentage of varieties are highlighted, as previously noted based on genetic approaches. The combination of the analysis of modern reference material and well-preserved archaeological seeds provides original data about the history of ancient cultivated forms, some of them morphologically close to the current 'Clairette' and 'Mondeuse blanche' cultivars. Archaeobiological records seem to confirm the complexity of human contact, exchanges and migrations which spread grapevine cultivation in Europe and in Mediterranean areas, and argue in favour of the existence of local domestication in the Languedoc (southern France) region during Antiquity.",,"article; Europe; evolution; Fourier analysis; genetics; grape; physiology; plant seed; prenatal development; Europe; Evolution; Fourier Analysis; Seeds; Vitis",Article,"Final",Open Access,Scopus,2-s2.0-77952960951
"Hillman G.C.","","The plant food economy of Abu Hureyra 1 and 2",2000,"Village on the Euphrates: From Foraging to Farming at Abu Hureyra",,,,"327","398",,100,,,,"Hillman, G.C.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0000074871
