Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
[No author name available],[No author id available],[No title available],2012,"R: A Language and Environment for Statistical Computing",,,,"","",,79302,,,,"",[No abstract available],,,,"Final",,Scopus,2-s2.0-84863304598
"Schwarz G.","","Estimating the dimension of a model",1978,"Annals of Statistics","6","2",,"461","464",,22088,,,,"Schwarz, G.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0000120766
"Legendre P., Legendre L.","",[No title available],1998,"Numerical Ecology",,,,"","",,11425,,,,"Legendre, P.; Legendre, L.",[No abstract available],,,,,,Scopus,2-s2.0-0004170691
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Gower J.C.","","A general coefficient of similarity and some of its properties",1971,"Biometrics","27",,,"857","871",,2117,,,,"Gower, J.C.",[No abstract available],,,,,,Scopus,2-s2.0-0001330098
"Zelditch M., Swiderski D., Sheets H., Fink W.","6701615282;35493322600;55663863700;7005590403;","Geometric Morphometrics for Biologists",2004,"Geometric Morphometrics for Biologists",,,,"1","443",,1396,"10.1016/B978-0-12-778460-1.X5000-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902728366&doi=10.1016%2fB978-0-12-778460-1.X5000-5&partnerID=40&md5=bbfcd38d36d5bc6566def6d8fd5dec57","Museum of Paleontology, University of Michigan, MI, United States; Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Department of Physics, Canisius College, Buffalo NY, United States","Zelditch, M., Museum of Paleontology, University of Michigan, MI, United States; Swiderski, D., Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Sheets, H., Department of Physics, Canisius College, Buffalo NY, United States; Fink, W., Mammal Division, Museum of Zoology, University of Michigan, MI, United States","Geometric Morphometrics for Biologists is an introductory textbook for a course on geometric morphometrics, written for graduate students and upper division undergraduates, covering both theory of shape analysis and methods of multivariate analysis. It is designed for students with minimal math background; taking them from the process of data collection through basic and more advanced statistical analyses. Many examples are given, beginning with simple although realistic case-studies, through examples of complex analyses requiring several different kinds of methods. The book also includes URLâs for free software and step-by-step instructions for using the software. © 2004 Elsevier Inc. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-84902728366
"Fraley C., Raftery A.E.","6603951109;7006212242;","How many clusters? Which clustering method? Answers via model-based cluster analysis",1998,"Computer Journal","41","8",,"586","588",,1359,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032269108&partnerID=40&md5=61da866fbd4e6c086715993fe7446164","Department of Statistics, University of Washington, United States","Fraley, C., Department of Statistics, University of Washington, United States; Raftery, A.E., Department of Statistics, University of Washington, United States","We consider the problem of determining the structure of clustered data, without prior knowledge of the number of clusters or any other information about their composition. Data are represented by a mixture model in which each component corresponds to a different cluster. Models with varying geometric properties are obtained through Gaussian components with different parametrizations and cross-cluster constraints. Noise and outliers can be modelled by adding a Poisson process component. Partitions are determined by the expectation-maximization (EM) algorithm for maximum likelihood, with initial values from agglomerative hierarchical clustering. Models are compared using an approximation to the Bayes factor based on the Bayesian information criterion (BIC); unlike significance tests, this allows comparison of more than two models at the same time, and removes the restriction that the models compared be nested. The problems of determining the number of clusters and the clustering method are solved simultaneously by choosing the best model. Moreover, the EM result provides a measure of uncertainty about the associated classification of each data point. Examples are given, showing that this approach can give performance that is much better than standard procedures, which often fail to identify groups that are either overlapping or of varying sizes and shapes.",,"Algorithms; Constraint theory; Data reduction; Mathematical models; Maximum likelihood estimation; Problem solving; Statistical methods; Bayesian information criterion (BIC); Expectation-maximization (EM) algorithms; Model-based cluster analysis; Data structures",Article,"Final",,Scopus,2-s2.0-0032269108
"Kuhl F.P., Giardina C.R.","7003979887;35548158500;","Elliptic Fourier features of a closed contour",1982,"Computer Graphics and Image Processing","18","3",,"236","258",,1115,"10.1016/0146-664X(82)90034-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019999399&doi=10.1016%2f0146-664X%2882%2990034-X&partnerID=40&md5=ea63cbddf26061fc35c2e16d85041161","U.S. Army Armament Research and Development Command, Dover, NJ 07801, United States; Fairleigh Dickinson University, Teaneck, NJ 07070, United States","Kuhl, F.P., U.S. Army Armament Research and Development Command, Dover, NJ 07801, United States; Giardina, C.R., Fairleigh Dickinson University, Teaneck, NJ 07070, United States","A direct procedure for obtaining the Fourier coefficients of a chain-encoded contour is presented. Advantages of the procedure are that it does not require integration or the use of fast Fourier transform techniques, and that bounds on the accuracy of the image contour reconstruction are easy to specify. Elliptic properties of the Fourier coefficients are shown and used for a convenient and intuitively pleasing procedure of normalizing a Fourier contour representation. Extension of the contour representation to arbitrary objects at arbitrary aspect angle is discussed. The procedures have direct application to a variety of pattern recognition problems that involve analysis of well-defined image contours. © 1982.",,"accuracy; closed contour; Fourier coefficients; image; pattern recognition; PATTERN RECOGNITION SYSTEMS",Article,"Final",,Scopus,2-s2.0-0019999399
"Bookstein F.L.","7004606384;","Landmark methods for forms without landmarks: Morphometrics of group differences in outline shape",1997,"Medical Image Analysis","1","3",,"225","243",,957,"10.1016/S1361-8415(97)85012-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031107378&doi=10.1016%2fS1361-8415%2897%2985012-8&partnerID=40&md5=13e7bb81c1f834c67647b53d0eefa883","Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Bookstein, F.L., Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Morphometrics, a new branch of statistics, combines tools from geometry, computer graphics and biometrics in techniques for the multivariate analysis of biological shape variation. Although medical image analysts typically prefer to represent scenes by way of curving outlines or surfaces, the most recent developments in this associated statistical methodology have emphasized the domain of landmark data: size and shape of configurations of discrete, named points in two or three dimensions. This paper introduces a combination of Procrustes analysis and thin-plate splines, the two most powerful tools of landmark-based morphometrics, for multivariate analysis of curving outlines in samples of biomedical images. The thin-plate spline is used to assign point-to-point correspondences, called semi-landmarks, between curves of similar but variable shape, while the standard algorithm for Procrustes shape averages and shape coordinates is altered to accord with the ways in which semi-landmarks formally differ from more traditional landmark loci. Subsequent multivariate statistics and visualization proceed mainly as in the landmark-based methods. The combination provides a range of complementary filters, from high pass to low pass, for effects on outline shape in grouped studies. The low-pass version is based on the spectrum of the spline, the high pass, on a familiar special case of Procrustes analysis. This hybrid method is demonstrated in a comparison of the shape of the corpus callosum from mid-sagittal sections of MRI of 25 human brains, 12 normal and 13 with schizophrenia.","Morphometrics; Multivariate analysis; Outlines; Procrustes analysis; Thin-plate spline","algorithm; article; corpus callosum; histology; human; image processing; methodology; multivariate analysis; nuclear magnetic resonance imaging; pathology; schizophrenia; statistics; Algorithms; Corpus Callosum; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Multivariate Analysis; Schizophrenia",Article,"Final",,Scopus,2-s2.0-0031107378
"Fraley C., Raftery A.E., Murphy T.B., Scrucca L.","","Mclust version 4 for r: Normal mixture modeling for model-based clustering, classification, and density estimation",2012,"Mclust Version 4 for R: Normal Mixture Modeling for Model-Based Clustering, Classification, and Density Estimation",,,,"","",,582,,,,"Fraley, C.; Raftery, A.E.; Murphy, T.B.; Scrucca, L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-84869235386
"Shepard A.O.","",[No title available],1956,"Ceramics for the Archaeologist",,,,"","",,556,,,,"Shepard, A.O.",[No abstract available],,,,,,Scopus,2-s2.0-0004031453
