Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Buikstra J.E., Ubelaker D.H.","","Standards for data collection from human skeletal remains",1994,"Standards for Data Collection from Human Skeletal Remains",,,,"","",,2465,,,,"Buikstra, J.E.; Ubelaker, D.H.",[No abstract available],,,,,,Scopus,2-s2.0-0003655056
"Adams D.C., Otárola-Castillo E.","7404054540;25629989200;","Geomorph: An r package for the collection and analysis of geometric morphometric shape data",2013,"Methods in Ecology and Evolution","4","4",,"393","399",,799,"10.1111/2041-210X.12035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875761771&doi=10.1111%2f2041-210X.12035&partnerID=40&md5=2d3144c1d1d4ec733b4b43b8717c4368","Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA, 50011, United States; Department of Statistics, Iowa State University, Ames, IA, 50011, United States; Department of Human Evolutionary Biology, Department of Statistics, Harvard University, Cambridge, MA, 02138, United States","Adams, D.C., Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA, 50011, United States, Department of Statistics, Iowa State University, Ames, IA, 50011, United States; Otárola-Castillo, E., Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA, 50011, United States, Department of Human Evolutionary Biology, Department of Statistics, Harvard University, Cambridge, MA, 02138, United States","Many ecological and evolutionary studies seek to explain patterns of shape variation and its covariation with other variables. Geometric morphometrics is often used for this purpose, where a set of shape variables are obtained from landmark coordinates following a Procrustes superimposition. We introduce geomorph: a software package for performing geometric morphometric shape analysis in the r statistical computing environment. Geomorph provides routines for all stages of landmark-based geometric morphometric analyses in two and three-dimensions. It is an open source package to read, manipulate, and digitize landmark data, generate shape variables via Procrustes analysis for points, curves and surfaces, perform statistical analyses of shape variation and covariation, and to provide graphical depictions of shapes and patterns of shape variation. An important contribution of geomorph is the ability to perform Procrustes superimposition on landmark points, as well as semilandmarks from curves and surfaces. A wide range of statistical methods germane to testing ecological and evolutionary hypotheses of shape variation are provided. These include standard multivariate methods such as principal components analysis, and approaches for multivariate regression and group comparison. Methods for more specialized analyses, such as for assessing shape allometry, comparing shape trajectories, examining morphological integration, and for assessing phylogenetic signal, are also included. Several functions are provided to graphically visualize results, including routines for examining variation in shape space, visualizing allometric trajectories, comparing specific shapes to one another and for plotting phylogenetic changes in morphospace. Finally, geomorph participates to make available advanced geometric morphometric analyses through the r statistical computing platform. © 2013 The Authors. Methods in Ecology and Evolution © 2013 British Ecological Society.","Evolutionary biology; Macroevolution; Statistics",,Article,"Final",,Scopus,2-s2.0-84875761771
"Acsádi G., Nemeskéri J.","",[No title available],1970,"History of Human Life Span and Mortality",,,,"","",,775,,,,"Acsádi, G.; Nemeskéri, J.",[No abstract available],,,,,,Scopus,2-s2.0-0004147075
"Bookstein F.L., Chernoff B., Elder R.L., Humphries J.M. Jr., Smith G.R., Strauss R.E.","",[No title available],1985,"Morphometrics in Evolutionary Biology",,,,"","",,493,,,,"Bookstein, F.L.; Chernoff, B.; Elder, R.L.; Humphries J.M., Jr.; Smith, G.R.; Strauss, R.E.",[No abstract available],,,,,,Scopus,2-s2.0-0004180435
"White T., Folkens P.","35427764800;25638415900;","The Human Bone Manual",2005,"The Human Bone Manual",,,,"","",464,367,"10.1016/C2009-0-00102-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013823175&doi=10.1016%2fC2009-0-00102-0&partnerID=40&md5=21da982a376225f2140bfad1bfd54fd5","Human Evolution Research Center (HERC), The Department of Integrative Biology, The University of California, Berkeley, CA, United States","White, T., Human Evolution Research Center (HERC), The Department of Integrative Biology, The University of California, Berkeley, CA, United States; Folkens, P.","Tim White and Pieter Folkens, the team behind the bestselling text, Human Osteology, Second Edition, have created the ideal concise guide for professional anthropologists, osteologists, law enforcement officers, and forensic specialists working with human bones in the field or laboratory. In addition to essential text information, hundreds of photographs are included, showing a maximum amount of anatomical information and providing a valuable tool in comparing specimens for rapid identification across the broad landscapes of law enforcement, forensics, anatomy, archaeology, and paleontology. Book jacket. © 2005 Elsevier Inc. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-85013823175
"Gunz P., Mitteroecker P.","6506472733;6507135382;","Semilandmarks: A method for quantifying curves and surfaces",2013,"Hystrix","24","1",,"","",,292,"10.4404/hystrix-24.1-6292","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877942851&doi=10.4404%2fhystrix-24.1-6292&partnerID=40&md5=282b90dff16eec40f4e148f10e2cf69a","Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany; Department of Theoretical Biology, University of Vienna, Vienna, Austria","Gunz, P., Department of Human Evolution, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany; Mitteroecker, P., Department of Theoretical Biology, University of Vienna, Vienna, Austria","Quantitative shape analysis using geometric morphometries is based on the statistical analysis of landmark coordinates. Many structures, however, cannot be quantified using traditional landmarks. Semilandmarks make it possible to quantify two or three-dimensional homologous curves and surfaces, and analyse them together with traditional landmarks. Here we first introduce the concept of sliding semilandmarks and discuss applications and limitations of this method. In a second part we show how the sliding semilandmark algorithm can be used to estimate missing data in incomplete specimens. © 2013 Associazione Teriologica Italiana.","Geometric morphometries; Procrustes; Virtual reconstruction",,Article,"Final",,Scopus,2-s2.0-84877942851
"Walker P.L.","7403666247;","Sexing skulls using discriminant function analysis of visually assessed traits",2008,"American Journal of Physical Anthropology","136","1",,"39","50",,227,"10.1002/ajpa.20776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-42149168510&doi=10.1002%2fajpa.20776&partnerID=40&md5=bbfe8c599a322877d8c7f4aeb56f2a78","Department of Anthropology, University of California, Santa Barbara, CA 93106, United States","Walker, P.L., Department of Anthropology, University of California, Santa Barbara, CA 93106, United States","The accuracy of sex determinations based on visual assessments of the mental eminence, orbital margin, glabellar area, nuchal area, and mastoid process was tested on a series of 304 skulls of known age and sex from people of European American, African American, and English ancestry as well as on an ancient Native American sample of 156 individuals whose sex could be reliably determined based on pelvic morphology. Ordinal scores of these sexually dimorphic traits were used to compute sex determination discriminant functions. Linear, kth-nearest-neighbor, logistic, and quadratic discriminant analysis models were evaluated based on their capacity to minimize both misclassifications and sex biases in classification errors. Logistic regression discriminant analysis produced the best results: a logistic model containing all five cranial trait scores correctly classified 88% of the modern skulls with a negligible sex bias of 0.1%. Adding age at death, birth year, and population affinity to the model did not appreciably improve its performance. For the ancient Native American sample, the best logistic regression model assigned the correct pelvic sex to 78% of the individuals with a sex bias of only 0.2%. Similar cranial trait frequency distributions were found in same-sex comparisons of the modern African American, European American, and English samples. The sexual dimorphism of these modern people contrasts markedly with that of the ancient Native Americans. Because of such population differences, discriminant functions like those presented in this paper should be used with caution on populations other than those for which they were developed. © 2008 Wiley-Liss, Inc.","Archaeology; Discriminant analysis; Forensics; Sexual dimorphism","archeology; article; birth; classification; craniofacial morphology; death; discriminant analysis; error; female; human; human tissue; interrater reliability; intrarater reliability; logistic regression analysis; male; model; morphology; pelvis; physical anthropology; sex determination; sex difference; skull; univariate analysis; histology; methodology; observer variation; physical anthropology; sexual development; statistical model; Discriminant Analysis; Female; Forensic Anthropology; Humans; Logistic Models; Male; Observer Variation; Sex Characteristics; Skull",Article,"Final",,Scopus,2-s2.0-42149168510
"Rosas A., Bastir M.","7005126537;6603088960;","Thin-plate spline analysis of allometry and sexual dimorphism in the human craniofacial complex",2002,"American Journal of Physical Anthropology","117","3",,"236","245",,208,"10.1002/ajpa.10023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036178324&doi=10.1002%2fajpa.10023&partnerID=40&md5=d90624517018711630241f9e4c42ebba","Department of Paleobiology, Museo Nacional de Ciencias Naturales, 28006 Madrid, Spain; Department of Paleobiology, Museo Nacional de Ciencias Naturales, C/ José Gutierrez Abascal 2, 28006 Madrid, Spain","Rosas, A., Department of Paleobiology, Museo Nacional de Ciencias Naturales, 28006 Madrid, Spain, Department of Paleobiology, Museo Nacional de Ciencias Naturales, C/ José Gutierrez Abascal 2, 28006 Madrid, Spain; Bastir, M., Department of Paleobiology, Museo Nacional de Ciencias Naturales, 28006 Madrid, Spain","The relationship between allometry and sexual dimorphism in the human craniofacial complex was analyzed using geometric morphometric methods. Thin-plate splines (TPS) analysis has been applied to investigate the lateral profile of complete adult skulls of known sex. Twenty-nine three-dimensional (3D) craniofacial and mandibular landmark coordinates were recorded from a sample of 52 adult females and 52 adult males of known age and sex. No difference in the influence of size on shape was detected between sexes. Both size and sex had significant influences on shape. As expected, the influence of centroid size on shape (allometry) revealed a shift in the proportions of the neurocranium and the viscerocranium, with a marked allometric variation of the lower face. Adjusted for centroid size, males presented a relatively larger size of the nasopharyngeal space than females. A mean-male TPS transformation revealed a larger piriform aperture, achieved by an increase of the angulation of the nasal bones and a downward rotation of the anterior nasal floor. Male pharynx expansion was also reflected by larger choanae and a more posteriorly inclined basilar part of the occipital clivus. Male muscle attachment sites appeared more pronounced. In contrast, the mean-female TPS transformation was characterized by a relatively small nasal aperture. The occipital clivus inclined anteriorly, and muscle insertion areas became smoothed. Besides these variations, both maxillary and mandibular alveolar regions became prognathic. The sex-specific TPS deformation patterns are hypothesized to be associated with sexual differences in body composition and energetic requirements. © 2002 Wiley-Liss, Inc.","2D landmarks; Geometric morphometrics; Nasal cavity; Neurocranial rotation; Partial warp scores","adult; allometry; anatomical variation; article; controlled study; female; human; human tissue; male; mandible; maxilla; nasopharynx; nose cavity; physical anthropology; sex difference; skull; Adult; Anthropometry; Body Composition; Face; Female; Humans; Male; Muscle, Skeletal; Sex Characteristics; Skull",Article,"Final",,Scopus,2-s2.0-0036178324
"Livnat Y., Shen H.-W., Johnson C.R.","6602681344;7404523391;24298887900;","A near optimal isosurface extraction algorithm using the span space",1996,"IEEE Transactions on Visualization and Computer Graphics","2","1",,"73","84",,155,"10.1109/2945.489388","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030108953&doi=10.1109%2f2945.489388&partnerID=40&md5=46e5b8a95351b423f83eec33b2e787f7","Department of Computer Science, University of Utah, Salt Lake City, UT 84112, United States","Livnat, Y., Department of Computer Science, University of Utah, Salt Lake City, UT 84112, United States; Shen, H.-W., Department of Computer Science, University of Utah, Salt Lake City, UT 84112, United States; Johnson, C.R., Department of Computer Science, University of Utah, Salt Lake City, UT 84112, United States","We present the ""Near Optimal IsoSurface Extraction"" (NOISE) algorithm for rapidly extracting isosurfaces from structured and unstructured grids. Using the span space, a new representation of the underlying domain, we develop an isosurface extraction algorithm with a worst case complexity of o(√n + k) for the search phase, where n is the size of the data set and k is the number of cells intersected by the isosurface. The memory requirement is kept at O(n) while the preprocessing step is O(n log n). We utilize the span space representation as a tool for comparing isosurface extraction methods on structured and unstructured grids. We also present a fast triangulation scheme for generating and displaying unstructured tetrahedral grids. © 1996 IEEE.","Isosurface extraction; Kd-trees; Span space; Unstructured grids","Algorithms; Computational complexity; Computational geometry; Computational methods; Data structures; Feature extraction; Optimization; Set theory; Data sets; Isosurface extraction; Span space; Unstructured grids; Worst case complexity; Computer graphics",Article,"Final",,Scopus,2-s2.0-0030108953
"Hunt D.R., Albanese J.","34770313300;7005396001;","History and demographic composition of the Robert J. Terry anatomical collection",2005,"American Journal of Physical Anthropology","127","4",,"406","417",,126,"10.1002/ajpa.20135","https://www.scopus.com/inward/record.uri?eid=2-s2.0-22544432537&doi=10.1002%2fajpa.20135&partnerID=40&md5=df28a594c478cd80cfed881bd1e8b6f2","Physical Anthropology Division, Department of Anthropology, Smithsonian Institution, Washington, DC 20560, United States; Department of Anthropology, University of Toronto, Toronto, Ont. M5S 3G3, Canada","Hunt, D.R., Physical Anthropology Division, Department of Anthropology, Smithsonian Institution, Washington, DC 20560, United States; Albanese, J., Department of Anthropology, University of Toronto, Toronto, Ont. M5S 3G3, Canada","Robert J. Terry began collecting human skeletal remains in the area of St. Louis, Missouri for research and educational purposes in 1898. He continued collecting skeletal specimens in the Anatomy Department at Washington University until his retirement in 1941. Mildred Trotter succeeded Terry as anatomy professor and continued his collecting, and strove to balance the demographic distribution of the collection. In 1967, after her retirement, the collection was moved to the Smithsonian Institution's National Museum of Natural History. As with several other well-documented collections, the Terry Collection is widely used for a diverse range of anthropological and medical research. Despite its extensive use, there has been limited discussion of the collection's history and incomplete description of holdings and associated materials of this collection. In this paper, the historical background of the collection and the collection process is described; the demographic composition of the collection, and a description of the documentary and supporting data are presented; and the quality and of these data are assessed. The Terry Collection consists of 1,728 individuals. Age at death ranges from 14-102 years, with the majority of the individuals ranging from 20-80 years. Year of birth ranges from 1828-1943; the mean year of birth for males is 1880, and for females it is 1884. The mean age at death for males is 53 years, and for females it is 58 years. Terry's strict protocols for the processing of cadavers and the recording of documentary data make the Terry Collection a valuable resource for anthropological and medical research. © 2004 Wiley-Liss, Inc.","Hamann-Todd collection; History of human skeletal collections; History of physical anthropology; Huntington collection","birth; career; cohort analysis; death; demography; history; medical education; medical research; physical anthropology; retirement; review; sex difference; skeleton; United States; Adult; Age Distribution; Aged; Aged, 80 and over; Anatomy; Anthropology, Physical; Anthropometry; Demography; Female; History, 19th Century; History, 20th Century; Humans; Male; Middle Aged; Missouri; Museums; Sex Distribution; Skeleton",Review,"Final",,Scopus,2-s2.0-22544432537
