Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Darwin C.","",[No title available],1859,"On the Origin of Species by Means of Natural Selection",,,,"","",,11332,,,,"Darwin, C.",[No abstract available],,,,,,Scopus,2-s2.0-0003668973
"Besl P.J., McKay N.D.","6701742297;7006761856;","A Method for Registration of 3-D Shapes",1992,"IEEE Transactions on Pattern Analysis and Machine Intelligence","14","2",,"239","256",,10702,"10.1109/34.121791","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026821209&doi=10.1109%2f34.121791&partnerID=40&md5=ee06231fbe1dba306ad906353ec3701d","Computer Science Department, General Motors Research Laboratories, Warren, MI 48090-9055, United States","Besl, P.J., Computer Science Department, General Motors Research Laboratories, Warren, MI 48090-9055, United States; McKay, N.D., Computer Science Department, General Motors Research Laboratories, Warren, MI 48090-9055, United States","This paper describes a general-purpose, representation-independent method for the accurate and computationally efficient registration of 3-D shapes including free-form curves and surfaces. The method handles the full six degrees of freedom and is based on the iterative closest point (ICP) algorithm, which requires only a procedure to find the closest point on a geometric entity to a given point. The ICP algorithm always converges monotonically to the nearest local minimum of a mean-square distance metric, and experience shows that the rate of convergence is rapid during the first few iterations. Therefore, given an adequate set of initial rotations and translations for a particular class of objects with a certain level of “shape complexity,” one can globally minimize the mean-square distance metric over all six degrees of freedom by testing each initial registration. For example, a given “model” shape and a sensed “data” shape that represents a major portion of the model shape can be registered in minutes by testing one initial translation and a relatively small set of rotations to allow for the given level of model complexity. One important application of this method is to register sensed data from unfixtured rigid objects with an ideal geometric model prior to shape inspection. The described method is also useful for deciding fundamental issues such as the congruence (shape equivalence) of different geometric representations as well as for estimating the motion between point sets where the correspondences are not known. Experimental results show the capabilities of the registration algorithm on point sets, curves, and surfaces. © 1992 IEEE",,"Computer Vision; 3-D Registration; Motion Estimation; Image Processing",Article,"Final",,Scopus,2-s2.0-0026821209
"Darwin C.","",[No title available],1871,"The Descent of Man and Selection in Relation to Sex",,,,"","",,8812,,,,"Darwin, C.",[No abstract available],,,,,,Scopus,2-s2.0-0003612445
"Sneath P.H.A., Sokal R.R.","",[No title available],1973,"Numerical Taxonomy",,,,"","",,8351,,,,"Sneath, P.H.A.; Sokal, R.R.",[No abstract available],,,,,,Scopus,2-s2.0-0004069901
"Brenner D.J., Hall E.J.","57203030832;24325218100;","Computed tomography - An increasing source of radiation exposure",2007,"New England Journal of Medicine","357","22",,"2277","2284",,5473,"10.1056/NEJMra072149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36549007486&doi=10.1056%2fNEJMra072149&partnerID=40&md5=fde2d7cef1f4186a6186fdec9e2ba8ec","Center for Radiological Research, Columbia University Medical Center, New York, NY, United States; Center for Radiological Research, Columbia University Medical Center, 630 W. 168th St., New York, NY 10032, United States","Brenner, D.J., Center for Radiological Research, Columbia University Medical Center, New York, NY, United States, Center for Radiological Research, Columbia University Medical Center, 630 W. 168th St., New York, NY 10032, United States; Hall, E.J., Center for Radiological Research, Columbia University Medical Center, New York, NY, United States",[No abstract available],,"cancer; cancer risk; carcinogenesis; computer assisted tomography; diagnostic imaging; human; ionizing radiation; priority journal; radiation dose; radiation exposure; review; risk assessment; risk factor",Review,"Final",,Scopus,2-s2.0-36549007486
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Dryden I.L., Mardia K.V.","",[No title available],1998,"Statistical Shape Analysis",,,,"","",,2639,,,,"Dryden, I.L.; Mardia, K.V.",[No abstract available],,,,,,Scopus,2-s2.0-0003489720
"Thompson D.W.","",[No title available],1917,"On Growth and Form",,,,"","",,2265,,,,"Thompson, D.W.",[No abstract available],,,,,,Scopus,2-s2.0-0003720769
"Gower J.C.","26643448300;","Generalized procrustes analysis",1975,"Psychometrika","40","1",,"33","51",,1620,"10.1007/BF02291478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001886818&doi=10.1007%2fBF02291478&partnerID=40&md5=c7113fae6e77ffaebc62f66ce8c103be","Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Gower, J.C., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Suppose Pi(i) (i = 1, 2, ..., m, j = 1, 2, ..., n) give the locations of mn points in p-dimensional space. Collectively these may be regarded as m configurations, or scalings, each of n points in p-dimensions. The problem is investigated of translating, rotating, reflecting and scaling the m configurations to minimize the goodness-of-fit criterion Σi=1m Σi=1n Δ2(Pj(i)Gi), where Gi is the centroid of the m points Pi(i) (i = 1, 2, ..., m). The rotated positions of each configuration may be regarded as individual analyses with the centroid configuration representing a consensus, and this relationship with individual scaling analysis is discussed. A computational technique is given, the results of which can be summarized in analysis of variance form. The special case m = 2 corresponds to Classical Procrustes analysis but the choice of criterion that fits each configuration to the common centroid configuration avoids difficulties that arise when one set is fitted to the other, regarded as fixed. © 1975 Psychometric Society.",,,Article,"Final",,Scopus,2-s2.0-0001886818
"Bushberg J.T., Seibert J.A., Leidholdt E.M., Boone J.M.","","The essential physics of medical imaging",1994,"The Essential Physics of Medical Imaging",,,,"","",,1619,,,,"Bushberg, J.T.; Seibert, J.A.; Leidholdt, E.M.; Boone, J.M.",[No abstract available],,,,,,Scopus,2-s2.0-0003543948
"James Rohlf F., Marcus L.F.","24518567800;7005305240;","A revolution morphometrics",1993,"Trends in Ecology and Evolution","8","4",,"129","132",,1268,"10.1016/0169-5347(93)90024-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242462501&doi=10.1016%2f0169-5347%2893%2990024-J&partnerID=40&md5=14afd83efbc93ae5f62d49a4829a5597","Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","James Rohlf, F., Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Marcus, L.F., Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","We are now in the midst of a revolution in morphometric methodology. The new approaches are more effective in capturing information about the shape of an organism and result in more powerful statistical procedures for testing for differences in s shape. They are also more effective in enabling a researcher to visualize differences in shape and in suggesting simple traditional measurements that could be used in future studies. In this review we emphasize applications to exploratory studies in taxonomy and evolution. © 1993.",,,Review,"Final",,Scopus,2-s2.0-0242462501
