Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Klingenberg C.P.","7004588456;","MorphoJ: An integrated software package for geometric morphometrics",2011,"Molecular Ecology Resources","11","2",,"353","357",,1769,"10.1111/j.1755-0998.2010.02924.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650839801&doi=10.1111%2fj.1755-0998.2010.02924.x&partnerID=40&md5=d30b5ebcfc053aa3854553146529e97f","Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Klingenberg, C.P., Faculty of Life Sciences, University of Manchester, Michael Smith Building, Manchester M13 9PT, United Kingdom","Increasingly, data on shape are analysed in combination with molecular genetic or ecological information, so that tools for geometric morphometric analysis are required. Morphometric studies most often use the arrangements of morphological landmarks as the data source and extract shape information from them by Procrustes superimposition. The MorphoJ software combines this approach with a wide range of methods for shape analysis in different biological contexts. The program offers an integrated and user-friendly environment for standard multivariate analyses such as principal components, discriminant analysis and multivariate regression as well as specialized applications including phylogenetics, quantitative genetics and analyses of modularity in shape data. MorphoJ is written in Java and versions for the Windows, Macintosh and Unix/Linux platforms are freely available from © 2010 Blackwell Publishing Ltd.","Geometric morphometrics; Multivariate statistics; Phylogeny; Procrustes superimposition; Quantitative genetics; Shape","article; computer interface; computer program; genetic procedures; instrumentation; multivariate analysis; phylogeny; Genetic Techniques; Multivariate Analysis; Phylogeny; Software; User-Computer Interface",Article,"Final",,Scopus,2-s2.0-78650839801
"Rohlf F.J.","",[No title available],2005,"TpsDig, Digitize Landmarks and Outlines",,,,"","",,606,,,,"Rohlf, F.J.",[No abstract available],,,,"Final",,Scopus,2-s2.0-18844422334
"Rohlf F.J.","",[No title available],2004,"TpsUtil, File Utility Program. Version 1.26",,,,"","",,144,,,,"Rohlf, F.J.",[No abstract available],,,,"Final",,Scopus,2-s2.0-58149093663
"Bello S.M., Soligo C.","10139236300;55853593700;","A new method for the quantitative analysis of cutmark micromorphology",2008,"Journal of Archaeological Science","35","6",,"1542","1552",,133,"10.1016/j.jas.2007.10.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41949102484&doi=10.1016%2fj.jas.2007.10.018&partnerID=40&md5=e4c277a59d6686e3a0b9e2071f36597c","Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Department of Anthropology, UCL, London, United Kingdom","Bello, S.M., Department of Palaeontology, The Natural History Museum, Cromwell Road, London, SW7 5BD, United Kingdom; Soligo, C., Department of Anthropology, UCL, London, United Kingdom","Cutmarks found on the fossilised bones of butchered animals provide direct evidence for the procurement of meat through technological means. As such, they hold some of the oldest available information on cognitive ability and behaviour in human evolution. Here we present a new method that allows a three-dimensional reconstruction of cutmark morphology and the quantification of profile parameters. We have tested this new technique on cutmarks that were experimentally inflicted on a pig rib using a steel knife and an un-retouched flint flake at different angles. The method allows for the cross-sectional shape, the sharpness and depths of the resulting cutmarks to be quantified. The data show that knife mark sections are characterised by a V-shape or √-shape depending on the inclination of the knife. Cutmarks produced with the flint flake were less clearly defined and generally less sharp than those produced by the knife. We discuss the method's potential to provide new information on butchery technique and cognitive abilities developed by the human lineage, from the earliest tool-using hominins through to modern Homo sapiens. © 2007 Elsevier Ltd. All rights reserved.","butchery techniques; cutmarks; hominins; three-dimensional analysis","experimental study; fossil; hominid; micromorphology; quantitative analysis; Animalia; Homo sapiens; Suidae",Article,"Final",,Scopus,2-s2.0-41949102484
"Maté González M.T., Yravedra J., González-Aguilera D., Palomeque-González J.F., Domínguez-Rodrigo M.","56780291300;56962776200;24477009700;56780262200;6603679662;","Micro-photogrammetric characterization of cut marks on bones",2015,"Journal of Archaeological Science","62",,,"128","142",,58,"10.1016/j.jas.2015.08.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939196614&doi=10.1016%2fj.jas.2015.08.006&partnerID=40&md5=a094740ad951c20a34351eaf2c2947c8","Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; IDEA (Institute of Evolution in Africa), Museo de los Orígenes, Plaza de San Andrés 2, Madrid, 28005, Spain","Maté González, M.T., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Yravedra, J., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; González-Aguilera, D., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Palomeque-González, J.F., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Museo de los Orígenes, Plaza de San Andrés 2, Madrid, 28005, Spain","In the last few years, the study of cut marks on bone surfaces has become fundamental for the interpretation of archaeological sites and prehistoric butchery practices. Due to the difficulties in the correct identification of cut marks, many criteria for their description and classifications were suggested. This article presents an innovative methodology which supplements the microscopic study of cut marks. Despite the benefits of using scanning electron microscopy (SEM) for the two-dimensional identification of these marks, it has a number of drawbacks such as the high costs and, consequently, the limited sample studied. In this article, a low-cost technique for the analysis of cut mark micromorphology from a tri-dimensional perspective is introduced. It provides a high-resolution approach to cut mark characterisation such as morphology, depth, width, and angle estimation as well as section determination, measured directly on the marks on bones. Macro-photogrammetry records quantitative and qualitative information which can be statistically processed with standard multivariate and geometric morphometric tools. © 2015 Elsevier Ltd.","Computer vision; Cut marks; Image-based modelling; Macro-photogrammetry; Taphonomy","archaeological evidence; bone; image analysis; micromorphology; modeling; photogrammetry; taphonomy",Article,"Final",,Scopus,2-s2.0-84939196614
"Boschin F., Crezzini J.","52263086000;20435708700;","Morphometrical Analysis on Cut Marks Using a 3D Digital Microscope",2012,"International Journal of Osteoarchaeology","22","5",,"549","562",,54,"10.1002/oa.1272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867331436&doi=10.1002%2foa.1272&partnerID=40&md5=d692d78aa0b8bca3bb29fa454d8b5caa","Dipartimento di Scienze Ambientali G. Sarfatti U.R. Ecologia Preistorica, Università degli Studi di Siena, Italy","Boschin, F., Dipartimento di Scienze Ambientali G. Sarfatti U.R. Ecologia Preistorica, Università degli Studi di Siena, Italy; Crezzini, J., Dipartimento di Scienze Ambientali G. Sarfatti U.R. Ecologia Preistorica, Università degli Studi di Siena, Italy","Microscopic analysis represents a powerful tool for understanding taphonomy. Our work, as in other studies, aims to identify the origin of different kinds of marks on bones. In this paper, we test the application of a HIROX Digital Microscope KH-7700. This microscope captures 3D images of the bone surface, thus bringing into focus the whole section of striations. This enables the direct observation of their shape from several points of view and the relatively rapid procurement of a variety of measurements (e.g. depth, breadth, angles). This technology has been applied to several butchery experiments, in which both stone and metal tools have been used to produce cut marks on skeletal elements. The morphometrical parameters presented in this paper enabled the correct identification of the different origins of experimental striations and were further tested on two archaeological sets of cut marks inflicted by both metal blades and flint flakes or tools. Therefore, the obtained experimental records constitute a useful database for archaeological remains. The morphometrical parameters developed and implemented in this study represent objective criteria for identifying the origin of cut marks which can be processed through statistical analysis. © 2011 John Wiley & Sons, Ltd.","3D-images; Cut marks cross-sections; Digital microscope; Morphometrical parameters; Stone vs. metal tools; Taphonomy",,Article,"Final",,Scopus,2-s2.0-84867331436
"Yravedra J., Maté-González M.Á., Palomeque-González J.F., Aramendi J., Estaca-Gómez V., San Juan Blazquez M., García Vargas E., Organista E., González-Aguilera D., Arriaza M.C., Cobo-Sánchez L., Gidna A., Uribelarrea Del Val D., Baquedano E., Mabulla A., Domínguez-Rodrigo M.","56962776200;56780291300;56780262200;55827562600;57188553158;57192960468;57192955709;55839096100;24477009700;56786056800;55826172800;55123224100;6507093504;36237883200;18133831000;6603679662;","A new approach to raw material use in the exploitation of animal carcasses at BK (Upper Bed II, Olduvai Gorge, Tanzania): a micro-photogrammetric and geometric morphometric analysis of fossil cut marks",2017,"Boreas","46","4",,"860","873",,37,"10.1111/bor.12224","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009477629&doi=10.1111%2fbor.12224&partnerID=40&md5=4397bdf09c627b4a8fea02d8f62d6e9b","Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; C.A.I. Arqueometría y Análisis Arqueológico, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Archaeology Museum, Dar es Salaam, Tanzania; Department of Geodynamic, Complutense University, Avda. Complutense, Madrid, Spain; Museo Arqueológico Regional, Plaza de las Bernardas s/n, Alcalá de Henares, Madrid, 28801, Spain; Archaeology Unit, University of Dar es Salaam, P.O. Box 35050, Dar es Salaam, Tanzania","Yravedra, J., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Maté-González, M.Á., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain, C.A.I. Arqueometría y Análisis Arqueológico, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Palomeque-González, J.F., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Aramendi, J., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Estaca-Gómez, V., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; San Juan Blazquez, M., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; García Vargas, E., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Organista, E., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; González-Aguilera, D., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Arriaza, M.C., IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Cobo-Sánchez, L., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain; Gidna, A., Archaeology Museum, Dar es Salaam, Tanzania; Uribelarrea Del Val, D., Department of Geodynamic, Complutense University, Avda. Complutense, Madrid, Spain; Baquedano, E., IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain, Museo Arqueológico Regional, Plaza de las Bernardas s/n, Alcalá de Henares, Madrid, 28801, Spain; Mabulla, A., Archaeology Unit, University of Dar es Salaam, P.O. Box 35050, Dar es Salaam, Tanzania; Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, IDEA (Institute of Evolution in Africa), Covarrubias 36, Madrid, 28010, Spain","The use of innovative techniques such as micro-photogrammetry and geometric morphometrics may have a major impact on the differentiation of cut marks made with different raw materials and, thus, link butchering processes with stone tool reduction sequences. This work focuses on a sample of cut-marked bones from the Bell's Korongo (BK) site (Upper Bed II, Olduvai Gorge, Tanzania), which is an emblematic early Pleistocene site where a large faunal assemblage, including a diverse megafauna, occurs in association with quartzite and basalt industries. We present a detailed study of a sample of 58 cut marks identified on a set of recently excavated BK fossils, using a micro-photogrammetric and geometric morphometric approach, with the aim of identifying the raw materials used in the butchery of carcasses. In order to carry out this study, we previously carried out an experimental analysis to characterize cut marks and their morphology according to the types of raw material found at BK, namely quartzite and basalt. The results from the experimental study show that there is a good fit between raw material type and cut mark morphology, enabling us to confidently apply this method to the analysis of the cut marks of the BK fossil assemblage. The present study shows that most of the BK cut marks were created by the use of quartzite tools. The efficiency of this type of raw material is emphasized, which explains its curation over the landscape by hominins. © 2017 Collegium Boreas. Published by John Wiley & Sons Ltd",,"fauna; fossil record; hominid; morphology; morphometry; photogrammetry; Pleistocene; Arusha [Tanzania]; Olduvai Gorge; Tanzania; Animalia",Article,"Final",,Scopus,2-s2.0-85009477629
"Crezzini J., Boschin F., Boscato P., Wierer U.","20435708700;52263086000;20435651600;55224763600;","Wild cats and cut marks: Exploitation of Felis silvestris in the Mesolithic of Galgenbühel/Dos de la Forca (South Tyrol, Italy)",2014,"Quaternary International","330","1",,"52","60",,35,"10.1016/j.quaint.2013.12.056","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898796061&doi=10.1016%2fj.quaint.2013.12.056&partnerID=40&md5=87980917e71efac8ff3c973290dcda6e","Università di Siena, Dipartimento di Scienze Fisiche, Della Terra e dell'Ambiente, U.R. Preistoria e Antropologia, Via Laterina 8, 53100 Siena, Italy; South Tyrol Museum of Archaeology, Via Museo 43, I-39100 Bolzano, Italy","Crezzini, J., Università di Siena, Dipartimento di Scienze Fisiche, Della Terra e dell'Ambiente, U.R. Preistoria e Antropologia, Via Laterina 8, 53100 Siena, Italy; Boschin, F., Università di Siena, Dipartimento di Scienze Fisiche, Della Terra e dell'Ambiente, U.R. Preistoria e Antropologia, Via Laterina 8, 53100 Siena, Italy; Boscato, P., Università di Siena, Dipartimento di Scienze Fisiche, Della Terra e dell'Ambiente, U.R. Preistoria e Antropologia, Via Laterina 8, 53100 Siena, Italy; Wierer, U., South Tyrol Museum of Archaeology, Via Museo 43, I-39100 Bolzano, Italy","The present taphonomic study investigates the role of a small carnivore, Felis silvestris, in the subsistence strategies of Early Mesolithic hunter-gatherers who inhabited the Eastern Alps during the Early Holocene. A reasonable amount of wild cat remains, some bearing cut marks, were recovered during the archaeological excavations of the rock shelter site Galgenbühel/Dos de la Forca, located in South Tyrol (Adige Valley, Bolzano, Italy). The site was frequented from approximately 8500 to 7500BC cal. by Sauveterrian groups whose economy was centered on the exploitation of nearby wetlands and the forested valley bottom and slopes. The fauna comprises abundant fish remains, molluscs, pond turtles as well as mammals, the latter dominated by the beaver, the wild boar and the red deer. In the reconstruction of hunter-gatherer subsistence strategies, it often thought that carnivores were exploited primarily for their fur. The present taphonomic study was carried out to verify if the exploitation of wild cat by Mesolithic groups was related to the procurement of additional resources. The analysis of the archaeological sample regarding skeletal frequencies and cut-mark distribution was integrated by an experimental work conducted on modern cats in order to reconstruct the chaîne opératoire adopted by man for the treatment of the carcasses. The 3D digital microscope analysis provided for each stria morphometrical parameters in order to identify the origin of cut marks. The anthropic traces found in the wild cat assemblage of Galgenbühel/Dos de la Forca are only partly related to skinning. The localisation and the features of some marks attest disarticulation and therefore support the use of F. silvestris as food. © 2014 Elsevier Ltd and INQUA.",,"archaeology; carnivore; exploitation; felid; hunter-gatherer; Mesolithic; shelter; skeletal remains; subsistence; taphonomy; Alps; Austria; Eastern Alps; Tyrol; Cervus elaphus; Emydidae; Felis silvestris; Mammalia; Mollusca; Sus scrofa",Article,"Final",,Scopus,2-s2.0-84898796061
"Maté-González M.Á., Palomeque-González J.F., Yravedra J., González-Aguilera D., Domínguez-Rodrigo M.","56780291300;56780262200;56962776200;24477009700;6603679662;","Micro-photogrammetric and morphometric differentiation of cut marks on bones using metal knives, quartzite, and flint flakes",2018,"Archaeological and Anthropological Sciences","10","4",,"805","816",,31,"10.1007/s12520-016-0401-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030220578&doi=10.1007%2fs12520-016-0401-5&partnerID=40&md5=df6888d37e1d9d346408252495ac70b8","C.A.I. Arqueometría y Análisis Arqueológico, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Museo de los Orígenes, IDEA (Institute of Evolution in Africa), Plaza de San Andrés 2, Madrid, 28005, Spain","Maté-González, M.Á., C.A.I. Arqueometría y Análisis Arqueológico, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Palomeque-González, J.F., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain; Yravedra, J., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, Museo de los Orígenes, IDEA (Institute of Evolution in Africa), Plaza de San Andrés 2, Madrid, 28005, Spain; González-Aguilera, D., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Hornos Caleros 50, Avila, 05003, Spain; Domínguez-Rodrigo, M., Department of Prehistory, Complutense University, Prof. Aranguren s/n, Madrid, 28040, Spain, Museo de los Orígenes, IDEA (Institute of Evolution in Africa), Plaza de San Andrés 2, Madrid, 28005, Spain","In a previous article, we presented an innovative method to analyze cut marks produced with metal tools on animal bones from a metrical and tridimensional perspective (Maté-González et al. 2015). Such analysis developed a low-cost alternative technique to traditional microscopic methods for the tridimensional reconstruction of marks, using their measurements and sections. This article presents the results of an experimental study to test this photogrammetric and morphometric method for differentiating cut marks generated with metal, flint, and quartzite flakes. The results indicate statistically significant differences among cut marks produced by these three types of raw material. These results encourage the application of this method to archeological assemblages in order to establish a link between carcass processing and lithic reduction sequences on different raw materials and also to define the kind of tools used during butchery. © 2016, Springer-Verlag Berlin Heidelberg.","Computer vision; Cut marks; Image-based modeling; Micro-photogrammetry; Raw material; Taphonomy",,Article,"Final",,Scopus,2-s2.0-85030220578
"MatÉ-GonzÁlez M.Á., Aramendi J., Yravedra J., Blasco R., Rosell J., GonzÁlez-Aguilera D., DomÍnguez-Rodrigo M.","56780291300;55827562600;56962776200;23099008800;35747067100;24477009700;6603679662;","Assessment of statistical agreement of three techniques for the study of cut marks: 3D digital microscope, laser scanning confocal microscopy and micro-photogrammetry",2017,"Journal of Microscopy","267","3",,"356","370",,24,"10.1111/jmi.12575","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018756590&doi=10.1111%2fjmi.12575&partnerID=40&md5=5409d08b4fd034aeaea114dd2b32a53d","Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Avila, Spain; C.A.I. Arqueometry and Archaeological Analysis, Complutense University, Madrid, Spain; Department of Prehistory, Complutense University, Madrid, Spain; IDEA (Institute of Evolution in Africa), Origins Museum, Madrid, Spain; Centro Nacional de Investigación en Evolución Humana (CENIEH), Burgos, Spain; Àrea de Prehistòria, Universitat Rovira i Virgili (URV), Tarragona, Spain; Institut Català de Paleoecologia Humana i Evolució Social (IPHES), Tarragona, Spain","MatÉ-GonzÁlez, M.Á., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Avila, Spain, C.A.I. Arqueometry and Archaeological Analysis, Complutense University, Madrid, Spain; Aramendi, J., Department of Prehistory, Complutense University, Madrid, Spain; Yravedra, J., Department of Prehistory, Complutense University, Madrid, Spain, IDEA (Institute of Evolution in Africa), Origins Museum, Madrid, Spain; Blasco, R., Centro Nacional de Investigación en Evolución Humana (CENIEH), Burgos, Spain; Rosell, J., Àrea de Prehistòria, Universitat Rovira i Virgili (URV), Tarragona, Spain, Institut Català de Paleoecologia Humana i Evolució Social (IPHES), Tarragona, Spain; GonzÁlez-Aguilera, D., Department of Cartography and Terrain Engineering, Polytechnic School of Avila, University of Salamanca, Avila, Spain; DomÍnguez-Rodrigo, M., Department of Prehistory, Complutense University, Madrid, Spain, IDEA (Institute of Evolution in Africa), Origins Museum, Madrid, Spain","In the last few years, the study of cut marks on bone surfaces has become fundamental for the interpretation of prehistoric butchery practices. Due to the difficulties in the correct identification of cut marks, many criteria for their description and classification have been suggested. Different techniques, such as three-dimensional digital microscope (3D DM), laser scanning confocal microscopy (LSCM) and micro-photogrammetry (M-PG) have been recently applied to the study of cut marks. Although the 3D DM and LSCM microscopic techniques are the most commonly used for the 3D identification of cut marks, M-PG has also proved to be very efficient and a low-cost method. M-PG is a noninvasive technique that allows the study of the cortical surface without any previous preparation of the samples, and that generates high-resolution models. Despite the current application of microscopic and micro-photogrammetric techniques to taphonomy, their reliability has never been tested. In this paper, we compare 3D DM, LSCM and M-PG in order to assess their resolution and results. In this study, we analyse 26 experimental cut marks generated with a metal knife. The quantitative and qualitative information registered is analysed by means of standard multivariate statistics and geometric morphometrics to assess the similarities and differences obtained with the different methodologies. © 2017 The Authors Journal of Microscopy © 2017 Royal Microscopical Society","Experimental cut marks; laser scanning confocal microscopy; micro-photogrammetry; statistical agreement; three-dimensional digital microscope","analytic method; Article; biometry; bone; confocal laser scanning microscopy; controlled study; intermethod comparison; micro photogrammetry; morphometry; nonhuman; priority journal; qualitative analysis; quantitative analysis; surface property; three dimensional digital microscopy; analysis of variance; confocal microscopy; devices; image processing; photogrammetry; procedures; reproducibility; standards; statistical model; three dimensional imaging; Analysis of Variance; Image Processing, Computer-Assisted; Imaging, Three-Dimensional; Microscopy, Confocal; Models, Statistical; Photogrammetry; Reproducibility of Results",Article,"Final",,Scopus,2-s2.0-85018756590
