Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Zelditch M., Swiderski D., Sheets H., Fink W.","6701615282;35493322600;55663863700;7005590403;","Geometric Morphometrics for Biologists",2004,"Geometric Morphometrics for Biologists",,,,"1","443",,1396,"10.1016/B978-0-12-778460-1.X5000-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902728366&doi=10.1016%2fB978-0-12-778460-1.X5000-5&partnerID=40&md5=bbfcd38d36d5bc6566def6d8fd5dec57","Museum of Paleontology, University of Michigan, MI, United States; Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Department of Physics, Canisius College, Buffalo NY, United States","Zelditch, M., Museum of Paleontology, University of Michigan, MI, United States; Swiderski, D., Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Sheets, H., Department of Physics, Canisius College, Buffalo NY, United States; Fink, W., Mammal Division, Museum of Zoology, University of Michigan, MI, United States","Geometric Morphometrics for Biologists is an introductory textbook for a course on geometric morphometrics, written for graduate students and upper division undergraduates, covering both theory of shape analysis and methods of multivariate analysis. It is designed for students with minimal math background; taking them from the process of data collection through basic and more advanced statistical analyses. Many examples are given, beginning with simple although realistic case-studies, through examples of complex analyses requiring several different kinds of methods. The book also includes URLâs for free software and step-by-step instructions for using the software. © 2004 Elsevier Inc. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-84902728366
"Binford L.R.","24350669500;","Willow Smoke and Dogs' Tails: Hunter-Gatherer Settlement Systems and Archaeological Site Formation",1980,"American Antiquity","45","1",,"4","20",,1343,"10.2307/279653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034904076&doi=10.2307%2f279653&partnerID=40&md5=327fbe55b8b1a46a81acbf8e92e03457","Department of Anthropology, University of New Mexico, Albuquerque, NM  87131, United States","Binford, L.R., Department of Anthropology, University of New Mexico, Albuquerque, NM  87131, United States","Hunter-gatherer subsistence-settlement strategies are discussed in terms of differing organizational components, ""mapping-on"" and ""logistics,"" and the consequences of each for archaeological intersite variability are discussed. It is further suggested that the differing strategies are responsive to different security problems presented by the environments in which hunter-gatherers live. Therefore, given the beginnings of a theory of adaptation, it is possible to anticipate both differences in settlement-subsistence strategies and patterning in the archaeological record through a more detailed knowledge of the distribution of environmental variables. © Society for American Archaeology 1980.",,,Review,"Final",,Scopus,2-s2.0-85034904076
"Adams D.C., Rohlf F.J., Slice D.E.","7404054540;7003281107;6603334019;","Geometric morphometrics: Ten years of progress following the ‘revolution’",2004,"Italian Journal of Zoology","71","1",,"5","16",,1201,"10.1080/11250000409356545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242321708&doi=10.1080%2f11250000409356545&partnerID=40&md5=74fa0a4ec02d5ccc6f34b38d4e228cd8","Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria; Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","Adams, D.C., Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Slice, D.E., Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria, Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","The analysis of shape is a fundamental part of much biological research. As the field of statistics developed, so have the sophistication of the analysis of these types of data. This lead to multivariate morphometrics in which suites of measurements were analyzed together using canonical variates analysis, principal components analysis, and related methods. In the 1980s, a fundamental change began in the nature of the data gathered and analyzed. This change focused on the coordinates of landmarks and the geometric information about their relative positions. As a by-product of such an approach, results of multivariate analyses could be visualized as configurations of landmarks back in the original space of the organism rather than only as statistical scatter plots. This new approach, called “geometric morphometrics”;, had benefits that lead Rohlf and Marcus (1993) to proclaim a “revolution”; in morphometrics. In this paper, we briefly update the discussion in that paper and summarize the advances in the ten years since the paper by Rohlf and Marcus. We also speculate on future directions in morphometric analysis. © 2004 Taylor & Francis Group, LLC.","Generalized Procrustes analysis; Geometric morphometrics; Shape analysis","geometry; morphometry; zoology; Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-1242321708
"Rohlf F.J.","",[No title available],2006,"TpsDig, Version 2.10",,,,"","",,561,,,,"Rohlf, F.J.",[No abstract available],,,,"Final",,Scopus,2-s2.0-46749110881
"Rohlf F.J.","7003281107;","Shape statistics: Procrustes superimpositions and tangent spaces",1999,"Journal of Classification","16","2",,"197","223",,537,"10.1007/s003579900054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033235691&doi=10.1007%2fs003579900054&partnerID=40&md5=afe1b218ad4917ce57cf2dee9936bc68","State University of New York, Stony Brook, NY, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States","Rohlf, F.J., State University of New York, Stony Brook, NY, United States, Department of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States","The shape of a set of labeled points corresponds to those attributes of the configuration that are invariant to the effects of translation, rotation, and scale. Procrustes distance may be used to compare different shapes and also serve as a metric that may be used to define multidimensional shape spaces. This paper demonstrates that the preshape space of planar triangles Procrustes aligned to a reference triangle corresponds to a unit hemisphere. An overview of methods used as linear approximations of D. G. Kendall's non-Euclidean shape space is given, and the equivalence of several methods based on orthogonal projections is shown. Some problems with approximations based on stereographic projections are also discussed. A simple example using artificial data is included.","Kendall shape space; Multivariate analysis; Partial warps; Preshape space; Tangent space",,Article,"Final",,Scopus,2-s2.0-0033235691
"Frison G.C.","",[No title available],1991,"Prehistoric Hunters of the High Plains",,,,"","",,455,,,,"Frison, G.C.",[No abstract available],,,,,,Scopus,2-s2.0-0003516497
"Waters M.R., Stafford Jr. T.W.","7202770627;7004919386;","Redefining the age of Clovis: Implications for the peopling of the Americas",2007,"Science","315","5815",,"1122","1126",,450,"10.1126/science.1137166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847255950&doi=10.1126%2fscience.1137166&partnerID=40&md5=db87669f8d9a296ad52d988147f12a29","Department of Anthropology, Center for the Study of the First Americans, Texas A and M University, College Station, TX 77843-4352, United States; Stafford Research Laboratories, 200 Acadia Avenue, Lafayette, CO 80026, United States","Waters, M.R., Department of Anthropology, Center for the Study of the First Americans, Texas A and M University, College Station, TX 77843-4352, United States; Stafford Jr., T.W., Stafford Research Laboratories, 200 Acadia Avenue, Lafayette, CO 80026, United States","The Clovis complex is considered to be the oldest unequivocal evidence of humans in the Americas, dating between 11,500 and 10,900 radiocarbon years before the present (14C yr B.P.). Adjusted 14C dates and a reevaluation of the existing Clovis date record revise the Clovis time range to 11,050 to 10,800 14C yr B.P. In as few as 200 calendar years, Clovis technology originated and spread throughout North America. The revised age range for Clovis overlaps non-Clovis sites in North and South America. This and other evidence imply that humans already lived in the Americas before Clovis.",,"carbon 14; artifact; historical time (human history); prehistoric; settlement history; anthropology; archeology; article; calibration; human; isotope labeling; migration; priority journal; South America; technology; travel; United States; Archaeology; Culture; Emigration and Immigration; History, Ancient; Humans; North America; Population Dynamics; South America; Time; Clovis; New Mexico; North America; South America; United States",Article,"Final",,Scopus,2-s2.0-33847255950
"Lee R.B.","","What hunters do for a living, or, how to make out on scarce resources",1968,"Man the Hunter",,,,"30","48",,438,,,,"Lee, R.B.",[No abstract available],,,,,,Scopus,2-s2.0-0002368736
