Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Martin Bland J., Altman DouglasG.","6507863407;7201380947;","STATISTICAL METHODS FOR ASSESSING AGREEMENT BETWEEN TWO METHODS OF CLINICAL MEASUREMENT",1986,"The Lancet","327","8476",,"307","310",,34447,"10.1016/S0140-6736(86)90837-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908219488&doi=10.1016%2fS0140-6736%2886%2990837-8&partnerID=40&md5=de8708be7b4b563e5173e0ceeba3591c","Department of Clinical Epidemiology and Social Medicine, St George's Hospital Medical School, London SW17, United Kingdon; Division of Medical Statistics, MRC Clinical Research Centre, Northwick Park Hospital, Harrow, Middlesex, United Kingdom","Martin Bland, J., Department of Clinical Epidemiology and Social Medicine, St George's Hospital Medical School, London SW17, United Kingdon, Division of Medical Statistics, MRC Clinical Research Centre, Northwick Park Hospital, Harrow, Middlesex, United Kingdom; Altman, DouglasG., Department of Clinical Epidemiology and Social Medicine, St George's Hospital Medical School, London SW17, United Kingdon, Division of Medical Statistics, MRC Clinical Research Centre, Northwick Park Hospital, Harrow, Middlesex, United Kingdom","In clinical measurement comparison of a new measurement technique with an established one is often needed to see whether they agree sufficiently for the new to replace the old. Such investigations are often analysed inappropriately, notably by using correlation coefficients. The use of correlation is misleading. An alternative approach, based on graphical techniques and simple calculations, is described, together with the relation between this analysis and the assessment of repeatability. © 1986.",,"clinical research; diagnosis; human; priority journal; statistics; technique; theoretical study; validity",Article,"Final",,Scopus,2-s2.0-84908219488
"Jolliffe I.T.","",[No title available],1986,"Principal Component Analysis",,,,"","",,21256,,,,"Jolliffe, I.T.",[No abstract available],,,,,,Scopus,2-s2.0-0003946510
"Cootes T.F., Taylor C.J., Cooper D.H., Graham J.","55408243900;55463037200;7404355982;55578435700;","Active shape models - their training and application",1995,"Computer Vision and Image Understanding","61","1",,"38","59",,5429,"10.1006/cviu.1995.1004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029182228&doi=10.1006%2fcviu.1995.1004&partnerID=40&md5=1191e88f6a575d3e931fa778ae900788","Department of Medical Biophysics, University of Manchester, Oxford Road, Manchester MI3 9PT, United Kingdom","Cootes, T.F., Department of Medical Biophysics, University of Manchester, Oxford Road, Manchester MI3 9PT, United Kingdom; Taylor, C.J., Department of Medical Biophysics, University of Manchester, Oxford Road, Manchester MI3 9PT, United Kingdom; Cooper, D.H., Department of Medical Biophysics, University of Manchester, Oxford Road, Manchester MI3 9PT, United Kingdom; Graham, J., Department of Medical Biophysics, University of Manchester, Oxford Road, Manchester MI3 9PT, United Kingdom","Model-based vision is firmly established as a robust approach to recognizing and locating known rigid objects in the presence of noise, clutter, and occlusion. It is more problematic to apply model-based methods to images of objects whose appearance can vary, though a number of approaches based on the use of flexible templates have been proposed. The problem with existing methods is that they sacrifice model specificity in order to accommodate variability, thereby compromising robustness during image interpretation. We argue that a model should only be able to deform in ways characteristic of the class of objects it represents. We describe a method for building models by learning patterns of variability from a training set of correctly annotated images. These models can be used for image search in an iterative refinement algorithm analogous to that employed by Active Contour Models (Snakes). The key difference is that our Active Shape Models can only deform to fit the data in ways consistent with the training set. We show several practical examples where we have built such models and used them to locate partially occluded objects in noisy, cluttered images. © 1995 Academic Press. All rights reserved.",,,Article,"Final",,Scopus,2-s2.0-0029182228
"Gower J.C.","26643448300;","Generalized procrustes analysis",1975,"Psychometrika","40","1",,"33","51",,1620,"10.1007/BF02291478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001886818&doi=10.1007%2fBF02291478&partnerID=40&md5=c7113fae6e77ffaebc62f66ce8c103be","Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Gower, J.C., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Suppose Pi(i) (i = 1, 2, ..., m, j = 1, 2, ..., n) give the locations of mn points in p-dimensional space. Collectively these may be regarded as m configurations, or scalings, each of n points in p-dimensions. The problem is investigated of translating, rotating, reflecting and scaling the m configurations to minimize the goodness-of-fit criterion Σi=1m Σi=1n Δ2(Pj(i)Gi), where Gi is the centroid of the m points Pi(i) (i = 1, 2, ..., m). The rotated positions of each configuration may be regarded as individual analyses with the centroid configuration representing a consensus, and this relationship with individual scaling analysis is discussed. A computational technique is given, the results of which can be summarized in analysis of variance form. The special case m = 2 corresponds to Classical Procrustes analysis but the choice of criterion that fits each configuration to the common centroid configuration avoids difficulties that arise when one set is fitted to the other, regarded as fixed. © 1975 Psychometric Society.",,,Article,"Final",,Scopus,2-s2.0-0001886818
"James Rohlf F., Marcus L.F.","24518567800;7005305240;","A revolution morphometrics",1993,"Trends in Ecology and Evolution","8","4",,"129","132",,1268,"10.1016/0169-5347(93)90024-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242462501&doi=10.1016%2f0169-5347%2893%2990024-J&partnerID=40&md5=14afd83efbc93ae5f62d49a4829a5597","Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","James Rohlf, F., Dept of Ecology and Evolution, State University of New York, Stony Brook, NY 11794-5245, United States; Marcus, L.F., Dept of Biology, Queen's College, CUNY, Flushing, NY 11367, United States","We are now in the midst of a revolution in morphometric methodology. The new approaches are more effective in capturing information about the shape of an organism and result in more powerful statistical procedures for testing for differences in s shape. They are also more effective in enabling a researcher to visualize differences in shape and in suggesting simple traditional measurements that could be used in future studies. In this review we emphasize applications to exploratory studies in taxonomy and evolution. © 1993.",,,Review,"Final",,Scopus,2-s2.0-0242462501
"Adams D.C., Rohlf F.J., Slice D.E.","7404054540;7003281107;6603334019;","Geometric morphometrics: Ten years of progress following the ‘revolution’",2004,"Italian Journal of Zoology","71","1",,"5","16",,1201,"10.1080/11250000409356545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242321708&doi=10.1080%2f11250000409356545&partnerID=40&md5=74fa0a4ec02d5ccc6f34b38d4e228cd8","Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria; Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","Adams, D.C., Department of Ecology, Evolution, Organismal Biology, Department of Statistics, Iowa State University, Ames, IA, 50011–3223, United States; Rohlf, F.J., Department of Ecology and Evolution, State University of New York, Stony Brook, NY, 11794–5245, United States; Slice, D.E., Institute for Anthropology, University of Vienna, Winston-Salem, NC, 27157–1022, Austria, Department of Medical Engineering, Wake Forest University School of Medicine, Winston-Salem, NC, 27157–1022, United States","The analysis of shape is a fundamental part of much biological research. As the field of statistics developed, so have the sophistication of the analysis of these types of data. This lead to multivariate morphometrics in which suites of measurements were analyzed together using canonical variates analysis, principal components analysis, and related methods. In the 1980s, a fundamental change began in the nature of the data gathered and analyzed. This change focused on the coordinates of landmarks and the geometric information about their relative positions. As a by-product of such an approach, results of multivariate analyses could be visualized as configurations of landmarks back in the original space of the organism rather than only as statistical scatter plots. This new approach, called “geometric morphometrics”;, had benefits that lead Rohlf and Marcus (1993) to proclaim a “revolution”; in morphometrics. In this paper, we briefly update the discussion in that paper and summarize the advances in the ten years since the paper by Rohlf and Marcus. We also speculate on future directions in morphometric analysis. © 2004 Taylor & Francis Group, LLC.","Generalized Procrustes analysis; Geometric morphometrics; Shape analysis","geometry; morphometry; zoology; Procrustes",Article,"Final",Open Access,Scopus,2-s2.0-1242321708
"Brothwell D.R.","",[No title available],1981,"Digging Up Bones",,,,"","",,1043,,,,"Brothwell, D.R.",[No abstract available],,,,,,Scopus,2-s2.0-0004130575
"Cootes T.F., Taylor C.J.","","Statistical models of appearance for computer vision",2001,"Statistical Models of Appearance for Computer Vision",,,,"","",,679,,,,"Cootes, T.F.; Taylor, C.J.",[No abstract available],,,,,,Scopus,2-s2.0-0003417748
"Rankin G., Stokes M.","7101614834;56230424500;","Reliability of assessment tools in rehabilitation: An illustration of appropriate statistical analyses",1998,"Clinical Rehabilitation","12","3",,"187","199",,615,"10.1191/026921598672178340","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031849485&doi=10.1191%2f026921598672178340&partnerID=40&md5=50c959057d06add7de2a937bea29e2e9","Royal Hospital for Neuro-disability, London, United Kingdom; Research Department, Royal Hospital for Neuro-disability, West Hill, Putney, London SW15 3SW, United Kingdom","Rankin, G., Royal Hospital for Neuro-disability, London, United Kingdom; Stokes, M., Royal Hospital for Neuro-disability, London, United Kingdom, Research Department, Royal Hospital for Neuro-disability, West Hill, Putney, London SW15 3SW, United Kingdom","Objective: To provide a practical guide to appropriate statistical analysis of a reliability study using real-time ultrasound for measuring muscle size as an example. Design: inter-rater and intra-rater (between-scans and between-days) reliability. Subjects: Ten normal subjects (five male) aged 22-58 years. Method: The cross-sectional area (CSA) of the anterior tibial muscle group was measured using real-time ultrasonography. Main outcome measures: Intraclass correlation coefficients (ICCs) and the 95% confidence interval (CI) for the ICCs, and Bland and Altman method for assessing agreement, which includes calculation of the mean difference between measures (d̄), the 95% CI for d̄, the standard deviation of the differences (SD(diff)), the 95% limits of agreement and a reliability coefficient. Results: Inter-rater reliability was high, ICC (3,1) was 0.92 with a 95% CI of 0.72→0.98. There was reasonable agreement between measures on the Bland and Altman test, as d̄ was -0.63 cm2, the 95% CI for d̄ was -1.4→0.14 cm2, the SD(diff) was 1.08 cm2, the 95% limits of agreement -2.73→1.53 cm2 and the reliability coefficient was 2.4. Between-scans repeatability was high, ICCs (1,1) were 0.94 and 0.93 with 95% CIs of 0.8→0.99 and 0.75→0.98, for days 1 and 2 respectively. Measures showed good agreement on the Bland and Altman test: d̄ for day 1 was 0.15 cm2 and for day 2 it was -0.32 cm2 the 95% CIs for d̄ were -0.51→0.81 cm2 for day 1 and -0.98→0.34 cm2 for day 2; SD(diff) was 0.93 cm2 for both days, the 95% limits of agreement were -1.71→2.01 cm2 for day 1 and -2.18→1.54 cm2 for day 2; the reliability coefficient was 1.80 for day 1 and 1.88 for day 2. The between-days ICC (1,2) was 0.92 and the 95% CI 0.69→0.98. The d̄ was -0.98 cm2, the SD(diff) was 1.25 cm2 with 95% limits of agreement of -3.48→1.52 cm2 and the reliability coefficient 2.8. The 95% CI for d̄ for a (-1.88→-0.08 cm2) and the distribution graph showed a bias towards a larger measurement on day 2. Conclusions: The ICC and Bland and Altman tests are appropriate for analysis of reliability studies of similar design to that described, but neither test alone provides sufficient information and it is recommended that both are used.",,"adult; article; clinical article; female; human; intermethod comparison; male; muscle growth; reliability; statistical analysis; tibialis anterior muscle; ultrasound; Adult; Female; Humans; Male; Middle Aged; Muscle, Skeletal; Observer Variation; Outcome Assessment (Health Care); Rehabilitation; Reproducibility of Results",Article,"Final",,Scopus,2-s2.0-0031849485
"Smith B.H.","56379121300;","Patterns of molar wear in hunter–gatherers and agriculturalists",1984,"American Journal of Physical Anthropology","63","1",,"39","56",,531,"10.1002/ajpa.1330630107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021345272&doi=10.1002%2fajpa.1330630107&partnerID=40&md5=c5685e1c82e81ecdb5f21fd850de5205","Center for Human Growth and Development, University of Michigan, Ann Arbor, Michigan, 48109, United States","Smith, B.H., Center for Human Growth and Development, University of Michigan, Ann Arbor, Michigan, 48109, United States","Tooth wear records valuable information on diet and methods of food preparation in prehistoric populations or extinct species. In this study, samples of modern and prehistoric hunter–gatherers and agriculturalists are used to test the hypothesis that there are systematic differences in patterns of tooth wear related to major differences in subsistence and food preparation. Flatness of molar wear is compared for five groups of hunter–gatherers (N = 298) and five groups of early agriculturalists (N = 365). Hunter–gatherers are predicted to develop flatter molar wear due to the mastication of tough and fibrous foods, whereas agriculturalists should develop oblique molar wear due to an increase in the proportion of ground and prepared food in the diet. A method is presented for the quantitative measurement and analysis of flatness of molar wear. Comparisons of wear plane angle are made between teeth matched for the same stage of occlusal surface wear, thus standardizing all groups to the same rate of wear. Agriculturalists develop highly angled occlusal wear planes on the entire molar dentition. Their wear plane angles tend to exceed hunter–gatherers by about 10° in advanced wear. Wear plane angles are similar within subsistence divisions despite regional differences in particular foods. This approach can be used to provide supporting evidence of change in human subsistence and to test dietary hypotheses in hominoid evolution. Copyright © 1984 Wiley‐Liss, Inc., A Wiley Company","Agriculturalists; Dental Attrition; Hunter–Gatherers","ecology; ethnic or racial aspects; geographic distribution; human; molar tooth; normal human; tooth; tooth disease; Agriculture; Animal; Anthropology, Physical; Comparative Study; Diet; Fossils; Haplorhini; Human; Mastication; Molar; Paleontology; Support, U.S. Gov't, Non-P.H.S.",Article,"Final",,Scopus,2-s2.0-0021345272
