Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Jungers W.L., Falsetti A.B., Wall C.E.","7003589500;6603038152;7102194935;","Shape, relative size, and size‐adjustments in morphometrics",1995,"American Journal of Physical Anthropology","38","21 S",,"137","161",,505,"10.1002/ajpa.1330380608","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028851596&doi=10.1002%2fajpa.1330380608&partnerID=40&md5=a3b4e177343e6028aa5d1f2f048568a7","Department of Anatomical Sciences, School of Medicine, S.U.N.Y. at Stony Brook, Stony Brook, New York, 11794, United States; National Museum of Health and Medicine, Armed Forces Institute of Pathology, Washington, District of Columbia, 20306, United States; Department of Biological Anthropology and Anatomy, Duke University Medical Center, Durham, North Carolina, 27710, United States","Jungers, W.L., Department of Anatomical Sciences, School of Medicine, S.U.N.Y. at Stony Brook, Stony Brook, New York, 11794, United States; Falsetti, A.B., National Museum of Health and Medicine, Armed Forces Institute of Pathology, Washington, District of Columbia, 20306, United States; Wall, C.E., Department of Biological Anthropology and Anatomy, Duke University Medical Center, Durham, North Carolina, 27710, United States","Many problems in comparative biology and biological anthropology require meaningful definitions of “relative size” and “shape.” Here we review the distinguishing features of ratios and residuals and their relationships to other methods of “size‐adjustment” for continuous data. Eleven statistical techniques are evaluated in reference to one broadly interspecific data set (craniometries of adult Old World monkeys) and one narrowly intraspecific data set (anthropometries of adult Native American males). Three different types of residuals are compared to three versions of shape ratios, and these are contrasted to “cscores,” Penrose shape, and multivariate adjustments based on the first principal component of the logged variance‐covariance matrix; all methods are also compared to raw and logged raw data. In order to help us identify appropriate; methods for size‐adjustment, geometrically similar or “isometric” versions of the male vervet and the Inuit male were created by scalar multiplication of all variables. The geometric mean of all variables is used as overall “size” throughout this investigation, but our conclusions would be the same for most other size variables. Residual adjustments failed to correctly identify individuals of the same shape in both sampkles. Like residuals, cscores are also sample‐specific and incorrectly attribute different shape values to individuals known to be identical in shape. Multivariate “residuals” (e.g., discarding the first principal component and Burnaby's method) are plagued by similar problems. If one of the goals of an analysis is to identify individuals (OTUs) of the same shape after accounting for overalll size differences, then none of these methods can be recommended. We also reject the assertion that size‐adjusted variables should be unciorrelated with size of “size‐free”; rather, whether or not shape covaries with size is an important empirical determination in any analysis. Without explicit similarity criteria, “lines of subtraction” can be very misleading. Only variables in the Mosimann family of shape rations allowed us to identify sized individuals of the same shape (“Iso‐OUTs”). Residuals from isometric lines in logarithmic space, projections of logged data to a plane orthogonal to an isometric vector, and Penrose shape distance based on logged data are also part of this shape family. Shape defined in this manner can be significantly correlated with size in allometric data sets (e.g., guenon craniometrics); ratio shape differences may be largely independent of size in narrowly intraspecific or intrasexual data sets (e.g., Native American anthropometrics). Log‐transformations of shape variables are not always necessary or desirable. We hope our findings enciourage other workers to question the assumptions and utility of residuals as size‐adjusted data and to explore shape and relative size within Mosimann's explicitly geometric framework. © 1995 Wiley‐Liss, Inc. Copyright © 1995 Wiley‐Liss, Inc., A Wiley Company","Morphometrics; Ratios; Residuals; Shape; Size","anthropometry; human; morphometrics; review",Article,"Final",,Scopus,2-s2.0-0028851596
"Bordes F.","",[No title available],1961,"Typologie du Paléolithique Ancien et Moyen",,,,"","",,485,,,,"Bordes, F.",[No abstract available],,,,,,Scopus,2-s2.0-0003911253
"Isaac G.L.","",[No title available],1977,"Olorgesailie: Archaeological Studies of a Middle Pleistocene Lake Basin in Kenya",,,,"","",,252,,,,"Isaac, G.L.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0003874881
"Richtsmeier J.T., DeLeon V.B., Lele S.R.","7004651665;6603220772;35966285500;","The promise of geometric morphometrics",2002,"Yearbook of Physical Anthropology","45",,,"63","91",,204,"10.1002/ajpa.10174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040074359&doi=10.1002%2fajpa.10174&partnerID=40&md5=28476328f8f56aa6676f0e6e36680f27","Department of Anthropology, Pennsylvania State University, University Park, PA 16802, United States; Ctr. Craniofacial Devmt. and Disord., Johns Hopkins Hospital, Baltimore, MD 21205, United States; Ctr. for Funct. Anat. and Evolution, Johns Hopkins Univ. Sch. of Medicine, Baltimore, MD 21205, United States; Dept. of Math. and Stat. Sciences, University of Alberta, Edmonton, Alta. T6G 2G1, Canada; Department of Anthropology, Pennsylvania State University, 409 Carpenter Bldg., University Park, PA 16802, United States","Richtsmeier, J.T., Department of Anthropology, Pennsylvania State University, University Park, PA 16802, United States, Ctr. Craniofacial Devmt. and Disord., Johns Hopkins Hospital, Baltimore, MD 21205, United States, Ctr. for Funct. Anat. and Evolution, Johns Hopkins Univ. Sch. of Medicine, Baltimore, MD 21205, United States, Department of Anthropology, Pennsylvania State University, 409 Carpenter Bldg., University Park, PA 16802, United States; DeLeon, V.B., Ctr. for Funct. Anat. and Evolution, Johns Hopkins Univ. Sch. of Medicine, Baltimore, MD 21205, United States; Lele, S.R., Dept. of Math. and Stat. Sciences, University of Alberta, Edmonton, Alta. T6G 2G1, Canada","Nontraditional or geometric morphometric methods have found wide application in the biological sciences, especially in anthropology, a field with a strong history of measurement of biological form. Controversy has arisen over which method is the ""best"" for quantifying the morphological difference between forms and for making proper statistical statements about the detected differences. This paper explains that many of these arguments are superfluous to the real issues that need to be understood by those wishing to apply morphometric methods to biological data. Validity, the ability of a method to find the correct answer, is rarely discussed and often ignored. We explain why demonstration of validity is a necessary step in the evaluation of methods used in morphometrics. Focusing specifically on landmark data, we discuss the concepts of size and shape, and reiterate that since no unique definition of size exists, shape can only be recognized with reference to a chosen surrogate for size. We explain why only a limited class of information related to the morphology of an object can be known when landmark data are used. This observation has genuine consequences, as certain morphometric methods are based on models that require specific assumptions, some of which exceed what can be known from landmark data. We show that orientation of an object with reference to other objects in a sample can never be known, because this information is not included in landmark data. Consequently, a descriptor of form difference that contains information on orientation is flawed because that information does not arise from evidence within the data, but instead is a product of a chosen orientation scheme. To illustrate these points, we apply superimposition, deformation, and linear distance-based morphometric methods to the analysis of a simulated data set for which the true differences are known. This analysis demonstrates the relative efficacy of various methods to reveal the true difference between forms. Our discussion is intended to be fair, but it will be obvious to the reader that we favor a particular approach. Our bias comes from the realization that morphometric methods should operate with a definition of form and form difference consistent with the limited class of information that can be known from landmark data. Answers based on information that can be known from the data are of more use to biological inquiry than those based on unjustifiable assumptions. Yrbk Phys Anthropol 45:63-91, 2002. © 2002 Wiley-Liss, Inc.","Form; Invariance; Landmark data; Shape; Size; Statistical models","animal; audiovisual equipment; biometry; human; morphogenesis; orientation; physical anthropology; procedures; statistical model; Animals; Anthropology, Physical; Biometry; Body Patterning; Humans; Linear Models; Models, Anatomic; Models, Statistical; Orientation",Article,"Final",,Scopus,2-s2.0-0040074359
"Lycett S.J., Gowlett J.A.J.","9434693200;6603228354;","On questions surrounding the Acheulean 'tradition'",2008,"World Archaeology","40","3",,"295","315",,127,"10.1080/00438240802260970","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49549109415&doi=10.1080%2f00438240802260970&partnerID=40&md5=c8ab997a1bf701f25089dd2538c3e769","British Academy Centenary Research Project, SACE, University of Liverpool, Liverpool, United Kingdom","Lycett, S.J., British Academy Centenary Research Project, SACE, University of Liverpool, Liverpool, United Kingdom; Gowlett, J.A.J., British Academy Centenary Research Project, SACE, University of Liverpool, Liverpool, United Kingdom","The Acheulean, sometimes known as 'the great handaxe tradition', is the longest-lasting entity in the human cultural record. The oldest sites are in Africa at around 1.6 million years ago and the most recent approach the last 100,000 years. The geographical extent is also enormous, ranging across Africa, the Middle East, most of Europe and large parts of Asia. Is it however a real tradition? The Acheulean represents a set of stone-working ideas that endure, but the strength of 'tradition' is often an assumption made by archaeologists. This paper re-examines Acheulean biface variation, looking at sets of assemblages measured in different ways, but amenable to discriminant analysis (DFA), which is able to highlight differences useful in classification. The analyses show significant differences between European and African assemblages. In the case of the Far East, in line with others, we provide further analyses suggestive of technological differences between putative 'handaxes' from Korea and some 'classic' western assemblages. However, it is not yet fully clear how far a 'typical' Acheulean tradition is represented, as matching of Far Eastern assemblages to other parts of the world depends to an extent upon the criteria used. With regard to the more general Acheulean paradox, the paper notes parallels in biological studies with the idea that a single widely extending phenomenon can incorporate elements of both unity and diversity.","Acheulean; Handaxes; Movius Line; Social transmission; Traditions; Variation","archaeological evidence; archaeology; cultural history; cultural tradition; discriminant analysis; documentary source; historical geography; human settlement; Paleolithic",Article,"Final",,Scopus,2-s2.0-49549109415
"McPherron S.P.","6506777264;","Handaxes as a measure of the mental capabilities of early hominids",2000,"Journal of Archaeological Science","27","8",,"655","663",,119,"10.1006/jasc.1999.0467","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033866974&doi=10.1006%2fjasc.1999.0467&partnerID=40&md5=0440cedd21354da455b135c87a4b4504","Department of Anthropology, 426 Graham Building, University of North Carolina Greensboro, P.O. Box 26170C, Greensboro, NC 27402-6170, United States","McPherron, S.P., Department of Anthropology, 426 Graham Building, University of North Carolina Greensboro, P.O. Box 26170C, Greensboro, NC 27402-6170, United States","Handaxes are often used to discuss the evolution of mental capabilities in early hominids. There are several reasons handaxes are used for this purpose, but principal among these is the notion that handaxe shape is an arbitrary imposition of form, on varied raw material, that reflects shared mental templates. If this is so, then changes in handaxe shape through time and space may speak directly to evolving mental capabilities. It is argued here, however, that far too little attention has been paid to much simpler levels of explanation that may say much less about mental capabilities. This point is illustrated by re-examining some data sets that have been used by others to show patterns in handaxe shape interpreted as reflecting differences in mental constructs or for elevated mental abilities. It will be argued here that some very basic factors, such as raw materials and reduction intensity, are better able to explain the observed patterns. As a result, the existence of mental templates for preferred handaxe shapes seems unlikely. (C) 2000 Academic Press.","Acheulian; Handaxes; Intelligence; Mental capabilities; Style; Symbolism; Technology","Acheulean; tool use; Hominidae",Article,"Final",,Scopus,2-s2.0-0033866974
"Newcomer M.H.","7005877431;","Some quantitative experiments in handaxe manufacture",1971,"World Archaeology","3","1",,"85","94",,119,"10.1080/00438243.1971.9979493","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001856631&doi=10.1080%2f00438243.1971.9979493&partnerID=40&md5=58072b1b16b8168c1c3316085d13f406","The Institute of Archaeology, London University, United Kingdom","Newcomer, M.H., The Institute of Archaeology, London University, United Kingdom","This paper describes the methods and materials used by the author to reproduce flint handaxes of late Acheulian – Mousterian of Acheulian Tradition type, using flaking tools and techniques available to palaeolithic man. Stages in the manufacture of handaxes are defined first subjectively then quantitatively by counting and weighing waste flakes in the order of their removal. Two main observations emerge from these experiments, both relevant to palaeolithic studies. One is the very large number of waste flakes and chips produced in making finely finished flint handaxes. The other is that it is possible to define stages in handaxe manufacture from a study of the waste flakes alone. © 1971 Taylor & Francis Group, LLC.",,,Article,"Final",,Scopus,2-s2.0-0001856631
"Klein R.G.","7404357977;","Age (Mortality) Profiles as a means of Distinguishing Hunted Species from Scavenged Ones in Stone Age Archeological Sites",1982,"Paleobiology","8","2",,"151","158",,117,"10.1017/S0094837300004498","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020458817&doi=10.1017%2fS0094837300004498&partnerID=40&md5=9715f54126a026dfcb5ed1703ad776f3","Department of Anthropology, University of Chicago, 1126 East 59th St., Chicago, Illinois 60637, United States","Klein, R.G., Department of Anthropology, University of Chicago, 1126 East 59th St., Chicago, Illinois 60637, United States","Some ungulate species at Upper Pleistocene and Holocene archeological sites in South Africa exhibit catastrophic mortality profiles, while others exhibit attritional ones. The awareness by Stone Age people that some species are especially amenable to driving or snaring probably accounts for the catastrophic profiles. Natural catastrophic death immediately followed by human scavenging is a much less likely explanation because the species samples comprise material lumped from deposits that accumulated more or less continuously over hundreds or even thousands of years during which period there is no reason to suppose the repeated occurrence of natural catastrophes nearby. The inability of Stone Age people to obtain prime-age adults in species that are not particularly amenable to driving or snaring presumably accounts for the attritional mortality profiles. Although the species that display attritional profiles conceivably were scavenged, the high proportion of very young individuals in the profiles suggests active hunting. Very young individuals are much less abundant in attritional profiles from local non-archeological sites, probably because their carcasses were removed from the record before burial, primarily by carnivore or scavenger feeding. Scavenging would account for the abundance of very young individuals in the archeological sites only in the unlikely event that people could regularly locate carcasses before other predators did. In general, geomorphic/sedimentologic context is probably the best criterion for determining whether a species characterized by a catastrophic profile in an archeological site was hunted or scavenged. At the majority of known sites, active hunting is suggested. In the case of a species characterized by an attritional profile in an archeological site, the proportion of very young individuals in the sample probably provides the best criterion for distinguishing hunting from scavenging. A relatively high proportion of very young individuals suggests active hunting. © 1982, Paleontological Society. All rights reserved.",,,Article,"Final",,Scopus,2-s2.0-0020458817
"Inizan M.-L., Roche H., Tixier J.","","Technology of Knapped Stone",1992,"Technology of Knapped Stone",,,,"","",,114,,,,"Inizan, M.-L.; Roche, H.; Tixier, J.",[No abstract available],,,,"Final",,Scopus,2-s2.0-0038131686
"Lycett S.J., von Cramon-Taubadel N.","9434693200;23471109300;","Acheulean variability and hominin dispersals: a model-bound approach",2008,"Journal of Archaeological Science","35","3",,"553","562",,113,"10.1016/j.jas.2007.05.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-35848956360&doi=10.1016%2fj.jas.2007.05.003&partnerID=40&md5=2e3ddda447c6950f75025b4a679f11d5","Leverhulme Centre for Human Evolutionary Studies, University of Cambridge, Fitzwilliam Street, Cambridge, CB2 1QH, United Kingdom","Lycett, S.J., Leverhulme Centre for Human Evolutionary Studies, University of Cambridge, Fitzwilliam Street, Cambridge, CB2 1QH, United Kingdom; von Cramon-Taubadel, N., Leverhulme Centre for Human Evolutionary Studies, University of Cambridge, Fitzwilliam Street, Cambridge, CB2 1QH, United Kingdom","Understanding the pattern of hominin dispersal is a fundamental component of Palaeolithic archaeology and palaeoanthropology. A widely held assumption is that bifacial handaxe (i.e. Acheulean or 'Mode 2') technologies evolved in Africa and dispersed into northern and western Eurasia via subsequent hominin migrations. To date, however, few formal tests of this hypothesis have been presented. Here, we use a combination of morphometrics, cultural transmission theory, and a dispersal model drawn from population genetics in order to test this hypothesis. The iterative founder effect (repeated bottlenecking) model is assumed to be supported if a significant inverse relationship is found between geographic distance from source along an estimated dispersal route and within-assemblage variance. The results of our analyses support the hypothesis that Acheulean technologies evolved in Africa and dispersed with migrating hominin populations into northern and western Eurasia under the assumptions of this iterative founder effect model. Based on our results we suggest that the occurrence of certain Mode 1 technologies such as those east of the Movius Line, and some assemblages assigned to the Clactonian of Britain, plausibly represent instances where effective population sizes in colonising populations dropped below levels where Mode 2 technologies could be maintained. © 2007 Elsevier Ltd. All rights reserved.","Clactonian; Cultural evolution; Demography; Dispersal; Handaxes; Mode 2; Movius Line; Social transmission","Acheulean; dispersal; hominid; modeling; morphometry; population migration; technological change; theoretical study; Africa; Eurasia",Article,"Final",,Scopus,2-s2.0-35848956360
