Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
[No author name available],[No author id available],[No title available],2012,"R: A Language and Environment for Statistical Computing",,,,"","",,79302,,,,"",[No abstract available],,,,"Final",,Scopus,2-s2.0-84863304598
"Ingold T.","",[No title available],2000,"The Perception of the Environment: Essays on Livelihood, Dwelling and Skill",,,,"","",,4200,,,,"Ingold, T.",[No abstract available],,,,,,Scopus,2-s2.0-0003441999
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Simon H.A.","","The architecture of complexity",1962,"Proceedings of the American Philosophical Society","106","6",,"467","482",,2948,,,,"Simon, H.A.",[No abstract available],,,,,,Scopus,2-s2.0-0000790263
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Lê S., Josse J., Husson F.","22955922300;24461842500;6603780918;","FactoMineR: An R package for multivariate analysis",2008,"Journal of Statistical Software","25","1",,"1","18",,2010,"10.18637/jss.v025.i01","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749110034&doi=10.18637%2fjss.v025.i01&partnerID=40&md5=9344fe701923937aab5bfad39c6900fe","Agrocampus Rennes; Agrocampus Rennes, UMR CNRS 6625, 65 rue de Saint-Brieuc, 35042 Rennes Cedex, France","Lê, S., Agrocampus Rennes, Agrocampus Rennes, UMR CNRS 6625, 65 rue de Saint-Brieuc, 35042 Rennes Cedex, France; Josse, J., Agrocampus Rennes; Husson, F., Agrocampus Rennes","In this article, we present FactoMineR an R package dedicated to multivariate data analysis. The main features of this package is the possibility to take into account different types of variables (quantitative or categorical), different types of structure on the data (a partition on the variables, a hierarchy on the variables, a partition on the individuals) and finally supplementary information (supplementary individuals and variables). Moreover, the dimensions issued from the different exploratory data analyses can be automatically described by quantitative and/or categorical variables. Numerous graphics are also available with various options. Finally, a graphical user interface is implemented within the Rcmdr environment in order to propose an user friendly package. multivariate data analysis, groups of variables, hierarchy on variables, groups of individuals, supplementary individuals, supplementary variables, graphical user interface.",,,Article,"Final",Open Access,Scopus,2-s2.0-46749110034
"Mcbrearty S., Brooks A.S.","6506368106;7202568642;","The revolution that wasn't: A new interpretation of the origin of modern human behavior",2000,"Journal of Human Evolution","39","5",,"453","563",,1436,"10.1006/jhev.2000.0435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034493580&doi=10.1006%2fjhev.2000.0435&partnerID=40&md5=df32c41b17b61683ce2591009c1075b4","Department of Anthropology, University of Connecticut, Storrs, CT, 06269, United States; Department of Anthropology, George Washington University, Washington, DC, 20052, United States","Mcbrearty, S., Department of Anthropology, University of Connecticut, Storrs, CT, 06269, United States; Brooks, A.S., Department of Anthropology, George Washington University, Washington, DC, 20052, United States","Proponents of the model known as the ""human revolution"" claim that modern human behaviors arose suddenly, and nearly simultaneously throughout the Old World ca. 40-50 ka. This fundamental behavioral shift is purported to signal a cognitive advance, a possible reorganization of the brain, and the origin of language. Because the earliest modern human fossils, Homo sapiens sensu stricto, are found in Africa and the adjacent region of the Levant at > 100 ka, the ""human revolution"" model creates a time lag between the appearance of anatomical modernity and perceived behavioral modernity, and creates the impression that the earliest modern Africans were behaviorally primitive. This view of events stems from a profound Eurocentric bias and a failure to appreciate the depth and breadth of the African archaeological record. In fact, many of the components of the ""human revolution"" claimed to appear at 40-50 ka are found in the African Middle Stone Age tens of thousands of years earlier. These features include blade and microlithic technology, bone tools, increased geographic range, specialized hunting, the use of aquatic resources, long distance trade, systematic processing and use of pigment, and art and decoration. These items do not occur suddenly together as predicted by the ""human revolution"" model, but at sites that are widely separated in space and time. This suggests a gradual assembling of the package of modern human behaviors in Africa, and its later export to other regions of the Old World. The African Middle and early Late Pleistocene hominid fossil record is fairly continuous and in it can be recognized a number of probably distinct species that provide plausible ancestors for H. sapiens. The appearance of Middle Stone Age technology and the first signs of modern behavior coincide with the appearance of fossils that have been attributed to H. helmei, suggesting the behavior of H. helmei is distinct from that of earlier hominid species and quite similar to that of modern people. If on anatomical and behavioral ground H. helmei is sunk into H. sapiens, the origin of our species is linked with the appearance of Middle Stone Age technology at 250-300 ka.","African archaeology; Middle Pleistocene; Middle Stone Age; Modern behavior; Origin of Homo sapiens","behavior; human activity; Animalia; Hominidae; Homo sapiens; Homo sapiens; Vertebrata",Article,"Final",,Scopus,2-s2.0-0034493580
"Bookstein F.L.","7004606384;","Principal Warps: Thin-Plate Splines and the Decomposition of Deformations",1989,"IEEE Transactions on Pattern Analysis and Machine Intelligence","11","6",,"567","585",,1257,"10.1109/34.24792","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957563017&doi=10.1109%2f34.24792&partnerID=40&md5=cff712aaae68443780d2a30c89a6fd7d","Center for Human Growth and Development, University of Michigan, Ann Arbor, MI 48109, United States","Bookstein, F.L., Center for Human Growth and Development, University of Michigan, Ann Arbor, MI 48109, United States","One conventional tool for interpolating surfaces over scattered data, the thin-plate spline, has an elegant algebra expressing the dependence of the physical bending energy of a thin metal plate on point constraints. For interpolation of a surface over a fixed set of nodes in the plane, the bending energy is a quadratic form in the heights assigned to the surface. The spline is the superposition of eigenvectors of the bending energy matrix, of successively larger physical scales, over a tilted flat plane having no bending energy at all. When these splines are paired, one representing the x-coordinate of another form and the other the y-coordinate, they aid greatly in the modeling of biological shape change as deformation. In this context, the pair becomes an interpolation map from R2 to R2 relating two sets of landmark points. The spline maps decompose, in the same way as the spline surfaces, into a linear part (an affine transformation) together with the superposition of principal warps, which are geometrically independent, affine-free deformations of progressively smaller geometrical scales. The warps decompose an empirical deformation into orthogonal features more or less as a conventional orthogonal functional analysis decomposes the single scene. This paper demonstrates the decomposition of deformations by principal warps, extends the method to deal with curving edges between landmarks, relates this formalism to other applications of splines current in computer vision, and indicates how they might aid in the extraction of features for analysis, comparison, and diagnosis of biological and medical images. © 1989 IEEE","Affine transformations; biharmonic equation; biomedical image analysis; deformation; principal warps; quadratic variation; shape; thin-plate splines; warping",,Article,"Final",,Scopus,2-s2.0-79957563017
"Currey J.D.","7005701346;","Bones: Structure and mechanics",2013,"Bones: Structure and Mechanics","9781400849505",,,"1","436",,991,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924706624&partnerID=40&md5=6d62e7c982d7c4dafce4881d3ea8d579",,"Currey, J.D.","This is a comprehensive and accessible overview of what is known about the structure and mechanics of bone, bones, and teeth. In it, John Currey incorporates critical new concepts and findings from the two decades of research since the publication of his highly regarded The Mechanical Adaptations of Bones. Crucially, Currey shows how bone structure and bone's mechanical properties are intimately bound up with each other and how the mechanical properties of the material interact with the structure of whole bones to produce an adapted structure. For bone tissue, the book discusses stiffness, strength, viscoelasticity, fatigue, and fracture mechanics properties. For whole bones, subjects dealt with include buckling, the optimum hollowness of long bones, impact fracture, and properties of cancellous bone. The effects of mineralization on stiffness and toughness and the role of microcracking in the fracture process receive particular attention. As a zoologist, Currey views bone and bones as solutions to the design problems that vertebrates have faced during their evolution and throughout the book considers what bones have been adapted to do. He covers the full range of bones and bony tissues, as well as dentin and enamel, and uses both human and non-human examples. Copiously illustrated, engagingly written, and assuming little in the way of prior knowledge or mathematical background, Bones is both an ideal introduction to the field and also a reference sure to be frequently consulted by practicing researchers. © 2002 by Princeton University Press. All Rights Reserved.",,"Biomechanics; Fracture mechanics; Mechanical properties; Stiffness; Structural properties; Tissue; Cancellous bone; Design problems; Fracture process; Impact fracture; Mechanical adaptation; Mechanics of bone; Mechanics property; Prior knowledge; Bone",Book,"Final",,Scopus,2-s2.0-84924706624
"Bookstein F.L.","7004606384;","Landmark methods for forms without landmarks: Morphometrics of group differences in outline shape",1997,"Medical Image Analysis","1","3",,"225","243",,957,"10.1016/S1361-8415(97)85012-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031107378&doi=10.1016%2fS1361-8415%2897%2985012-8&partnerID=40&md5=13e7bb81c1f834c67647b53d0eefa883","Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Bookstein, F.L., Institute of Gerontology, University of Michigan, 300 North Ingalls Building, Ann Arbor, MI 48109-2007, United States","Morphometrics, a new branch of statistics, combines tools from geometry, computer graphics and biometrics in techniques for the multivariate analysis of biological shape variation. Although medical image analysts typically prefer to represent scenes by way of curving outlines or surfaces, the most recent developments in this associated statistical methodology have emphasized the domain of landmark data: size and shape of configurations of discrete, named points in two or three dimensions. This paper introduces a combination of Procrustes analysis and thin-plate splines, the two most powerful tools of landmark-based morphometrics, for multivariate analysis of curving outlines in samples of biomedical images. The thin-plate spline is used to assign point-to-point correspondences, called semi-landmarks, between curves of similar but variable shape, while the standard algorithm for Procrustes shape averages and shape coordinates is altered to accord with the ways in which semi-landmarks formally differ from more traditional landmark loci. Subsequent multivariate statistics and visualization proceed mainly as in the landmark-based methods. The combination provides a range of complementary filters, from high pass to low pass, for effects on outline shape in grouped studies. The low-pass version is based on the spectrum of the spline, the high pass, on a familiar special case of Procrustes analysis. This hybrid method is demonstrated in a comparison of the shape of the corpus callosum from mid-sagittal sections of MRI of 25 human brains, 12 normal and 13 with schizophrenia.","Morphometrics; Multivariate analysis; Outlines; Procrustes analysis; Thin-plate spline","algorithm; article; corpus callosum; histology; human; image processing; methodology; multivariate analysis; nuclear magnetic resonance imaging; pathology; schizophrenia; statistics; Algorithms; Corpus Callosum; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Multivariate Analysis; Schizophrenia",Article,"Final",,Scopus,2-s2.0-0031107378
