Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Access Type,Source,EID
"Jolliffe I.T.","",[No title available],1986,"Principal Component Analysis",,,,"","",,21256,,,,"Jolliffe, I.T.",[No abstract available],,,,,,Scopus,2-s2.0-0003946510
"Bookstein F.L.","",[No title available],1991,"Morphometric Tools for Landmark Data: Geometry and Biology",,,,"","",,3980,,,,"Bookstein, F.L.",[No abstract available],,,,,,Scopus,2-s2.0-0003597817
"Rohlf F.J., Slice D.","7003281107;6603334019;","Extensions of the procrustes method for the optimal superimposition of landmarks",1990,"Systematic Zoology","39","1",,"40","59",,2394,"10.2307/2992207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860428591&doi=10.2307%2f2992207&partnerID=40&md5=74ce7a85fe27c8da218b0b8e0fbb6d49","Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Rohlf, F.J., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States; Slice, D., Department of Ecology and Evolution, State University of New York at Stony Brook, Stony Brook, NY, 11794-5245, United States","Superimposition methods for comparing configurations of landmarks in two or more specimens are reviewed. These methods show differences in shape among specimens as residuals after rotation, translation, and scaling them so that they align as well as possible. A new method is presented that generalizes Siegel and Benson's (1982) resistant-fit theta-rho analysis so that more than two objects can be compared at the same time. Both least-squares and resistant-fit approaches are generalized to allow for affine transformations (uniform shape change). The methods are compared, using artificial data and data on 18 landmarks on the wings of 127 species of North American mosquitoes. Graphical techniques are also presented to help summarize the patterns of differences in shape among the objects being compared. © 1990 Society of Systematic Zoology.",,,Article,"Final",,Scopus,2-s2.0-84860428591
"Gower J.C.","26643448300;","Generalized procrustes analysis",1975,"Psychometrika","40","1",,"33","51",,1620,"10.1007/BF02291478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001886818&doi=10.1007%2fBF02291478&partnerID=40&md5=c7113fae6e77ffaebc62f66ce8c103be","Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Gower, J.C., Rothamsted Experimental Station, Harpenden, Herts, United Kingdom","Suppose Pi(i) (i = 1, 2, ..., m, j = 1, 2, ..., n) give the locations of mn points in p-dimensional space. Collectively these may be regarded as m configurations, or scalings, each of n points in p-dimensions. The problem is investigated of translating, rotating, reflecting and scaling the m configurations to minimize the goodness-of-fit criterion Σi=1m Σi=1n Δ2(Pj(i)Gi), where Gi is the centroid of the m points Pi(i) (i = 1, 2, ..., m). The rotated positions of each configuration may be regarded as individual analyses with the centroid configuration representing a consensus, and this relationship with individual scaling analysis is discussed. A computational technique is given, the results of which can be summarized in analysis of variance form. The special case m = 2 corresponds to Classical Procrustes analysis but the choice of criterion that fits each configuration to the common centroid configuration avoids difficulties that arise when one set is fitted to the other, regarded as fixed. © 1975 Psychometric Society.",,,Article,"Final",,Scopus,2-s2.0-0001886818
"Zelditch M., Swiderski D., Sheets H., Fink W.","6701615282;35493322600;55663863700;7005590403;","Geometric Morphometrics for Biologists",2004,"Geometric Morphometrics for Biologists",,,,"1","443",,1396,"10.1016/B978-0-12-778460-1.X5000-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902728366&doi=10.1016%2fB978-0-12-778460-1.X5000-5&partnerID=40&md5=bbfcd38d36d5bc6566def6d8fd5dec57","Museum of Paleontology, University of Michigan, MI, United States; Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Department of Physics, Canisius College, Buffalo NY, United States","Zelditch, M., Museum of Paleontology, University of Michigan, MI, United States; Swiderski, D., Mammal Division, Museum of Zoology, University of Michigan, MI, United States; Sheets, H., Department of Physics, Canisius College, Buffalo NY, United States; Fink, W., Mammal Division, Museum of Zoology, University of Michigan, MI, United States","Geometric Morphometrics for Biologists is an introductory textbook for a course on geometric morphometrics, written for graduate students and upper division undergraduates, covering both theory of shape analysis and methods of multivariate analysis. It is designed for students with minimal math background; taking them from the process of data collection through basic and more advanced statistical analyses. Many examples are given, beginning with simple although realistic case-studies, through examples of complex analyses requiring several different kinds of methods. The book also includes URLâs for free software and step-by-step instructions for using the software. © 2004 Elsevier Inc. All rights reserved.",,,Book,"Final",,Scopus,2-s2.0-84902728366
"Goodall C.","","Procrustes methods in the statistical analysis of shape",1991,"J. R. Statist. Soc. B","53","2",,"285","339",,1199,,,,"Goodall, C.",[No abstract available],,,,,,Scopus,2-s2.0-0000142472
"Wold H.","","Estimation of principal components and related models by iterative least squares",1966,"Multivariate Analysis",,,,"391","420",,948,,,,"Wold, H.",[No abstract available],,,,,,Scopus,2-s2.0-0001098205
"Kendall D.G.","23064672000;","Shape manifolds, procrustean metrics, and complex projective spaces",1984,"Bulletin of the London Mathematical Society","16","2",,"81","121",,822,"10.1112/blms/16.2.81","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002432238&doi=10.1112%2fblms%2f16.2.81&partnerID=40&md5=f07b714770ad9f540342a022ea72e9e1","Statistical Laboratory, 16 Mill Lane, Cambridge, CB2 1SB, United Kingdom","Kendall, D.G., Statistical Laboratory, 16 Mill Lane, Cambridge, CB2 1SB, United Kingdom","The shape-space ∑mk whose points σ represent the shapes of not totally degenerate k-ads in Rm is introduced as a quotient space carrying the quotient metric. When m = 1, we find that ∑1 k=SK−2 when m ≥ 3, the shape-space contains singularities. This paper deals mainly with the case m = 2, when the shape-space ∑2k can be identified with a version of CPk−2. Of special importance are the shape-measures induced on CPk−2 by any assigned diffuse law of distribution for the k vertices. We determine several such shape-measures, we resolve some of the technical problems associated with the graphic presentation and statistical analysis of empirical shape distributions, and among applications we discuss the relevance of these ideas to testing for the presence of non-accidental multiple alignments in collections of (i) neolithic stone monuments and (ii) quasars. Finally the recently introduced Ambartzumian density is examined from the present point of view, its norming constant is found, and its connexion with random Crofton polygons is established. © 1984 Oxford University Press.",,,Article,"Final",,Scopus,2-s2.0-0002432238
"Adams D.C., Otárola-Castillo E.","7404054540;25629989200;","Geomorph: An r package for the collection and analysis of geometric morphometric shape data",2013,"Methods in Ecology and Evolution","4","4",,"393","399",,799,"10.1111/2041-210X.12035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875761771&doi=10.1111%2f2041-210X.12035&partnerID=40&md5=2d3144c1d1d4ec733b4b43b8717c4368","Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA, 50011, United States; Department of Statistics, Iowa State University, Ames, IA, 50011, United States; Department of Human Evolutionary Biology, Department of Statistics, Harvard University, Cambridge, MA, 02138, United States","Adams, D.C., Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA, 50011, United States, Department of Statistics, Iowa State University, Ames, IA, 50011, United States; Otárola-Castillo, E., Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA, 50011, United States, Department of Human Evolutionary Biology, Department of Statistics, Harvard University, Cambridge, MA, 02138, United States","Many ecological and evolutionary studies seek to explain patterns of shape variation and its covariation with other variables. Geometric morphometrics is often used for this purpose, where a set of shape variables are obtained from landmark coordinates following a Procrustes superimposition. We introduce geomorph: a software package for performing geometric morphometric shape analysis in the r statistical computing environment. Geomorph provides routines for all stages of landmark-based geometric morphometric analyses in two and three-dimensions. It is an open source package to read, manipulate, and digitize landmark data, generate shape variables via Procrustes analysis for points, curves and surfaces, perform statistical analyses of shape variation and covariation, and to provide graphical depictions of shapes and patterns of shape variation. An important contribution of geomorph is the ability to perform Procrustes superimposition on landmark points, as well as semilandmarks from curves and surfaces. A wide range of statistical methods germane to testing ecological and evolutionary hypotheses of shape variation are provided. These include standard multivariate methods such as principal components analysis, and approaches for multivariate regression and group comparison. Methods for more specialized analyses, such as for assessing shape allometry, comparing shape trajectories, examining morphological integration, and for assessing phylogenetic signal, are also included. Several functions are provided to graphically visualize results, including routines for examining variation in shape space, visualizing allometric trajectories, comparing specific shapes to one another and for plotting phylogenetic changes in morphospace. Finally, geomorph participates to make available advanced geometric morphometric analyses through the r statistical computing platform. © 2013 The Authors. Methods in Ecology and Evolution © 2013 British Ecological Society.","Evolutionary biology; Macroevolution; Statistics",,Article,"Final",,Scopus,2-s2.0-84875761771
"Anderson M.J., Ter Braak C.J.F.","57203331728;35551536200;","Permutation tests for multi-factorial analysis of variance",2003,"Journal of Statistical Computation and Simulation","73","2",,"85","113",,615,"10.1080/00949650215733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037319490&doi=10.1080%2f00949650215733&partnerID=40&md5=162018804266957274b7849d1582021d","Ctr. Res. Ecol. Impacts Coast. C., Marine Ecology Laboratories, A11, University of Sydney, Sydney, NSW 2006, Australia; Biometris, Wageningen Univ. and Research Centre, Box 100, 6700 AC, Wageningen, Netherlands; Department of Statistics, University of Auckland, Private Bag 92019, Auckland, New Zealand","Anderson, M.J., Ctr. Res. Ecol. Impacts Coast. C., Marine Ecology Laboratories, A11, University of Sydney, Sydney, NSW 2006, Australia, Department of Statistics, University of Auckland, Private Bag 92019, Auckland, New Zealand; Ter Braak, C.J.F., Biometris, Wageningen Univ. and Research Centre, Box 100, 6700 AC, Wageningen, Netherlands","Several permutation strategies are often possible for tests of individual terms in analysis-of-variance (ANOVA) designs. These include restricted permutations, permutation of whole groups of units, permutation of some form of residuals or some combination of these. It is unclear, especially for complex designs involving random factors, mixed models or nested hierarchies, just which permutation strategy should be used for any particular test. The purpose of this paper is two-fold: (i) we provide a guideline for constructing an exact permutation strategy, where possible, for any individual term in any ANOVA design; and (ii) we provide results of Monte Carlo simulations to compare the level accuracy and power of different permutation strategies in two-way ANOVA, including random and mixed models, nested hierarchies and tests of interaction terms. Simulation results showed that permutation of residuals under a reduced model generally had greater power than the exact test or alternative approximate permutation methods (such as permutation of raw data). In several cases, restricted permutations, in particular, suffered more than other procedures, in terms of loss of power, challenging the conventional wisdom of using this approach. Our simulations also demonstrated that the choice of correct exchangeable units under the null hypothesis, in accordance with the guideline we provide, is essential for any permutation test, whether it be an exact test or an approximate test. For reference, we also provide appropriate permutation strategies for individual terms in any two-way or three-way ANOVA for the exact test (where possible) and for the approximate test using permutation of residuals.","ANOVA; Experimental design; Fixed and random factors; Hierarchical designs; Mixed models; Non-parametric; Randomization tests; Resampling methods",,Article,"Final",,Scopus,2-s2.0-0037319490
